v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38
6.904244137e+01,7.478906495e+01,9.152847954e+01,1.853251396e+01,1.417840802e+00,5.633263481e+01,4.509037850e+01,8.305792571e+01,7.954414539e+01,3.260976156e+01,6.569769096e+01,9.385214370e+01,3.080177987e+01,2.587257049e+01,3.287360059e+01,2.826682414e+00,3.942667707e+01,2.729607420e+01,8.629085867e+01,8.450950687e+01,4.885144025e+01,2.614208554e+01,2.686484864e+01,9.497390053e+01,6.874347314e+01,5.155213130e+01,3.289004544e+00,2.626875457e+00,5.350359429e+01,1.455854842e-01,2.095441711e+01,7.115448924e+01,2.663195704e+01,8.200553084e+01,6.420573713e+01,7.923796597e+01,1.866980194e+01,4.431242947e+00
9.762810958e+01,4.196104353e+00,5.776147572e+01,8.705570921e+01,1.412982794e+01,4.817267829e+01,9.546386147e-01,9.771864408e+01,1.863358275e+01,2.169280888e+01,6.253963986e+01,5.803113490e+01,5.413442641e+01,2.743701588e+01,6.628698497e+01,2.298897248e+01,5.472047530e+01,6.622196047e+00,4.426261415e+01,4.562932837e+01,5.379836177e+01,2.062472342e+01,1.387203356e+01,2.134771292e+01,8.707793448e+01,2.512501182e+01,4.426442256e+00,9.503411848e+01,9.142246586e+01,9.859240762e+01,8.497692189e+01,6.125536621e+01,7.511474172e+01,5.356810444e+01,5.837618747e+01,6.428153757e+01,4.892405003e+01,1.566102156e+01
2.642747445e+01,4.724670612e+01,6.363084030e+01,4.286800859e+01,4.368179002e+01,5.797466829e+01,2.807721342e+01,9.962439000e+01,5.520944034e+01,2.116053396e+01,2.607773888e+01,4.955653134e+01,4.400998820e+01,7.794237234e+01,5.706208683e+00,1.219694645e+01,8.776408780e+01,9.951163407e+01,5.632887857e+01,7.442444414e+01,8.895457413e+01,3.465949643e+01,2.081569163e+01,1.620126085e+00,2.693158651e+01,4.861267520e+01,5.500309054e+01,4.691242565e+01,9.869073324e+01,2.770991550e+01,2.619314506e+00,7.233210267e+01,8.279005962e+01,1.236150146e+01,3.069483119e+01,2.294484874e+01,9.513303545e+01,5.923248688e+01
7.028986045e+01,3.175990446e+01,5.638885948e+01,2.052498693e+01,4.046720560e+01,4.237557526e+01,7.408721135e+01,2.222031014e+01,2.158359165e+00,2.311144651e+00,8.223462732e+01,6.474119689e+01,8.949215432e+00,5.060581892e+01,1.947361633e+01,1.349688271e+01,5.934563791e+01,4.180898558e+01,1.114107052e-01,3.575392442e+01,8.006547277e+01,4.790772192e+01,3.587637518e+01,1.811988949e+01,2.723354605e+01,7.503360943e+01,4.711150162e+01,8.902280006e+00,4.510455972e+01,5.930879291e+01,5.579888691e+01,8.854573573e+01,6.336112504e+01,4.810505431e+01,7.969425439e+01,3.191366800e+00,5.549974705e+01,9.222529155e+01
5.167826829e+00,7.966801517e+01,7.876417995e+01,9.478775832e+01,2.248701011e+00,1.652799180e+01,5.228839646e+01,5.988521180e+00,3.397537746e+01,4.163230888e+01,8.788966130e+01,1.274883929e+00,9.614132811e+01,2.341609002e+01,7.247496738e+01,6.018194209e+01,7.466824802e+01,7.603322089e+01,8.676771437e+01,8.716600468e+01,1.608565412e+01,9.840305851e+01,4.331922449e+01,9.129823150e+01,7.709298094e+01,3.149832419e+01,6.378037065e+01,9.732671778e+01,4.296980028e+01,9.253324679e+01,2.796536918e+01,3.184426332e+01,6.962174411e+01,3.025653538e+01,5.825080845e+00,2.459973572e+01,5.237050595e+01,4.319357948e+01
9.788939873e+01,2.823979786e+01,1.983909738e+01,6.608852216e+00,3.619399323e+01,8.403918271e+01,8.650360352e+00,1.490228736e+01,2.049085411e+01,8.993028885e+01,4.592832456e+01,3.732714278e+01,4.107236654e+01,3.633426415e+01,5.702413863e+01,6.744503679e+01,3.962009000e+01,6.443091151e+01,7.284287586e+01,9.045733146e+01,6.589453052e+01,2.080362366e+01,5.231810408e+01,4.789420620e+01,7.811329262e+01,3.710215817e+01,5.892496438e+01,6.017530563e+01,7.904411587e+01,4.262105619e+01,2.948141855e+01,1.991921674e+01,4.257196549e+01,1.585323671e+01,6.486161105e+01,5.813667431e+01,5.658624658e+01,8.866111185e+01
8.333556785e+01,2.073399572e+01,9.500764544e+01,9.894816153e+01,9.765611910e+01,7.717673447e+01,6.343971837e+01,2.607655809e+01,5.134808582e+00,4.207540139e+01,8.648403371e+01,1.490334987e+01,7.704253402e+01,5.789924602e+01,8.242003146e+01,7.896726408e+01,3.656837214e+00,9.586565954e+01,7.561949537e+01,8.101647941e+01,5.770958947e+01,3.036657303e+01,5.319548038e+01,6.925554760e+01,3.401656522e+01,5.909803303e+01,7.793396498e+01,9.023620829e+01,5.887654883e+01,9.742253270e+01,6.543321743e+00,7.505969102e+01,7.888713801e+00,7.143011488e+01,7.029257853e+01,5.088755718e+00,6.507564599e+01,9.534971336e+01
8.570168964e+01,7.704218495e+01,5.565030588e+01,7.164465254e+01,8.213167004e+01,7.252502105e+01,4.960632154e+01,5.394363675e+01,5.141594342e+01,1.296037877e+01,6.189495199e+01,7.778276038e+01,4.595629519e+01,7.375050166e+00,1.701718463e+01,2.374533499e+01,3.366100723e+00,5.105728942e+00,1.214827766e+01,8.142594124e+01,1.696623084e+01,9.912268619e+01,5.832603700e+01,1.861702738e+01,4.911111177e+01,3.974970009e+00,8.470513433e+01,2.106617673e+01,5.263705485e+01,8.502578187e+01,8.669794772e+01,6.336048483e+01,3.761401414e+01,6.739146395e+01,5.499951041e+01,4.301771369e+01,8.055442715e-01,9.480898311e+01
7.171148033e+01,8.712591042e+01,5.935256712e+01,7.547322503e+01,6.966152459e+01,8.417185676e+01,2.043922794e+01,4.886926151e+01,4.762883262e+01,4.848505197e+01,9.352925193e+01,7.066753192e+01,9.678639043e+01,1.837554705e+01,2.522334708e+01,3.108315764e+01,1.409704601e+01,4.042973589e+01,9.719415789e+01,3.992088209e+01,6.226972958e+01,6.932402406e+00,7.215440130e+01,8.428149301e+01,7.835429701e+01,9.497365876e+01,2.246395588e+01,7.311506788e+01,6.275160937e+01,2.974599880e+01,5.213063770e+01,5.392240108e+00,4.354476924e+01,4.599346994e+01,8.758569858e+01,9.153678602e+01,7.509039891e+01,6.200751676e+01
5.561963095e+01,2.796439202e+01,2.634897094e+01,1.282263278e+00,5.802362380e+01,3.071440219e+01,8.624806777e+01,1.298324074e+01,8.326623677e+01,7.416736300e+01,1.365155519e+01,1.001899040e+00,1.209591875e+01,2.172506035e+01,2.083078578e+01,6.289755424e+01,1.940717256e+01,4.359735427e+01,6.465828941e+01,8.256595599e+00,1.487521163e+01,1.835230439e+01,3.470207691e+01,7.521558832e+01,4.985728014e-01,2.730411535e+01,4.239798645e+01,3.073142878e+00,2.342716504e+01,6.707083122e+00,9.134479451e+01,7.197996935e+01,8.157137932e+00,2.181243961e+01,7.248592451e+00,9.097528140e+01,2.976693287e+01,5.937997126e+01
4.961014824e+00,7.196248956e+01,9.855743329e+01,4.952997458e+01,6.809367320e+01,9.842955884e+01,2.366803000e+01,7.164314110e+01,3.736212511e+01,4.451979146e+01,1.203603862e+01,7.652818728e+01,5.241039349e+01,8.445249414e+01,3.383235468e+01,2.511125936e+01,3.293332750e+01,9.469372766e+01,7.373380442e+01,7.282084262e+01,6.559763517e+01,1.050042186e+01,2.711119913e+01,2.496830123e+01,7.631553861e+01,9.523571691e+01,6.691570318e+00,3.291461991e+01,2.209093789e+01,1.194094849e+01,6.893516984e-01,8.602869049e+01,8.350183619e+01,9.856880367e+01,8.629921905e+00,9.576838703e+01,9.931164365e+01,3.671086155e+01
8.821389222e+00,9.369165968e+01,8.287728078e+01,2.453499958e+01,2.506168861e+01,2.773792567e+01,3.968809408e+01,2.522081278e+01,7.316515783e+01,6.630433524e+01,3.193191598e+01,3.387430702e+01,2.794791497e+01,2.011354888e+00,9.910222063e+01,9.483698962e+01,8.990331424e+01,6.626901218e+01,4.253210594e+01,8.604731021e+01,7.997190474e+01,7.724202556e+01,5.605437656e+01,5.528358869e+00,3.310180627e+01,1.850378322e+01,9.043716788e+01,5.073010955e+01,6.500411280e+01,7.656517439e+01,2.417973164e+01,7.224520416e+01,6.017808798e+01,6.198550364e+01,4.928184007e+01,2.101462641e+01,5.149082048e+01,3.392841539e+01
9.571587605e+01,9.742153802e+01,3.040890381e+01,7.437751972e+01,3.292253349e+01,9.024192774e+01,3.944732171e+01,6.392585749e+00,6.360795219e+01,5.558547665e+01,5.487823393e+01,4.081361896e+01,3.667495777e+01,4.588365147e+01,3.200945040e+01,5.687706941e+01,4.700786195e+01,5.694799022e+01,4.210304227e+01,2.811511606e+01,1.952418423e+01,4.444308406e+01,4.731210917e+01,4.301052717e+01,2.656315225e+01,8.368904459e+00,9.550947941e+00,3.968567799e+01,8.879308043e+01,7.593499547e+01,3.079846050e+01,1.930430823e+01,4.065062480e+01,6.560787666e+01,9.501085385e+00,9.985046770e+01,3.415546170e+01,4.099176011e+00
3.945965172e+01,3.860075870e+01,3.755213642e+01,5.435617694e+01,3.163490251e+00,2.738788308e+01,2.051296736e+01,7.035657467e+01,2.891661392e+01,3.455120148e+01,4.034371017e+01,6.991154661e+01,7.801328273e+01,7.203422506e+01,1.750660513e+01,3.663231341e+01,1.055277532e+01,1.964719454e+01,4.191034806e+01,1.645463948e+01,7.957812219e+01,8.394505763e+01,4.083599177e+01,5.670816785e+01,9.230601627e+01,8.457505747e+01,5.941047386e+01,7.815509706e+01,9.771162552e+01,4.065553723e+01,9.562753616e+01,1.523959440e+01,5.331402706e+01,1.113498299e+01,3.984745477e+01,6.787485427e+01,4.042969093e+01,7.107784779e+00
3.840761987e+01,7.454566394e+01,7.111968684e+00,4.385506153e+01,3.833905248e+00,4.609302953e+01,7.185450501e+01,6.409879249e+00,5.777413712e+01,6.723221523e+01,8.287119012e+01,2.663963750e+01,9.127737969e+01,2.074792405e+01,3.340009418e+01,9.691159623e+01,8.149856944e+01,3.253645312e+00,5.010903436e+00,5.896098832e+01,5.850369447e+01,3.846329010e+01,6.951779598e+01,2.673722951e+01,4.684189036e+01,7.423726753e+01,1.509956505e+01,4.510605116e+01,3.636201512e+01,1.046253114e+01,6.614282312e+01,7.070233284e+01,5.935105719e+01,3.427428980e+01,5.780488378e+00,9.752163787e+00,5.567777215e+01,5.226431945e+01
9.776560460e+01,3.758890694e+01,1.149526192e+01,1.201892330e+01,6.450868732e+01,3.032363368e+01,1.668236476e+01,5.853289137e+01,6.972434482e+01,5.812506575e+01,2.715224202e+01,9.700830802e+00,5.188491228e+01,6.922318031e+01,7.346466338e+01,4.129871067e+01,1.454881184e+01,7.699171988e+01,3.491339610e+01,1.725823941e+01,9.786224068e+01,6.420229269e+00,7.093929621e+01,2.923183026e+01,6.654682636e+01,8.053985724e+01,6.598253402e+00,8.143218716e+01,2.104280992e+01,6.684803117e+01,6.386493761e+01,1.534475271e+01,1.709643831e+01,7.668105153e+01,1.689804243e+01,8.225455337e+01,4.518403002e+01,8.379401859e+01
3.143153506e-01,3.703318477e+01,9.328583010e+01,3.187916323e+01,1.151943511e+01,7.095538361e+01,7.785592220e+01,1.954651060e+01,3.347980531e+01,1.233710382e+00,7.597233763e+00,5.776847029e+01,9.538162888e+01,4.855365679e+01,5.767163989e+01,4.565732722e+01,2.592957100e+01,4.381207615e+01,1.820248012e+01,6.421155824e+01,7.062005844e+01,3.132954237e+01,4.508687349e+01,2.751881250e+01,8.957571436e-01,6.848126652e+01,4.022350241e+01,9.414615038e+01,1.423670743e+01,1.595534908e+01,3.442261572e+01,9.279036646e+01,3.589568912e+01,3.184031989e+01,4.427834425e+01,7.113349674e+01,4.779105186e+01,3.487013210e+01
8.304655231e+01,8.771239003e+01,6.239252166e+01,1.779373708e+01,1.347823533e+01,1.753055718e+00,5.612184781e+00,1.645709281e+01,3.871397449e+01,8.747735017e+01,6.793614324e+01,7.046689015e+01,2.134058498e+01,2.673096806e+01,9.621156946e+00,7.757813696e+01,1.723141908e+01,8.443126287e+01,5.598009986e+01,5.251407837e+01,5.791526665e+01,8.437526880e+01,6.996308050e+01,6.992698987e+01,7.284427800e+01,7.042717025e+01,5.682995012e+01,6.297735502e+01,4.489531480e+01,3.806388423e+01,1.189829711e+01,3.783190440e+01,5.369338730e+01,2.307997406e+01,1.278972812e+01,1.347034432e+01,2.248191147e+01,5.468406981e+01
1.929139069e+01,6.387319560e+01,7.335027236e+01,1.451513135e+01,3.990659146e+01,6.579174525e+01,7.473761127e+01,8.603585200e+01,8.182027753e+01,4.510802284e+01,6.103131805e+01,8.208483838e+01,5.684232309e+01,2.023766237e+01,4.057271135e+01,6.096682101e+01,7.769269275e+01,6.321206378e+01,7.268881950e+01,6.226580062e+01,7.170483880e+01,8.923467407e+01,6.061596292e+01,9.940925641e+01,6.070400505e+01,6.516424558e+01,2.261552341e+01,8.028001004e+01,7.178925497e+01,7.302610650e+01,4.484904793e+00,2.178280958e+01,5.270151865e+01,8.905277307e+01,3.792943123e+01,6.408554331e+01,1.400666475e+01,9.344319222e+01
9.123667558e+01,7.204393261e+01,2.017863304e+01,2.199206469e+01,6.628420054e+01,7.471758012e+01,3.547742901e+01,4.790450024e+01,3.057947409e+01,3.212497503e+01,2.965390220e+01,3.550703636e+01,1.066842158e+01,8.231668353e+01,5.600202802e+01,7.385953380e+01,9.960098850e+01,7.149237865e+01,3.809066538e+01,4.156799740e+01,2.408417939e+01,7.698511155e+01,5.148482439e+01,8.670248079e+01,2.846875917e+01,6.812183404e+00,8.253406393e+01,5.416938449e+01,2.806922873e+01,1.104985852e+01,6.752774932e+01,1.899937310e+01,9.998398673e+01,1.050902298e+01,8.108193909e+01,2.578762182e+01,1.473332221e+01,1.520758235e+01
1.831030912e+01,9.863257437e+01,8.582675032e+01,4.185501234e+01,4.981434977e+01,1.528664440e+01,3.393473041e+01,1.718030506e+01,6.406270376e+01,3.041311608e+01,2.789161709e+01,7.058246063e+01,8.560993792e+01,9.611218428e+01,6.101356940e+01,9.677515122e+01,2.717134483e+01,8.764365452e+01,5.645550661e+01,1.055767134e+01,1.224235024e+01,9.346631209e+00,9.888000869e+01,7.280886604e-02,6.229363213e+01,1.333389418e+01,4.815862615e+00,4.493719443e+01,8.843502753e+01,3.331966044e+01,9.466610578e+01,4.276680491e+01,1.905432686e+01,1.240633787e+01,1.444014419e+01,5.325726039e+01,9.191379009e+00,1.099066980e+01
1.291622587e+01,6.319701116e+01,6.253302910e+01,5.816552153e+01,1.643069698e+01,4.477594847e+00,6.824289867e+01,6.819288122e+00,6.235985855e+01,6.961466721e+01,4.820130667e+01,4.755663034e+01,8.001420877e+01,8.991895060e+01,7.641508365e+01,2.952311711e+01,8.086056777e+01,8.437282589e+01,1.262329526e+01,1.028168205e+01,4.361308198e+01,3.696596453e+01,7.275405590e+01,8.846573442e+01,5.080444110e+01,6.082018293e+01,9.459866061e+01,5.879050777e+01,7.846103555e+01,5.382779362e+01,1.148306494e+01,6.686367721e+01,1.418511411e+01,9.047739620e+01,9.550851326e+01,2.199678953e+01,9.374398045e+01,4.253539380e+01
6.274916255e+01,2.462638418e+01,9.542164402e+01,8.319727878e+01,2.268904995e+01,2.438482979e+01,9.374330348e+01,7.935127951e+01,9.167790771e+01,2.510597032e+01,8.650404261e+01,1.432425838e+01,5.328615368e+01,2.507547831e+01,1.770994783e+01,1.806834463e+00,3.903182625e+01,7.321531698e+01,2.207111201e+01,2.717279446e+01,9.717050408e+01,7.613563067e+01,3.756054391e+01,3.260522820e+01,5.997294183e+01,2.724794714e+00,2.326701559e+01,1.487594870e+01,8.866834790e+01,8.286347985e+01,8.766373442e+01,3.630242536e+01,7.599292853e+01,9.849986366e+01,6.253841172e+00,3.055989700e+01,3.652141982e+01,4.640622624e+01
6.365676119e+01,8.278443470e+01,3.792715196e+00,8.569297762e+01,3.672608534e+01,3.524168126e+01,7.578980619e+01,7.598068085e+01,9.757444141e+00,8.854065151e+01,2.478213995e+01,2.527169121e+01,6.169321164e+01,4.467388584e+01,6.111194550e+00,1.990170097e+01,9.291769953e+01,6.026022299e+01,5.249510058e+01,4.819398870e+01,4.554222140e+01,8.216832081e+01,3.351496201e+01,5.775168157e+01,9.757835516e+01,1.942919703e+01,6.553038772e+01,7.517227056e+01,5.780988412e+01,6.076517450e+01,3.780349514e+01,1.589953020e+01,5.812204149e+00,3.221291265e+01,1.507580608e+01,2.133063832e+01,9.422596547e+01,7.402658274e+01
6.212780047e+01,9.210086970e+01,9.096078455e+01,1.397335875e+01,9.870180427e+01,3.614092602e+01,1.655151597e+01,8.248859236e+00,3.651241942e+01,8.737143688e+01,1.839738558e+00,2.540848441e+01,6.003972461e+01,1.016856485e+01,8.323467891e+01,2.767250325e+01,7.706308390e+01,5.622722160e+01,1.720668491e+01,2.706861210e+00,9.987235853e+01,6.145827081e+01,9.387239142e+01,6.979110101e+01,1.850590038e+00,3.129034961e+01,2.729083718e+01,4.606772353e+01,2.831980281e+01,8.948336586e+01,4.159744094e+01,2.770514832e+01,3.741621545e+01,5.480633544e+01,7.580706331e+01,9.855645077e+01,4.814648320e+01,4.697983272e+01
9.222394913e+01,4.743660494e+01,2.535600659e+01,9.561029526e+01,4.505943026e+01,7.297956844e+01,2.060676919e+00,7.527294792e-01,7.093729412e+01,9.116961604e+00,9.427481484e+01,6.000551815e+01,8.913565073e+01,8.280779663e+01,3.465725022e+01,6.608540572e+01,1.238690102e+01,1.502566665e+01,4.347490653e+01,3.018355834e+01,2.332892100e+01,8.263197897e+01,7.996756026e+01,3.295881467e+01,5.747532514e+01,8.719236755e+01,6.771404677e+01,1.194871317e+01,1.944590458e+01,3.019218371e+01,3.264444406e+01,6.410408439e+01,7.502198246e+01,1.197254516e+01,2.104476892e+01,2.208046624e+01,6.014660862e+01,2.479142504e+01
8.582304390e+01,9.513471712e+01,6.699633725e+01,1.661543238e-01,2.427017717e+01,6.093733668e+01,4.818561089e+01,9.011514755e+01,3.820748486e-01,8.569841180e+01,5.386768745e+01,1.008912277e+01,3.582747000e+01,9.374007385e+01,5.714970210e+01,4.363857832e+01,1.908600948e+01,4.659184055e+01,9.837157187e+01,7.619528288e+01,7.393163151e+01,1.084338673e+00,9.315079481e+01,3.465023830e+01,8.808437500e+01,4.352282417e+01,3.647582162e+01,1.095988280e+01,5.565232726e+00,8.794051428e+01,9.148207024e+00,7.178371996e+01,6.479898629e+01,9.533526661e+01,9.739239706e+01,5.073125859e+01,1.377981171e+01,8.461865790e+01
8.495512790e+01,2.678193311e+01,2.043582461e+01,4.628088591e+01,2.273538340e+01,9.038368729e+01,9.665071762e+01,4.433485470e+01,1.193562400e+01,5.562172281e+01,5.785856164e+01,1.450456561e+01,3.767495610e+01,3.596837622e+01,7.999363482e+01,7.188231156e+00,9.839357070e+01,6.250257381e+01,7.111100407e+01,9.738222168e+01,4.008207803e+01,8.008746203e+01,2.460355226e+01,7.800135170e+01,6.261602009e+00,8.918445368e+01,8.657411046e+01,9.039093597e+00,4.679759730e+01,1.975710523e+01,9.100509015e+01,8.084569642e+01,3.620887786e+01,6.289389416e+01,9.752326044e+01,1.447162991e+01,7.480271840e+01,7.218011959e+01
9.523449344e+00,4.734088385e+01,4.669153974e+01,4.038352485e+01,5.017231547e+01,6.215879075e+00,3.194286589e+01,3.770584250e+01,6.797060768e+01,8.426887676e+01,8.465793667e+00,4.817809665e+01,6.572364862e+01,6.038831644e+01,5.314520066e+01,7.077562152e+01,5.883085423e+01,8.007730442e+01,8.144421580e+01,4.441203596e+01,4.108520554e+00,9.866359672e+01,4.531154821e+01,5.482516976e+01,8.981371812e+01,1.097184901e+01,4.955646884e+01,4.821236522e+01,8.541701976e+01,3.873091656e+01,5.221229736e+01,8.173122334e+01,6.388972754e+01,8.253199503e+01,1.171495592e+01,6.356726011e+01,8.607040199e+01,9.377293887e+01
4.185504586e+01,9.373582691e+00,9.518107612e+01,1.445784309e+01,4.946762529e+01,6.129899699e+01,9.569162331e+01,5.114063039e+01,3.747106510e+00,2.859476481e+01,9.086520174e+01,9.322943322e+01,5.558737780e+01,9.080816127e+01,7.906780712e+01,2.898095558e+01,6.951206271e-01,9.591847173e+01,3.386440580e+01,6.083056886e+01,3.540791035e+01,1.182555102e+01,9.641709803e+01,7.240448055e+01,9.131082781e+01,6.905296393e+01,8.302777290e+01,4.378298117e+01,2.738037860e+01,1.420707586e+01,4.843755034e+00,8.019569246e+00,4.061118138e+00,4.107566662e+01,1.877729314e+01,3.325722147e+01,2.486352367e+00,5.992435594e-01
2.831680071e+01,9.520929260e+01,1.852925671e-01,9.661160458e+01,9.180220739e+01,5.936615106e+01,3.237249676e+01,8.138676668e+01,5.317987097e+01,8.978300206e+01,6.318357157e+01,9.807085468e+01,1.013551150e+01,4.595156575e+01,2.012003686e+01,7.002870317e+01,5.066011298e+01,6.016569737e+01,4.592287828e+01,6.929868525e+01,9.894162079e+01,5.717195038e+00,5.617463561e+00,8.889693460e+01,1.172336588e+01,2.621623612e+01,6.884652288e+01,5.362451626e+01,2.694084359e+01,7.716313740e+01,6.600833304e+01,3.599028892e+01,3.491056088e+01,8.681312339e+00,3.991110734e+01,6.024190661e+01,6.831031538e+01,7.724374309e+01
9.878705239e+01,7.787543289e+01,3.258793789e+01,8.111696093e+01,3.116603225e+01,8.439086995e+00,8.382409542e-01,6.297075222e+01,8.751859152e+01,5.596583751e+01,1.381420036e+01,6.617457360e+01,9.189107305e+01,3.411232310e+01,5.723856015e+01,4.009756800e+01,4.093780312e+01,5.046830899e+01,7.228748962e+01,7.943561419e+00,7.707107268e+01,5.899741902e+01,3.657599503e+01,7.988191411e+01,4.982292384e+01,3.994363709e+01,1.599624269e+01,7.572942593e+01,1.291955588e+01,7.728333707e+01,3.059674799e+01,8.614226482e+01,9.112677447e+00,5.463522825e+01,7.068657350e+01,8.708080080e+01,5.210860618e+00,2.772066111e+01
9.590276881e+01,4.489387370e+01,7.725433866e+01,9.740679958e+01,9.436251893e+01,1.856376522e+01,2.841586861e+01,5.289963902e+01,2.309034505e+01,4.397930543e+01,1.727342309e+01,1.836349781e+01,9.245904692e+00,2.016695283e-01,5.376807036e+01,1.040223227e+01,6.090159196e+01,3.382465593e+01,4.561796635e+01,2.561326562e+01,1.005681430e+01,1.954512502e+00,7.540163103e+01,9.226508180e+01,4.538296919e+01,1.025943721e+01,1.932931711e+01,5.670957284e+01,1.654366625e+01,5.552957690e+01,1.721653004e+01,7.012638368e+01,5.097005434e+01,4.119949184e+01,4.159570643e+01,4.659759382e+01,8.291950857e+01,1.651342510e+01
7.467589326e+01,5.056263538e+01,9.404444184e+01,3.751964315e+01,3.793489799e+01,3.460388911e+01,4.409582252e+01,5.572490641e+01,2.605946875e+01,7.096450811e+01,3.581910897e+01,3.628599336e+01,4.894352640e+01,5.562740004e+01,7.931498367e+01,9.163312146e+01,7.256793495e+01,9.161160377e+00,7.734803205e+01,6.128250728e+00,8.347238954e+01,5.298962131e+01,6.724125299e+01,9.723991745e+01,8.092628518e+01,9.666636591e+01,3.978241312e+01,7.330557737e+01,1.593618063e+01,7.473554085e+01,2.487964808e+01,8.095641280e+01,1.773701048e+01,1.421552998e+01,2.301122516e+01,9.309300329e+01,7.402552239e+01,9.440980161e+01
4.326714555e+01,9.982465327e+00,1.101074444e+01,6.548371917e-01,6.839694659e+01,2.786719539e+01,2.074528176e+01,4.865545229e+01,8.569520522e+01,2.264370755e+01,2.797743045e+01,2.613927136e+01,2.631095048e+01,5.371109841e+01,1.907003892e+01,3.955624670e+01,7.402006992e+01,9.318655439e+00,3.052893051e+01,9.427296607e+01,8.013802242e+01,4.359092650e+01,5.366851426e+01,2.074505415e+01,8.403953993e+01,6.286731628e+00,6.175624651e+01,4.703150165e+01,6.700890087e+01,9.324592116e+01,2.733661218e+01,3.097602586e+01,4.620054248e+00,4.866672318e+01,9.466386248e+01,7.974866276e+01,6.604257519e+01,5.812123023e+01
