v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69
7.991836290e+01,1.440534415e+01,9.830052479e+01,4.867021617e+01,7.598387222e+01,2.818381451e+01,3.431904124e+01,3.671388818e+01,8.520649436e+01,6.974504067e+01,7.081856015e+01,3.299912045e+01,5.963028141e+01,2.384096652e-01,9.071397599e+01,6.604217013e+01,9.499000168e+01,9.149964911e+01,5.413932923e+01,4.383290562e+01,6.714967988e+01,4.786054603e+01,8.408981159e+01,7.782124629e+01,3.187709965e+01,9.160820944e+01,6.279144210e+01,7.381350389e+01,4.982782760e+01,3.149594245e+01,2.340269852e+01,9.728417366e+00,8.952885623e+00,3.359220114e+01,7.793802929e+00,7.299943625e+01,7.448118772e+01,6.838080858e+01,3.862611493e+01,1.642032514e+01,9.934171947e+01,1.699873569e+01,6.841326524e+01,3.426637498e+01,5.899876218e+01,7.380105221e+01,8.857332171e-01,4.530029275e+01,4.345263133e+01,5.108474175e+01,6.540115844e+01,7.846753319e+01,7.404900031e+01,9.706899864e+01,2.195574197e+01,9.215227055e+00,2.295612877e+01,1.586013586e+01,3.665231307e+01,4.973444831e+01,9.806390540e+01,8.906524122e+00,2.693273145e+01,8.454514951e+01,1.931152846e+01,3.372525669e+01,2.256445596e+01,4.160169996e+01,4.148809870e+01
7.242298275e+01,5.557800103e+01,2.627181980e+01,6.317034151e+01,7.529511162e+01,2.076782480e+01,7.445727401e+01,5.483860096e+01,2.759317332e+01,7.395624190e+01,4.937670646e+01,5.305323629e+01,7.602393353e+01,5.517070159e+01,2.516861940e+01,2.561410859e+01,4.531875431e+01,1.453277421e+00,9.466480935e+01,4.995962462e+00,2.379149665e+01,8.459157639e+01,8.611670152e+01,9.573772147e+01,3.731486956e+01,1.137301628e+01,6.818323380e+00,5.714624299e+01,9.181896670e+00,9.127107670e+01,4.848828289e+01,2.719081997e+01,4.552878697e+01,6.027251095e+01,9.765415750e+01,9.667457522e+01,8.245863765e+01,9.284089771e+01,2.130811700e+01,3.696898641e+01,9.916188127e+01,8.550701332e+00,7.871586682e+01,1.255649588e+00,7.228220873e+01,1.029962524e+01,7.224020552e+01,4.928487232e+01,5.360128170e+01,7.196171317e+01,5.618117394e+01,8.174136794e+01,6.968202815e+01,7.109037660e+01,8.083476549e+01,2.683198116e+01,5.991304048e+00,4.347877107e+01,4.329445702e+00,3.785905885e+00,2.401242784e+01,7.254824861e+01,9.968395247e+00,2.527126173e+01,4.377680144e+01,2.679411185e+01,5.961595198e+00,4.250426203e+01,6.096603751e+01
2.273703273e+01,7.802157016e+01,4.636358338e+01,2.102801634e+01,8.940579489e+01,8.148972434e+01,7.028105489e+01,8.289022687e+01,5.418223550e+01,2.119431062e+01,7.069627341e+01,7.701612568e+01,4.343158806e+01,5.498979642e+01,3.021208606e+01,8.951970619e+01,4.169208413e+01,9.574210026e+01,5.723437722e+01,8.751153265e+01,4.554696980e+01,5.027901567e+00,8.736719916e+01,6.222599268e+01,7.745064703e+00,5.545814541e+01,3.598024498e+00,7.760901764e+00,3.479271615e+01,9.359304686e+01,1.609818685e+01,5.904540978e+01,6.206031016e+01,2.556396394e+01,4.004903015e+01,4.264830625e+01,9.821337783e+01,9.691624955e+01,3.934653148e+01,4.438944276e+01,1.393143206e+01,9.741445375e+01,7.141474641e+01,4.279351830e+01,6.987310330e+01,6.194730918e+01,8.867436809e+00,8.883847765e+01,8.006218530e+01,1.993426348e+01,3.055919899e+01,5.531062138e+01,9.429294991e+01,4.688141886e+01,1.037361371e+01,6.395320800e+01,2.929564562e+01,7.068848375e+01,9.915279557e+01,9.566575315e+01,5.277153405e+01,1.268612342e+01,4.425319917e+01,9.215871540e+01,5.826959228e+01,1.635166450e+01,3.470522358e+01,2.944031166e+01,9.209368510e+01
4.720198631e+01,1.099603785e+01,3.447492515e+01,8.201208832e+01,1.366075897e+00,5.282755675e+01,2.316738232e+01,2.294271798e+01,1.040227650e+01,3.656532023e+01,6.245889638e+01,8.132269628e+01,6.025225995e+01,4.575299745e+01,6.779091005e+01,2.546367054e+01,1.794809409e+01,2.246294407e+01,2.271995485e+01,1.490634779e+01,6.324122660e+01,2.884166439e+01,3.873324531e+01,5.652785536e+01,2.710063323e+01,1.859498331e+01,3.166489982e+01,7.083771076e+01,2.325396246e+01,4.366915680e+00,1.143588171e+01,8.863299423e+01,6.000102419e+01,1.969723215e+01,5.260101271e+01,3.416696686e+01,9.326522182e+01,3.914720798e+01,9.529523088e+01,2.861183479e+01,9.309268051e+01,7.723576967e+01,9.932203440e+01,7.319477172e+01,5.338600153e+01,9.528082043e+01,7.638098181e+01,6.848997119e+01,7.780837410e+01,2.699779898e+01,6.155212834e+01,4.590216753e+01,4.243958120e+01,8.810713448e+01,4.727612052e+01,3.964608000e+01,8.622583431e+01,4.718269942e+01,7.787126798e+01,7.829319867e+01,5.731955885e+01,2.251545417e+01,8.859176593e+00,7.563836744e+01,8.007768882e+01,3.511944298e+01,2.720259370e+01,8.145030470e+01,2.180000221e+01
9.451203355e+01,2.665976398e+01,2.681446492e+01,7.727355693e+01,4.423104307e+00,7.691976592e+01,7.805714502e+01,2.098799029e+01,8.264081011e+00,4.851237393e+01,8.780942649e+01,2.563004347e+01,4.455090587e+01,8.205787733e+01,2.234174791e+01,6.396905615e+01,8.570767095e+01,9.342722487e+01,1.742438535e-01,2.583663388e+01,3.294733510e+01,4.025881694e+01,4.827739960e+01,6.443972698e+01,4.474365279e+01,3.668141840e+01,4.022395710e+01,8.787199810e+01,6.324757671e+01,4.463179451e+01,2.641375267e+01,4.346708855e+01,9.891025820e+00,5.410050907e+01,9.296827114e+01,5.724720184e+01,6.129406140e+00,4.015207215e+01,8.114195464e+01,4.365825295e+01,4.879897001e+01,4.878333049e+00,4.411117855e+01,9.543608840e+01,6.634905129e+01,1.526608413e+01,1.648629678e+01,4.873812766e+01,2.598353726e+01,1.933774371e+01,9.270363530e+01,4.001307121e+01,2.761661495e+01,8.159542127e+01,7.460112620e+00,1.498092794e+01,3.978670763e+00,3.769681765e+01,2.241005203e+01,2.094492612e+01,6.260747118e+01,7.566160882e+01,8.989139985e+01,6.115098884e+01,7.749101006e+01,3.928385242e+01,5.000912496e+01,8.722425920e+01,1.467389879e+01
7.076990163e+01,3.245322525e+01,6.352124386e+01,5.541297639e+01,4.499264990e+01,1.541152558e+00,8.859611907e+01,2.972694993e+00,4.050108164e-01,5.655282775e+00,4.593982114e+01,7.770985091e+01,6.148062477e+01,1.227272407e+00,5.295028918e+01,9.379782617e+01,4.009826140e+01,3.958412922e+01,4.931240456e+01,3.110212785e+01,5.929547461e+01,5.524529594e+01,3.401513261e+01,5.908329122e+01,2.763041830e+01,9.578367064e+01,6.310839301e+01,9.916937811e+01,2.368860533e+01,5.409836370e+01,3.310726912e+01,8.937686563e+00,3.550191551e+01,9.836535129e+01,5.002705822e+01,7.977072761e+01,1.166153875e+01,8.006000708e+01,4.082378847e+01,2.141726324e+01,3.618269760e+01,9.506160627e+01,9.772044366e+00,2.352326546e+01,8.886310221e+00,1.707600513e+01,6.613501246e+01,4.380133240e+01,4.375116506e+01,9.847779229e+01,3.880200840e+01,5.357649417e+01,2.370447682e+01,1.686596230e+00,5.646376565e+01,7.286640387e+00,9.039968408e+01,7.669569732e+01,7.212242309e+01,3.372664973e+00,2.919213055e+01,8.531799704e+01,3.258958595e+01,4.082623598e+01,3.603845402e+01,2.908026404e+00,2.086330367e+01,5.356208798e+01,8.487985594e+01
3.817875996e+01,1.908181450e+01,7.401885221e+00,8.653626739e+01,3.408870339e+01,3.874391233e+01,6.541638748e+01,2.346471341e+01,7.005191221e+01,2.085517985e+01,7.970574309e+01,6.910667524e+01,9.406303781e+00,1.110054611e+01,6.826932534e+01,8.148494686e+01,3.901155959e+01,1.648638850e+01,6.924161666e+01,1.004664115e+01,8.946454934e+00,8.464764873e+01,4.045909611e+01,9.399155597e+01,9.831582437e+01,6.276326370e+01,1.598979989e+01,7.967440226e+00,1.561073768e+00,7.089126298e+01,7.876847962e+00,4.773598852e+01,1.417534707e+01,7.151495658e+01,5.648956737e+00,9.053026128e+01,3.076002165e+01,1.214033800e+01,1.476143800e+01,2.691924765e+00,1.091523657e+00,6.845656191e+01,3.951783886e+01,5.073871983e+01,6.614023758e+01,1.208461124e+01,2.779068097e+01,3.733570583e+01,5.070252196e+01,8.066703429e+01,8.761628250e+01,6.751581911e+01,3.740946342e+01,4.089260433e+01,1.523783156e+01,5.319773985e+01,8.368233127e+01,6.769287722e+01,6.322253223e+01,5.446595414e+01,5.505542515e+01,2.173074684e+01,4.226546963e+01,5.188284536e+01,1.832421686e+01,9.331548408e+01,2.119019812e+00,1.807384928e+01,1.348249001e+01
6.438896960e+01,7.930886072e+01,8.346639415e+01,4.107467206e+01,5.389132680e+01,6.452292581e+01,5.842878541e+01,8.179949811e+01,7.460687248e+01,5.202463145e+01,5.806224205e+01,6.178811311e+01,7.498742747e+01,8.895513127e+01,6.095943642e+01,6.879075770e+01,7.816599487e+01,4.392231176e+01,2.733980982e-01,4.624639882e+01,6.333267484e+01,3.317034326e+01,5.428912090e+01,8.757389037e+00,4.599069528e+01,8.340901650e+01,4.333945537e+01,5.280380639e+01,5.097050972e+01,6.381819031e+01,8.972094824e+00,8.314265573e+01,1.721117843e+01,8.065563055e+01,5.436099416e+01,6.264604140e+00,3.193726101e+01,1.890459970e+01,6.903513217e+01,1.329136297e+01,8.530779723e+01,3.704295264e+01,1.807382786e+01,1.451048163e+01,2.927651843e+01,6.016273702e+01,9.187254959e+01,2.093790283e+01,7.237768167e+01,4.748228994e+01,9.948314999e+01,9.240152877e+01,8.837568531e+01,4.706267876e+01,9.910599512e+01,6.364821477e+01,8.279218472e+01,6.485210728e+01,6.130972351e+01,6.186982885e+01,5.596877897e+01,9.619015739e+01,4.079585821e+01,8.954514227e+01,3.669376513e+01,6.474124775e+01,8.025277883e+01,4.377139438e+01,8.246100909e+01
5.871086079e+01,9.636751929e+01,3.899633426e+01,5.884718276e+01,7.013231829e+01,6.889774061e+01,1.109365914e+01,4.048090081e+01,2.040099533e+01,6.214287576e+01,5.332195786e+01,2.654313285e+01,9.741479720e+00,6.742251925e+01,9.818575503e+01,2.436830924e+01,8.919347275e+01,5.486029979e+01,2.990734017e+01,1.370864270e+01,6.541858867e+00,6.781920259e+01,8.053020250e+01,5.438081781e+01,4.374306209e+01,2.404110368e+01,7.384342427e+01,9.357590855e+01,2.890120601e+01,1.174033646e+01,1.036063585e+01,5.868457901e+01,9.828828934e+01,1.009026009e+01,9.733544646e+01,8.861594405e+01,7.967612758e+00,8.487085401e+01,7.459062351e+01,9.700910596e+01,9.728326650e+01,6.855188849e+01,6.191537814e+01,8.959909000e+01,1.005972113e+01,7.194089870e+01,2.847628872e+01,6.302385880e+01,9.695098543e+01,6.677804116e+01,6.317999835e+01,8.166572924e+01,3.764651378e+01,2.428679003e+01,1.905414213e+01,9.090389727e+01,8.175655024e+01,9.261170683e+01,2.625298653e+01,7.395248116e+01,4.377488558e+00,3.829797951e+01,9.973446904e+01,1.958168627e+01,6.273743610e+01,4.949922593e+01,4.528135771e+00,1.754425740e+01,1.049096608e+01
3.133772441e+01,7.814871040e+01,8.596745891e+01,9.260081023e+01,8.363675438e+01,3.488297785e+01,3.792201953e+01,3.859495924e+01,8.829978391e+01,4.294820735e+01,8.033412401e+01,5.175078737e+01,4.942029498e+01,7.467883337e+01,1.135377573e+01,3.538860754e+01,6.202752867e+00,3.047099912e+01,2.284162085e+01,7.619912392e+01,9.631314200e+01,4.635431857e+01,8.844171563e+00,9.681860270e+00,5.307863909e+00,7.642447781e+01,6.490855568e+01,9.214488511e+01,7.933246164e+00,8.726964570e+01,7.242646376e+01,3.568263483e+01,9.689862151e+01,1.754885052e+01,2.170434215e+01,2.156382798e+01,9.530542941e+01,6.253415154e+01,9.500894684e+01,7.927192227e+01,4.815399274e+01,9.106557781e+01,3.212526407e+01,4.720577114e+01,1.499130245e+01,6.783548630e+01,8.822807787e+01,3.123006133e+01,2.191739086e+01,1.652262742e+01,7.934295017e+01,8.142362770e+01,2.496712431e+01,2.110751775e+01,8.488444093e+01,3.897572574e+01,9.822480747e+01,6.345071106e+01,7.406799993e+01,6.641564014e+01,1.549837987e+01,7.344191735e+01,1.848529982e+01,2.612929327e+01,6.091182447e+01,5.683489937e+01,2.925971446e+01,9.072479701e+01,6.205074153e+01
5.725384515e+01,3.905237803e+01,5.732204599e+01,5.870103909e+01,5.785165890e+01,8.055029553e+01,7.110701758e+01,6.503276946e+01,2.440027503e+01,3.394121646e+01,9.687323535e+01,9.843622498e+01,2.953972352e+01,3.034046586e+01,1.830097335e+01,2.105475132e+01,2.617108938e+01,3.287048480e+01,8.366066998e+01,7.757275681e+01,3.146923206e+01,9.466473572e+01,2.307817392e+01,2.410780017e+01,3.386929192e+01,5.320740511e+01,2.672014941e+01,2.083218630e+00,4.689463293e+01,2.460779113e+01,4.289798855e+00,2.297304400e+01,6.121289288e+01,7.632296766e+01,1.643987745e+01,5.459642875e+01,5.349406494e+01,4.890533282e+01,5.078215644e+01,9.535119336e+01,8.077196083e+01,3.411826396e+01,1.789371337e+01,7.205539047e+01,1.952291855e+01,5.791403789e+01,6.951028383e+01,6.853780433e+01,7.287942596e+01,6.940586409e+01,1.429884192e+01,5.682068775e+01,8.982474166e+01,4.067700903e+01,9.871981911e+01,4.214702459e+01,5.841710800e+01,6.922196830e+00,3.937516922e+01,2.268370777e+01,6.786727187e+00,4.091596334e+01,3.384742526e+01,4.982955384e+01,3.917324886e+01,5.341866127e+00,1.662025049e+00,4.230862969e+01,9.250613033e+01
4.207130888e+01,7.952573738e+00,4.975352940e+01,7.876535625e+01,1.258163392e+01,4.511961701e+01,3.463095113e+00,1.595774798e+01,8.149912472e+01,5.022389349e+00,7.244477245e+01,8.658481629e+01,9.206162491e+01,3.277592704e+01,9.103213500e+00,7.746812605e+00,8.108381798e+01,1.877897191e+01,6.423513023e+00,8.260785896e+01,6.138996721e+01,9.708072810e+01,1.903762245e+01,9.074338778e+01,7.736109301e+01,6.912962998e+00,5.014497787e+01,7.202982196e+01,5.928678593e+01,2.915843359e+00,8.419457948e+00,4.591917078e+01,6.752756215e+01,4.078308175e+01,5.624242958e+01,1.498690293e+01,4.014311956e+01,2.250197112e+00,8.168120215e+01,6.180901661e+01,3.158944816e+01,7.392672664e+01,7.776333090e+01,1.895294677e+01,6.677714604e+01,7.139004789e+01,4.008631979e+00,5.301680059e+01,8.165075627e+01,5.208517868e+00,5.512127329e+01,1.587885035e+01,1.575904667e+01,7.836993449e+01,8.434184364e+01,3.050442942e+01,2.905925655e+01,1.461828624e+01,9.720020868e+01,3.899364801e+01,5.696983518e+01,9.103961258e+01,2.637463529e+01,3.688848831e+00,5.207935833e+01,1.620906737e+01,3.852763952e+01,2.797924211e+01,2.885160408e+00
2.307655012e-01,5.181379472e+01,3.393274062e+01,1.766204613e+01,3.258154475e+01,3.172411143e+01,1.025813702e+01,7.921808333e+01,9.155293791e+01,7.713873779e+01,5.240668797e+01,2.597169039e+01,4.865508049e+01,5.403959689e+01,5.844759599e+01,3.618054707e+01,3.058238561e+01,6.494560358e+01,8.021680988e+01,7.308136631e+01,9.045682057e+01,7.381061475e+01,7.915666713e+01,7.834839503e+01,4.145972721e+01,7.715261786e+01,4.447222969e+00,4.749130428e+01,8.400453187e+01,3.079129029e+01,2.213587402e+01,2.650410787e+01,2.148287594e+00,3.156759336e+01,9.786259619e+01,3.848894632e+01,1.506055457e+01,2.110799062e-01,9.338261094e+01,7.325876143e+01,3.854684464e+01,9.302942450e+01,7.605584243e+01,5.865564323e+01,5.712662174e+01,1.112657246e+01,1.806254406e+01,7.652291482e+00,4.532446162e+01,7.694014380e+01,9.920603847e+01,3.900892229e+01,3.952007996e+01,3.167733077e+01,6.559543579e+01,3.492332677e+01,4.659917260e+01,6.631607016e+01,5.750467420e+01,7.730308967e+01,6.675484524e+00,2.016021479e+01,9.344308016e+00,5.455694887e+01,7.023758957e+01,4.234675660e+01,2.666678000e+01,8.189407317e+01,7.483533442e+01
7.134826663e+01,3.523058729e+01,3.586872997e+01,8.444957492e+01,6.071297765e+01,5.774433911e+01,8.263904529e+00,8.853855806e+01,8.096311205e+01,5.582773461e+01,5.815399174e+01,8.528518191e+01,7.825203083e+01,5.715381165e+01,3.462021751e+01,4.384221580e+01,4.590811077e+01,7.267187834e+01,3.363601254e+01,3.459869510e+01,6.175863948e+01,5.590536078e+01,9.046408859e+01,6.427441493e+01,7.601949717e+01,6.046279112e+01,4.480368085e+01,6.590892214e+01,1.476102581e+01,7.584633791e+01,4.507397167e+01,7.623123535e+01,1.332238916e+01,4.126095327e+01,8.566643901e+01,9.753078289e+01,7.885094144e+01,4.233664761e+01,9.491517330e+01,2.201043174e+01,4.258642615e+01,1.530508521e+01,1.944033305e+01,1.124313795e+01,2.033475163e+01,5.493923040e+01,3.267828154e+01,4.376602861e+00,4.773698447e+01,8.459958058e+01,9.721056229e+01,5.901430263e+01,6.326641268e+01,1.269397572e+01,5.753033065e+00,5.061061010e+01,1.346155749e+01,7.901562636e+01,7.313846779e+00,1.048113854e+01,8.399971882e+01,5.404924524e+01,8.728038855e+01,9.165683382e+01,2.676393240e+01,2.871535807e+01,1.909682056e+01,5.589879495e+01,5.295170064e+00
8.293831281e+01,8.642190285e+00,1.898762081e+01,9.118353399e+01,5.480677449e+01,5.748773621e+01,8.817567911e+00,5.212421787e+01,6.330343889e+01,1.901284020e+01,4.566602223e+01,6.152924519e+01,7.862795532e+01,9.506923749e+01,2.197072926e+01,2.825013177e+01,1.269860991e+00,4.416140397e+01,5.768744431e+01,1.726017781e+01,3.591389694e+01,6.126289668e+01,1.614416951e+01,9.783103822e+01,7.224487051e+01,5.991991062e+01,1.485760688e+01,7.211465945e+00,3.681786507e+01,9.398108945e+01,6.688360737e+00,3.953462279e+01,3.768070361e+01,2.109147275e+01,4.377301016e+01,4.115076150e+01,5.665473637e+01,4.384736577e+01,2.860479169e+01,6.628841465e+01,7.858126119e+01,4.547067337e+01,1.647883624e+01,8.864315270e+01,4.069344147e+01,5.209141335e+01,5.032179104e+01,8.462658905e+01,4.357268187e+01,9.606373224e+01,5.189860357e+01,9.828113570e+01,4.488873746e+01,6.125957197e+01,3.392420577e+01,6.711930236e+01,4.896126169e+00,9.289711100e+01,9.835441706e+01,1.317255094e+01,5.242130460e+01,5.547322848e+01,5.455181624e+01,7.608977959e+01,3.297429172e+01,9.833548764e+01,2.872960253e+01,6.546031892e+01,8.078520527e+01
6.823003114e+00,2.136092657e+01,1.358397927e+01,3.027617541e+01,2.045443317e+01,6.367934197e+01,5.714084326e+01,1.253700487e+01,2.724823137e+01,6.765623708e+01,3.591900463e+01,3.487334794e+01,2.368193231e+01,8.624938201e+01,1.877675256e+01,4.089326004e+01,7.162279223e+01,8.962547979e+01,2.228998148e+01,9.096652548e+01,6.149370087e+01,3.154719214e+01,8.121027354e+01,7.071710523e+00,5.997886629e+01,8.720388224e+01,9.128993114e+01,5.385808868e+01,8.961221796e+01,8.138023345e+01,4.260374367e+01,7.302166107e+01,9.334338012e+01,9.028845709e+01,3.035649069e+01,7.874935744e+01,3.348408806e+01,2.103663061e+01,9.982487486e+01,4.353417253e+01,6.614166825e+01,2.968490614e+01,5.382975475e+01,8.718736825e+01,8.574794087e-01,2.174029743e+01,5.338593392e+00,4.017811416e+01,9.389322235e+00,2.828551520e+00,8.739847602e+01,7.100797581e+01,9.108871708e+01,2.551957863e+01,5.576566632e+01,9.708075892e+01,1.534695654e+01,6.706839974e+01,2.477379375e+01,7.793758187e+01,1.803820394e+01,1.040055543e+00,2.709533666e+01,7.763988936e+01,1.575365866e+01,5.924987752e+01,6.741521978e+01,7.619380565e+01,5.617445174e+01
9.351516993e+01,9.474254063e+01,6.172265264e+01,9.174131234e+01,9.518619988e+01,4.605418760e+01,5.864002945e+01,3.553256917e+01,2.342927161e+01,7.757818327e+01,6.267297794e+01,8.829059864e+01,8.680461016e+01,6.649380994e+01,1.966069140e+01,8.563797311e+01,6.976728330e+01,7.911881926e+01,3.317245864e+01,2.107564844e+01,7.782282915e+01,1.521221212e+01,7.704758783e+01,3.436287636e+01,2.208392228e+01,5.178056208e+01,8.990031736e+01,5.397974905e+01,5.516940206e+01,8.674586845e+01,3.476543421e+01,9.440836054e+01,9.991572217e+00,2.954003410e+00,2.854315100e+01,3.992389609e+01,9.183337085e+01,1.139239250e+01,6.309293207e+01,5.390454302e+01,7.375553602e+01,1.435328655e+01,7.810305014e+01,9.250862063e+01,4.676335479e+01,6.291272522e+01,1.066543868e+01,8.489420894e+01,1.095032624e+01,8.831900994e+00,9.068935408e+01,7.729211590e+01,3.912571468e+01,2.666764479e+00,2.320577509e+01,6.902668006e+01,6.150399935e+01,1.326759971e+01,5.248156682e+01,3.635796016e+01,1.372202967e+01,8.073742491e+01,5.385145152e+01,1.301095018e+01,5.769244144e+01,8.371104983e+01,7.686529458e+01,3.282111592e+01,4.198762750e+01
3.231959147e+01,9.930694498e+01,7.061758366e+01,6.412317034e+01,5.523265207e+01,4.730169724e+01,3.230253628e+01,9.645234568e+01,4.064372349e+01,5.952758008e+01,2.698176551e+01,9.405054584e+01,5.203878936e+01,8.959322394e+01,4.018364474e+01,9.273384269e+01,4.404250196e+01,7.614790574e+01,9.962575416e+01,2.539277554e+01,7.186747949e+00,2.617407801e+01,4.531248215e+01,2.801655055e+01,8.082411813e+01,2.058090064e+00,1.007403223e+01,7.772703432e+01,9.272531888e+01,9.101962695e+01,5.037992015e+01,6.683092761e+01,9.933489927e+01,5.894876243e+01,5.509736491e+01,9.734157785e+01,2.155928596e+01,9.580188864e+01,3.667781401e+01,7.853926484e+01,6.112177318e-01,9.929420093e+01,2.582340006e+01,4.877906988e+00,4.635376982e+01,2.798779966e+01,5.661574984e+00,7.479304818e+01,3.875576073e+01,6.271562722e+00,2.864961477e+01,7.162336879e+01,8.676999156e+01,6.217125197e+01,7.678833531e+01,5.100325689e+01,6.795120698e+00,7.255292087e+01,4.091653092e+01,4.694112265e+01,1.649528731e+01,1.641320007e+01,9.981370745e+01,2.401315329e+01,2.308430668e+01,4.207491192e+01,8.224136063e+00,5.381981684e+01,7.392136415e+01
3.263768112e-01,5.262586685e+01,6.006469398e+01,8.783540325e+01,9.417662333e+01,3.856844153e+01,2.113785142e+01,9.470128143e+01,3.377913794e+01,2.869207965e+01,1.217809664e+01,7.272232321e+01,9.361034318e+00,9.123442390e+01,1.455224864e+00,4.209820605e+01,1.229345423e+01,6.775966060e+01,3.645402750e+01,9.395341863e+01,4.018826210e+01,9.763950071e+01,5.671410367e+01,8.656245719e+01,3.231701350e+01,6.852196320e+01,5.457502739e+01,1.530378906e+01,6.616503986e+01,8.958307468e+01,8.414598938e+01,8.361579433e+00,3.249393549e+01,6.219920099e+01,5.338783211e+01,2.806807212e+01,1.721240395e+01,7.369308872e+01,3.744473212e+01,3.709326375e+01,7.443594268e+01,1.488851869e+01,5.096584070e+01,9.331882915e+01,5.539603602e+01,8.684056186e+01,4.067183144e+01,2.664504713e+01,2.787899010e+01,8.074544357e+01,5.707715487e+01,6.523647320e+01,1.455298838e+01,1.575224841e+01,9.496942784e+01,5.544575873e+01,9.976213870e+01,2.060698339e+01,8.533022734e+01,9.338980748e+01,7.194450158e+00,1.259994371e+00,4.759094270e+01,9.924664731e+01,8.083605222e+01,6.160639109e+00,6.232196850e+01,5.852298505e+01,1.838522496e+01
