v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98
6.361439085e+01,6.388406152e+01,6.353669353e+01,9.239525284e+01,8.407966259e+01,4.328903322e+01,1.349784126e+01,1.277244697e+01,7.457106944e+01,4.453184023e+01,8.894386091e+01,7.755580392e+01,6.999457689e+01,8.067348687e+01,7.546442927e+01,9.074117673e+01,3.882523055e+01,5.686425077e+01,4.315614225e+01,1.899862350e+01,5.418706083e+01,2.004199591e+01,5.421252094e+01,8.656615078e+00,5.113269751e+01,3.250977247e+01,8.495105614e+01,8.176164575e+01,7.303980296e+01,5.882870157e+01,1.870955182e+01,4.707620985e+01,5.774768482e+01,3.909236633e+01,6.296943913e+01,4.121950061e+01,7.056000540e+01,4.710512294e+01,9.991903610e+01,5.947014217e+01,8.366487227e+01,3.344912336e+01,9.369392335e+01,4.208809460e+01,4.411247005e+01,2.849859544e+01,5.596918092e+01,9.908471813e+01,5.344987434e+01,4.581655540e+01,2.804860542e+01,1.868145808e+00,1.595435339e+01,6.953629734e+01,5.203692449e+01,4.156469356e+00,3.346720636e+01,7.537917302e+01,5.682487531e+01,9.699621073e+01,8.707994576e+01,2.511527324e+01,9.708968535e+00,6.412582238e+00,6.923971912e+01,7.023386475e+01,3.611764565e+01,6.509880313e+01,8.144995861e+01,5.220631652e+01,4.662055949e+01,6.677170552e+01,5.113225595e+01,1.811003386e+00,8.054984771e+01,5.872249964e+01,5.536953376e+01,9.213065348e+01,2.139886465e+01,5.896478162e+01,2.147818129e+01,3.659539524e+01,1.540770657e+01,5.254906627e+01,6.851715047e+00,3.061700168e+01,1.383532531e+01,6.883256392e+01,2.594177366e+01,1.815891413e+00,1.756180959e+01,8.290880978e+01,9.940174935e+01,7.770318335e+01,7.090299947e+01,3.659517291e+00,2.224577722e+01,6.694010441e+01
7.370890051e+01,6.282244327e+01,1.457817995e+01,5.448734738e+01,8.551116543e+01,5.379645906e+00,9.316861600e+01,3.852344364e+01,4.831238326e+01,9.746708206e+01,4.633282320e+01,4.595913314e+01,1.622009336e+01,7.186032179e+01,7.278549755e+01,6.428538448e+01,7.565881845e+01,5.943845790e+01,5.203306556e+00,3.823340733e+01,9.171812253e+01,7.613475507e+01,3.326163823e+01,4.298418835e+01,6.909379935e+01,3.588063081e+01,4.498706192e+01,6.033296727e+01,9.442290053e+01,2.564383825e+01,2.250965135e+01,4.075812158e+01,3.071990045e+01,5.223695257e+01,3.219383526e+01,4.470189461e+01,1.614312779e+01,2.492712882e+01,4.969740901e+01,2.801265483e+01,9.637047974e+01,8.749235724e+01,1.778343787e+01,9.463578589e+01,4.184516638e+01,4.546737227e+01,1.596569631e+01,8.657966572e+01,3.073757791e+01,3.940396832e+00,5.072886335e+01,9.071245983e+01,1.046228498e+01,7.113202412e+01,1.424869817e+01,7.239059540e+01,2.760905696e+01,1.762862973e+01,6.882200944e+00,3.791829101e+00,2.425617503e+01,2.783312165e+01,8.090574388e+01,9.344939217e+01,2.650586632e+01,5.869284778e+01,6.409141168e+01,3.730153549e+00,5.454998690e+01,9.164890016e+01,9.861064620e+01,1.616628279e+00,6.517695558e+01,6.114049025e+01,9.467752911e+01,8.388113184e+01,6.306038533e+01,2.274585421e+01,8.405329003e+01,3.781599663e+01,3.099849979e+01,5.428964687e+01,8.367837224e+01,6.939510764e+01,8.344278966e+01,6.222872631e+01,5.848735849e+01,2.737081656e+01,9.626101876e+01,9.819353066e+01,5.268573690e+01,6.164190610e+01,1.959496855e+01,4.002474947e+01,4.709445512e+01,6.243101466e+01,5.513159968e+01,1.922024698e+01
7.889391155e+01,1.342835829e+01,5.500995366e+01,8.920622550e+01,3.427712652e+01,2.457900596e+01,4.651048337e+01,4.356109030e+01,7.809061552e+01,1.691177519e+01,2.029949221e+01,3.540103520e+01,1.517454347e+01,5.720473957e+01,1.897506726e+01,8.597690140e+00,6.298089952e+01,2.491821008e+01,4.512922441e+01,1.086562355e+01,2.363331599e+01,1.435434556e+00,7.287210010e+01,6.804659547e+01,8.094850073e+01,5.154634016e+01,3.693130747e+01,2.468251899e+01,6.759029983e+01,8.019410506e+01,8.487125612e+01,3.528847963e+01,6.761714933e+01,8.641458899e+01,4.092233995e+01,8.210109415e+01,7.605042199e+01,1.150349481e+01,8.385413935e+01,2.169809418e+01,5.054027678e+01,1.789751165e+01,9.951579880e+01,3.435588678e+01,9.497863633e+01,9.047395640e+00,2.362213881e+01,5.126198922e+01,2.718521334e+00,8.830947992e+01,9.008127841e+01,7.802171956e+01,1.137736045e+01,1.280530164e+01,9.350319794e+01,1.305759887e+01,7.533283608e+01,4.785897043e+01,4.436455932e+01,7.971726923e+01,1.502566258e+01,2.976575473e+01,6.290436322e+01,4.343150522e+01,8.003982559e+01,3.390748008e+01,2.180838265e+01,3.215074774e+01,7.633722926e+01,6.220405355e+01,3.455606040e+01,5.527590706e+01,4.611510578e+01,6.048730768e+01,9.455793889e+01,2.064784602e+01,8.160690743e+00,3.654875358e+01,3.627574294e+01,1.706471842e+01,2.164001497e+01,3.786595687e+01,7.362635660e+01,7.161515409e+01,3.862851713e+01,2.202443482e+00,5.895293220e+01,3.022473113e+01,2.443284688e+01,2.724800298e+01,4.492677217e+01,9.965867166e+01,8.192752346e+01,8.101683656e+00,8.133167591e+01,5.205669144e+01,6.116218197e+01,8.957392708e+00
1.081979033e+00,2.807005693e+01,2.478278025e+01,9.000990238e+01,6.414113366e+00,7.049005318e+00,3.776119949e+01,5.053860329e+01,3.649051307e+01,1.495705772e+01,6.054033113e+01,9.003322005e+01,3.795693124e+01,3.942454398e+01,7.387315254e+01,6.559741128e+01,3.483190168e+01,6.470355254e+01,8.732498022e+01,6.418174329e+01,4.822300637e+01,5.570655574e+01,6.414185888e+01,4.417663720e+00,1.289926731e+01,4.255154530e+01,8.379129776e+01,8.344458689e+01,6.596637246e+01,2.136057322e+01,1.668109333e+01,6.280729797e+01,7.031264738e+01,1.669427900e+01,8.057676085e+00,9.130181465e+01,1.175712300e+00,2.103264856e+01,7.639799773e+01,4.239755056e+01,1.521457342e+01,9.570955571e+01,4.154457730e+01,1.593532541e+01,4.134921724e+01,1.820725263e+01,5.496965106e+01,4.426093338e+01,3.082289098e+01,8.114512864e+01,9.014339428e+01,5.878485319e+01,3.750301605e+01,7.320062687e+01,1.627425208e+00,3.799756116e+01,6.983634573e+01,5.397355545e+01,7.995411307e+00,4.188260081e+01,7.299749006e+01,2.542877289e+01,6.131731559e+01,9.481169145e+01,4.219068267e+00,4.638634375e+01,2.068349071e+01,1.180695212e+01,3.299452025e+01,6.177212574e+01,7.714602621e+01,7.517062123e+01,6.158650451e+00,8.435894149e+01,4.984795018e+01,4.843964757e+01,9.893829031e+01,3.590022014e+00,5.263219935e+01,1.731084389e+01,5.200015344e+01,8.296191645e+01,2.829201772e+01,4.237544731e+01,7.012278258e+01,3.190364397e+01,1.586314158e+01,4.116352780e+00,2.547751282e+01,5.072175121e+01,4.395464824e+01,4.068107720e+01,1.864866120e+01,8.160815225e+01,8.916379027e+01,9.713640825e+01,4.302208930e+01,4.889014362e+01
2.919999747e+01,1.908617144e+01,7.663595674e+01,9.766509020e+01,9.141709673e+01,3.650410795e+01,6.187103358e+01,8.378900623e+01,4.291607291e+01,3.952491450e+01,9.378534079e+01,9.325490756e+01,3.293948581e+01,9.569246789e+01,1.808471609e+01,7.239579152e+01,3.230366448e+01,7.121888292e+00,9.962186286e+01,6.219408954e+01,8.070085261e+01,6.712788449e+00,7.785625173e+01,5.387936112e+01,5.149766370e+01,1.210507088e+01,9.128878856e+01,7.958976814e+00,6.367189553e+01,9.310935980e+01,5.277538490e+01,9.831524966e+01,4.858026948e+01,8.352089832e+01,8.769400039e+01,5.452347380e+01,1.047127541e+01,3.712533611e+01,2.379424614e+01,7.032470120e+01,3.116396861e+01,1.056792250e+00,4.029792214e+01,3.272829385e+01,2.100970203e+00,6.890183792e+01,5.304228141e+01,9.687340249e+01,9.882924423e+01,2.818335286e+01,4.166179672e+01,6.559722629e+01,2.363271037e+01,4.722861982e+01,7.030884422e+01,2.299882701e+01,4.929185840e+01,6.575297218e+01,6.492660074e-01,6.994101894e+01,9.617577035e+01,8.134850575e+01,2.392471793e+01,2.944952619e+01,2.692686813e+01,7.731977467e+01,8.798459008e+01,1.251667449e+01,9.823524980e+01,1.868989093e+01,5.070752929e+01,6.318054642e+01,9.874284170e+01,1.784559873e+01,6.644495144e+01,2.607913408e+01,1.775201226e+01,6.456692257e+01,6.261549677e+01,6.923299534e+01,6.646534932e+00,4.796752720e+01,2.439211848e+00,1.155116488e+01,6.397215026e+01,3.199178234e-02,3.631678132e+01,2.408260661e+01,8.878084687e+01,7.255779654e+01,8.923849613e+01,5.467628024e+01,5.283111864e+01,3.800965723e+01,1.309908202e+01,8.865490481e+01,9.927450125e+01,3.601513342e+01
5.055585240e+01,5.325782193e+01,7.788315719e+01,8.267230121e+01,6.391545907e+01,4.126846198e+01,3.966041928e+01,8.646971606e+01,7.191116093e+01,4.865205420e+01,5.845406721e+00,3.859248918e+01,3.449332094e+01,4.433311660e+01,2.248811502e+01,6.030133783e+01,9.710214515e+01,9.467601215e+01,9.889960595e+01,6.127963577e+01,8.036969197e+01,6.516229320e+01,6.090112003e+01,4.211593115e+01,7.673207775e+00,6.545502004e+00,6.427150811e+01,1.019533921e+01,3.101115092e+01,4.887610325e+01,3.534930231e+01,7.560650524e+01,1.102618888e+01,5.335702467e+01,7.686170424e+01,4.617507915e+01,9.179192783e+01,9.575267455e+00,4.379252460e+01,4.060615213e+01,7.038088443e+01,3.748584546e+01,6.980901720e+01,4.400271324e+01,1.803681903e+01,6.211075520e+00,1.165136957e+01,4.959447471e+01,8.081126512e+01,2.069361162e+01,8.672799571e+01,1.563149750e+01,4.495572108e+01,2.480706465e+01,3.481680772e+01,1.581529462e+01,1.031840760e+01,1.309435275e+01,7.303789002e+01,7.052046806e+01,4.448522860e+01,7.807935303e+01,7.045970290e+01,1.669412964e+01,3.493675499e+01,1.861776654e+01,8.143958979e+01,9.699364405e+01,3.896077199e+01,7.946321040e+01,9.089782470e+01,1.165679031e+01,3.259965137e+01,5.998310699e+01,7.026029687e+01,8.267979398e+01,2.618506943e+01,5.295243354e+01,7.032913981e+01,5.970383954e+01,7.447742126e+01,9.754464300e+01,7.323194936e+00,8.246742726e+01,8.140597913e+01,9.671757881e+01,7.563024186e+01,6.725352849e+01,3.162958666e+01,2.642286018e+00,4.741668365e+01,4.605667216e+01,5.111772965e+01,4.893621240e+01,2.656577099e+01,1.512500741e+01,2.195815691e+01,6.397589777e+01
4.468211310e+01,7.661755590e+01,1.892575159e+01,9.642322718e+01,8.826337563e+01,6.588055372e+01,6.535743096e+01,9.763191277e+01,1.589336748e+01,4.314257569e+01,9.940845183e+01,1.796670668e+01,9.318017831e+01,1.002616633e+01,8.395162015e+01,8.327079980e+01,2.314826282e+01,3.705776731e+01,7.414929500e+01,6.296876717e+01,4.808066626e+01,1.248847411e+01,4.638518013e+01,5.863025030e+01,5.452560665e+00,5.811991643e+01,1.054498721e+01,9.200115273e+01,2.583338937e+01,6.657352878e+01,9.704725115e+00,4.367646455e+01,2.099148145e+01,2.043354848e+01,1.179481256e+01,6.069938812e+01,5.081034024e+01,4.055150609e+01,4.605001259e+01,9.976472967e+01,1.831551371e+01,1.028898787e+01,9.390011096e+01,9.156639814e+01,8.912458223e+01,1.943749269e+01,1.800244899e+01,4.490634994e+01,5.737004282e+01,7.618490023e+01,3.236872525e+01,5.515753752e+01,8.603503815e+01,2.387138359e+01,8.191385234e+00,4.401741493e+01,8.248052850e+01,8.029879774e+01,4.028166853e+01,9.903122657e+01,2.634135774e+01,1.184925006e+01,9.812274995e+01,8.018216234e+01,4.987490330e+01,4.371861281e+01,2.795714178e+01,8.443566916e+01,8.498857260e+01,1.435549030e+01,4.004442506e+01,8.005697461e+01,5.638621114e+01,4.336396126e+01,7.726135806e+00,5.356305525e+01,1.045383787e+00,3.777300437e+01,8.042985546e-01,4.370880303e+01,4.109964284e+01,6.275112719e+01,7.343373149e+01,6.016212608e+01,7.493534728e+01,3.488365382e+01,1.137262022e+01,4.732183695e+00,9.036496777e+01,2.866673628e+01,1.769919059e+01,2.425063594e+01,7.426681139e+01,4.639064811e+01,9.780883542e+01,6.336015075e+01,6.386132019e+01,3.544187496e+01
2.069628925e+01,8.738789846e+00,2.670519658e+01,9.109905134e+01,9.169950791e+01,4.226657432e-01,1.505133551e+01,4.370649712e+01,9.784179457e+01,9.785169225e+01,1.430571599e+01,4.173698273e+01,7.489060194e+01,9.419183560e+01,3.194419753e+01,8.018407267e+01,2.196551325e+01,3.239547229e+01,5.946653317e+00,4.705401986e+01,4.025289619e+01,4.091141256e+01,3.643504770e+01,1.017612536e+01,6.300881176e+01,4.561353831e+01,3.109822497e+01,4.681644987e+01,9.179355746e+01,4.925946860e+01,1.565727397e+01,6.658636631e+01,1.272743803e+01,4.427633983e+01,1.265353313e+01,5.808820874e+01,3.254333612e+01,1.974850977e+01,2.779120415e+01,1.375678206e+01,2.241971540e+01,5.852741719e+01,5.408097613e+01,9.001337710e+01,7.259408966e+01,1.638871911e+01,2.845796784e+00,7.463477674e+00,9.627780536e+01,4.529016683e+01,4.749948223e+01,9.777036959e+01,8.200208524e+01,5.775380517e+00,4.565857705e+01,2.144540932e+01,4.661060307e+01,9.661811138e+01,1.545254411e+01,7.595884269e+00,1.828026374e+01,5.023710988e+01,1.281777992e+01,4.751612074e+01,5.869989743e+00,8.052705985e+01,8.681025844e+01,8.561504819e+01,7.749516198e+01,5.587762973e+01,8.910505373e+01,9.104583972e-01,5.355498596e+01,1.970740043e+01,6.589083102e+00,9.507916979e+01,2.879724778e+01,2.357116486e+01,8.825547184e+01,4.299087990e+01,6.990467838e+01,5.013477681e+01,6.832990268e+01,9.823163187e+01,7.662038518e+01,7.388828788e+01,3.629179347e+01,8.250339604e+01,7.528576568e+01,5.966614363e+00,9.799958768e+01,9.489458619e+01,7.503483200e+01,3.174030549e+01,2.752591094e+01,3.171259538e+01,4.845568222e+01,6.575166536e+01
6.309552191e+01,3.919969849e+01,8.501107236e+01,8.593254181e+01,9.205273462e+01,7.775765406e+01,6.487434130e+01,8.453922442e+01,9.280776424e+01,6.715522135e+00,9.302128038e+01,1.268461270e+01,6.723796680e+01,2.403809097e+01,4.990689875e+01,6.648453812e-02,4.598726654e+01,9.236782995e+01,7.951825236e+01,3.516589556e+01,1.731344991e+01,7.697078792e+01,1.016085556e+01,7.441789798e+01,2.305933175e+01,1.784965055e+01,9.780850511e+01,9.108316057e+01,3.118331466e+01,5.230980678e+01,3.346238053e+01,5.483983782e+01,4.686006809e+01,4.810418101e+01,6.955671882e+01,5.869445281e+01,5.970318494e+01,5.038718201e+01,1.461964998e+01,6.917560703e+01,6.134272979e+01,4.850426284e+01,3.737540798e+01,2.867704524e+01,3.335658546e+01,2.025938423e+01,7.097103643e+01,8.782000288e+01,8.533743568e+01,6.962705379e+00,8.187583177e+01,1.165790247e+01,6.697999940e+01,5.960984081e+01,2.777044529e+01,4.413894704e+01,8.272804378e+01,1.997731526e+00,7.944849726e+01,5.929630870e+01,9.176507527e+01,5.797367246e+01,1.077213979e+01,7.778576949e+01,3.315870692e+01,7.574781814e+01,6.393812570e+01,6.923067989e+01,1.147858374e+01,8.095146902e+01,5.142864986e+01,4.170584549e+01,7.709992361e+01,5.749484337e+01,6.452695012e+01,2.916141227e+01,2.953116816e+01,8.324722517e+01,6.176625918e+01,3.507606773e+01,3.687797026e+01,4.622642144e+01,7.483577015e+01,3.850593656e+01,9.328615457e+01,3.289792327e+01,8.968506611e+00,3.472831214e+01,9.818046372e+00,3.366363635e+01,6.433253959e+01,8.379124175e+01,5.792885717e+01,6.163444886e+01,8.223775855e+01,6.544177681e+01,6.440035892e+01,4.092491997e+01
3.684585801e+01,5.674999133e+01,5.173745490e+01,6.492564354e+01,9.587571729e+00,7.981125231e+01,2.321399290e+00,7.591859965e+01,8.806293323e+01,5.232746541e+01,5.506009591e+01,5.344731819e+01,7.268484053e+01,9.281359339e+01,5.344910466e+01,9.451357217e+01,3.570882586e+01,9.779228204e+01,2.631251705e+00,1.160858677e+01,4.993898357e+00,5.002829998e+01,4.497483102e+01,1.158851497e+01,1.301196010e+01,9.664279532e+01,2.919758712e+01,9.413398782e+01,4.287920076e+01,4.642567861e+01,6.417872918e+01,5.127861660e+01,6.085682328e+01,2.900662482e+01,8.205476108e+01,1.970974981e+01,6.051873891e+01,7.938258270e+01,8.495528274e+00,1.160539177e+01,2.916246530e+01,6.631931953e+01,2.985173646e+01,5.074035061e+01,5.665728822e+00,9.319243580e+01,4.803984417e+01,2.683734007e+01,5.559126912e+01,1.079399931e+01,2.483507092e+01,7.922166617e+01,6.770641981e+01,3.580770845e+01,4.923589359e+01,1.095445585e+01,3.530236001e+01,9.985390672e+01,9.025908127e+01,3.831943842e+01,5.108188448e+01,8.740767510e+00,3.346405593e+00,4.490850554e+01,9.955624967e+01,5.780295165e+01,5.013014115e+01,1.676445625e+01,5.547944496e+00,9.633247238e+01,4.381934285e+01,5.377428610e+01,9.014454647e+01,7.957586556e+01,1.956716745e+01,1.691890536e+01,4.968422428e+01,2.077051853e+01,8.144023911e+01,6.522408576e+01,3.850854602e+01,6.915461536e+01,6.463439210e+01,8.988517289e+01,7.556747376e+01,2.139816651e+01,1.508880139e+01,8.586963533e+00,2.264755791e+01,7.612259731e+00,9.570422671e+01,8.722734690e+01,7.802628122e+01,7.419865417e+01,7.050208746e+01,7.509389984e+01,4.862248615e+01,8.553258971e+01
8.320007090e+01,8.320677021e+01,4.214894083e+01,6.221691897e+01,8.341326312e+00,8.742384802e+01,5.000253646e+01,7.202972910e+01,6.271096285e+01,7.075644950e+00,8.177093585e+01,8.233144693e+01,3.911547625e+01,6.513306125e+01,9.171056331e+01,2.391268336e-01,1.137862050e+01,1.784232831e+01,9.205706360e+00,3.767321575e+01,3.013341336e+01,3.137398479e+01,6.158439909e+01,1.962145648e+01,6.157706355e+01,7.448850797e+01,8.466332247e+01,1.640716814e+01,6.505551689e+01,4.872178906e+01,3.236705403e+01,8.273246115e+01,8.516477093e+00,3.644454298e+01,2.435274806e+01,7.643450793e+01,3.793085179e+00,1.385522726e+01,8.801128626e+01,5.639220911e+01,3.010131449e+01,9.516507860e+01,9.472108899e+01,3.360473605e+00,3.688348813e+01,4.089452173e+01,9.860133241e+01,7.650822554e+01,9.152779790e+00,3.614966875e+01,5.895181867e+01,3.303289074e+01,3.557553283e+01,3.964742542e+01,4.538991235e+01,9.480744700e+01,9.956053766e+01,6.871702803e+01,4.430861862e+00,2.759937217e+01,6.018877932e+01,3.737323584e+01,8.199526134e+01,3.172440482e+01,3.074081370e+01,6.515258999e+01,4.487779933e+01,9.536724944e+01,3.695707930e+01,8.291070214e+01,1.911352717e+01,9.159643858e+01,4.372695289e+01,7.795181250e+01,5.564466654e+01,7.198803364e+01,3.508922764e+01,9.341985249e+01,3.255259963e+01,3.573859092e+01,3.792641593e+01,7.221972192e+00,4.948782073e+01,1.592250871e+01,8.482563645e+01,7.501802760e+01,6.668143388e+01,2.350783157e+01,4.962530625e+01,2.431171738e+01,9.659124901e+01,9.748643342e+01,4.942900260e+01,1.963018318e+01,9.369395563e+01,5.164570128e+01,6.265555880e+01,7.522801092e+00
3.584032971e+00,8.965962011e+01,1.707230588e+01,9.020990525e+00,7.030360436e+01,4.815068706e+01,1.832312842e+01,2.178331680e+01,3.205830957e+01,3.390893735e+01,4.452882633e+01,2.721617556e+00,9.899809287e+01,5.402207824e+01,2.608592795e+00,2.228437628e+00,2.453467359e+01,7.574971850e+01,9.832381861e+01,1.780990257e+01,2.235667258e+01,5.820860215e+01,5.031073657e+00,6.482864751e+01,1.401866107e+01,2.480694779e+01,9.723823525e+01,4.953095944e+01,8.779395297e+01,5.354721519e+00,9.165364066e+01,4.618526341e+01,9.753752871e+01,2.182072520e+01,1.672779291e+01,6.023900837e+01,4.568977580e+01,1.314134371e+01,3.579613106e+01,8.586727499e+01,3.797745882e+00,9.866150478e+01,1.850514429e+01,8.252250099e+01,5.929123661e+01,9.411689856e+01,9.461023520e+01,8.307400480e+01,7.090874290e+01,6.694676433e+01,2.348869672e+01,7.087280762e+01,7.259455837e+01,3.158594764e+01,8.767051583e+01,1.290576880e+01,8.896897050e+01,6.401009374e+01,4.606011414e+01,1.687914983e+01,2.366703564e+01,7.913846396e+01,4.759027598e+01,1.995192461e+01,9.164608700e+01,9.717006414e+01,2.588937939e+01,1.264872363e+01,2.098102573e+01,6.926347938e+01,9.027721224e+01,9.226512166e+01,9.541667928e+01,7.733815763e+01,9.164966408e+01,4.766585159e+01,9.374618312e+01,9.748963119e+01,3.039151515e+01,4.001540462e+01,2.607731695e+01,7.600043828e+01,4.640759454e+01,3.411384809e+01,6.732505204e+01,4.131009216e+01,6.437221928e+01,6.872066560e+01,8.958177552e+01,8.903920932e+01,2.354760816e+01,4.539507888e+01,4.391058245e+01,4.456479733e+01,6.632354541e+01,4.058327583e+01,9.398161633e+01,5.943467434e+01
2.812909081e+00,1.207984751e+01,4.596560189e+01,6.041837956e+01,4.319276225e+01,1.141889910e+01,7.225661943e+01,2.803681608e+01,4.550383502e+01,4.038375975e+01,5.901476238e+01,8.125361382e+01,6.029026385e+01,8.774272526e+01,8.452222635e+01,1.236452464e+00,1.626569053e+01,1.085040168e-01,3.974773488e+01,4.533398340e+01,7.588584792e+01,8.441678973e+01,1.181782850e+01,2.581152852e+01,1.030453292e+00,7.629424065e+01,2.807103514e+01,1.166676906e+00,2.044478271e+01,1.808569413e+01,9.601421229e+01,2.458174957e+01,9.060548698e+01,7.260319046e+01,7.049832758e+01,2.677624676e+01,5.219585881e+01,3.433344861e+01,7.122557683e+01,9.589340283e+01,7.364867077e+01,6.434562824e+01,2.922964056e+01,1.524880000e+01,1.305499748e+01,2.740617232e+01,2.869626993e+01,7.795586522e+00,2.713744784e+01,4.909525689e+00,5.839019215e+01,7.964012167e+01,9.270976399e+01,3.383227287e+01,6.821052019e+01,6.172369979e+01,2.282161310e+01,8.954792206e+01,8.442790387e+01,1.834697123e+00,6.405351158e+01,8.129230350e+01,8.102331868e+01,3.873932379e+01,9.283531374e+01,6.797173284e+01,2.402557056e+01,1.764990801e+01,5.774512161e+01,5.458679337e+01,9.110657146e+01,4.678104952e+01,1.716090138e+01,3.839732939e+01,6.920286693e+01,6.052027816e+01,4.170021705e+01,7.747791570e+01,7.327233899e+01,9.281736073e+00,3.628747852e+01,1.342308991e+01,9.803352539e+01,7.605895528e+01,3.177389035e+01,6.064871618e+01,7.037473350e+01,7.376778563e+01,5.470832809e+01,7.514080279e+01,6.491963765e+01,2.096973800e+01,9.441122708e+01,9.534426017e+00,4.614203834e+01,5.082626399e+01,5.396139482e-02,6.365533582e+01
8.716399904e+01,6.244525709e+01,2.838422977e+01,6.017784284e+01,7.463164965e+01,2.325964037e+01,6.546194664e+01,5.304542089e+01,6.444445552e+01,8.406578104e+01,2.795231252e+01,8.550499159e+01,4.759750216e+01,3.610960355e+01,9.804605408e+01,8.178913771e+00,7.342286763e+01,8.681612795e+01,2.198328660e+01,2.901868716e+01,4.253355151e+01,8.062332558e+01,1.284986154e+01,8.049560172e+01,6.961480934e+01,6.226797111e+01,5.813533493e+01,4.280440307e+01,1.994073135e+00,9.649390071e+01,1.581153595e+01,2.105852263e+01,5.486276804e+01,8.224546646e+01,6.373126262e+01,4.554433452e+01,4.124005825e+01,5.247480156e+01,3.275444811e+01,4.956239812e+01,6.301971473e+00,9.352125480e+01,6.183968757e+00,7.776165091e+01,9.753059253e+01,9.819105893e+01,9.794284931e-01,1.566030196e+01,5.746564116e+01,5.053300799e+01,4.892746930e+01,8.801897466e+01,2.296149355e+01,7.344563727e+01,5.191758804e+01,2.506778139e+01,2.486154269e+01,2.894197002e+01,4.113672072e+00,9.390183791e+01,5.688384850e+01,8.848503329e+01,8.647638724e+01,4.178141033e+01,9.632270746e+01,5.180774227e+01,5.913215305e+01,3.429272024e+01,5.801383447e+01,5.830023288e+01,7.840735374e+01,3.545359894e+01,2.837322360e+01,1.619412301e+01,2.483616569e+01,9.657960451e+00,4.699383050e+01,7.230072910e+01,9.835555932e+01,2.393201277e+01,1.582043390e+01,1.916392181e+01,7.515004406e+01,2.973645608e+01,6.725730181e+01,3.147191744e-01,3.670484465e+01,7.105772803e+00,9.905503446e+01,3.230522362e+01,7.529861922e+01,6.075890971e+01,8.557410152e+00,2.292908895e+00,8.259125827e+01,8.931523281e+01,6.719704795e+00,7.304348246e+01
