v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28
7.288676338e+01,2.801983152e+01,4.551529658e+01,6.918419373e+01,4.878538512e+01,6.579078414e+01,7.401607013e+01,8.357245500e+01,6.373768491e+01,1.002442864e+00,4.624220344e+01,9.807216427e+01,6.426391136e+01,9.287849814e+01,9.445346300e+01,4.920455165e+01,6.039764885e+01,5.528669260e+01,6.505792995e+01,9.997042812e+01,6.413561381e+01,7.042141117e+01,7.799547447e+01,5.305120854e+01,3.889830533e+01,8.007287310e-01,8.978373460e+00,3.210410352e+01
7.804771451e+00,1.000196651e+01,7.615236441e+01,4.635834221e+01,6.334800434e+01,1.954505283e+01,2.374561261e+01,2.100997889e+01,7.154488085e+01,6.086020210e+01,1.898909679e+01,3.231773214e+00,6.239002797e+01,1.977578176e+01,8.750454710e+01,6.395770726e+01,8.397699744e+01,2.674043254e+01,8.235592171e+01,6.195504045e+01,6.861012153e+01,2.193338829e+01,7.644600076e+01,7.361721564e+01,9.816753045e+01,1.747268605e+01,1.211189306e+01,7.609221035e+01
9.483988717e+01,3.521194363e+01,4.520705526e+01,5.427313988e+01,9.762229393e+01,9.297689432e+01,8.914904953e+01,2.490526457e+01,7.533269260e+01,2.735289666e+01,6.039597231e+01,1.478761058e+01,2.549468883e+01,7.278414130e+01,3.160165941e+01,9.787869906e+01,7.155467042e+01,8.441908370e+01,9.053196504e+00,3.697439202e+01,2.949051394e+01,7.584681321e+01,1.040164090e+01,5.685739899e+00,8.535112938e+01,1.591855343e+01,6.597797450e+01,4.981193243e+01
2.207081446e+01,6.673257373e+01,6.260337762e+01,3.110285422e+01,6.294662232e+01,6.195313356e+01,9.155212836e+01,8.127953467e+01,2.925518661e+01,7.558457142e+01,4.931498080e+01,1.034172851e+01,1.581309955e+01,4.737760667e+01,9.786341839e+01,7.986139868e+01,7.801778865e+01,6.260926339e+01,9.341079520e+01,7.713777309e+01,7.827113230e+01,1.772303080e+01,7.495876903e+01,8.637636345e+01,4.509261742e+01,8.961410097e+01,2.766042479e+01,3.656725565e+01
2.133908261e+01,6.954736679e+01,2.847980973e+01,8.475769828e+01,6.603997563e+01,8.552612125e+01,9.020894272e+01,7.069620999e+01,5.503148159e+01,4.715848276e+01,1.486757864e+01,5.080766555e+01,7.974951694e+01,6.890840318e+00,2.817986055e+01,6.369793047e+01,5.654985766e+01,3.546001844e+01,3.289824486e+01,6.304518370e+01,5.803189898e+00,3.588782762e+01,7.203679551e+01,1.865667416e+01,1.667859297e+01,6.792490244e+01,1.329742959e+01,9.228156082e+01
3.986706223e+01,8.127008680e+01,8.255767491e+01,9.162264677e+01,5.861101860e+01,2.734195704e+01,4.227242130e+01,6.502421937e+01,6.341764771e+01,8.500078202e-02,2.709973335e+01,5.909661937e+01,4.725289380e+01,5.719042021e+01,8.014500063e+01,4.720531273e+01,2.368757343e+01,1.585363849e+01,9.199307182e+01,1.252092277e+01,7.952300868e+01,4.762574948e+01,6.180679457e+01,2.713542991e+01,7.820127948e+01,3.633462021e+01,4.950679519e+01,1.454974537e+01
3.128107286e+01,8.287554157e+01,9.917371499e+01,5.787670835e+00,8.020881878e+01,2.713116758e+01,1.943422689e+01,5.773233144e+01,5.102941023e+01,7.729868817e+01,2.759136639e+01,9.431031355e+01,5.289354914e+01,9.207064909e+01,8.694443187e+01,9.732896260e+01,2.245726816e+01,3.013415424e+01,8.404180349e+01,8.613881548e+01,4.492724008e+00,1.964175574e+01,7.438719310e+01,2.328181052e+01,8.954466820e+01,7.166130301e+01,1.870345201e+01,4.246197785e+01
9.693551691e+01,5.595264579e+01,1.604819247e+01,4.587238426e+01,7.743361053e+01,2.890199090e-01,6.420747153e+01,7.645578644e+01,1.465647122e+01,3.290880235e+01,3.444484311e+01,3.078284967e+01,6.545005134e+01,9.893694287e+01,7.867728267e+01,1.704423169e+00,5.744000001e+01,9.970449185e+01,3.694072687e+01,5.362116066e+01,3.798256303e+01,3.466874465e+01,5.874718125e+01,2.153464704e+01,9.998683782e+01,3.828625339e+01,9.881653107e+01,6.978010918e+01
2.419276682e+01,2.085419049e+01,6.538626872e+01,1.274515575e+01,1.008761254e+01,9.388415807e+01,5.822378216e+01,7.967798065e+01,9.876458358e+01,9.602944132e+00,2.852775041e+01,2.490700173e+01,5.562001299e+01,1.552178923e+01,1.440094737e+01,8.002455399e+01,1.829470625e+00,5.925159365e+01,8.952622207e+01,4.971768340e+00,3.980596264e+01,5.198232900e+01,3.058446263e+01,5.649645247e+01,5.859483313e+01,6.804978224e+01,8.278081775e+01,5.809647447e+01
7.621865219e+01,8.355862338e+01,8.470379305e+01,4.623419930e+01,2.105099239e+01,6.899736171e-01,5.073669340e+01,5.799346898e+01,7.578904218e+01,7.926376897e+01,7.162669867e+01,6.879462471e+01,6.151418801e+01,2.367356469e+01,1.123641409e+01,5.360009735e+01,8.346202994e+01,7.052860030e+01,2.643016231e+01,9.534284743e+01,4.973041682e+00,1.581996630e+01,2.242355316e+01,2.141896770e+01,9.873645116e+00,8.727833622e+00,4.836546617e+01,5.551201979e+00
4.867741137e+01,2.496054469e+01,9.306352507e+01,8.326594608e+01,7.586071982e+01,6.177988537e+01,3.876241426e-01,2.311752635e+01,4.244532837e+01,7.359830115e+01,9.260411679e+01,3.910080102e+01,4.948523324e+00,3.759602401e+01,6.777904101e+01,3.329617426e+01,3.562164957e+01,2.573209928e+01,2.985395407e+01,1.588684239e+01,5.919666830e+01,9.263260052e+01,7.949963986e+01,4.816567335e+01,8.948355851e+01,9.407384913e+01,7.116242984e+01,8.463951747e+01
1.182762237e+01,4.800923283e+01,7.883258581e+01,2.368583192e+01,7.924062521e+01,6.790185435e+01,5.622158494e+01,6.194533052e+01,8.891530099e+01,7.520569122e+01,5.671762996e+01,1.285772273e+00,3.178200436e+01,1.568679176e+01,5.304056803e+01,8.946700499e+01,9.567063329e+01,5.452696963e+01,9.830001181e+00,2.745168436e+01,2.425261255e+01,5.093964954e+00,7.316422725e+01,1.447608002e+01,4.662317868e+01,8.610398859e+01,5.333296001e+01,2.962615684e+01
3.357454922e+01,4.716808713e+01,8.737305439e+01,7.723840677e+01,9.098291950e+01,6.335977016e+01,9.298879795e+01,9.276736628e+01,4.226937114e+01,3.063920419e+01,6.339268923e+01,6.634447399e+01,7.726407836e+01,5.994464173e+01,9.451425687e+01,4.006673811e+01,3.634766020e+01,7.536999233e+01,9.129917769e+01,2.101129133e+01,4.082735444e+01,3.189412746e+01,2.636093877e+01,2.848286642e+01,7.273931116e+01,6.204737337e+01,2.932402649e+01,8.482911413e+01
6.188561504e+01,3.211233779e+01,9.566860286e+01,4.411209042e+01,9.611249721e+01,1.009890195e+01,3.680927759e+01,8.734404016e+00,5.899217295e+01,4.628415672e+01,5.206771978e+00,1.834205872e+01,3.023788674e+01,6.445349938e+01,3.828771238e+01,4.055178262e+01,5.733925430e+01,1.212992077e+00,2.956006213e+01,2.113326703e+00,7.013974684e-01,9.676870874e+01,3.424431993e+01,8.532696771e+01,6.869530695e+01,6.891914695e+01,7.843695531e+01,2.878295317e+01
8.124151692e+01,4.514163312e+01,1.540727270e+01,4.497039840e+01,2.408026496e+01,2.643343523e+01,1.174853998e+00,8.274687663e+01,2.893288934e+01,2.151382098e+01,7.593309248e+01,9.022325828e+01,4.170911028e+01,6.389885382e+01,6.821512383e+01,9.065757635e+01,9.375459074e+01,6.352916450e+00,1.460600392e+00,1.101775456e+01,7.076237474e+01,7.130642860e+01,5.010817457e+00,5.694861530e+01,2.506366568e+01,8.650638096e+01,6.958403741e+01,5.204946715e+00
9.208161613e+01,4.346308036e+01,8.147599416e+01,3.297951038e-01,1.436618849e+01,3.430339515e+01,5.718159763e+01,1.676906790e+01,2.996278741e+01,3.072592023e+01,6.401130002e+01,2.193863569e+01,3.437537635e+01,2.751218117e+00,3.777208954e+00,8.193351377e+01,7.295962463e+01,3.048226937e+01,3.254337204e+01,2.772141802e+01,2.258337719e+01,7.771080803e+01,1.402446441e+01,4.128103621e+01,7.482896696e+01,6.313606716e+01,1.229823632e+01,4.219919207e+01
1.675184575e+01,6.840140179e+01,1.144658816e+01,6.769263107e+01,7.473743340e+01,4.856790121e+01,4.434871866e+01,8.164223521e+01,4.726542706e+01,9.392161305e+00,8.281985536e+00,9.511862341e+01,2.235458000e+01,6.571848362e+01,9.975846722e+01,6.893258206e+01,4.642009845e+01,7.625810864e+01,6.811459256e+01,1.397731716e+01,8.313938615e+01,6.614278820e+01,8.266127341e+01,8.085975887e+01,1.239440590e+01,7.401258373e+01,8.183699796e+01,2.158807582e+00
2.714824223e+01,9.278621427e+01,6.436890283e+01,1.486641487e+01,4.487055727e+01,1.954117051e+00,4.361596161e+01,6.050306813e+01,4.331782794e+01,1.714626109e+01,5.662220484e+01,1.048658262e+01,6.468565485e+00,1.643692842e+01,1.261921898e+01,8.329430736e+01,8.245405355e+01,2.380134517e+01,7.774053979e+01,2.465638121e+01,1.620012534e+01,5.352040525e+01,1.744074643e+01,3.587963918e+01,2.475664989e+01,2.319409127e+01,1.082571562e+01,1.621014378e+01
2.855157088e+01,4.688524708e+01,2.432791488e+01,5.047520595e+01,6.617432313e+01,6.128771267e+01,4.915787998e+01,9.268191482e+01,9.329265465e+01,2.907194687e+01,1.504802588e+01,5.484162533e+00,1.803102564e+01,3.919557168e+01,9.416441909e+01,8.102267358e+01,8.615723411e+01,5.199030646e+01,7.844095871e+01,7.608089056e+01,4.552566647e+00,4.502308631e+01,9.282017569e+01,6.102346471e+01,2.878620177e+01,5.714197608e+01,2.731321694e+01,7.331890861e+01
8.777218189e+01,2.141573248e+01,1.371695753e+01,5.456553552e+01,9.628307372e+01,1.991296208e+01,5.908357567e+01,8.504791898e+01,4.067707680e+01,4.637522163e+00,6.516044725e+01,7.591496656e+01,1.971324109e+01,5.875479884e+01,8.897476463e+01,1.671385257e+01,7.043681927e+01,4.828646928e+01,7.461892468e+01,3.578376977e+01,9.566180962e+00,8.230409341e+01,5.004626354e+01,1.296278660e+01,9.369906144e+01,8.517205509e+01,3.805564785e+01,9.929816962e+01
3.876426227e+01,3.228924936e+00,1.585464493e+01,7.994277254e+01,7.843436463e+01,1.084402511e+01,2.952390873e+01,1.085985020e+01,4.190614981e+01,4.976500218e+01,1.325363185e+00,7.056535728e+01,5.506929476e+01,9.522471833e+01,7.014215014e+01,5.422077666e+01,4.799684794e+01,4.657486427e+01,9.207953267e+01,4.559416140e+01,3.561985983e+01,3.710870589e+01,8.534242703e+01,4.262512207e+01,5.236618184e+01,3.736545493e+01,2.947309054e+01,3.312765256e+01
1.918312120e+01,3.969197997e+01,7.034698118e+01,1.992639888e+01,5.509193561e+01,4.398679116e+01,4.278898804e+00,2.768750988e+01,1.942251210e+01,5.912977015e+00,9.735722601e+00,8.001674938e+01,3.461942386e+01,6.510017329e+01,3.943968489e+01,7.718905877e+01,1.178925719e+00,4.345569022e+01,5.818380039e+01,2.077353344e+01,3.964480071e+01,1.638165651e+01,8.463736810e+01,6.407318319e+01,5.404488732e+01,9.246691169e+01,4.901011697e+01,5.635645667e+01
6.390463662e+01,7.396683637e+01,7.115655566e+01,7.600333827e+01,4.546312204e+01,8.956473675e+00,3.344154512e+01,2.370333615e+01,9.157158253e+01,5.076847183e+01,1.832153210e+01,6.134628389e+01,5.100182414e+01,6.992425989e+01,4.525302764e+01,6.276260461e+01,1.669390175e+01,3.535518935e+01,7.041879504e+01,1.802101373e+01,7.723909336e+01,2.043579565e+01,4.512020547e+00,1.404092692e+01,6.741254630e+01,4.198874073e+01,1.396260963e+01,8.077169372e+01
9.898280672e+01,9.117921642e+00,6.508701451e+01,3.820426285e+01,3.109350083e+01,8.484537641e+01,1.924740088e+00,9.458734053e+01,8.766190693e+01,2.788057754e+01,6.958257640e+01,4.821080566e+01,7.408086634e+01,1.531661628e+00,1.609286563e+01,4.937244734e+01,1.615719579e+01,9.245029582e+01,1.232928434e+00,6.393536440e+01,1.748787094e+01,4.122178754e+01,8.195039111e+01,4.249121758e+01,8.252651085e+01,6.629691080e+01,3.053626236e+01,6.910001585e+01
4.967800263e+01,1.055072161e+01,3.357403984e+01,4.408410985e+01,1.334881019e+00,4.939163889e+01,8.660505833e+01,4.099429520e+01,7.112768284e+01,4.068501393e+01,2.944809244e+01,2.951597625e+01,1.383937804e+01,4.186491774e+01,9.867874733e+01,6.355710820e+00,7.199924634e+01,4.209454873e+01,9.110715073e+00,9.226584182e+01,2.439447480e+01,8.588070206e+01,3.266461695e+01,7.698222215e+01,8.852502275e+01,5.758892797e+01,5.282988814e+01,3.628523333e+01
5.428919099e+01,4.742973670e+01,1.927622374e+01,6.615047722e+01,3.901416123e+01,8.177767231e+01,8.106566124e+01,4.132250926e+01,7.890493854e+01,1.402481598e+01,9.677314636e+01,6.857277918e+00,6.999694067e+01,9.830407349e+01,8.054306649e+01,7.645528837e+01,8.525958096e+01,3.850925240e+01,8.375206119e+01,5.251777924e+01,2.227547269e+01,5.828307700e+01,3.445509459e+01,6.602343398e+01,2.691641203e+01,1.914624725e+01,9.716859662e+01,3.669970947e+01
1.739367031e+01,1.251215702e+01,5.504114445e+01,2.186493492e+00,2.884916906e+01,5.920394885e+01,5.516123285e+01,3.360927844e+01,9.510517254e+01,1.813808791e+01,6.739292956e+01,3.755828234e+01,1.318693832e+01,8.263011545e+01,7.829299308e+01,5.135977355e+01,5.269889989e+01,2.128058486e+01,4.514921618e+01,5.924701964e+01,4.137974982e+01,9.722714063e+01,4.258112798e+01,6.266541445e+01,8.288837675e+01,2.724828546e+01,7.441328549e+01,6.343079036e+01
8.378833077e+01,1.116876564e+01,9.762449994e+01,9.263451974e+01,8.215811941e+01,1.614842807e+01,2.881218892e+01,7.327244743e+01,6.825705784e+00,1.530097605e+01,7.868225768e+01,2.811269683e+01,8.356493307e+01,3.070254157e+01,3.764949485e+01,7.609552963e+01,6.751732235e+01,1.972974211e+00,2.017245935e+01,7.485103571e+01,9.789029140e+01,2.429682526e+01,3.830911513e+00,9.639790595e+01,5.548104921e+00,3.758210521e+01,4.563093019e+01,6.320865344e+01
1.886246340e+00,3.814929072e+01,7.193670858e+01,3.791085356e+00,6.882243722e+01,5.250397215e+00,4.188626554e+01,1.351423613e+01,3.144466775e+00,7.132048733e+01,7.393392542e+00,5.571247429e+01,5.243648430e+01,8.304821672e+01,3.690420241e+00,7.430287379e+01,4.845048969e+01,4.510906917e+01,2.705236091e+01,7.645323798e+01,2.182509044e+01,5.713514819e+01,8.098149237e+01,3.480795974e+01,6.405414569e+01,6.409191649e+01,9.448463971e+01,3.240308829e+01
9.256518104e+01,6.011401705e+01,4.040992851e+01,5.320910357e+00,8.198463393e+01,1.963217504e+01,2.699916395e+01,8.616539425e+01,5.367539869e+00,7.045266074e+01,1.446266270e+01,1.295761738e+01,9.971963940e+01,8.252246282e+01,3.644304078e+01,2.215156200e+01,5.722945532e+01,6.674451797e+01,3.201162208e+01,4.091525615e+01,2.613360381e+01,3.928131919e+01,4.247327756e+01,6.978518474e-02,2.032913498e+01,1.718839175e+01,2.742822791e+00,4.390210207e+01
8.355867597e+01,5.577552218e+01,5.346804285e+01,8.245897488e+01,3.963554405e+01,2.148665916e+01,8.393334007e+01,2.138832060e+01,4.700622216e+01,7.661340781e+01,5.004099252e+01,4.474215048e+01,8.705164379e+01,5.852341715e+01,2.617147285e+01,3.343761633e+01,4.725707784e+00,1.384734337e+01,9.634572610e+01,3.633882826e+01,8.832303379e+01,4.047363510e+01,2.556045483e+01,4.199402361e+01,8.626619036e+01,7.743940613e+01,2.106964062e+01,9.813903846e+01
6.321258474e+01,9.602916832e+01,1.431133291e+01,5.867994413e+01,3.079539113e+01,1.173090490e+01,7.659496250e+01,6.951899066e+01,4.987180027e+01,5.526191282e+01,4.668481940e+01,5.621869558e+00,1.118889463e+01,7.902781345e+01,5.630221920e+01,9.533021635e+01,2.057163663e+01,2.044662835e+01,5.645400321e+01,6.014975249e+01,2.582895895e+01,7.068267671e+01,5.646795530e+01,8.801060924e+01,9.318105142e+01,1.844157385e+01,6.418009957e+01,7.807248489e+01
3.526933309e+01,7.642706795e+01,6.517120674e+01,5.326017960e+01,2.018598642e+01,5.083301920e+01,6.164041216e+01,1.986930797e+01,6.983369301e+01,9.782919871e+01,2.120412666e+00,7.221416397e+01,2.048882766e+01,9.147089344e+01,8.849100464e+01,3.625104619e+01,6.741183364e+01,9.594765867e+01,3.835444105e+01,3.043784181e+01,2.831886050e+01,1.479511563e+01,9.604014616e+01,2.212177168e+01,2.737142591e+01,4.575099042e+01,8.249917102e+01,7.183280751e+01
8.061999107e+01,4.871023489e+01,5.497029343e+01,6.423298374e+01,5.635439993e+01,9.780273996e+01,6.452181260e+01,8.073627640e+01,6.446839875e+01,4.674338722e+01,6.619176478e+01,9.678765556e+01,1.816547934e+01,8.796066807e+01,4.120210303e+01,2.130212745e+01,7.691971693e+00,7.190451754e+01,5.313608255e+01,7.089075633e+01,6.420102278e+00,7.859233649e+01,4.407327775e+01,9.044916128e+01,9.130551529e+00,7.786269651e+01,8.800378866e+01,8.398212367e+01
1.607896947e+01,3.467222647e+01,1.810455151e+00,1.861092544e+01,1.896350845e+01,7.904651413e+01,6.013795291e+01,5.847914213e+01,8.234966803e+01,4.802439810e+01,1.233170543e+00,9.962340117e+00,4.989087799e+01,1.929125547e+01,4.405172618e+01,2.169877026e+01,7.927887565e+01,5.905243904e+01,4.035414758e+00,9.971011784e+01,4.741709060e+00,4.391383364e+01,4.208515267e+01,7.820906022e+01,6.793053929e+01,9.294236055e+01,6.973685296e+01,4.641057459e+01
6.438616421e+01,6.980538047e+01,1.120127463e+01,5.096029797e+01,4.599047105e+01,6.175102936e+00,8.140876674e+00,3.281340977e+01,3.981531502e+01,2.666538220e+00,6.023897847e+01,5.521537148e+00,7.010665041e+01,3.050465691e+01,1.485514812e+01,1.751209459e+01,1.536131413e+00,3.614914699e+01,9.809795902e+01,5.711169847e+01,9.271892382e+01,5.922049259e+01,8.804342567e+01,4.982256280e+01,9.488934839e+01,8.071476759e+01,8.553225408e+01,3.044815541e+01
1.256507154e+01,3.349845161e+01,2.951854020e+01,6.875988831e+01,1.485882797e+01,5.789166177e+01,3.571887949e+01,9.233575294e+01,6.515697139e+01,3.651265224e+00,3.470615176e+01,4.016409873e+00,2.692210281e+01,1.818540385e+01,5.704636592e+01,7.777954649e+01,2.007083541e+01,8.971659334e+01,2.919748843e+01,8.749226410e+00,3.904598311e+00,8.554050276e+00,1.161044761e+01,4.354626238e+01,3.098021484e+00,7.814406266e+01,3.605062111e+01,5.568856681e+01
2.368744874e+01,4.177770062e+01,2.784557030e+01,2.571360552e+01,9.934852713e+01,7.794724414e+01,6.504372020e+01,3.196903081e+01,4.568846951e+00,7.657016160e+01,7.203120411e+01,1.138277135e+01,1.213864754e+01,4.760529380e+01,4.036851385e+01,6.985578257e+01,2.429815197e+01,2.176680595e+01,1.148076984e+01,9.888222533e+01,7.785620638e+01,2.576929454e+01,8.622581148e+01,6.774865603e+01,1.343881241e+01,8.975317273e+01,2.578488778e+01,8.995706581e+01
7.735745036e+01,8.291501187e+01,9.160916584e+01,4.713096661e+01,6.745893816e+01,3.100607515e+01,8.515181515e+00,5.040554344e+01,4.040304063e+00,6.097143228e+01,7.508282754e+01,6.372899707e+01,6.527015203e+01,3.797444848e+01,9.849552060e+01,7.303614933e+01,6.422612876e+01,6.616799674e+01,9.283440164e+01,4.438848586e+01,7.247604000e+01,5.610036955e+01,3.537235179e+01,7.573031672e+01,6.788167168e+01,4.663804892e+01,8.492887969e+01,7.225970064e+01
5.699417476e+01,9.739886812e+01,8.384933969e+01,2.000077424e+01,4.697030787e+01,1.986767770e+01,1.906094525e+01,9.575607612e-01,2.759404754e+00,6.211100208e+01,2.169559868e+01,3.628651114e+00,5.906341740e+01,8.884360444e+00,3.397911796e+01,1.205576714e+01,7.438953801e+01,9.980650642e+01,7.613332035e+01,2.950504521e+00,3.541077978e+01,7.879276543e+01,8.450997498e+01,1.316925218e+01,2.064922703e+01,6.412687132e+01,5.613985353e+01,4.917504519e+01
8.219701597e+01,7.681851958e-01,2.317853124e+01,2.983214704e+01,3.475462130e-01,4.465928776e+01,9.856387777e+01,5.097878078e+01,8.563563715e+00,4.645797928e+01,7.131883688e+00,4.386402370e+01,6.295543129e+01,9.334938841e+01,1.555053038e+01,1.301657406e+00,5.883526145e+01,6.297163522e+00,1.940613413e+01,2.559965621e+00,3.383634707e+01,2.017754819e+01,7.399004505e+01,9.956269781e+01,2.483415370e+01,6.562696664e+01,1.284972792e+01,4.102230063e+01
7.236074228e+01,4.579147167e+01,5.753077696e+01,6.513054954e+01,8.676415659e+01,9.694104986e+01,6.997678953e+01,4.468688546e+01,2.781677571e+01,3.689861529e+01,5.478763827e+01,1.335139067e+01,8.665335834e+01,7.205225818e+01,1.523545115e+01,2.882728742e+01,2.013518501e+01,3.637034822e+00,7.738608171e+01,6.809079526e+01,8.887450089e+01,7.992846309e+01,1.716778390e+01,6.512811667e+01,7.778823119e+01,8.171720460e+01,8.064489396e+00,2.937961410e+01
4.976766973e+01,9.386017044e+01,3.097172081e+01,4.157952534e+01,7.027839416e+01,5.697252836e+01,7.260768459e+01,7.880130147e+01,6.115420649e+01,9.366392759e+01,4.730322861e+01,9.694201078e+01,7.389679984e+00,1.543233379e+01,9.687127212e+01,9.420247993e+01,4.746664076e+01,9.028798191e+01,9.440529451e+00,9.092676008e+01,3.937096739e+01,7.107189159e+01,2.708579985e+01,5.766920218e+01,1.127606361e+01,5.987975381e+01,9.571033219e+00,7.953985988e+01
3.239845124e+01,6.349423830e+01,8.742994360e+01,6.808129309e+00,2.971807138e+01,4.606129166e+01,1.669142238e+01,9.768425626e+01,1.200956724e+01,8.894112501e+01,9.085368972e+01,5.569664150e+01,9.476573154e+01,6.271215709e+01,6.239682224e+01,3.790443300e+01,2.433661201e+01,6.483228709e+01,1.677253262e+01,5.937637423e+01,9.662779810e+00,8.117841449e+01,6.239954515e+01,4.019288461e+01,7.731255538e+01,4.678392914e+01,7.190120280e+01,3.333415509e+01
5.932895808e+01,8.247299658e+01,4.600962815e+01,7.158473321e+01,5.674743918e+01,1.305815247e+01,7.805119569e+01,4.365961084e+01,9.649346057e+01,3.408217540e+01,8.759423391e+00,2.560462074e+01,8.644807171e+01,5.198380627e+01,1.758588032e+01,6.990298732e+01,6.638590518e+01,5.075704322e+01,9.995174348e+00,7.055656275e+01,4.101628999e+00,9.812978286e+01,9.136194050e+00,6.156546992e+01,6.991187287e+01,2.387708286e+01,8.844770038e+01,2.776733323e+01
5.227785536e+01,1.949292228e+00,3.071039237e+01,1.407533917e+01,7.515675169e+01,3.114118288e+01,5.588729555e+01,4.562001087e+01,8.339486227e+01,1.840783213e+01,8.682572319e+01,3.012175071e+01,8.184819627e+00,2.498078188e+01,5.712067740e+01,2.758515482e+01,2.759766505e+01,4.095402889e+01,5.344736033e+01,4.198658480e+01,6.475835949e+01,1.714414133e+01,8.682034124e+01,3.755558517e+01,8.998347046e+01,7.694929642e+01,5.003822539e+01,3.297676696e+01
