v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17
8.314275976e+01,9.623471003e+01,1.901042360e+01,9.930085040e+01,3.336741876e+01,9.528167327e+01,4.853895983e+01,1.811591463e+01,8.591626177e+01,5.850194505e+01,9.251611976e+01,1.037736608e+01,8.756353524e+01,5.010702905e+01,7.027666523e+01,1.965408080e+01,6.830318234e+00
9.607937356e+01,1.703756049e+01,5.631095572e+01,4.275279434e+01,9.842241671e+01,6.338078071e+01,3.331927682e+01,8.719753944e+01,9.434282602e+01,6.620451409e+00,3.143159679e+01,5.151204761e+01,1.461472462e+01,5.321075942e+01,7.273111534e+01,1.860459953e+01,4.156720900e+00
6.221335884e+01,2.645486630e+01,8.977753919e+01,8.389847935e+01,5.726055057e+01,9.599585830e+01,5.574342271e+01,1.255844440e+01,7.015134778e+01,3.917671272e+01,7.192012530e+01,8.820689407e+01,2.481192775e+01,7.405239544e+01,2.572718375e+01,2.279801884e+01,7.172533081e+01
7.501596844e+01,8.976539427e+01,6.105740887e+01,6.119762112e+01,4.987391343e+01,9.646972427e+01,4.197655535e+01,3.201317928e+01,5.672174287e+01,8.755778411e+01,6.236562253e-01,9.320312716e+01,2.528917191e+01,1.948244092e+00,6.803580305e+01,9.028288897e+01,8.943147158e+01
7.156544114e+01,8.269276073e+00,6.444169365e+00,9.275097323e+01,8.179478713e+01,5.686795843e+01,8.125498253e+01,1.331946593e+01,4.168113814e+01,1.026720873e+01,8.379974075e+01,8.585984714e+00,7.013076364e+01,1.979795791e+01,2.815550912e+01,4.127489431e+01,1.906881521e+01
2.876049541e+01,7.720056936e+01,8.186515465e+01,9.576883184e+01,2.937173316e+01,7.409239095e+01,7.604343997e+01,2.573969243e+01,5.123260740e+00,5.301005292e+01,4.137315419e+01,3.210902547e+01,1.989473573e+01,6.005440128e+01,8.430793893e+01,3.399546914e+01,3.257624893e+01
2.548690611e+01,7.530650349e+01,6.735703856e+01,4.616827599e+01,2.903584814e+01,6.500893277e+01,4.364124981e+01,5.971812117e+01,9.096607151e+01,9.264897567e+01,2.698942306e+01,6.607169034e+01,3.110452329e+01,2.069422991e+01,8.977475373e+01,6.398500219e+01,5.515857145e+01
3.390353872e+01,9.027744867e+01,7.462142876e+01,4.835385971e+01,6.372734449e+01,6.813226285e+01,5.302719593e-01,9.949666337e+01,6.435442876e+01,6.666198985e+01,2.345970082e+01,7.118653785e+01,2.046162210e+01,7.912166080e+01,3.965538533e+01,8.899629182e+01,5.364560320e+01
8.190630615e+01,7.209792177e+01,3.882336633e+01,9.998563565e+01,6.052867760e+01,1.983449681e+01,6.824227049e+01,1.038633348e+00,2.965489083e+01,2.935574161e+01,4.931367915e+01,9.899622375e+01,8.944888093e+01,7.273064473e+00,2.150187220e+01,9.298030685e+01,2.974417780e+01
8.711743486e+01,7.876668509e+01,4.729949062e+01,4.878353280e+00,7.290102720e+01,8.154160990e+01,5.526695359e+01,2.882163405e+01,5.441792520e+01,4.844475150e+01,7.965475635e+01,7.676178216e+01,9.637683586e+01,2.730810166e+01,5.155815244e+01,9.670019134e+01,9.599440128e+01
4.841102608e+01,7.363055727e+01,6.295940032e+01,7.874291795e+00,3.651760841e+01,1.446207622e+01,7.852991776e+01,7.863695181e+01,1.561195579e+01,4.117606797e+01,6.932432710e+00,6.357647661e+01,9.940738053e+01,8.942531507e+01,4.076905819e+00,3.781285440e+01,5.561843692e+01
9.166524745e+01,9.502966634e+01,9.519537151e+01,3.420656340e+01,3.100096442e+01,3.080003509e+01,6.799766317e+01,9.602182463e+01,2.006416238e+01,1.642724230e+00,8.576991354e+01,5.295803584e+01,9.811036885e+01,1.422880252e+01,8.309121473e+01,2.391365562e+01,3.551330561e+01
6.787396093e+01,7.554280310e+01,5.122419138e+00,2.518008297e+01,3.168968983e+01,3.812524065e+01,6.122394627e+01,6.062646404e+01,7.412547979e+01,8.831110988e+01,9.867556741e+01,4.620926414e+01,7.774266856e+01,8.291138316e+00,5.597662618e+01,5.168647001e+01,5.478427298e+01
8.920004630e+01,3.864027611e+01,9.230060486e+01,9.630048485e+01,5.560825683e+01,4.064596985e+01,9.400121351e+01,1.445236193e+01,3.528531360e+01,5.200336239e+01,6.712013617e+01,3.726110720e+01,4.765860011e+01,6.074684444e+01,6.422325354e+01,7.887253283e+01,4.884111464e+01
1.943591432e+01,9.176044649e+01,3.455803181e+01,2.462965517e+01,6.209681274e+01,9.486465897e+01,6.580916171e+01,8.115498870e+01,6.849136328e+01,6.034374103e+01,6.431746091e+01,6.140731692e+01,3.487893430e+01,5.996232264e+01,7.334215174e+01,4.452972266e+01,3.862311307e+01
1.422665633e+01,6.841157912e+01,7.938628821e+01,8.273728455e+01,5.831880758e+01,4.235298825e+01,5.565725973e+01,2.668136058e+01,6.391629749e+01,9.292062796e+01,1.259862922e+01,7.552068538e+01,7.867844043e+01,7.648033135e+01,1.738029884e+01,1.339247747e+01,6.463889054e+00
6.746588727e+01,5.707941572e+01,4.609505126e+00,3.083441293e+01,5.620042380e+01,2.939326280e+01,4.213452517e+01,7.411066282e+00,5.610151237e+00,8.229082371e+01,2.771588172e+01,5.035947666e+01,4.000364036e+01,4.991225511e+01,5.968314825e+01,9.475173996e+01,6.543442231e+01
1.357317537e+01,8.216641589e+01,2.987224664e+01,2.539564489e+01,6.550635887e+01,7.279844643e+01,6.153773512e+01,9.935305635e+01,9.777098760e+01,3.317427405e+01,2.390084339e+01,6.546013411e+01,9.790045315e+01,6.137383389e+00,3.092266142e+01,9.988162477e+01,4.439089475e+01
2.959081514e+01,7.186713126e+00,8.617472709e+01,3.215399999e+01,6.180742708e+01,5.412548865e+01,6.844139045e+01,4.369723568e+01,6.649389826e+00,4.353156702e+00,9.558943783e+01,8.868001208e+01,5.366206285e+01,9.748375270e+01,8.569058389e+01,7.368571301e+01,6.327365329e+01
7.345995865e+01,1.594759886e+01,5.114827171e+01,3.652622489e+01,8.902551528e+01,1.213989410e+01,2.915143586e+01,3.485114542e+01,9.133283099e+01,7.147963862e+01,9.620634402e+01,7.312499635e+01,3.864543533e+01,2.709328931e+01,2.174822702e+01,3.229140193e+01,7.293375156e+00
6.668291379e+01,1.877476246e+01,9.161854978e+01,7.512133050e+01,2.634211588e+01,3.028098161e+00,5.301920202e+01,1.852171401e+01,5.772430449e+01,7.978581158e+01,8.363142079e+01,8.565827849e+01,1.389838907e+01,6.698265887e+01,6.045419810e+01,2.001961942e+01,6.755888637e+00
3.320744600e+01,4.942947264e+01,8.410921515e+01,1.380250056e+01,4.954783675e+01,6.158641368e+01,2.152135373e+01,1.567738212e+01,8.731561652e+01,8.312887172e+01,9.776238875e+01,6.335057350e+01,8.408653902e+01,8.303962007e+01,6.183738121e+01,4.059495487e+01,2.659629879e+01
9.824456478e+01,4.754321571e+01,6.953241156e+01,8.795006114e+01,4.211291865e+00,8.785683117e+01,5.279432136e+01,1.940669431e+01,4.516314581e+01,5.403958942e+01,6.161633287e+01,1.870538370e+01,6.318391719e+00,3.994878695e+01,9.777767268e+01,4.941402106e+01,2.939126488e+01
2.811936528e+01,5.263015552e+00,4.543979867e+01,2.045281177e+01,7.012541082e+01,2.137321971e+01,9.736021616e+01,2.643843290e+01,8.570170645e+00,6.004812547e+01,6.546828475e+01,2.217277622e+01,5.422662874e+01,9.427732675e+00,7.057043647e+01,8.275065464e+01,1.556423601e+01
6.882849712e+01,5.451442418e+01,5.783659177e+01,9.186560717e+01,8.935129687e+01,6.177173705e+01,4.155429481e+01,5.723135365e+01,9.367386634e+01,4.697139388e+01,9.540183118e+01,5.824591983e+01,8.301361648e+01,4.632692031e+01,6.567623884e+01,7.513152597e+01,1.518059220e+00
2.261330529e+01,8.284566466e+01,9.017737810e+01,8.440745357e+01,1.935090032e+01,7.081295289e+01,9.712576277e+01,3.550426044e+00,3.304042619e+01,2.595229325e+01,9.216031471e+01,5.681572941e+01,9.183465684e+01,2.764384558e+01,8.167505643e+01,8.025245613e+01,7.663570139e-01
3.241221081e+01,3.286732638e+01,6.645743159e+01,3.567748727e+01,3.007030203e+01,8.274921025e+01,6.287061771e+01,4.744676903e+01,8.493312451e+01,5.499453823e+01,8.823047614e+01,5.070609841e+01,6.166088158e+00,2.816461930e+01,2.353983197e+01,6.250129695e+01,3.656439124e+01
4.737746625e+01,2.428635665e+01,1.805426109e+01,7.993667201e+01,1.633996741e+01,7.959255199e+01,5.064245257e+01,2.259596335e+01,1.201337111e+01,9.546719419e+01,5.896596893e+01,3.236375084e+01,4.741319317e-01,9.170095448e+00,4.125348966e+01,8.597890724e+01,2.121713357e+01
5.598888577e+01,3.677376291e+01,8.318478139e+01,9.309115098e+01,1.591823013e+01,5.855378002e+01,9.623250359e+01,2.713159831e+01,4.078282918e+01,7.912197063e+01,4.976056618e+01,4.043463290e+01,7.681963325e+01,8.172295247e+01,1.805733088e+01,3.423953118e+01,8.568667895e+01
7.544194608e+01,8.616445095e+00,3.958294305e+01,6.725255437e+00,7.151217124e+00,9.159745239e+01,9.958600781e+01,4.892053759e+01,6.531657084e+01,6.390448435e+01,9.824309317e+01,4.461790558e+01,4.209520128e+01,7.050824933e+01,1.707594187e+01,2.403583152e+01,4.335051706e+01
4.062768750e+01,1.430436276e+01,5.161532279e+01,6.317318945e+01,6.752092066e+01,6.712124857e+01,1.984406438e+01,9.044144441e+01,6.190731404e+01,9.827556374e+01,7.628496725e+01,7.420545219e+01,6.373257337e+01,7.039646398e+01,9.216494944e+01,4.462782723e+01,6.615658157e+01
6.516464635e+01,8.840394894e+01,9.485735800e+01,3.008383327e+01,1.007458690e+01,4.734527631e+01,4.268934698e+01,6.011204887e+01,7.810680310e+01,8.862122566e+01,9.999177158e+01,7.239895726e+01,3.670652834e+01,8.705689039e+01,4.563941542e+01,5.296530074e+01,4.969574667e+01
7.907284738e+01,5.105086178e+01,6.165755636e+01,3.448405465e+01,3.943162346e+01,2.921221358e+01,4.800517754e+01,4.170317968e+01,7.482511490e-02,1.032224323e-01,8.038356250e+01,1.836892465e+01,8.003354982e+00,5.484125447e+01,6.626204553e+01,9.740037664e+01,4.612829998e+01
9.738854119e+01,4.149187209e+01,6.155405332e+00,7.107669697e+01,1.700236251e+01,9.389606738e+01,8.095606593e+01,6.979712105e+01,3.295124745e+01,9.425229204e+01,1.706966551e+01,4.671182561e+01,6.245296511e+01,9.287142461e+00,8.718811940e+01,1.544648909e+01,5.181987802e+01
8.947281866e+01,8.072361841e+01,5.978162429e+01,5.867623554e+01,5.445243657e+01,4.147436360e+01,9.035027318e+01,8.454830443e+01,9.140376942e+01,1.565096068e+01,8.458984040e+01,1.759325316e+01,3.007282640e+01,6.992339757e+01,3.948811787e+01,4.501786956e+01,9.496459385e+01
5.911812325e+01,4.254456408e+01,6.233986231e+01,7.841805847e+01,7.140912672e+01,3.969191152e+01,1.895924652e+01,3.773524325e+01,5.650297765e+01,5.246449777e+01,4.798365332e+01,5.689265572e+00,5.775392611e+01,7.760769323e+01,3.861392646e+01,1.970403187e+01,2.201000894e+00
6.026358852e+01,2.668510214e+01,2.237888773e+01,3.015692668e+01,4.433904512e+01,8.997085941e+00,1.800399497e+01,4.387106278e+01,4.406322631e+01,1.237509993e+01,5.168879198e+01,6.245235830e+01,5.725570969e+01,4.816651316e+01,3.042897920e+00,3.699840340e+01,9.284035563e+01
2.934830567e+01,4.000622694e+01,4.810367613e+01,5.439757779e+01,9.035118883e+01,1.812972075e+01,8.460569780e+01,9.422715243e+01,9.060432249e+00,8.216606213e+01,9.078383392e+01,8.773084439e+01,6.021494659e+01,1.602175094e+01,9.507416957e+01,3.539596847e+01,1.267594669e+01
8.098142958e+01,8.705214013e+01,4.265608919e+01,8.119413713e+01,6.600940108e+00,3.230097773e+01,9.543625104e+01,8.916170590e+01,4.151538448e+01,7.027094503e+01,3.763518332e+01,7.631604725e+01,6.231601264e+01,6.042193531e+01,9.866887252e+01,2.612984170e+01,3.796236317e+01
9.153034525e+01,6.178264706e+00,1.180766680e+01,3.636762593e+01,2.671938852e+01,1.751643198e+01,8.409319969e+00,8.875078397e+01,2.479663831e+01,4.946296667e+01,5.907321869e+01,7.568039446e+01,9.919022053e+01,9.448223718e+01,9.415380963e+01,2.761790419e+01,8.149597672e+01
1.167080856e+01,9.709792229e+01,6.612476234e+01,1.268319670e+01,8.352607358e+01,3.913222038e+01,8.263913673e+01,9.039010444e+00,8.456544362e+01,7.296017131e+01,4.773414546e+01,9.192314865e+01,7.340791743e+01,8.904272786e+01,2.424470415e+01,1.933373955e+01,5.640990113e+01
2.066472440e+01,3.096121428e+01,9.851122227e+01,1.787953888e+01,7.263438809e+01,9.552276924e+00,5.292285080e+01,8.864555963e+00,2.784076261e+01,1.704167952e+01,7.367596151e+01,1.936262946e+01,2.810695011e+01,8.983187625e+01,8.957801541e+01,6.497817699e+01,1.319781044e+01
7.751611853e+01,3.790883141e+01,7.440051593e+01,4.467330005e+01,7.762853965e+00,6.564137222e+01,8.311186517e+01,1.278863790e+01,6.246359965e+01,8.432525953e+01,4.718452997e+01,8.129883249e+01,9.088304639e+00,1.517152904e+01,4.148151447e+01,2.031931752e+00,2.484344885e+01
8.771371560e+00,4.788862887e+01,5.852323588e+01,1.833606322e+01,9.219566045e+01,1.850699788e+01,3.556056307e+01,3.893165247e+01,1.172601762e+01,4.469094163e+01,5.416491198e+01,4.545164090e+01,7.645614917e+01,9.422246424e+01,6.172376653e+01,1.761751418e+01,8.078826035e+01
7.038850710e+01,3.511303845e+01,9.761774358e+01,9.464643383e+01,5.437234292e+01,8.910699920e+01,2.573830206e+01,6.141746884e+01,4.687012252e+01,8.403818962e+01,1.383822952e+01,8.703198942e+01,9.218575719e+01,9.793694304e+01,5.013410225e+01,3.361734114e+00,2.551268909e+01
3.790409659e+01,5.764109877e+01,1.425044354e+01,1.379873238e+01,3.689959689e+01,5.289222590e+01,6.274088123e+00,2.819456759e+01,7.657456033e+01,6.354342328e+01,4.908144138e+01,1.681399495e+01,7.567417640e+01,1.298757712e+01,2.106882340e+01,4.636939877e+01,4.645662186e+01
1.630244128e+01,7.376273069e+01,7.102566667e+01,4.937488964e+01,8.167406998e+01,5.153630473e+01,2.811704717e+01,8.060374914e+00,9.460888276e+01,3.968892332e+00,6.752856971e+01,1.132565964e+01,8.935288071e+01,5.843260427e+01,6.065363364e+01,4.570997199e+01,5.088652506e+00
5.301046647e+01,6.283097457e+01,1.394255128e+01,4.307416700e+01,4.151715171e+01,6.013101986e+01,6.398444996e+00,2.628180002e+01,1.400792013e+01,3.282663865e+01,3.581319022e+01,9.706372247e+01,3.814365495e+01,4.017146184e+01,3.891381575e+01,3.684273572e+01,3.414981757e+01
3.141200541e+01,7.331541188e+01,9.445687857e+01,7.598340385e+01,9.645495919e+00,5.130200566e+01,2.562476722e+00,6.946873620e+01,6.677138791e+01,9.946146784e+01,7.464962610e+01,9.529983656e+01,9.304235665e+01,1.907743269e+01,7.348392588e+01,7.868368614e+01,9.694860762e+01
3.056099077e+01,8.737476871e+01,7.117853402e+01,5.888550939e+01,9.516686684e+01,1.596401612e+01,4.499967736e+01,4.495965707e+01,4.237422021e+00,5.975302936e+01,4.964701855e+01,1.952271771e+01,4.190906020e+01,5.712384100e+01,1.353001734e+01,1.050515901e+01,1.494555838e+01
6.391294582e+00,8.554557178e-01,8.007587482e+01,3.067002384e+01,9.234388222e+01,3.931598698e-01,9.575931425e+01,3.837090521e+01,6.698844282e+01,7.507397224e+01,5.051375963e+01,7.275947625e+01,2.614475864e+01,9.541389719e+01,7.383100097e+01,4.755549445e+01,5.664343870e+01
8.373705729e+01,3.064596282e+01,2.783110831e+01,7.499110926e+01,4.615139887e+01,3.169034024e+00,6.206324496e+01,6.809957797e+01,6.846128757e+00,9.664410434e+01,3.677336755e+01,1.960252585e+01,8.826800258e+01,5.429232562e+01,7.707729954e+00,3.274321995e+01,7.380043213e+01
1.130226389e+01,2.719807163e+01,9.194400245e+00,7.060068250e+01,3.858586812e+01,9.142031670e+01,5.902795161e+01,9.725230171e+01,6.412493470e+01,8.248559917e+01,7.522437139e+01,7.285161304e+01,3.747638582e+01,2.582198246e+01,2.791842016e+01,9.644827966e+01,9.786377288e+01
5.663998538e+01,2.601262445e+01,7.257382501e+01,7.906584975e+01,3.882906856e+01,8.939242214e+01,4.371883643e+01,9.886180902e+01,5.165393430e+01,3.428829617e+01,6.849543107e+01,5.497412438e+01,5.863318657e+01,7.348326689e+01,9.733178763e+01,3.544319728e+00,5.029639168e+01
8.745857791e+01,1.479448522e+01,7.651475689e+01,2.903000108e+01,1.397593308e+01,6.938940197e+01,3.227784695e+01,5.549454203e+01,8.772740751e+01,4.153282433e+01,4.428024386e+01,6.429174659e+01,6.758529235e+01,6.262706763e+01,5.713652105e+01,9.393940639e+01,2.756519173e+01
6.473711598e+00,8.652082078e+01,5.994758779e+00,1.359878519e+01,5.153428976e+01,4.643107059e+01,4.301676509e+00,6.738637500e+01,6.824662630e+01,8.397378311e+01,7.381971129e+01,7.873699111e+01,1.096274980e+01,2.088669185e+01,5.431990381e+01,3.052619549e+01,2.805748908e+00
2.754666797e+01,3.823778692e+01,7.990199457e+01,8.254518148e+01,1.690995845e+01,9.404136443e+00,6.118329669e+01,5.732151415e+01,2.888377532e+01,6.987991981e+01,6.308896372e+01,2.479816833e+01,6.785052042e+01,6.246632628e+01,5.684600841e+01,1.751472769e+01,7.089324503e+01
9.649604720e+01,5.676060608e+01,7.377063071e+01,1.039219989e+01,3.069566386e+01,7.984993563e+01,7.089054557e+01,7.587015938e-01,5.529970367e+01,1.500590260e+01,7.951665797e+00,9.345306015e+01,9.690866071e+01,8.218247963e+01,5.780238610e+01,1.256812846e+01,9.182016629e+01
9.057544869e+01,2.755292409e+01,2.687953640e+01,5.353795533e+01,6.285845945e+01,4.533815498e+01,7.179032056e-01,6.198895229e+01,2.083151848e+01,1.264303724e+01,5.433627676e+01,5.104257535e+01,6.352116934e+01,6.174566432e+01,5.386601530e+01,9.888717134e+00,4.847315563e+01
3.346573365e+01,6.426472679e+01,7.087641754e+01,7.144073063e+01,5.693911249e+01,1.330911375e+01,5.657173896e+00,1.056906168e+01,9.871785835e+01,2.317619042e+01,7.067308417e+01,3.953061162e+01,7.031966481e+01,4.304586587e+01,9.490080891e+01,2.586395335e+01,8.656964298e+01
5.238796041e+01,7.821007288e+01,7.686307489e+01,2.707209703e+01,5.870036811e+01,8.575349805e+01,1.175624217e+01,2.806286918e+00,2.029278301e+01,3.508767290e+01,9.232982458e+01,2.369817413e+01,5.612677382e+01,5.661126057e+01,2.511281918e+01,8.137656582e+01,6.517928275e+01
1.001988698e+01,2.190601759e+01,4.230479966e+01,5.853119961e+01,5.143134657e+01,4.897525088e+01,4.824076020e+00,5.439966311e+01,6.934139188e+01,6.900751270e+01,4.257025692e+01,2.695108120e+01,7.522842998e+01,8.075826410e+01,2.974876907e+01,8.847051815e+01,8.315432654e+01
5.199892752e+01,5.975064271e+01,2.940098897e+01,7.962768939e+01,6.549058813e+01,6.684901992e+01,4.931586460e+01,9.228495282e+01,2.134386720e+01,7.559827505e+01,1.958808001e+01,9.796488636e+00,7.990235100e+01,8.819711728e+01,4.201711635e+01,5.892414523e+01,2.719632404e+01
4.263057047e+01,7.891248817e+01,9.795991074e+01,2.988485069e+01,7.591428222e+01,7.576437606e+01,6.483182302e+01,7.493943211e+01,8.396367505e+01,1.623043277e+01,7.803665049e+01,5.917879899e-01,7.554444949e+01,9.483580114e+01,1.414609758e+01,8.092792440e+01,1.682465230e+00
6.481482784e+01,7.406908110e+01,6.865578953e+01,9.114339598e+01,1.359711764e+01,9.404523296e+01,6.323377049e+01,4.723125637e+01,1.993073688e+01,1.716401629e+00,1.483534475e+01,6.505466634e+01,2.388522327e+01,4.679588920e+01,8.411202600e+01,2.634021798e+01,7.006019194e+01
8.343803036e+01,3.087623372e+01,4.043576798e+01,2.624444229e+01,8.282693402e+01,1.241893426e+01,9.462094775e+01,9.372885426e+01,2.097002221e+01,1.762000933e+01,5.096496174e-02,4.482368874e+01,7.708189798e+01,8.765389563e+01,6.111651758e+01,5.944042634e+01,4.326094387e+01
9.811689301e+01,8.949946526e+01,5.608885989e+01,4.266078424e+01,5.496904594e+01,5.364754156e+01,3.378559375e+01,1.602342883e+01,6.652697062e+01,3.619208017e+01,2.053874158e+01,3.298300789e+01,3.778329334e+01,7.838450680e+01,9.377552162e+01,5.665588227e+01,3.908810097e+01
8.188296231e+01,3.739991317e+01,5.348663465e+01,4.754721849e+01,5.200327754e+01,8.875237035e+01,5.023313871e+01,3.758965812e+01,1.295194823e+01,5.373564418e+01,9.313016939e+01,1.412527348e+01,1.368117426e+01,7.884884793e+01,7.827144442e+01,4.656176291e+01,5.685467304e+01
3.158698176e+01,2.522494796e+01,9.522401161e+01,3.532873950e+01,1.516374870e+01,8.800089218e+01,1.032392021e+01,7.943600189e+01,9.076155389e+01,3.408714086e+01,8.683985134e+01,6.684482236e+01,9.167042845e+01,2.443018132e+01,2.026715045e+01,3.219291528e+00,9.587017827e+00
7.012142508e+01,8.661072337e+01,4.044922510e+00,1.315361458e+00,2.799118750e+01,6.059904863e+00,9.148122810e+01,3.261639934e+01,2.951402119e+01,6.569257245e+01,1.726492220e+01,2.400958748e+01,4.791573566e+01,2.009731742e+01,8.521399265e+01,1.115224379e+01,9.296837379e+01
4.801707114e+01,9.250774539e+01,1.165046527e+01,7.038968273e+01,4.839101461e+01,5.794468213e+01,1.579158639e+01,9.739079821e+01,3.744587987e+01,3.189235580e+01,1.297347256e+01,7.855536460e+01,4.969115594e+01,3.773114535e+01,2.387178246e+01,8.482197988e+01,3.260826865e+01
2.676132138e+01,2.564090902e+00,4.111054951e+00,5.870164551e+01,8.198171849e+01,9.631020708e+01,8.765655744e+01,1.174397859e+01,7.835713619e+01,5.255376161e+01,5.158161150e+01,6.618121074e+01,1.418357889e+01,7.945851937e+01,7.747772665e+01,2.962240274e+01,9.923744627e+01
6.593233448e+01,5.196190104e+01,4.394732322e+01,1.968282295e+01,4.205053682e+01,4.932033468e+01,6.170521934e+01,8.368376361e+01,2.196236988e+00,9.230567838e+01,5.659203745e+01,3.841173925e+01,3.856486070e+01,5.745002515e+01,1.849952153e+01,7.453860618e+01,5.917662558e+01
5.857302606e+01,4.163635646e+01,5.489756985e+00,7.567321151e+01,2.874031604e+01,9.715769305e+01,7.740163930e+01,8.242059437e+00,1.692304108e+01,4.933080345e+01,4.517980361e+01,2.636762090e+01,6.596511034e+01,1.146965123e+01,5.679822898e+01,2.252261136e+01,7.779671132e+01
1.660917149e+00,6.732823725e+00,1.932397282e+01,2.992747510e+01,7.534176600e+01,4.866563832e+01,3.644327552e+01,9.395137391e+01,7.365493336e+01,5.013481297e+01,8.184307146e+01,8.424707596e+01,1.348022059e+01,3.570716392e+01,8.375605688e+01,8.734663709e+01,4.793724226e+01
