v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84
6.753928914e+00,5.129181922e+01,8.028751296e+01,7.525525348e+01,6.092109676e+01,2.555097430e+01,4.964622309e+01,5.285102926e+01,9.157206506e+01,9.555816145e+01,2.640448002e+01,2.655746129e+01,3.231275733e+01,6.797456505e+01,1.157878576e+01,6.099979561e+01,5.668378948e+00,2.595351817e+01,8.870068479e+01,9.367996410e+01,6.886659583e+01,5.532054749e+01,6.543646440e+01,4.006809310e+00,2.362753152e+01,7.389524626e+01,5.104237170e+01,1.534455365e+01,1.948378669e+01,2.587393116e+01,7.083251027e+01,7.444498878e+00,6.806407517e+01,1.348013699e+00,6.365025992e+01,8.497953007e+01,4.607468015e+01,4.614804652e+01,6.331895473e+00,6.978566241e+01,5.923377626e+01,8.374669881e+01,4.872503323e+01,3.996830041e+01,5.140588200e+01,2.394076301e+01,3.557218994e+01,1.864155390e+01,9.444426186e+01,7.856078347e+01,9.576591282e+01,5.081549174e+01,5.170316194e+01,3.264785808e+01,3.234011689e+01,3.044083061e+01,1.354979526e+01,5.082272760e+01,5.545838424e+01,5.282596604e+01,9.415528221e+01,9.505402498e+01,5.470606047e+01,3.296656298e+01,8.054514929e+01,5.993079842e-01,7.485674559e+01,2.242374697e+01,9.326831564e+01,3.963728046e+01,8.734278028e+01,7.043081166e+01,5.206903289e+01,8.938176021e+01,9.378918560e+01,9.769327436e+01,6.009688356e+01,1.912599256e+01,3.610951436e+01,1.688821984e+01,8.257496209e+01,4.374385353e+01,2.249547553e+01,7.005060483e+01
3.094057959e+01,5.604048653e+00,6.722611132e+01,5.723875235e+01,1.942027505e+01,9.719604064e+01,1.884700532e+01,1.382618567e+01,9.679458336e+01,4.297804578e+01,1.999466425e+01,8.743566812e+01,1.379231935e+01,9.015028790e+01,8.835826689e+01,7.724271593e+01,5.179219729e+01,6.333759283e+00,7.399328881e+01,9.682674832e+01,4.405035555e+01,5.730388186e+00,2.295000472e+01,4.277462473e+01,5.287877860e+01,9.961559220e+01,4.386803671e+01,2.455819999e+01,8.523198592e+01,8.983837610e+01,8.123484416e+01,2.813600828e+01,9.538337541e+01,6.060785049e+01,2.887828490e+01,8.027712068e+01,4.625059150e+01,2.055653020e+01,1.208717517e+01,6.359069677e+01,1.301141960e+01,5.060965181e+01,8.087707388e+01,3.141366395e+01,5.247480556e+01,1.122315948e+01,4.860650335e+01,3.689375103e+01,2.607927674e+01,4.171139053e+01,2.242917064e+01,2.207201108e+01,7.595417557e+01,1.606113170e+01,9.738191683e+01,7.478706152e+01,3.413292851e+01,2.774997835e+01,3.669054822e+01,8.966931591e+01,4.658699154e+00,3.728313805e+01,3.569739520e+01,9.631341585e+01,7.727112400e+01,1.897852499e+01,9.759564524e+01,7.025102928e+00,4.889429018e+01,8.041967123e+01,4.326132847e+01,9.381500645e+01,5.261812246e+01,8.248782314e+01,8.150431067e+01,9.003025678e+01,5.630201722e+01,8.762532696e+01,8.537975346e+01,8.020203785e+01,6.431570036e+01,3.318312391e+01,5.845140664e+01,7.534564355e+01
4.676848368e+01,1.173167410e+01,3.074298428e+01,1.868788399e+01,4.299935583e+01,2.477637903e+01,2.326356614e+01,6.088423276e+01,9.453205875e+01,1.610398616e+00,5.659442320e+01,3.339572974e+01,9.425704639e+01,6.316170326e+01,1.485000705e+01,6.407768485e+01,9.078646936e+01,7.099775395e+01,9.157478895e+01,8.543528589e+01,7.450985134e+01,6.118889440e+01,7.161369129e+01,9.422487129e+01,5.162873194e+01,7.472032836e+01,3.868306473e+01,4.577061429e+01,1.815420461e+01,8.700726599e+01,9.216611035e+01,3.931880492e+01,7.895817001e+01,8.588168136e+00,7.502511158e+01,8.144454728e+01,8.267569107e+01,3.878416321e+01,9.566966054e+01,4.423936041e+01,4.220427350e+01,1.564640946e+01,7.280879252e+01,7.996944087e+01,8.730842420e+01,1.586465571e+01,6.763931404e+01,3.066520985e+01,3.790688576e+01,9.490717441e+01,3.909000291e+01,7.898868389e+00,8.332980437e+00,2.894989447e+01,4.010060629e+01,7.915567456e+01,9.045242651e+01,3.936716349e+01,2.255353706e+00,7.784909296e+01,8.775910010e+01,5.872602904e+01,5.980242471e+01,3.876393314e+01,1.708575039e+01,8.408655122e+01,6.814152268e+01,6.595511657e+01,4.599905632e+01,2.126559777e+01,6.141882723e+01,7.128702942e+01,3.477526798e+00,2.104020737e+01,4.911885762e+01,9.810067856e+01,9.917288926e+01,3.093217095e+01,3.393117270e+01,2.867375730e+00,9.462808489e+01,9.939554488e+01,4.329570323e+01,2.563080307e+01
7.750542148e-01,5.902751317e+01,8.419424158e+01,1.341935127e+00,5.702526061e+01,7.788546325e+01,4.171330275e+01,6.169068507e+01,2.330222598e+01,5.566837176e+01,6.260372166e+01,7.653874127e+01,3.053392314e+01,4.707546028e+01,7.265298750e+00,4.593008396e+01,1.132727515e+01,6.587891022e+01,8.741897068e+01,6.431040007e+01,6.669746944e+01,4.300429688e+01,9.867881578e+01,2.043335496e+01,9.801916810e+01,8.123737839e+01,1.073991361e+01,8.992229021e+01,1.935912637e+01,6.206456809e+01,9.554875719e+01,1.468697889e+01,3.407271337e+01,9.220766558e+00,5.585427494e+01,7.370650596e+01,3.432175997e+01,7.691524833e+01,6.536269012e+01,1.589295529e+01,2.720531916e+01,1.966587160e+01,4.493491887e+01,2.733531382e+01,5.621313652e+00,6.310105644e+01,4.146842403e+01,9.450866389e+00,5.754900391e+01,5.512597838e+01,8.822064343e+01,2.437158242e+01,1.827156325e+01,1.691309194e+01,3.534287738e+01,4.521229359e+01,2.220454325e+00,1.988318056e+01,4.764376310e+01,2.968706782e+01,3.787724554e+01,9.860868346e+01,1.079512678e+01,8.433073183e+01,7.627498620e+01,6.260748716e+01,6.396289582e+00,7.734088120e+01,6.725291571e+01,8.070615063e+01,7.570074510e+01,6.158891957e+01,4.272116585e+01,5.040500012e+01,2.967643131e+01,3.782974960e+01,9.370727079e+01,7.771672044e+01,6.404829710e+01,9.762263445e+01,8.925212786e+01,4.135484037e+01,4.982370150e+00,4.505085141e+01
1.457389426e+00,9.458939326e+00,5.664395148e+00,7.544403137e+01,5.875950153e+01,4.814894719e+01,6.622953290e+01,3.759933668e+01,1.221983867e+01,6.362554918e+01,4.141076149e+01,5.349522928e+01,8.347838664e+01,7.357259968e+01,1.441275130e-01,7.802493022e+01,3.991105822e+01,6.249368192e+01,4.467349419e+01,6.805937301e+01,4.789280800e+01,3.332234839e+01,6.650103519e+01,6.728699718e+01,6.314607180e+01,9.660121690e+01,2.454954815e+01,5.129520078e+00,7.628673178e+01,7.009049906e+01,3.853433839e+01,1.351237189e+01,8.045662344e+01,6.213811954e+01,1.219635154e+01,1.871043953e+01,7.278441293e+01,3.953583846e+01,9.296872174e+01,8.892945449e+01,2.804614249e+01,8.598964232e+01,3.410643510e+01,2.391613889e+01,1.522996710e+01,4.870194462e+01,3.696399118e+00,9.714476637e+01,6.844639113e+01,1.050322714e+01,4.096454711e+01,2.575556682e+01,6.059317080e+01,1.710074794e+01,2.648978399e+00,3.900273459e+01,8.469757853e+01,9.371836781e+01,8.100218581e+01,8.662269240e+01,1.676387595e+01,8.560227959e+01,9.878163129e+00,2.487223614e+01,5.844930654e+01,3.587555627e+01,3.748958318e+01,5.712278969e+01,8.929495713e+01,2.662454062e+01,1.729738086e+01,4.895145226e+01,1.778391211e+01,9.365454019e+00,4.865015856e+01,8.073563057e+01,8.944531462e+01,7.075638619e+01,9.082853496e+01,4.753432847e+01,3.691150021e+01,8.483607736e+01,6.004283296e+01,5.922193751e+01
6.051305052e+01,3.752964362e+01,7.464079283e+01,8.057110339e+00,5.448180370e+01,4.500706602e+01,5.769021292e+01,1.151758424e+01,5.219692837e+00,7.012317161e+01,8.293516525e+00,8.226626998e+00,2.378751395e+01,2.160330107e+01,7.810905703e+01,2.039072956e+00,5.073630190e+01,1.953800032e+01,2.999864695e+01,7.380385374e+01,3.474302430e+01,9.704765680e+01,2.719745925e+01,5.865902098e+00,7.358146769e+01,5.895298629e+01,8.622958019e+00,2.546899175e+01,8.952410181e+01,8.896462433e+00,6.128490379e+01,9.049986950e+00,5.589546293e+01,7.825156329e+01,4.462071492e+01,7.455108142e+01,1.820023227e+01,6.389502789e+01,2.513807808e+01,2.628724919e+01,8.870410902e+01,7.360011633e+01,3.522634734e+01,5.634002552e+01,2.161021283e+01,6.118498398e+00,1.965768275e+01,4.822361802e+01,8.700538178e+00,9.384509113e+01,7.482508979e+01,8.042249835e+01,6.625842984e+01,4.466546310e+01,3.730726598e+01,6.385449794e+01,2.592991666e+01,2.013587730e+01,7.450400580e+01,7.732185417e+01,5.489241918e+01,9.436940350e+01,3.623611075e+01,2.605284817e+01,1.221588842e+01,2.774602479e-01,5.665706186e+01,7.078614282e+01,5.989776478e+01,6.761486357e+01,2.026614408e+01,6.634633264e+01,1.553616614e+01,7.946463406e+01,8.986341935e+01,1.378518724e+01,3.125059081e+01,9.325805806e+01,7.719528575e+01,9.714475283e+01,7.764903933e+01,2.691671521e+01,1.735450572e+01,7.356775285e+01
7.500097653e+01,8.483512172e+00,9.036416617e+01,4.666826921e+01,8.720916180e+01,5.493255820e+01,9.269257438e+00,8.169081207e+01,2.858850128e+01,1.087611287e+01,4.061708927e+01,1.790065097e+01,4.441181019e+01,1.220774754e+00,6.067890192e+01,1.317713426e+01,1.618092075e+01,7.496626088e+01,4.655047175e+00,1.315227790e+01,7.608255224e+01,5.583179268e+01,3.241520135e+01,6.159235159e+00,4.267270091e+00,3.394038531e+01,6.661018623e+01,7.762123666e+01,2.981681196e+01,6.820414286e+01,5.333394906e+01,6.959781478e+01,7.737768228e+01,8.672929727e+01,8.827478363e+01,9.186074447e+01,4.635496432e+00,4.697691582e+01,4.184759745e+01,3.156361474e+01,7.653202030e+01,4.345617018e+01,7.196600030e+01,7.321337084e+01,1.482391583e+01,5.606950241e+01,5.133404749e+01,5.630106118e+01,3.593177000e+01,9.090702801e+01,1.740548602e+01,9.791541425e+01,7.582176175e+01,6.024525801e+01,6.085556895e+01,7.298266859e+00,2.702778998e+01,3.532336737e+01,7.185464442e+01,4.922911995e+01,9.759192858e+01,1.861368700e+01,8.482644659e+01,5.973404908e+01,7.807017911e+01,9.570141546e+01,3.559869091e+01,8.220806399e+01,6.945452777e+01,9.868098759e+01,1.954169061e+01,3.633620128e+00,8.883585556e+01,5.096635372e+00,3.951021446e+01,4.904547149e+00,3.045721972e+01,3.775254576e+01,6.798301721e+01,7.906882377e+01,6.586994668e+00,4.078714952e+01,7.002519675e+00,5.522650657e+01
5.268581971e+01,6.735748093e+01,7.474987593e+01,4.784221619e+01,8.334311876e+01,5.382791695e+01,7.172103057e+01,4.914069635e+01,5.569092806e+00,7.671283656e+01,6.157232285e+01,4.462930417e+00,3.363317681e+01,5.265491707e+01,4.154624952e+01,5.104711380e+01,8.932519818e+01,9.937151273e+01,8.109800427e+01,4.304103562e+01,8.952698329e+01,2.862372377e+01,8.009168895e+01,6.027240253e+01,4.733873600e+00,8.491105093e+01,1.434147807e+01,6.698702887e+00,2.513867672e+01,1.052238570e+01,7.150222377e+01,6.064824678e+01,9.377438523e-01,1.268521943e+00,4.849498746e+01,3.802866001e+01,1.643005710e+01,6.576732641e+01,2.130153602e+01,4.087090892e+01,2.369739457e+00,5.793418084e+01,2.033781068e+01,1.863926513e+00,1.243469764e+01,5.508023597e+01,1.532140804e+00,1.239738890e+01,4.608511196e+01,6.101726767e+01,4.909187397e+01,1.690424518e+01,6.285309091e+01,8.535452709e+01,6.283131688e+01,3.304192978e+01,5.956187417e+01,6.160992894e+01,7.252460590e+01,6.193251937e+01,8.409415674e+01,4.465633002e+01,3.878196236e+01,8.575735674e+01,8.952169423e+01,4.937763824e+01,7.378704191e+01,9.004756575e+01,9.239499861e+01,6.359682390e+01,2.271148985e+01,2.682241156e+01,7.614813575e+01,7.875734931e+01,2.879243200e+01,4.304502125e+01,9.850366524e+01,2.733133688e+01,4.216814302e+01,3.200521305e+01,4.316613341e+01,2.269788270e+01,5.820964957e+00,5.192005094e+00
2.462860561e+01,8.302998704e+01,6.489015956e+01,9.697536572e+01,9.968288210e+01,3.988173550e+01,1.763649104e+01,7.917143355e+01,5.429992164e+00,3.842057673e+01,6.514298100e+01,8.982457149e+01,2.672772682e+01,4.818591531e+01,9.507677312e+01,9.380157188e+00,6.389575465e+01,7.880477684e+01,2.994515219e+00,4.475765908e+01,9.193304043e+01,4.401950083e-01,4.245575512e+01,1.968233934e+00,6.772262500e+01,2.812079593e+01,2.577712696e+01,8.930829330e+01,5.463025593e+01,2.923366737e+01,5.798838554e+01,8.539536664e+01,1.599505790e+01,2.303068308e+01,6.661352987e+01,8.380401004e+01,8.526213163e+01,3.730055285e+01,3.362070629e+01,3.009305025e+01,6.650132758e+01,1.599108250e-01,5.070856814e+01,3.644623645e+01,9.625149491e+01,3.410385881e+00,1.232157643e+01,3.223972697e+01,5.831389611e+01,2.321801956e+01,3.465655007e+01,9.062086635e+01,6.841549028e+01,9.321233650e+01,5.437985497e+01,4.552317958e+01,7.413173846e+01,6.139876748e+01,6.570433394e+01,9.425836721e+01,6.003267728e+01,9.012450018e+01,5.263601972e+01,6.396873406e+01,6.339133255e+01,1.856753148e+01,3.763579071e+00,3.459458250e+01,8.063608557e+01,1.340243849e+01,3.000676474e+01,3.370935928e+01,5.658362603e+01,5.413842069e+01,7.631715540e+01,6.720530269e+01,5.001107303e+01,8.382538129e+01,4.116033443e+01,2.380295308e+01,9.836592924e+00,8.167247475e+01,8.905149914e+01,4.462502481e+01
4.084056630e+01,9.328640886e+01,4.227024100e+01,4.059294528e+01,1.130182290e+01,5.755764276e+01,2.828302640e+01,7.841640682e+01,8.235010694e+00,2.329047657e+01,9.631954706e+01,6.760452500e+01,9.710339139e+01,1.609032006e+01,3.296324706e+01,3.148132742e+01,4.203432422e+01,1.810860652e+01,5.277242740e+01,4.414119731e+01,7.738969336e+01,2.772470352e+01,8.734340409e+01,6.838125405e+00,4.411476070e+01,3.287239845e+00,2.448423201e+01,5.398399791e+01,6.747325182e+01,1.600732015e+01,8.104176092e+01,9.792319338e+01,2.418045448e+01,6.719306356e+01,9.929778203e+01,2.244859807e+00,7.351471960e+00,2.409038333e+01,9.454111867e+01,6.658550930e+01,5.966705470e+01,3.365028227e+01,4.200556135e+01,4.213795484e+01,8.570062397e+01,1.592765845e+01,5.407523380e+00,4.100187493e+01,4.062381273e+01,7.879659329e+01,6.254327345e+01,1.862486544e+01,7.919857553e+00,3.105197176e+01,1.616844458e+01,2.714012625e+01,6.445733094e+01,4.531670624e+01,3.041952184e+01,3.004109563e+01,8.650157220e+00,5.598074301e+01,3.468135487e+00,5.969155014e+01,3.561810026e+01,4.127752067e+01,1.627615691e+01,2.197107629e+01,2.931998749e+01,7.189585549e+01,4.880025964e+00,7.881373687e+01,9.287771750e+00,7.169033377e+01,3.420268635e+01,7.386079590e+01,7.305653715e+00,9.118045938e+01,9.079940166e+01,4.395127148e+01,4.648414376e+01,8.541050567e+01,4.478869102e+00,4.010144939e+01
9.888185504e+01,1.213616699e+01,9.482694801e+01,5.126358268e+01,4.682648467e+01,5.337583964e+01,1.104819516e+01,9.670085049e+01,9.035097550e+00,2.193293464e+01,6.981647741e+01,2.295573840e+01,5.651869404e+01,2.433938043e+01,2.692447795e+01,1.795657272e+01,5.316583415e+01,4.996296880e+01,1.696409643e+01,2.752125892e+00,4.376254516e+01,1.987667634e+01,4.145671436e+01,3.522081532e+01,7.775497103e+01,7.010759271e+00,5.886581138e+01,7.538496237e+01,3.302178045e+00,8.460074059e+01,8.190994425e+01,9.358675535e+01,1.117568021e+00,1.133909018e+01,3.921063137e+01,5.218373056e+01,9.756548950e+01,2.841443032e+01,5.271494683e+00,5.252074612e+01,2.120714697e+01,1.490723196e+01,7.828432475e+01,7.236135100e+01,5.770312277e+01,9.999024797e+01,3.018425670e+01,2.474626882e+01,1.398800274e+01,9.860921546e+01,7.769958137e+01,9.640113519e+01,2.004596659e+01,5.314765429e+01,1.742344491e+01,2.043156012e+01,5.266439561e+01,5.869133440e+01,4.427869135e+01,4.019604191e+01,1.740104484e+01,7.857771340e+01,4.973817307e+01,5.816401352e+01,5.055266662e+01,3.984235199e+01,2.897587207e+01,6.023742020e+01,8.109348119e+01,4.458404212e+01,4.404019084e+01,5.864598626e+01,6.623941635e+01,1.877724377e+01,3.576204801e+01,5.767384220e+01,1.811925709e+01,8.204939084e+01,5.803775723e+01,1.012633854e+01,5.035844912e+01,9.384948172e+01,8.152038220e+01,5.490389668e+01
1.823586449e+01,3.661984530e+01,2.318872613e+01,2.589756318e+01,3.351397988e+01,7.386252265e+01,1.547233622e+01,9.683988107e+01,4.546454495e+01,8.839083778e+01,4.644522280e+01,6.889940466e+01,2.327260988e+01,5.921273273e+01,1.822729091e+01,6.159497827e+01,6.588837080e+01,2.877106874e+01,6.822158582e-01,8.720275885e+01,5.538594141e+01,4.010727664e+01,9.097400778e+01,5.427137101e+01,9.127216322e+01,4.383102030e+01,8.796569931e+01,6.791899753e+01,2.290833965e+01,7.568510195e+01,9.449732833e+01,5.900630884e-01,4.853449602e+00,2.609255670e+01,1.626523081e+01,8.101293395e+01,2.693393284e+01,6.891289228e+01,7.431651773e+01,3.205573480e+01,5.423358183e+01,7.541758934e+01,5.023372567e+01,4.763143828e+01,7.849887150e+01,3.127114834e+01,6.817462355e+01,4.384366757e+01,5.203267863e+01,8.242788506e+01,4.413163501e+00,2.949632910e+01,8.133187337e+01,8.000396100e+01,7.922906030e+01,9.342343845e+01,4.738800486e+01,9.797168284e+01,7.216374114e+01,8.893575001e+01,9.260371584e+01,1.249645886e+01,5.709183097e+01,2.572693957e+00,4.056488794e+01,1.396938025e+01,6.860456304e+01,3.876677758e+01,7.825551713e+01,2.371711571e+01,7.538005829e+01,5.681902136e+01,3.174601233e+01,2.816004036e+01,1.201926440e+01,7.879184529e+01,7.077701818e+01,2.842928920e+01,6.680041482e+01,9.045730400e+01,8.425995947e+01,1.744629885e+01,6.890022707e+01,3.696898803e+01
4.487710479e+01,2.354736198e+00,4.841484146e+00,6.208442839e+01,3.809204708e+00,4.209322584e+01,3.627853458e+00,1.047482744e+01,2.154448723e+01,8.179812100e+01,8.723649502e+01,9.514872920e+00,6.469468798e+01,9.742427237e+00,5.211045979e+01,1.239390648e+01,3.027156819e+01,3.739568888e+01,8.030817716e+01,8.734058159e+01,7.495476706e+01,5.994116027e+01,4.340824341e+01,4.637223275e+01,8.639353187e+01,9.279177568e+01,2.584491217e+01,6.121376390e+01,1.726025550e+00,9.447302303e+01,5.092449231e+01,3.675902772e+01,8.820583826e+01,4.447859754e+01,7.474524420e+01,6.008552619e+01,1.838257402e+01,8.177596367e+01,2.443056053e+01,2.199095177e+01,4.017691598e+01,5.348594343e+01,1.727501498e+01,9.792133244e+01,9.604798186e+01,7.094409020e+01,7.024097905e+01,2.394871309e+01,4.980044964e+01,6.960711740e+01,5.300024167e+01,5.099272599e+01,1.883515465e+01,7.491666242e+01,7.551706495e+01,4.568374564e+01,8.676217200e+01,6.526168597e+01,5.434574126e+01,2.226872564e+01,8.043816206e+01,9.035664658e+01,2.134826195e+01,8.381859349e+01,2.687940696e+01,5.398360521e+01,7.058256258e+01,1.910034133e+01,1.981647056e+01,4.774865751e+01,4.485837259e+01,2.400783284e+01,1.473289053e+01,2.503557221e+01,1.924079570e+01,9.550519373e+01,5.889692421e+01,1.640943633e+01,9.698907898e+01,9.185333145e+01,2.450110940e+01,4.896665475e+01,3.435107440e+01,7.362338897e+01
9.907493578e+01,7.979417119e+01,8.350942500e+01,5.700534208e+01,9.573272746e+01,4.693503365e+01,9.315526080e+01,8.102976892e+01,1.050683279e+01,9.265874984e+01,7.707744971e+01,3.588206451e+01,1.620397191e+01,1.192022089e+01,5.453942183e+01,5.029009937e+01,5.960474004e+00,6.454613860e+01,1.887295777e+01,3.746206906e+00,8.397772438e+01,8.709267945e+00,7.993969432e+01,7.484874608e+01,1.056939677e+00,3.998913892e+01,3.770892300e+01,5.443789853e+00,7.801973111e+01,6.875823039e+01,8.172177724e+01,7.170268893e+01,4.205496276e+01,7.832789586e+01,2.588948047e+01,9.074407186e+01,3.100624402e+01,5.625926887e+01,5.599014651e+01,5.692325231e+01,5.254344589e+01,7.425206812e+00,2.342949460e+01,4.395162920e+01,2.939236286e+01,5.614530049e+01,7.374987009e+01,2.529852241e+01,8.344893826e+01,3.380371778e+01,5.311257150e+01,4.084792956e+00,9.076084506e+01,4.179934016e+01,6.432438314e+00,4.163417250e+01,8.778344935e+01,1.626711599e+01,3.057359253e+01,9.495590830e+01,3.608680897e+00,9.833914295e+01,6.312665437e+01,7.732864322e+00,2.178055980e+01,2.010220385e+00,8.203360467e+00,5.943711444e+01,2.311290115e+01,4.581627812e+01,1.820533890e+01,7.031070544e+01,5.596719528e+01,1.904634437e+01,9.731718806e+00,1.877491605e+01,7.609068898e+01,6.612358953e+01,7.940200294e+01,9.673292548e+01,3.956915108e+01,5.726416554e+01,5.955282209e+01,4.266453584e+01
1.591210943e+01,6.995735366e+01,7.996835601e+00,3.737201431e+01,2.002563489e+01,8.398980603e+01,4.936496473e+00,9.866836177e+01,2.633432173e+01,1.632664995e+01,8.172342592e+01,2.842696049e+01,6.383395201e+01,5.752893381e+00,6.301091368e+01,3.579623892e+01,9.094797314e+01,6.180256406e+01,3.949835684e+01,2.808540733e+01,2.589853203e+01,8.378382057e+01,5.018050972e+00,3.800174228e+01,4.812440473e+01,1.876055508e+01,6.167630404e+01,7.343852921e+01,5.822697560e+01,6.274550042e+01,8.361263932e+00,3.667158753e+01,3.551346549e+01,5.895989241e+01,3.584477639e+01,8.769125634e+01,2.845956699e+01,8.042037858e+01,9.522954496e+01,6.231950514e+01,6.047181480e+00,2.462853061e+01,4.421207974e+01,3.163560072e+01,2.798446109e+00,7.779882358e+01,9.466527433e+00,6.070584524e+01,8.776137716e+01,7.887473496e+01,1.699681108e+01,7.000220111e+01,7.304322335e+01,3.540133631e+01,9.329510464e+00,2.914191042e+01,7.647405414e+01,5.113833036e+01,9.881851596e+01,2.829388998e+01,5.062405413e+01,7.090756328e+01,7.114652583e+01,6.682853666e+01,3.926779270e+01,5.637623192e+01,2.426024127e+01,2.765397536e+01,9.971810739e+01,4.939092912e+00,7.726326949e+01,7.542196570e+01,8.445601011e+00,3.722848045e+01,4.580177694e+01,3.351131324e+01,8.395270519e+01,4.789086786e+00,3.299087647e+01,3.241845420e+01,2.271201539e+01,3.129367071e+01,2.201921651e+01,2.701811825e+01
1.075698560e+01,4.863831692e+01,6.172592859e+01,5.544838046e+01,7.615848698e+01,1.597995433e+01,3.811460914e+01,8.953733010e+01,8.716785221e+01,2.836023647e+01,8.937266526e+01,5.211838295e+01,7.204040399e+01,4.719864593e+01,9.931809363e+01,9.776811955e+01,7.784639478e+01,9.126421251e+01,3.668435640e-02,5.861418749e+01,1.344989741e+01,5.937086134e+01,5.285845763e+01,9.650923430e+01,8.914345036e+01,6.065778698e+01,7.105210849e+00,1.726543235e+01,3.130977279e+01,6.052574120e+01,5.629851637e+01,2.820433909e+01,4.223374138e+01,3.988128408e+01,8.313857258e+01,5.898170368e+01,5.890382290e+01,7.438424840e+01,2.628500735e+01,1.771382131e+01,2.978235097e+01,6.661787241e+01,4.258396913e+01,5.909905939e+01,9.783456616e+01,9.877874207e+01,5.513458879e+01,3.848765584e+01,2.368569633e+01,3.131023327e+01,2.421351335e-01,2.328957525e+01,5.184974475e+01,4.412725076e+01,3.130508373e+01,3.069656659e+01,6.769733728e+01,7.949685577e+01,9.178084244e+01,3.258530689e+01,8.725770767e+01,8.251984083e+01,7.473204975e+01,3.991555737e+01,9.926834420e+01,2.138504804e+01,6.903210288e+01,4.692741586e+01,3.181039285e+01,7.890049478e+01,9.358750603e+01,4.665209884e+01,2.883666741e+01,6.713957185e+00,7.881921444e+00,8.573318947e+01,8.069759000e+01,5.050705074e+01,3.429003992e+01,3.836072256e+01,1.429001982e+01,7.593261035e+01,5.968221693e+01,4.212734551e+01
