v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66
8.816087448e+01,3.121116385e+01,2.980576525e+01,7.152372581e+01,7.776465301e+00,6.516465911e+01,7.080307951e+01,7.322291843e+01,1.641223590e+00,5.466409649e+00,4.113950362e+01,1.227110103e+01,2.239684321e+01,8.318844261e+01,2.817250978e+01,1.723069072e+01,8.789127071e+01,4.723771831e+01,9.754812600e+01,2.880653723e+00,1.692140652e+01,9.038099312e+01,1.837848839e+01,3.198804678e+01,5.034006121e+00,6.849647223e+01,8.018709419e+01,4.982984541e+00,7.629199142e+01,8.402527811e+00,4.216882373e+01,6.092361892e+01,3.737291568e-01,5.277651282e+01,3.370310699e+01,7.259802013e+01,2.056633333e+00,5.776473998e+00,8.345531620e+01,2.234220631e+01,9.615728670e+01,4.886633542e+01,8.168637004e+01,2.770621180e+01,4.117507495e+01,5.931069592e+01,4.267437918e+01,4.697330713e+01,8.263725797e+01,2.085440243e+01,5.257617061e+01,8.516643746e+01,9.211371926e+01,4.887349822e+01,3.133557759e+01,1.122717322e+01,2.033207307e+01,5.729869216e+01,8.620386886e+01,2.801218441e+01,8.345023031e+01,3.977222472e+01,8.040913079e+01,2.927828820e-01,3.588831620e+01,7.851778560e+01
6.540537241e+01,6.832748418e+01,4.998067909e+01,6.400114805e+01,5.181996985e+01,8.721925227e+01,7.765736588e+01,9.828196811e+01,3.763249282e+01,4.602145754e+01,5.818116151e+01,1.282384417e+01,7.356688667e+01,3.157312524e+01,4.023662929e+01,8.477767971e+01,5.824093671e+01,2.927180919e+01,2.211470520e+01,6.002293809e+01,2.342694473e+01,5.977557778e+01,9.024802102e+01,8.133268818e+01,5.184506127e+01,9.949529331e+01,2.525949565e+01,9.022078611e+01,3.076557241e+01,2.930583468e+01,4.389595119e+01,5.641861452e+01,7.792014503e+01,6.316748125e+01,2.943481787e+01,1.934752092e+01,2.755774830e+01,6.991531155e+01,6.528881532e+01,9.840122687e+01,1.370420621e+01,1.060201731e+01,7.520888630e+01,5.219692776e+01,6.023394091e+00,5.577046989e+01,6.810523731e+01,8.335080411e+01,3.931674769e+01,1.555912928e+01,5.750800135e+01,6.008758819e+01,9.552497207e+01,3.427689593e+01,1.503314867e+01,6.611731425e+01,7.406437736e+01,1.379049097e+01,3.637388138e+01,3.670987140e+01,7.340249633e+01,8.813620422e+01,7.430508736e+01,3.452105842e+01,7.327616667e+01,1.762025180e+01
5.673200440e+01,9.764009423e+01,8.781978855e+01,9.145091348e+01,2.819281166e+01,8.455325857e+00,7.975375180e+01,4.509044682e+01,4.412135064e+01,7.019633937e+01,3.464070893e+01,4.059639573e+01,6.104000556e+01,1.071252990e+01,5.798400424e+01,2.175130976e+01,8.711655154e+00,4.095229445e+01,1.680391112e+01,4.849513183e+01,1.521220782e+01,7.552016967e+00,8.976425016e+01,5.957666421e+01,3.208268139e+01,7.841883262e+01,6.844031488e+01,7.174273197e+01,6.307193093e+01,5.945939909e+01,5.243692021e+01,2.145002628e+01,5.426619299e+01,4.837448379e+01,7.084801207e+01,5.961295391e+01,1.669416887e+01,5.475587625e+01,8.572816138e+01,1.229351693e+01,9.394383808e+01,9.709323318e+01,4.647608835e+01,6.959862109e+01,9.479565728e+01,5.316223838e+01,9.202870667e+01,9.504825043e+01,2.876310522e+01,9.878313130e+01,7.269680039e+01,7.957102260e+01,7.541053578e+01,8.300922449e+01,6.216750422e+01,3.843726518e+01,2.887375834e+01,1.142998846e+01,8.023013436e+00,8.690772824e+01,7.483500744e+01,1.797865278e+01,4.440703328e+01,5.410088218e+01,4.005636100e+01,9.416406744e+01
8.122386337e+01,1.158451939e+01,1.515184271e+00,7.444132541e+01,6.937189537e+01,2.560236597e+01,4.203235696e+01,2.211000585e+01,8.118939290e+01,9.084418743e+01,7.623757874e+01,6.757902899e+01,6.836729673e+01,2.811611130e+01,9.943509158e+01,2.971856815e+01,3.383732889e+01,7.979684134e+01,4.960255366e+01,8.325996638e+01,3.469344164e+01,1.037455114e+01,6.857381692e+01,9.541292119e+01,2.899665344e+00,7.602904329e+01,7.311054076e+01,5.759931487e+01,9.813004086e+01,8.857753440e+01,1.823784709e+00,9.660970559e+01,1.719509365e+01,8.949837423e+01,2.930367965e+01,2.569333592e+01,2.738137653e+01,2.987330838e+00,1.944491545e+01,9.384194602e+00,5.234624327e+01,9.446857802e+01,2.909097376e+01,1.777688636e+01,4.770124243e+00,9.952993980e+00,1.156733990e+01,6.343291009e+01,1.298695974e+01,9.527702983e+01,6.481323158e+01,5.717382800e+01,7.031452610e+01,7.473499048e+00,1.740274242e+01,8.906657383e+01,4.526763894e+01,4.127145395e+01,8.269722757e+01,7.848211217e+01,2.055217845e+01,4.102711370e+01,9.866549431e+01,7.100603646e+01,9.840977719e+01,8.679152309e+01
6.480177793e+00,8.741310806e+01,1.016849215e+01,5.835721731e+01,7.669027444e+01,5.308810061e+01,3.468431330e+01,7.001418196e+00,4.536883614e+01,8.587304902e+01,4.881324818e+01,5.240913413e+01,1.373024502e+01,5.300127521e+01,3.376246674e+01,7.962696195e+01,5.488224509e+01,9.170758528e+01,7.646509750e+01,3.866850773e+01,3.126033883e+01,2.061481583e+01,3.184076255e+01,9.959920181e+01,4.062006512e+01,7.197262359e+01,6.066368986e+01,9.453230863e+01,2.266868752e+01,8.641673134e+01,5.368610096e+01,5.095372184e+01,7.121295845e+01,1.961487377e+00,5.735075147e+01,5.923465848e+01,4.942405601e+00,5.643613771e+01,6.292604840e+01,6.367308201e+01,9.452556749e+01,7.526151506e+01,8.551680596e+01,1.466869131e+01,6.367800946e+01,3.573887604e+01,1.971761989e+01,7.515043820e+01,5.553528148e+01,8.899320463e+00,5.514680676e+01,2.869735936e+01,1.372323036e+01,8.234974456e+01,5.664685107e+01,8.085261925e+01,8.263122608e+01,8.469424023e+01,1.511950649e+00,3.716886839e+01,3.167136596e+01,4.686037247e+01,6.474579430e+00,6.571797693e+01,9.929204238e+01,7.026735676e+01
7.595213904e+01,8.038456632e+01,7.232784143e+01,5.114068632e+01,7.042626848e+01,4.717254253e+01,1.922500333e+01,7.235103019e+01,7.308442830e+01,8.924312572e+01,4.008244733e+01,6.579182361e+01,9.563667741e+01,8.794178154e+01,1.772770855e+01,2.265572746e+01,1.302227384e+01,8.161335017e+01,1.136003485e+01,1.039229625e+00,8.803395073e+01,1.504083381e+01,1.937589182e+01,2.882374431e+01,5.654847032e+01,3.888056207e+01,9.238259495e+01,7.051825981e+01,9.660187191e+01,2.814526361e+01,9.891881861e+00,4.654790880e+00,6.301721110e+01,7.945588887e+01,3.513501915e+01,1.994054621e+01,3.356890166e+01,8.113674385e+01,3.442100602e+01,6.825118922e+01,1.628639099e+01,7.417192177e+01,5.294984181e+01,5.474690347e+01,2.046769356e+01,7.119704237e+01,9.827837912e+01,8.715307148e+00,9.710563127e+00,3.095957890e-01,3.812024784e+01,9.748458741e+01,5.615115339e+01,6.939688955e+01,8.914682380e+01,4.918476581e+01,3.743204514e+01,3.427141634e+01,1.439153764e+01,6.659607660e+00,5.216506988e+01,1.316111917e+01,3.472344518e+01,6.347996747e+01,7.632332829e+01,9.463653531e+01
6.764567892e+00,5.984186058e+01,6.812329638e+01,9.601609395e+01,5.966564672e+01,8.810648831e+01,9.018759411e+01,9.672496689e+01,7.020446189e+01,3.958680865e+01,9.208459572e+01,1.500409704e+01,3.539699354e+00,6.905531813e+01,4.181697038e+01,2.230135863e+00,7.681194062e+01,9.327020159e+01,2.068544520e+01,7.143293446e+01,9.270085873e+01,9.163511918e+01,4.283868159e+01,7.315963436e+01,5.302793786e+01,9.849430629e+00,1.615631884e+01,8.468208283e+01,7.084432667e+01,9.194584296e+00,8.586115039e+01,3.837791452e+01,5.830919545e+01,3.102818395e+01,1.141339864e+01,5.564195493e+01,3.703162498e+01,1.466849163e+01,8.384815682e+01,9.093034277e+01,3.162673864e+00,5.731171523e+01,6.722863504e+01,9.412264080e+00,9.870053209e+01,8.458783038e+01,6.247115073e+01,4.840569542e+01,6.550862682e+01,6.685788307e+01,3.368900642e+01,7.224650787e+01,1.305240181e+01,5.931144117e+01,5.828116572e+01,8.034610439e+01,3.753112713e+01,8.838861981e+01,8.302243402e+01,1.793466691e+00,9.082959975e+00,3.540672936e+00,8.845327499e+01,6.705004324e+01,7.531249528e+01,5.352706985e+01
3.185655138e+01,2.957756964e+01,3.428975822e+00,7.918822023e+01,7.402353483e+01,8.779365708e+01,1.378370424e+01,4.860666099e+01,6.643393170e+01,5.945928429e+01,8.604933904e+01,1.810734043e+01,8.964736613e+01,3.889767206e+01,3.296913987e+01,4.601117415e+01,6.277150863e+01,1.223211064e+01,5.300716903e+00,7.696403084e+01,3.316200384e+01,6.287088440e+01,6.293970641e+01,5.688144223e+01,6.204645261e-01,2.098286365e+01,8.490597096e+01,9.242010495e+01,9.937118587e+01,3.841187719e+01,7.394893554e+01,7.150580980e+01,1.340032877e+01,1.212014408e-01,9.663198374e+01,1.337452662e-01,3.241273597e+01,9.631370100e+01,9.196879148e+01,9.274676738e-01,1.835069149e+01,5.625121306e+01,5.332142465e+01,9.423442947e+01,7.364588300e+01,2.204500069e+00,1.323329044e+01,7.764108982e+01,8.597941565e+01,3.145759459e+01,9.231447698e+01,7.582642181e+01,9.619870367e+01,1.074360894e+01,3.811727879e+01,8.563977096e+01,3.229334302e+01,6.251221044e+01,6.751712104e+01,9.663830639e+01,7.557179719e+01,8.257390922e+01,4.808116291e+01,7.212727071e+01,2.369380742e+01,8.803985659e+01
6.656001583e+00,9.780754699e+01,8.611051864e+01,8.977767844e+01,1.488612046e+00,8.051090725e+01,5.459597430e+01,7.883700541e+01,8.528424506e+01,8.321911554e+01,1.663192159e+01,1.804904770e+01,3.194915357e+01,5.136413117e+01,3.914213125e+01,2.904669150e+01,7.369567126e+01,7.303115552e+01,3.359589796e+01,2.001781369e+01,4.399715865e+01,6.794007015e+01,7.496531247e+01,4.223993736e+01,6.466039698e+01,2.513937576e+01,8.869024615e+01,4.735995936e+01,2.123615527e+01,4.064963369e+01,7.854191244e+01,1.355159448e+01,3.752236307e+01,6.147157991e+01,1.943916767e+01,5.630373293e+01,1.583006898e+01,6.873332880e+01,8.916389807e+01,9.480693445e+01,3.706680449e+01,9.862188326e+01,5.483549043e+01,4.037509501e+01,5.636913919e+01,9.434034367e+00,5.662984508e+00,7.736412111e+01,4.752729854e+01,3.745551546e+01,2.615159975e+01,6.286030216e+01,3.520359785e+00,8.193889769e+01,6.324281177e+01,1.705046849e+01,2.520091581e+00,7.628322635e+01,6.470873015e+01,3.916448659e+01,1.409979434e+01,9.884806835e+00,9.434121111e+00,4.012343788e+01,8.593721203e+01,6.683597569e+01
9.022850909e+01,5.453147867e+01,4.621851232e+01,1.375600394e+01,9.231973597e+01,1.703567437e+01,9.563513609e+01,2.105786555e+01,8.045548316e+01,1.567183751e+01,9.472175481e+01,7.156725115e+01,3.311952103e+00,9.711102301e+01,8.596395547e+01,8.986346409e+01,5.191795118e+01,9.162482729e+01,6.664540665e-01,1.260141660e+01,6.406164084e+01,9.487523625e+01,2.779882203e+01,9.159397314e+01,4.908165725e+01,3.369131667e+01,2.164409818e+01,3.258591625e+01,4.273035823e+01,9.685951640e+01,3.477948445e+01,2.565153445e+01,4.919167589e+01,6.483116095e+00,5.400347156e+01,9.469436431e+01,6.596923449e+01,3.263308044e+01,5.928118414e+01,9.879928476e+01,1.331677222e+01,2.483135189e+01,3.352590430e+01,2.178239786e+00,5.449312302e+01,3.620569194e+00,3.477343306e+01,9.413779944e+01,5.042032309e+01,1.916165305e+01,8.670281686e+01,7.037402734e+01,9.348201598e+01,5.437223539e+00,3.349462919e+01,5.197501384e+01,3.712440203e+01,1.728917377e+01,3.823572591e+01,8.576782329e+01,7.428325517e+00,9.112422130e+01,2.000030796e+01,2.241943861e+01,4.134723243e+00,4.290310880e+01
1.328661519e+01,1.376301561e+00,6.770983332e+01,8.338035805e+01,9.218936138e+01,5.118973354e+01,4.919629884e+01,6.048733990e+01,1.895247516e+00,4.542799911e+01,8.401220507e+01,4.407048027e+01,6.514756615e+01,4.848126796e+00,5.888762666e+01,2.317689071e+01,5.646174672e+01,2.588281765e+01,4.034501790e+01,1.670550285e+01,8.149516151e+01,3.739224302e+01,7.987503341e+01,7.027029537e+01,5.716568174e+01,8.785422893e+01,6.962925726e+01,3.058113262e+01,8.088759711e+01,3.499235338e+01,3.273201870e+01,9.208916563e+01,6.727229868e+01,6.251779530e+01,5.297402645e+01,8.540050504e+00,2.523761404e+01,4.645559139e+01,7.742871982e+01,7.829768569e+01,2.260673351e+01,7.499806401e+01,5.653097388e+01,8.917539014e+01,5.675800897e+01,1.577782559e+01,6.882171054e+00,4.731184546e+01,9.125190283e+01,7.412391607e+01,9.888116630e+01,2.009420721e+01,4.802171938e+01,9.076059241e+01,1.975992230e+01,9.524445892e+01,9.373701442e+01,2.732928030e+01,7.712081614e+00,2.207831223e+01,8.873083231e+01,2.950335487e+01,2.805144989e+01,7.265827847e+01,1.897588873e+01,8.848381429e+01
2.910841776e+01,6.956792516e+01,8.843857059e+00,6.437984400e+01,4.533493004e+01,6.179165225e+01,9.114678086e+01,8.160518979e-01,3.341523856e+00,7.903588741e+01,5.379618248e+01,2.956957278e+00,2.540852189e+01,3.797438716e+01,9.867623312e+01,6.479954887e+01,2.284529962e+01,6.720716042e+01,2.183198578e+01,2.042828576e+00,3.199024898e+01,6.857263399e+00,4.807288737e+01,9.368693798e+01,5.057949324e+01,1.279061341e+01,9.424421093e+01,5.448649046e+01,2.477584133e+01,7.833494603e+01,2.207189465e+01,2.402035298e+01,5.638079619e+01,4.030237239e+01,2.362439723e+01,6.527472175e+01,2.949579694e+00,4.576576753e+01,4.164116410e+01,7.174515938e+01,4.546866744e+01,7.235798462e+00,5.664717111e+01,7.388391944e+01,8.952983984e+01,6.650442297e+01,3.504250809e+01,8.282117363e+01,1.370224842e+01,4.853499964e+01,5.469948343e+01,2.782878181e+00,6.633494444e+01,5.435184860e+01,8.290873986e+01,4.386743906e+01,2.097418783e+01,6.619129451e+01,7.936126786e+01,2.910055776e+01,5.908887249e+01,9.957432295e+01,3.652322353e+01,8.413375964e+00,5.072068320e+01,2.292334412e+01
1.102165015e+00,4.459228167e+01,7.032685571e+01,8.989705647e+01,3.347991308e+01,6.102824899e+01,2.147185726e+01,6.143269250e+01,1.825351689e+01,2.944852529e+01,9.181097795e+01,4.135771358e+01,7.183029768e+01,8.905859126e+01,7.475066226e+01,6.159212667e+01,6.173097278e+01,8.088130176e+01,4.540535746e+01,4.890700438e+01,7.284638304e+01,7.877694498e+01,8.149768018e+01,8.180599208e+01,4.802063364e+00,9.220285360e+01,7.145000809e+01,2.828186494e+01,3.169572120e+00,7.168467528e+01,4.740565797e+01,9.046089029e+00,9.450527695e+01,4.292116501e+01,1.010179108e+01,4.317877209e+01,9.507029780e+01,3.939960086e+00,1.372277837e+01,8.218106234e+00,1.848043073e+01,2.889196931e+01,7.804638310e+01,3.324981765e+01,6.139913357e+01,5.058082176e+01,4.986779758e+01,9.368651342e+00,1.412341022e+01,7.582746770e+01,5.508853695e+01,9.026833125e+00,6.243740859e+01,8.753059837e+01,6.401644169e+01,6.880741331e+01,7.727633544e+01,6.742426085e+01,9.933279739e+01,8.860352544e+01,9.862980347e+01,1.374807801e+01,4.031296600e+01,4.350831349e+01,8.459253636e+01,1.808123536e+01
1.230310260e+01,6.249519268e+01,6.027927844e+01,4.584481931e+01,1.823548855e+01,5.621390521e+01,7.878213652e+01,9.073327033e+01,6.849440141e+01,5.989775550e+01,9.073122922e+00,1.067732873e-02,4.659719983e+01,4.097373435e+01,3.563531154e+01,2.383369737e+00,8.334328312e+00,2.244012922e+01,1.796244829e+01,6.587693267e+01,9.146654232e+01,1.732034022e+01,6.061074943e+01,5.105055953e+01,3.808934558e+01,9.498845573e+01,4.665551505e+01,6.609621314e+00,6.688143636e+01,9.804507299e+01,7.190502691e+01,6.206652431e+01,7.479849609e+01,4.701596480e+01,1.930422175e-01,7.079633053e+01,9.952999610e+01,4.743362019e+01,7.098325324e+01,4.943834362e+01,8.388728572e+00,1.185739103e+01,5.824191224e+00,5.583231552e+01,8.644339351e+01,2.850275440e+01,6.162973998e+00,4.405198397e+01,5.322888562e+01,7.655828672e+01,2.952512687e+01,1.426915441e+01,4.502368644e+01,5.047498207e+01,1.195177178e+01,6.726764238e+01,9.122729493e+01,7.944160561e+01,5.839035552e+01,7.197916210e+01,2.681613648e+01,8.805436492e+01,3.716650468e+01,1.583957122e+01,9.401089247e+01,1.867287577e+01
1.492031952e+01,7.209487543e+01,1.222992953e+01,6.098734671e+01,1.443358632e+01,9.132254239e+01,7.540656055e+01,9.472451571e+01,3.158654146e+01,5.011720220e-01,6.478331550e+01,3.000956646e+01,1.611468747e+01,4.621671545e+01,3.061953532e+01,1.006595720e+01,2.955979406e+01,6.783849913e+01,2.770506432e+01,4.097855801e+01,9.614867799e+01,8.074696135e+01,3.721666074e+01,8.335514103e+01,5.428627684e+01,4.243290055e+01,1.963054655e+01,1.299103051e+01,5.429190888e+01,8.993506612e+01,2.218905418e+01,7.165406737e+01,3.486954308e+01,8.056019119e+01,2.761855354e+01,2.805466714e+00,8.872943604e+01,8.912031231e+01,4.090437906e+01,8.710560471e+01,7.735255320e+01,5.808242509e+01,1.501932797e+01,4.585869395e+01,1.067226904e+01,6.180400463e+01,1.935491391e+01,9.383708669e+01,7.952632411e+01,5.596175490e+01,2.360212318e+01,7.750081951e+01,1.025302685e+01,4.716296634e+00,6.488213617e+01,7.480573203e+01,5.181236104e+01,9.691624831e+01,5.415574114e+01,5.664910157e+00,8.520304051e+01,7.429815312e+01,2.433733595e+01,5.298624124e+01,2.030743287e+00,6.245674061e+01
1.736342784e+01,4.346251847e+01,3.714095205e+01,9.061326202e+01,8.394525374e+01,8.907605050e+01,3.099983243e+01,9.751482642e+01,5.064331096e+01,6.890340719e+01,2.314616694e+01,3.345904990e+00,1.257791572e+01,5.784680094e+01,3.601029861e+01,6.086096369e+01,7.108722331e+01,1.460360089e+01,8.447266829e+01,1.055016392e+01,8.695869337e+01,9.219611229e+01,7.737431951e+01,5.523967667e+01,4.371432829e+01,2.083899340e+01,4.918046052e+00,3.005954805e+01,8.618023710e+01,6.130968381e+01,4.089411468e+01,2.274500713e+01,4.987830546e+01,1.041660578e+01,7.398311070e+01,4.124478706e+01,8.006983092e+00,1.667808647e+01,9.926122538e+01,2.604338372e+01,4.694065609e+01,7.013637089e+01,6.279991317e+01,5.516491745e+01,4.447245785e+01,8.123426208e+01,9.483041302e+01,6.045688016e+01,6.082204297e+01,6.731548681e+01,4.851661146e+01,3.270613883e+01,3.300584930e+01,4.861768207e+01,6.952893468e+01,5.384503249e+01,9.474667140e+01,6.386573762e+01,6.985375447e+01,9.508038218e+01,8.704447865e+01,8.073903615e+01,5.719532443e+01,3.491871401e+01,5.588021708e+01,9.121437741e+01
4.423426526e+01,2.670997405e+00,3.435128124e+01,7.161875003e+01,1.416388930e+01,2.480778588e+01,6.027809770e+01,7.613568300e+00,9.570511003e+01,7.563957483e+00,5.575900889e+01,3.301277135e+01,2.490265550e+01,9.469420716e+01,5.429866027e+01,3.268900770e+01,8.673220481e+01,7.606442990e+01,5.612106409e+01,8.943384229e+01,4.038876063e+01,5.479418913e+01,1.519760252e+01,1.072870447e+01,7.026903556e+01,5.439754793e+01,6.515341223e+01,2.308801891e+01,6.234702725e+01,3.317254931e+01,3.522461998e+00,6.614098028e+00,3.062127463e+00,4.736477402e+01,8.561292228e+01,3.592021834e+01,7.564365174e+01,1.985806862e+01,6.720495357e+01,2.445090171e+01,9.747545077e+01,8.811965699e+01,8.875712986e-01,8.092594937e+01,5.603962046e+01,9.071501034e+01,7.322778200e+01,1.716598984e+01,7.380463443e+01,2.873836937e+01,2.357084145e+01,2.242967376e+00,2.772698151e+01,9.651970130e+01,5.432659806e+01,5.933548421e-01,2.969844421e+01,4.643953653e+01,9.422711487e+01,8.920449722e+01,8.404273937e+01,7.198363121e+01,3.511995491e+01,8.525205722e+01,7.387426983e+01,4.182340197e+01
6.143515854e+01,5.759807455e+01,9.553793187e+01,3.650643171e+01,2.887062565e+01,1.483134731e+01,7.369628286e+01,9.228006632e+01,4.809137091e+01,3.585427336e+01,9.021921501e+01,4.471287045e+01,3.226746031e+01,4.082494789e-01,9.606107765e+01,8.410025238e+01,6.665184051e+00,8.860400986e+01,1.722895954e+01,3.076925536e+01,2.602906117e+01,9.493442431e+01,1.870323850e+00,9.073099334e+01,5.332494513e+01,5.367122317e+01,8.134250837e+01,3.293618463e+01,1.950690485e+01,2.384069785e+01,9.152798366e+01,8.844299682e+01,1.798652036e+01,1.127915885e+01,4.639971898e+01,9.932540133e+01,8.772577197e+01,2.961263115e+01,7.236587185e+01,1.319459580e+01,6.595467105e+01,1.671541882e+01,9.503157481e+01,7.953171455e+01,1.932926615e+01,7.231770053e+01,9.182116438e+01,7.982175577e+01,4.023208836e+01,3.770512219e+01,8.258570567e+01,3.435948947e+01,8.297596537e+01,3.291284879e+01,6.482752045e+00,6.776824564e+01,6.255602742e+01,8.578951021e+01,7.145411723e+01,2.782682675e+01,9.604538850e+01,4.490710997e+01,9.381698644e+01,4.492398719e+01,2.510216596e+01,9.616226200e+01
5.186001450e+01,6.016180920e+01,6.253698993e+01,8.137788684e+00,7.405298055e-01,1.721083086e+01,7.824254300e+01,6.833370746e+01,6.796933373e+01,4.298298955e+01,3.340278304e+01,5.995221600e+01,5.149479505e+01,3.590702965e+01,8.735272843e+01,6.941120859e+01,7.337277452e+01,1.044971365e+01,4.277543840e+00,7.923217918e+01,5.905028479e+01,3.501955082e+01,7.642750587e+01,5.569346286e+01,5.691409008e+01,3.513905609e+01,7.620198228e+01,8.142987972e+01,2.556221715e+01,4.522752193e+01,5.372769202e+01,8.521912389e+00,1.264818875e+01,6.506744875e+01,9.345424867e+01,6.777130902e+01,1.787989248e+01,5.446158536e+01,2.111527433e+01,8.303445263e+01,7.963152356e+01,8.503161099e+01,1.557578085e+01,2.073703671e+01,2.063159081e+01,8.938681327e+01,9.885483160e+01,2.176777209e+01,2.097736588e+01,7.246847388e+01,9.493063407e+01,2.242719223e+01,4.751146059e+01,6.448193951e+01,2.325203506e+00,4.599495480e+01,6.817392203e+00,2.202845629e+01,9.927709166e+01,3.962887581e+01,7.237591518e+01,4.559918702e+01,8.226047977e+01,7.326530640e+01,4.784824011e+01,5.541228741e+01
2.584268403e+01,6.776763583e+01,2.731396393e+01,6.197793902e+00,8.571884948e+01,1.653061627e+01,3.112231550e-01,7.991107859e+00,2.307145485e+01,7.048363247e+01,4.360115523e+01,5.787501983e+01,7.799676432e+01,8.686055608e+01,8.537522709e+01,4.809767171e+01,3.412610190e+01,1.607567646e+01,2.416926293e+01,7.212689872e+01,5.769894013e+01,4.948436440e+01,4.135148496e+01,2.941889337e+01,6.842200837e+00,2.854886950e+01,2.659571176e+01,9.639315353e+01,7.640263126e+01,4.119648515e+01,4.012622019e+01,1.610088961e+01,8.909064298e+01,7.114184689e+01,3.009038432e+01,3.619122367e+01,7.447127513e+01,3.083078221e+00,3.006933854e+00,2.626983242e+00,5.971816530e+00,1.447751018e+01,8.638609381e+01,8.412114047e+01,6.508147166e+01,4.800912241e+01,6.299227385e+01,8.852649640e+01,7.656778963e+01,1.957251079e+01,4.353970370e+01,3.268566461e+01,8.913726640e+01,6.087733856e+01,5.205033980e+00,7.803948533e+01,9.410047151e+01,4.163180169e+01,3.557958855e+01,5.615144143e+01,6.805180742e+01,2.206445674e+01,1.540952294e+01,7.066753178e+01,8.533611203e+00,1.573842998e+01
