v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26
2.344314570e+01,5.898912569e+01,1.631639976e+01,1.928544985e+00,2.751610316e-01,2.843264186e+01,7.904714487e+01,1.640554604e+01,6.345253756e+01,9.364445125e+01,2.004073364e+01,4.954419273e+01,2.017765659e+01,5.764576758e+01,3.460318954e+01,8.662365508e+01,9.672004265e+01,8.168490593e+01,8.676493743e+01,9.778522606e+00,3.818673282e+01,5.518963731e+01,9.405022156e+01,3.324441251e+01,5.413063424e+01,7.294151759e+01
2.087643050e+01,4.656888174e+01,4.893523306e+00,9.771194594e+01,2.241939974e+01,4.071936232e+00,9.590183494e+01,9.392915058e+01,3.331396885e+01,9.064412780e+01,9.614111365e+00,9.773543218e+01,4.211532184e+00,8.477522453e+01,6.339541402e+01,8.312885671e+01,7.166915657e+01,3.671235193e+01,3.664701526e+01,9.846352336e+01,4.123036643e+01,5.772577270e+01,5.039688124e+01,6.200529475e+01,8.737470911e+01,1.230095741e+01
2.798365637e+01,1.372421323e+01,3.179166452e+01,4.149026323e+01,4.313878944e+01,2.551470522e+01,7.983645614e+01,9.890065345e+00,8.011000970e+01,9.976136567e+01,2.586608166e+01,8.252979583e+01,2.884177850e+01,2.652403109e+01,3.236055297e+00,8.618691698e+01,1.792931931e+01,2.213974552e+01,1.210158260e+01,9.071209630e-01,5.074122020e+01,1.476423468e+01,5.535705195e+01,7.198788554e+01,4.948785966e+01,8.533370629e+01
5.272778740e+01,5.805839138e+01,7.106583621e+01,3.616219628e+01,8.533611637e+01,5.113340905e+01,6.956314055e+01,3.069616663e+01,1.455280160e+01,3.425201033e+01,9.260259120e+01,6.282596983e+01,8.447461678e+01,8.951447882e+01,6.618385811e+01,6.407666129e+01,6.800492341e+01,1.496925219e+01,8.537723124e+01,2.689287383e+01,8.560541993e+00,6.761723442e+01,6.505643131e+00,6.304892247e+01,3.846348375e+01,3.246865395e+01
6.811671342e+01,6.971204818e+01,5.868814232e+01,9.985178268e+01,6.063197916e+01,3.702545528e+01,6.798418028e+01,7.189910143e+00,5.825340557e+01,9.215792822e+01,5.983811444e+01,8.790199715e+01,6.205895870e+01,2.817138270e+01,4.720589618e+01,2.915341244e+01,6.175865354e+01,2.568071232e+01,4.428607762e+01,2.314723791e+01,2.539498764e+01,5.347165551e+01,9.729523750e+01,9.377629963e+01,3.031087434e+01,3.842701553e+01
1.245893239e+01,3.433296736e+01,4.978380994e+01,1.400462716e+01,5.516729641e+01,5.416700481e+00,5.513673936e+01,7.251958391e+01,6.506041303e+01,1.602966457e+01,2.103129771e+01,1.273264941e+01,5.033914816e+01,3.739586324e+01,1.028948795e+01,6.776240638e+01,6.487679985e+00,7.580460312e+01,6.979377354e+01,9.420226428e+01,8.425787942e+01,8.750055548e+01,5.291803427e+01,2.546998181e+01,2.302662754e+01,3.386686761e+01
4.278966717e+01,5.926909296e+01,1.581479084e+01,1.686470271e+01,7.057445720e+01,6.887857751e+00,3.215498730e+01,1.749179346e+01,4.220057816e+01,3.926284662e+01,7.817425957e+01,1.695308515e+01,8.145865496e+01,7.867756272e+01,3.483913094e+01,6.532077826e+01,1.084475413e+00,3.368550871e+00,2.624567215e+01,2.643073239e+01,8.088912526e+01,7.486794822e+01,7.700458059e+01,3.759295085e+01,4.399276528e+01,6.002215921e+01
8.597282093e+01,5.098522517e+01,3.169233762e+01,8.563180250e+01,8.587154891e+01,8.352556503e+01,8.989345855e+01,9.937212329e+01,6.123483957e+01,8.981686726e+01,3.336131133e+01,7.701868494e+01,4.182969215e+01,5.375699132e+01,2.886149518e+00,2.223766519e+00,2.249001572e+01,4.721783365e+01,8.008908949e+00,1.530921059e+01,8.075032247e+01,7.807179261e+00,9.200783709e+01,9.053959718e+01,9.991720596e+01,9.081833690e+01
2.041390875e+01,8.221506700e+01,5.453648618e+00,4.190092208e+01,4.770543788e+01,6.495777062e+01,2.798495078e+00,1.148915668e+01,3.645197376e+01,7.472736500e+01,3.646337347e+01,3.027592326e+01,8.068019878e+01,4.788711508e+01,8.308571586e+01,7.518347511e+01,3.398588533e+01,7.209428344e+01,9.155304052e+01,1.304240914e+01,7.615592416e+01,1.295789026e+01,9.577080240e+01,2.566488258e+01,5.809042283e+01,4.183320795e+00
3.677316318e+01,6.179737214e+00,4.985782415e+01,8.166150879e+01,5.893434289e+01,9.952086611e+01,4.933909235e+01,5.058220946e+01,4.997704398e+01,2.522171921e+01,9.098745024e+01,4.037836704e+01,3.917326668e+01,2.440538015e+01,8.955662750e+01,6.820628223e+01,8.713140084e+01,7.663025999e+01,8.553836125e+01,8.929706444e+00,9.484416323e+01,3.727133757e+00,7.742413649e+01,3.041553936e+01,5.409291553e+01,9.106820595e+01
2.095274746e+01,4.311123134e+01,1.410400095e+01,9.314206854e+01,1.611991298e+01,2.248542568e+01,7.306435861e+01,3.243727455e+01,2.720990167e+01,7.200584684e-01,8.810014625e+00,4.014820331e+00,9.256555381e+01,9.755795486e+01,9.215864799e+01,4.131536469e+01,8.161580676e+01,9.257902448e+01,3.890879558e+01,9.576762870e+01,3.492559430e+01,2.450477877e+01,1.533457887e+01,9.581805040e+01,2.335667816e-01,2.359461066e+01
2.194534042e+01,2.540774308e+01,9.913266908e+00,8.313771402e+01,6.160253363e+01,4.667803660e+01,7.996424798e+01,2.462282786e+01,5.721557695e+01,8.437362980e+00,2.134304250e+01,3.797511507e+01,5.305290401e+01,5.354624830e+01,8.530848887e+01,5.830489639e+01,2.548196160e+01,2.152608816e+01,1.535854117e+01,4.603282795e+01,3.284565362e-02,7.205951347e+01,4.356839487e+01,2.476961843e+01,9.938685355e+00,9.916759607e+01
5.143947955e+00,3.799895096e+01,9.450504090e+01,3.181643551e+01,4.600602071e+01,1.784733194e+01,8.306678245e+01,3.261041955e+01,9.784381665e+01,1.676999852e+01,1.078523449e+01,3.361216651e+01,9.125235439e+01,7.741818622e+01,2.598606402e+01,2.223650699e+01,9.074415387e+01,8.679743588e+01,6.522103754e+01,7.795972695e+01,2.572145845e+01,1.495657681e+01,4.175106420e+01,7.552220075e+01,2.337636782e+01,7.680827472e+01
8.793051628e+01,2.126505188e+01,1.386746409e+01,7.996482992e+00,3.246069186e+01,8.591031416e+00,7.544825965e+01,3.918830332e+01,8.359107080e+01,2.611478782e+01,5.783308715e+01,4.532739193e+01,2.713664428e+00,8.719015196e+01,2.178936911e+01,3.230876935e+01,6.735989163e+01,5.257340614e+01,2.288943022e+01,6.960396431e+01,1.047054606e+01,2.718744365e+01,6.328873989e+01,3.380368940e+01,7.918070399e+01,5.215870267e+00
8.305007363e+01,4.506723871e+01,7.807245307e+01,3.032474577e+01,6.019475465e+01,2.576283241e+01,4.723075155e+01,8.007467229e+01,3.703344308e+01,1.773540085e+01,4.430113545e+01,8.075920506e+01,4.110647803e+01,8.723765643e+01,2.802836099e+01,5.601665582e+01,7.590311740e+01,8.988424217e+01,5.225884639e+01,4.699078398e+01,5.497868727e+01,6.941915983e+01,6.137637663e+01,1.844742826e+01,7.196131507e+01,5.903876971e+01
8.690445808e+01,6.071767467e+01,9.354166902e+01,6.767897920e+01,3.873196365e+01,3.930650837e+01,1.375394307e+01,7.818883210e+01,4.874428397e+01,5.653153475e+01,5.791975906e+01,2.573269206e+01,5.077403627e+01,7.329260467e+01,9.550166400e+00,1.021390664e+01,5.601846367e+01,7.033701871e+01,8.755442375e+01,5.732998143e+01,7.507750911e+01,8.269659076e+01,8.196631369e+01,3.875745707e+01,6.427043734e+01,4.486093530e+01
1.918012164e+01,6.564387702e+01,3.054584902e+01,1.500581159e+01,5.558311484e+00,8.393687478e+01,4.808944169e+01,2.037384526e+01,8.684693925e+01,9.026702833e+01,8.926435617e+01,9.276901934e+01,7.354951662e+01,8.112666131e+01,2.318456948e+01,7.560512614e+01,3.406877046e+01,8.957000748e+01,8.385875394e+01,7.327726659e+01,5.219073632e+00,1.744124957e+01,8.488881858e+01,2.948820650e+01,1.797054112e+01,5.540317683e+01
8.970612172e+01,7.960266855e+01,4.395764017e+01,8.685788212e+01,6.687482332e+00,9.987816055e+01,8.583686207e+01,9.679531490e+00,1.529033989e+01,4.255338629e+01,3.582250130e+01,8.869503040e+01,2.049313954e+01,9.426035920e+01,6.371725693e+01,2.098787098e+01,4.665334514e+01,1.928676121e+01,9.988925441e+01,8.449813165e+01,4.239749492e+01,8.725887795e+00,3.748396537e+01,2.675297974e+01,6.486940413e+01,9.217609863e+01
8.197332313e+01,9.151560780e+00,9.335225243e+01,9.329759198e+01,2.216520372e+01,4.849799141e+01,9.572819134e+01,2.271887789e+01,8.532911169e+01,9.468600596e+01,4.466022607e+01,6.573338745e+01,9.024377440e+01,5.450711500e+01,5.578373814e+01,5.185439905e+01,3.845093221e+00,9.651097341e+00,8.440327086e+01,5.763841489e+01,7.184604431e+01,1.726726094e+01,7.733630485e+01,2.013838618e+01,1.709784587e+00,7.417847200e+01
4.990894211e+01,3.320396335e+01,4.674512284e+01,8.836796970e+01,6.617798102e+01,7.703234588e+01,8.233147239e+00,9.700236930e+01,7.824214997e+01,4.083061998e+01,8.229746877e+01,3.965835745e-01,9.558740726e+01,2.875681577e+01,4.584330304e+01,9.516293768e+01,1.712274695e+01,5.132359053e+00,4.535420313e+01,4.837097755e+01,1.646996927e+01,5.690646897e+01,7.087814164e+01,5.608707284e+01,5.799379566e+01,4.644120087e+01
1.037680118e+01,2.645541132e+01,6.435102106e+01,7.179182005e+01,5.159852134e+01,6.446859308e+01,5.617498690e+01,4.256452777e+01,1.974657198e+01,4.568430137e+01,8.581931338e+01,7.365475695e+01,9.170216323e+01,5.315953926e+01,1.303253164e+01,1.912117031e+01,1.476959413e+01,1.718008171e+01,2.091588218e+01,3.567374346e+01,6.569926653e+01,5.390346989e+01,2.478708280e+01,7.462891268e+01,9.200970415e+01,1.286166828e+01
3.411324765e+01,3.677153077e+01,9.131573538e+01,7.198801461e+01,8.784507014e+01,6.472697737e+01,9.288237610e+01,6.931253112e+01,5.853469831e+01,9.146658918e+01,1.699912214e+01,9.247782004e+01,4.153583077e+01,1.079672336e+01,2.608569273e+01,5.416975205e+01,1.293112360e+01,1.624307122e+01,8.082323014e+01,3.882037003e+01,8.102938580e+01,9.132084122e+01,4.691797091e+01,7.994077415e+00,2.203457019e+01,8.598057709e+01
8.335400671e+01,6.545189463e+00,4.705504365e+01,3.164223913e+01,4.951112568e+01,5.374853894e+01,5.394402278e+01,7.830762741e+01,7.999644448e+01,3.548584471e+01,2.448992361e+01,6.103492652e+00,4.776788431e+01,5.258363820e+01,7.474500882e+01,4.434186120e+01,9.350908296e+01,5.620999860e+01,1.501188976e+01,6.364551311e+01,6.323472237e+01,9.883212768e+01,1.942331006e+01,2.722401385e+01,3.908267666e+01,9.344516330e+01
3.213977793e+01,8.880469073e+01,4.626440091e+01,2.857435558e+01,4.942560774e+01,6.334962977e+00,3.388207361e+01,8.598641822e+01,7.369018376e+01,8.337953877e+01,5.556209342e-01,2.486258298e+01,8.707334484e+01,1.352023713e+00,8.160548465e+01,3.466674855e+01,5.836205939e+01,7.842294831e+01,3.094526883e+01,2.792004837e+01,3.972044374e+01,7.003572585e+00,6.846553209e+01,1.073235068e+01,2.238897380e+00,9.166683485e+01
4.208192067e+01,2.135739707e+01,1.802802900e-01,7.400802760e+01,6.048652908e+01,4.370785960e+01,4.339817487e+01,9.866193233e+01,7.093482055e+01,7.988008449e+01,6.288981785e+01,1.658942490e+01,6.139575890e+01,6.043117521e+01,5.786677835e+01,4.910279657e-01,2.273376651e+01,6.871993445e+01,4.169364904e+00,4.719676042e+01,9.672129168e+01,7.425343626e+01,9.276363575e+01,3.648722582e+01,9.043727964e+01,7.882133284e+00
8.964260099e+01,4.005689342e+01,5.530398758e+01,2.321610882e+01,2.670821075e+01,4.620383207e+01,4.205670339e+01,3.043568575e+01,8.118590869e+01,8.378454110e+01,2.863023749e+01,9.727807615e+01,6.790265547e+00,1.253855944e+01,6.184837132e+01,1.371918177e+01,7.862264714e+01,3.344146132e+01,1.374945198e+01,4.491369747e+01,1.766358142e+01,6.071214161e+00,5.853358426e+01,7.088667713e+01,7.634947716e+01,3.993381979e+01
7.100512118e+01,1.928182566e+01,2.962230577e+01,1.536966012e+01,6.197678068e+01,2.493177226e+01,2.074340669e+01,1.116398945e+01,3.977141557e+00,4.456427531e+01,2.423354409e+01,8.240201823e+01,1.947787667e+01,8.352022350e+00,3.987143958e+01,3.655298075e+01,2.411815488e+01,8.811749615e+01,5.260653129e+01,5.457685433e+01,6.842474358e+01,8.397949450e+00,7.678910427e+01,9.533144424e+01,2.781966146e+01,3.884438908e+01
3.523985045e+01,6.951515786e+01,4.008616008e+01,9.264586291e+01,4.667555033e+01,4.156230590e+01,9.905010170e+01,8.940098439e+01,9.683856641e+01,1.544990264e+01,7.556455091e+01,6.429583974e+01,5.429002804e+01,3.282392128e+01,5.791936837e+01,4.358231432e+01,3.090012937e+01,3.838398215e+01,8.013927083e+01,5.281254037e+01,3.139210461e+01,2.919858325e+01,7.036754915e+01,8.937751815e+01,6.419968074e+00,3.616445943e+01
2.170212424e+01,2.930817659e+01,2.606385162e+01,4.421085715e+01,8.708750082e+01,8.107631283e+01,9.401810179e+01,9.098947780e+01,8.896646353e+01,4.978165472e+01,8.769925053e+00,1.935569585e+01,6.395638870e+00,2.762354377e+01,6.664493362e+00,8.774095285e+00,3.881825800e+01,6.816547347e+01,8.397056046e+01,1.813544992e+01,6.349901755e+01,6.753126062e+01,3.545071030e+01,8.685957850e+00,4.514150563e+01,5.799333454e+01
5.085495277e+01,1.881109179e+01,4.992683231e+01,4.449792853e+01,3.035510785e+01,3.948910664e+01,7.863354328e+00,2.209749900e+01,9.478287364e-01,5.155721285e+01,1.678581103e+01,8.450982915e+01,2.529018139e+01,2.452177036e+01,8.526444834e+01,3.019378474e+01,1.920646402e+01,3.682413622e+00,8.527583722e+01,8.505064613e+01,8.507501414e+01,9.823138518e+00,8.739100424e+00,2.501295831e+01,5.321843507e-01,7.120523312e+01
7.130672763e+01,3.467337595e+01,2.943115262e-01,9.474717478e+01,3.608397742e+01,5.647972303e+01,9.600613599e+01,3.891662259e+01,1.746798871e+01,5.378638048e+01,2.857941157e+01,1.311461755e+00,6.182764205e+01,7.363443206e+01,3.905947184e+01,2.839108405e+00,6.020188808e+01,3.653211022e+01,2.920640525e+01,6.088760047e+01,2.320801622e+01,8.617507292e+01,7.948009334e+01,8.530056488e+01,3.347331973e+00,6.604532697e+01
4.367405961e+01,5.178777746e+01,7.116189785e+01,4.882504760e+01,6.793207897e+01,9.643783500e+01,3.589376029e+01,2.119849730e+01,3.113423575e+01,2.170336112e+01,4.156442187e+01,6.637471913e+01,8.895930863e+01,8.668488086e+01,1.834963693e+01,9.109196927e+01,9.658090045e+01,6.484330330e+01,1.796005138e+01,2.302160827e+01,7.684705036e+01,6.071609536e+01,9.533804132e+01,4.881123842e+01,4.336302328e+01,5.384968210e+01
1.965198783e+01,7.162032421e+01,5.432113668e+01,4.269020821e+01,7.984842026e+01,8.819176327e+01,3.454159119e+01,9.665427068e+01,6.085434206e+01,3.147022993e+00,9.186335158e+01,9.704178956e+01,8.425084427e+01,4.371442871e+01,5.218598582e+01,5.941868971e+01,9.871566867e+01,2.138300848e+01,7.695129587e+01,2.555915836e+01,6.898794904e+01,2.702779280e+01,7.712285641e+00,8.590724616e+01,3.214365892e+01,4.760309569e+01
5.776771512e+01,1.788588377e+00,6.919279055e+00,3.012787904e+01,2.592166779e+01,9.123148069e+01,1.838048030e+01,8.628762859e+01,2.116868567e+01,9.036039675e+01,8.794828687e+01,6.454094241e+01,5.764357538e+01,8.210422576e+01,3.603888528e+01,3.322804215e+01,5.179616141e+01,3.666453179e+01,5.172654688e+01,3.597508652e+01,8.786466213e+01,3.649027306e+01,5.881994186e+01,9.518852503e+01,5.154064265e+01,9.555918064e+01
6.449393569e+01,4.724524737e+01,4.347900058e+01,3.713985685e+01,2.914913111e+01,2.371555339e+01,3.603922540e+01,4.517478019e+01,2.668495021e+01,5.422021189e+01,2.977383178e+01,4.983437459e+01,5.508488677e+01,9.912593667e+01,8.048877494e+01,1.636548834e+01,2.737668245e+01,1.335562187e+01,4.822580776e+01,1.712080610e+01,5.918444055e+01,9.037751370e+01,3.531687560e+01,9.496768667e+00,5.871937990e+01,7.014783096e+01
9.421866442e+01,1.745563446e+01,9.779780056e+01,6.016596581e+01,7.476273754e+01,5.896456654e+01,8.034404618e+01,5.155273636e+01,7.275299509e+01,8.810407287e+01,9.227277550e+01,2.936140928e+01,9.353181713e+01,5.485970159e+01,1.759939275e+01,7.000549934e+01,7.642043970e+01,1.477877067e+01,4.085840972e+01,9.373774369e+01,3.798572338e+01,7.352902184e+01,1.972945151e+01,2.354816810e+01,7.329507811e+01,8.479562403e+01
1.398854469e+01,2.613813280e+00,4.900534747e+00,2.761221375e+01,3.861682909e+01,7.921862274e+01,5.460642690e+01,4.312203664e+00,7.081466379e+01,1.185609185e+01,1.652873284e+01,8.919694065e+01,3.974318923e+00,1.850070051e+01,5.818898920e+01,9.313101967e+01,3.848660783e+01,7.297856692e+01,2.270350068e+01,4.090240770e+01,3.771611762e+01,2.179551892e+01,7.192675578e+01,1.301117924e+01,4.138653926e+01,6.895543661e+01
4.395716361e+00,7.805734292e+01,8.228059967e+01,7.619153593e+01,6.181118535e+01,7.535170761e+01,1.115977044e+01,9.357525981e+01,1.922262091e+00,6.605375393e+01,9.271694980e+01,9.902568660e+01,2.341049121e-01,9.303385314e+01,7.790335453e+01,1.445435954e+01,4.471657542e+01,6.159268314e+01,7.756069775e+01,6.544857169e+01,8.289971117e+01,9.230128018e+01,9.260701031e+01,8.796531476e+01,3.333662833e+01,4.901481674e+01
4.317972207e+01,5.616273541e+01,8.524062650e+01,4.107384443e+01,3.701582462e+01,3.628137164e+01,2.549677526e+01,8.014775656e+01,3.304768663e+01,9.092938901e+01,5.106693637e+01,4.070372326e-01,2.039848444e+00,1.971809518e+01,1.838572914e+00,4.190759240e+01,9.637335011e+01,1.271091004e+01,5.623735861e+01,6.843889367e+01,9.718309618e+01,6.849596641e+01,6.279054746e+01,8.565431043e+01,9.914889784e+01,6.136469270e+01
3.454592914e+01,4.624204960e+01,9.304447733e+01,7.858107563e+01,4.838287060e+01,1.857906035e+01,1.741239466e+01,1.017976745e+01,9.505360741e+01,4.897210319e+00,5.079503438e+01,9.376605503e+01,5.992192311e+01,9.767945030e+01,3.725319595e+01,2.371244219e+01,6.380316045e+01,4.419756397e+01,9.349299676e+00,4.756999791e+01,9.474159960e+01,4.688344906e+01,1.150902995e+01,5.184805389e+01,1.728536074e+01,8.566783398e+01
5.346893864e+01,2.916384789e+01,2.981397174e+01,9.384090792e+01,5.314489889e+00,9.414847935e+01,7.967527284e+01,3.521543829e+01,2.168213350e+01,4.627072507e+01,5.771357783e+01,1.687379070e+01,9.535113982e+01,1.630255567e+01,3.069290010e+01,7.167226495e+01,7.356736875e+01,5.202772124e+01,7.832334927e+00,8.995126579e+01,4.055481353e-01,2.896003014e+01,4.850148423e+01,6.248517753e+01,8.246662065e+00,6.554993749e+01
8.239535436e+01,3.621995736e+01,2.144562436e+01,4.634896925e+01,8.345287739e+01,4.822049924e+01,4.469827332e+01,5.563937271e+01,8.177392543e+01,2.040421195e+01,7.108345022e+01,6.415267299e+01,2.543260499e+01,1.351811799e+01,2.198297642e+01,7.984778379e+01,7.896310865e+01,2.301936118e+01,7.472108908e+01,4.618649130e+01,6.603957939e+01,5.559940639e+01,1.033654030e+01,4.744127565e+01,9.359630139e+01,4.334622497e+01
3.105611493e+01,8.837694494e+01,4.026921469e+01,5.536041055e+01,2.431447037e+01,5.715368845e+01,6.975824619e+01,7.600022333e+01,6.149099157e+01,5.979413379e+01,7.491754209e+01,4.273501787e+01,6.912337864e+01,5.043536935e+01,8.967647630e+01,9.705812138e+01,6.453885842e+01,9.486808957e+01,2.327057313e+01,4.687800813e+01,5.185780284e+01,9.796350654e+01,4.085480527e+01,2.222063065e+01,7.841742114e+01,9.865741837e+00
6.167356564e+01,7.921767700e+01,2.298407629e+01,7.993812374e+01,6.509191573e+01,5.616107433e+01,1.437760951e+01,5.250498632e+01,6.808138772e+01,2.491638063e+01,4.953803963e+01,9.336889223e+00,6.503019321e+01,6.154963708e+01,2.109114274e+01,3.833777826e+01,3.243250433e+01,3.077226207e+01,8.986862548e+01,1.842734353e+01,1.754871152e+01,6.898466170e+01,9.141579220e+01,4.140362236e+00,6.257387278e+01,8.695092025e+00
8.939880483e+01,7.263850816e+01,1.223784997e+01,2.472842142e+01,4.382924222e+01,2.472467017e+01,7.527709486e+01,9.925632297e+01,8.429375890e+01,8.452223460e+01,3.877646918e+01,1.476607906e+01,7.566314528e+01,9.896338866e+01,2.019712596e+01,5.631843142e+01,7.270142869e+01,8.607152983e+01,5.305961015e+01,7.901154518e+01,6.785496970e+01,6.636990801e+01,1.891455528e+01,5.608005676e+00,3.068768865e+01,4.423107079e+01
3.731680686e+01,4.977741861e+01,8.725880836e+01,4.451257644e+01,1.420787999e+01,6.012669658e+00,3.578997568e+01,5.604653876e+01,2.819033489e+01,2.105390240e+01,8.694302510e+01,6.218106987e+01,1.068789285e+01,9.970455635e+00,3.496065787e+01,4.883037745e+01,6.429853513e+01,1.602903908e+01,2.208454068e+01,8.469563180e+01,8.564590973e+01,6.275075535e+01,6.992477499e+01,1.674291413e+01,3.510116631e+01,2.676430061e+01
5.986830140e+01,1.873228878e+01,7.289736099e+01,3.126135940e+01,7.446271008e+01,5.243693350e+01,4.025426059e+01,7.562234466e+01,7.482104862e+01,3.529068762e+01,2.879948031e+01,2.881416861e+01,7.141698107e+01,7.546396807e+01,6.099501587e+01,1.211651715e+01,8.728668128e+01,6.848457959e+01,7.487593010e+01,9.110832496e+00,9.086958281e+00,5.141527967e+01,6.046571080e+01,8.364111152e+01,2.553973551e+01,7.673289345e+01
4.220417949e+01,8.043586434e+01,5.441116155e+01,3.978220746e+01,1.343304976e+01,7.325019753e+00,6.466611948e+00,2.504269363e+01,4.087288345e+01,1.230859704e+00,3.899166140e+01,2.615018449e+01,2.602938838e+01,2.099227698e+01,3.797852204e+01,4.901397523e+01,8.558115633e+01,5.090073242e+01,9.451242476e+01,9.597104466e+01,6.003445189e+01,3.948657793e+01,5.179169140e+01,2.462044055e+01,1.498368586e+01,5.800706746e+01
9.120092206e+01,7.561191138e+01,2.248647297e+01,4.709667933e+01,2.331176708e+01,7.016008041e+01,1.062479989e+01,9.803859653e+01,4.505828025e+01,3.156327757e+01,5.180901868e+01,8.597693632e+00,3.175897723e+01,7.617912186e+00,3.891077396e+01,4.993521239e+01,3.280357158e+01,6.726318540e+01,9.076810737e+01,9.149467773e+01,3.373195616e+01,8.233272599e+01,7.168680356e+01,7.026844981e+01,3.370132310e+01,2.617596727e+01
9.611290265e+01,4.408192193e+01,6.493659331e+01,3.531259996e+00,9.837119874e+01,5.102593822e+01,8.958002909e+01,3.014898669e+01,9.151184173e+01,5.199738291e+01,1.248689153e+00,7.121594528e+01,3.809142193e+01,6.710062612e+01,3.290860755e+01,8.238796415e+01,1.538395173e+01,6.526224360e+01,6.789597529e+01,8.633881438e+01,4.146899470e+01,3.586931746e+01,2.594452485e+01,1.584069452e+01,3.662183187e+01,8.610429967e+01
