v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76
1.177570007e+01,6.378268164e+01,8.192787615e+01,1.069513481e+01,9.339089520e+01,5.907360638e+01,2.208142676e+01,6.999917341e+01,7.645803705e+01,4.784986786e+01,3.561087578e+01,3.135044673e+01,7.143291508e+01,9.703326755e+01,7.891419907e+01,1.731348125e+00,9.415505256e+00,4.409180056e+01,4.401242623e+01,2.698942345e+01,5.082041276e+01,4.276686170e+01,8.685809344e+01,8.619293509e+01,9.532796030e+01,7.907612263e+01,4.151669282e+01,4.205212182e+01,6.050871015e+01,5.548766101e+01,7.776747593e+01,4.137912998e+01,1.066708881e+01,5.174352518e+01,6.527729355e+01,3.207543378e+01,9.752589745e+01,2.330421514e+01,7.920740617e+01,1.341073597e+01,1.413765626e+01,4.383798683e+01,7.788866805e+01,5.201491946e+01,8.664970387e+01,7.133881811e+01,9.635609113e+01,8.174079694e+01,5.998166015e+01,3.908426237e+01,5.478863460e+01,9.466000017e+01,1.486921885e+01,9.261789476e+01,2.400036395e+01,2.274300569e+01,2.878886540e+01,6.820901583e+01,1.099992172e+01,6.182627925e+01,5.724346187e+01,8.202811908e+01,2.537315936e+01,9.556638743e+01,5.038395811e+01,1.475475253e+01,8.017451441e+01,1.749392078e+01,5.217048816e+01,2.917218153e+01,6.772811868e+01,9.350157136e+01,6.832582800e+01,6.120246245e+01,9.356689534e+01,8.688166613e+01
4.698409023e+01,5.580097011e+00,6.956595760e+01,7.705226095e+01,6.087025874e+01,1.690570855e+01,8.984430757e-01,4.839705046e+01,2.585095294e+01,6.980026440e+01,5.807232761e+01,9.753018245e+01,5.974358329e+01,2.399782194e+00,2.383563899e+00,4.207610748e+01,5.429787753e+01,7.885859201e+01,4.391406878e+01,9.290741061e+01,8.611316766e+01,9.160226105e+01,8.338838535e+01,3.916884665e+01,9.143369370e+01,2.808899180e+01,3.372211747e+01,7.938748379e+01,4.540477899e+01,5.119597779e+01,4.175144159e+00,7.916472504e+01,6.092916685e+01,7.885338321e+01,2.508350654e+00,7.332969075e+01,1.609538085e+01,7.027312185e+01,4.919989362e+01,9.028378086e+01,4.801864228e+01,3.244448267e+01,8.494805962e+01,8.011850465e+01,1.328913145e+01,5.961243684e+01,4.078384165e+01,9.726705442e+01,2.863843929e-01,3.340591482e+01,7.896637576e+00,3.103804828e+01,1.556591626e+01,2.234950750e+01,2.332772696e+01,8.208893577e+01,5.823453712e+01,3.888015750e+01,4.126601717e+01,9.439705129e+01,6.518026707e+01,9.889394545e+01,3.951878585e+01,6.385768743e+01,8.032725117e+01,4.561233620e+01,3.838683242e+01,2.604876738e+01,9.476793150e+01,8.010404246e+01,4.361770803e+01,6.405801066e+01,7.337144085e+00,4.031701158e+01,4.919208216e+01,1.400025568e+01
7.370659507e+01,6.856794716e+01,9.623859503e+01,6.401427906e+01,5.152291994e+01,3.600411850e+01,1.432259998e+00,5.795506634e+01,1.900974508e+01,5.972085304e+01,7.630318906e+01,5.638063617e+00,4.749704802e+01,5.800848400e+01,6.172150005e+01,3.148559265e+01,2.654993019e+01,7.141974287e+01,2.104627078e+01,3.601500005e+00,9.544144121e+01,9.108507227e+01,5.713588834e+01,1.321037711e+01,5.304628708e+01,1.922644745e+01,7.692002629e+01,1.551167244e+01,3.260028316e+01,3.056218015e+01,1.972113352e+01,1.908288230e+00,4.082938192e+01,3.144751871e+01,5.879085353e+01,8.957077545e+01,5.074787508e+01,1.061059997e+01,3.196670230e+00,3.174544464e+01,8.530838890e+01,5.514020029e+01,5.488158840e+01,6.328132023e+00,9.534652809e+01,8.569951122e+01,3.389361307e+00,1.637042400e+01,6.940467363e+01,1.832266771e+01,4.364220813e+01,9.927200912e+01,5.287169577e+01,3.496253547e+01,1.097606884e+01,5.023538617e+00,1.627025323e+01,6.652480257e+01,8.081033660e+01,6.393213355e+01,8.230157527e+01,1.532347605e+01,4.550450440e+01,3.102033602e+01,6.476803767e+01,6.698296279e+01,2.157404096e+01,7.464727629e+01,6.357606661e+01,1.512483136e+01,3.228175840e+01,4.351767986e+01,9.409883414e+01,8.387091797e+01,8.771068974e+01,7.877780759e+01
5.637904403e+01,8.172248125e+01,5.001611947e+01,3.023214255e+01,1.824530970e+01,2.526419871e+01,6.922306286e+01,8.021860582e+01,5.657436943e+01,6.334939394e+01,2.463166514e+01,5.206852176e+01,2.942477778e+01,4.838611630e+01,3.950096143e+01,5.660343741e+01,5.131420908e+01,1.695051962e+01,3.037679846e+01,5.930997338e+01,3.080465444e+01,3.254754153e+01,6.311129292e+01,6.004611033e+01,4.999343183e+01,5.127675256e+01,6.691603414e+01,5.731335318e+01,8.754682288e+01,8.610267607e+01,6.593681599e+01,3.389236825e+01,3.406903988e+01,3.912931043e+01,9.702257396e+01,9.882806300e+01,9.038278827e+00,1.370811938e+00,2.824472563e+01,2.202183180e+01,6.347683566e+01,2.743918753e+01,5.664713869e+01,2.812757506e+01,4.530999461e+01,2.229169650e+01,2.430514977e+01,8.354701211e+01,9.473519136e+01,2.280550632e+01,5.822219781e+01,6.303799840e+01,2.154106549e+01,3.325057705e+01,7.629125047e+01,4.652085673e+01,8.803595828e+01,2.512913858e+01,3.819073316e+01,4.818934046e+01,9.237887722e+01,9.903796682e+01,3.918271991e+01,9.050848382e+01,4.321118189e+01,6.877801603e+00,7.636484093e+01,3.408441184e+01,2.414781021e+01,6.237311601e+01,6.972919761e+01,6.084641873e+01,6.814408099e+01,2.552383484e+00,9.844837795e+01,8.257707439e+01
5.120769423e+01,3.413553955e+01,9.324617682e+01,4.974831406e+01,9.679841216e+01,2.553647083e+01,5.110200174e+01,6.111117673e+01,4.121958032e+01,2.759939922e+01,4.676121143e+00,7.473373158e+01,3.772763278e+01,5.594805589e+01,4.032146160e+01,9.892607182e+01,4.069415486e+01,4.503860247e+01,9.624515147e+01,7.746258071e+01,4.382842639e+01,7.566507420e+00,7.681083252e+01,9.619139117e+01,5.490875115e+01,3.583023984e+01,7.711100559e+01,6.573465034e+01,3.849762564e+01,6.250875903e+01,9.218375655e+01,1.593433668e+01,7.878458541e+01,1.307524719e+01,6.003697403e+01,3.378393053e+01,6.393546420e+00,7.699055774e+01,6.483566323e+00,5.824519922e+01,9.963604251e+01,8.598321375e+01,1.519418790e+00,4.549651138e+01,2.773539881e+01,1.362935544e+01,6.865756995e-01,6.435201891e+01,9.024830738e+01,3.655498362e+01,9.526794702e+01,2.658724505e+01,1.904270038e+01,1.170959870e+01,1.200230371e+01,5.946861607e+01,2.799514259e+01,2.311905076e+01,8.780141293e+01,1.892687150e+01,8.487325965e+00,4.002115658e+00,2.376680926e+01,2.221628670e+01,2.433871903e+01,6.612742598e+01,2.129736221e+01,8.191248275e+01,1.936652643e+01,3.774338247e+01,9.763794509e+01,4.108831933e+01,1.756180138e+00,2.635123222e+01,4.040690727e+01,6.390929677e+01
7.831219498e+01,6.705152214e+01,3.467821121e+01,2.937406769e+01,1.270559799e+01,2.240200305e+01,9.474279734e+01,2.277717901e+01,5.356905770e+01,7.752286717e+01,7.293042562e+01,5.850573558e+01,1.087367842e+01,9.098722399e+01,3.866752244e+01,1.025603663e+01,2.458788452e+01,6.441877137e+01,6.232899341e+01,6.631681909e+01,2.402188210e+01,7.043725425e+01,9.168296609e+01,3.323739216e+01,2.595919626e+01,5.460715341e+01,6.606787514e+01,3.495563312e+00,4.175071078e+01,2.576983926e+01,6.584854036e+01,2.880457632e+01,4.809712553e+01,8.159416490e+01,8.633911313e+01,7.392220084e+01,6.879365753e+01,4.385013564e+01,9.527236552e+01,5.749955549e+01,1.258428523e+01,3.535803027e+01,6.291827492e+01,1.989044953e+01,4.059827109e+00,8.763353615e+01,8.830986468e+00,9.416031474e+01,4.751182631e+00,8.969606852e+01,1.632260823e+01,6.711589955e+01,7.974953392e+00,7.914492759e+01,9.556916208e+01,2.353206395e+01,8.872049380e+01,4.171813471e+01,3.546423910e+01,4.884708177e+01,1.525604727e+01,3.558997583e+01,6.833046919e+01,7.880689706e+00,9.118799767e+01,3.442552720e+00,7.582668919e+01,7.203462114e+01,4.041109238e+00,7.062588067e+01,6.115263279e+01,6.798500065e+01,2.106982453e+01,1.597530158e+01,6.612029955e+01,3.404353681e+01
6.443144354e+01,8.378888063e+01,2.425126970e+01,2.254648961e+01,4.167408021e+01,1.584819277e+01,5.656382940e+01,3.079068676e+01,9.241585647e+01,8.478156928e+00,2.324074144e+01,7.328499054e+01,3.780863810e+01,1.913225144e+01,4.874543640e+01,9.635921691e+01,1.384188162e+01,3.357294921e+00,9.611648685e+01,1.639626028e+01,3.403986677e+01,8.351469577e+01,3.366574171e+01,1.227978651e+00,2.512478345e+01,3.924833969e+00,9.315445313e+01,6.336047355e+01,7.765439816e+01,3.036417985e+00,2.299237872e+01,5.980987749e+01,8.562401853e+00,6.958670680e+01,5.279916668e+01,5.748616732e+01,6.746892287e+01,1.890228191e+01,3.250744252e+01,2.705543776e+01,7.846993547e+01,8.454880555e+01,1.459811513e+01,6.447374102e+01,2.063170621e+01,7.440699151e+01,7.313045477e+01,5.641984341e+01,9.002296424e+01,9.738331133e+01,8.850383333e+01,9.860859046e+01,6.514286007e+01,6.384196647e+01,7.258171251e+01,6.694753061e+01,9.356671015e+01,3.142466183e+01,2.727266726e+01,3.357405453e+01,8.750784707e+01,8.413843459e+00,1.223881349e+01,5.319072613e+01,6.300294642e+01,6.257738337e+01,6.431970629e+01,2.066265518e+01,3.778212296e+01,6.713056395e+01,5.641510789e+01,9.694667663e+01,5.627350174e+01,9.455526871e+01,8.707737958e+01,7.161707610e+01
8.297346470e+01,1.655257663e+01,1.831896970e+00,5.313151733e+01,8.304866054e+01,1.537703824e+01,9.776503524e+01,7.785877041e+01,8.408905029e+00,9.798833666e+01,7.514406447e+01,4.838431424e+01,3.905821228e+01,3.981339329e+01,2.496434161e+01,4.343887787e+01,2.148367347e+01,1.834978940e+01,9.989788831e+01,6.461927804e+01,3.102928032e+01,1.708972984e+01,2.575646681e+01,9.277553453e+00,6.455248709e+01,9.226041055e+01,2.647080796e+01,5.133752286e+01,9.437248336e+01,4.120962347e+01,2.634992453e+01,7.869319042e+01,8.342854136e+00,1.275946156e+01,6.049119809e+00,1.612224691e+01,8.369962813e+01,5.538608283e+01,2.087245505e-01,4.937705539e+01,6.185167946e+01,3.830624664e+01,4.161926270e+01,4.799946614e+01,8.175382749e+01,2.576791625e+01,5.815624456e+01,7.380500092e+01,2.160175671e+01,9.863889310e+01,9.537325672e+01,2.949557976e+01,5.884892582e+01,5.794408965e+01,4.400373273e+00,5.226702763e+01,4.848627866e+00,2.477801518e+01,8.890496864e+01,1.961038072e+01,3.363999928e+01,1.542107974e+01,3.402255167e+01,2.538564501e+01,3.761733924e+01,9.866783011e+01,4.048314079e+01,3.127641711e+01,4.171296892e+01,4.733054527e+01,1.025046833e+01,7.503263274e+01,3.851519656e+01,3.004828458e+01,1.110998615e+00,3.719830683e+01
9.925345529e+01,5.074263326e+01,7.840097692e+01,2.495104121e+01,1.899167097e+01,9.884563597e+01,2.719396356e+01,8.471097829e+01,6.786795917e+01,8.923841752e+01,3.974504735e+01,1.421916222e+01,3.533374576e+01,4.885558112e+01,7.117385821e+01,3.962523875e+01,8.313056151e+00,7.204684612e+01,3.043968460e+01,1.215428934e+01,4.593169951e+01,5.327490737e+01,8.908369083e+01,3.709059292e+01,7.957150791e+01,2.686956788e+01,2.436442940e+01,8.715466440e+01,8.654013426e+01,1.713934765e+01,3.037509515e+01,7.921464896e+01,5.963506531e+01,6.201204035e+01,3.666717499e+00,1.900789390e+01,1.659775295e+01,9.722803222e+01,3.619399148e+01,7.219649903e+01,8.467349713e+01,9.561669723e+00,9.562554212e+01,9.760727625e+01,6.415883982e+01,1.003824514e+01,2.226386392e+01,8.106503240e+01,2.763995344e+01,6.767807550e+00,2.305198403e+01,6.731920069e+01,2.640914313e+01,5.615438935e+01,8.041940005e+01,3.375351912e+01,2.929650764e+01,4.639551349e+01,1.393811216e+01,3.190503969e+01,7.201784648e+00,2.649563893e+00,4.922369498e+01,2.601648149e+01,2.951948102e+01,1.153341168e+01,7.004153514e+00,2.756669034e+01,5.317734142e+01,4.417344845e+01,6.008953711e+01,8.427330981e+01,4.437598446e+01,2.571168936e+01,8.634493336e+01,8.136120525e+00
5.737603039e+01,4.795574947e+01,3.318646804e+01,8.524070396e+01,9.932891143e+01,7.391773294e+01,6.462563005e+01,4.070146527e+01,6.978074206e+01,2.615843564e+01,2.597646775e+01,5.629695936e+01,9.307317537e+01,2.771985275e+01,2.171459745e+01,9.320545469e+00,1.969344839e+01,5.078968038e+01,1.578799271e+01,7.538814116e+01,6.257817835e+01,2.923068426e+01,4.121355860e+01,4.393977930e+01,4.454082807e+01,3.943913700e+01,9.079431043e+01,4.728862484e+01,5.947514802e+00,2.379584117e+01,9.801394770e+01,5.318008875e+01,8.490494888e+01,2.006842885e+01,7.554899254e+01,1.682965094e+01,9.873890992e+01,3.822737658e+01,1.940374155e+01,5.379664111e+01,9.048854484e+01,4.939789008e+01,5.070429080e+01,6.818133487e+01,4.390282532e+01,4.983695716e+01,6.517091754e+01,7.109742883e+01,7.990766533e+01,9.174239835e+01,7.241277317e+01,8.666967208e+01,5.948419867e+01,2.804735059e+01,9.309208095e+01,9.885139117e+01,9.976114454e+01,9.073667261e+01,9.018817688e+01,9.489009098e+01,4.969242345e+01,4.770715311e+00,4.725975352e+01,5.705137507e+01,1.265151593e+01,2.733982568e+01,7.713885722e+01,8.710021905e+01,3.534508312e+01,3.454629489e+01,9.178716397e+01,3.977124832e+01,6.730107856e+01,6.679091857e+01,5.325600166e+01,1.381147376e+01
8.569907331e+01,8.998943163e+01,2.108720632e+01,1.740806049e+01,4.232462430e+01,4.673553998e+01,4.698714088e+01,7.254990564e+01,8.726337908e+00,3.652345306e+01,2.331482006e+01,2.741141227e+01,8.812521923e+01,4.050211004e+01,3.557270457e+01,4.518678170e+01,7.367570707e+01,8.085393249e+01,5.318153564e+01,3.790481053e+01,2.382876737e+01,6.888598344e+01,9.864442394e+01,6.477661441e+01,9.976082879e+01,6.322666379e+01,8.090045838e+01,1.267299151e+01,7.541756602e+01,9.879281017e+01,8.970487185e+01,2.500460865e+01,3.516276108e+01,4.033222611e+01,8.851151992e+01,5.869397083e+01,3.307426871e+00,1.367418837e+01,2.043051054e+00,5.367163876e+01,5.866737165e+01,8.893463167e+00,7.374427342e+01,5.318359287e+01,6.751281670e+01,5.811227497e+01,4.265716496e+01,5.718092517e+01,3.180773308e+01,1.579707770e+01,4.217960729e+01,7.115158593e+01,7.233031765e+01,8.688048038e+01,3.558723569e+01,5.807823711e+01,5.488059033e+01,3.702381614e+01,8.196907018e+01,4.314006567e+01,7.742626129e+00,1.829312164e+01,2.136464687e+01,5.702749805e+00,4.249165666e+01,1.476316233e-02,8.526423009e+01,2.826330818e+01,7.523472238e+01,9.362100124e+01,4.071234297e+01,2.350261044e+01,2.986258586e+01,4.246226367e+01,7.398289410e+01,7.270965783e+01
3.255157799e+01,9.526133116e+01,1.254241818e+00,9.872697554e+01,3.773691859e+01,4.501581758e+01,4.748714666e+01,2.021194145e+01,7.478263447e+01,7.538709560e+01,2.259936344e+00,4.403936651e+00,7.459291029e+01,4.537716599e+01,3.181547348e+00,1.548653088e+01,4.640660915e+00,4.713241616e+01,8.196906609e+01,1.084903647e+01,8.683440097e+01,5.486472327e+01,6.168645569e+01,8.716163669e+00,7.843148270e+01,6.966266279e+01,2.774784880e+01,1.671411824e+01,5.800821213e+01,2.645630797e+01,6.118545800e+01,9.791987829e+01,1.806697367e+00,9.085117785e+00,7.813835902e+00,3.094637450e+00,2.907035858e+01,4.433950393e+01,4.434829047e+01,1.043555029e+01,4.961016756e+01,4.490490610e+00,6.646336633e+01,9.410650217e+00,1.835329667e+01,6.237533339e+01,3.849921555e+01,2.465693167e+00,9.331063061e+01,3.774604074e+01,8.222033130e+01,6.039384935e+01,6.272160428e+01,4.081568657e+01,2.000064454e+01,4.527339800e-01,2.893309558e+01,7.870784577e+01,4.276131465e+01,1.540207960e+01,1.040838623e+01,3.081435245e-01,4.429072282e+01,6.482508509e+01,2.278390135e+01,6.984153664e+01,9.529795407e+01,2.255957821e+01,9.757616016e+01,4.196758104e+01,4.892522848e+01,1.878083812e+01,8.960156080e+01,1.019360318e+01,9.022760498e+01,8.667402530e+01
1.948907337e+01,3.034505153e+01,5.481446529e+01,2.980630747e+01,8.282443830e+01,4.049970967e+01,3.598402691e+01,6.494484559e+01,9.571792569e+01,7.794625684e+01,8.459072189e+01,2.237679907e+01,1.864491218e+01,2.070924399e+01,6.448194089e+01,1.316410889e+01,9.423001166e+01,8.436409896e+01,6.925218379e+01,4.431216210e+01,4.729974152e+01,4.480609886e+01,3.255347820e+01,2.736299523e+01,6.594361632e+01,8.994332298e+01,3.967804514e+01,3.224494094e+00,9.707666321e+01,1.632927408e+01,6.769249007e+01,3.480293020e+01,5.092536573e+01,9.218205085e+00,8.123780916e+01,7.545921813e+01,7.633443982e+01,1.072516590e+01,7.876415216e+01,6.369453965e+01,4.201543102e+01,1.652560400e+01,5.288410444e+01,4.992866079e+01,1.513469239e+01,4.783646464e+01,7.992122122e+01,7.611165646e+01,4.897877833e+01,4.405682088e+01,4.051391764e+01,7.335728197e+01,8.697959471e+01,3.128422195e+01,5.735679969e+01,5.619950823e+01,1.688406303e+01,1.030588537e+01,1.940454893e+01,2.259180911e+01,4.924797823e+01,7.856257128e+01,2.457772919e+01,6.933195119e+01,1.086864829e+01,8.714529986e+01,5.847940881e+01,9.651245516e+01,9.867568543e+01,8.451170741e+00,8.708436349e+01,7.338868245e+01,2.614276822e+01,5.394315003e+01,3.002989406e+01,5.356503170e+01
9.660960449e+01,4.363539231e+01,2.649469827e+01,7.259522742e+01,1.455864024e+01,6.838283794e+01,3.420938876e+01,5.547521358e+01,5.573926213e+01,5.659767156e+01,7.549112981e+00,7.988988838e+01,6.652409684e+01,1.528271764e+01,1.268584259e+01,1.169913877e+00,3.201819643e+01,7.318096945e+01,2.411325815e+01,9.990545990e+01,5.042253455e+01,9.689998650e+01,8.068199144e+00,9.493145176e+01,1.716875360e+01,9.354856729e-01,5.076353726e+01,3.925990765e+01,9.110922704e+01,3.093907619e+01,2.901533827e+01,8.418618406e+01,7.808188621e+01,1.164092876e+01,7.962587201e+01,4.200312883e+01,8.967154256e+01,8.487641104e+01,3.417867249e+01,7.623173694e+00,6.077820718e+01,5.892202349e+01,2.892859018e+01,2.979805073e+01,3.144880065e+01,6.085186032e+01,5.106715854e+01,8.835879446e+01,3.192730781e+01,3.526715821e+00,5.606832238e-01,8.236760696e+01,2.699592110e+01,3.594157982e-01,4.095157606e+01,1.278909252e+01,4.307666926e+01,7.378467212e+01,4.542204053e+01,2.776811959e+01,8.094714522e+01,8.161347479e+01,1.639544158e+01,2.429102518e+01,7.172336074e+01,4.741337428e+01,9.946976194e+01,6.612321212e+01,7.403371436e+01,1.714522884e+01,4.505700977e+00,1.980526845e+01,4.079996856e+01,3.670024364e+01,9.165014461e+01,6.800958016e+00
8.556073700e+01,5.085292410e+01,3.697738508e+01,5.654716991e+00,2.147589149e+01,9.712088417e+00,5.563886302e+01,2.741130909e+01,7.179879087e+00,4.355171158e+00,3.538438134e+01,2.937239561e+01,2.386749071e+01,6.302936457e+01,3.386337280e+01,5.984373274e+01,9.548651485e+00,7.079045746e+01,6.930413071e+01,4.765945242e+01,4.650074111e+01,4.136659829e+01,7.128073456e+01,1.146934794e+01,8.776252217e+01,5.101742445e+01,8.368960910e+01,2.126958071e+01,8.455978916e+00,2.608955315e+01,4.077294816e+01,1.446376262e+01,2.344869698e+01,8.915918238e+01,1.244858094e+01,8.089600453e+01,1.340806472e+01,9.144801900e+00,7.339731870e+01,5.101525521e+01,5.174268748e+01,4.995482950e+01,5.132653111e+01,9.497614682e+01,5.334142525e+01,3.922724381e+01,6.557980701e+00,7.934410371e+01,4.746122016e+01,3.884636717e+01,4.675385389e+01,1.176573368e+01,1.885820615e+01,6.172794374e+01,5.961421173e+01,5.557448346e+01,9.215394837e+01,8.981709291e+01,8.750479861e+01,1.855737846e+00,8.403016695e+01,9.155388209e+01,2.044849954e+01,3.466326095e+01,7.875387702e+01,5.754766882e+01,3.574444313e+01,6.362831898e+01,7.596353186e+01,9.279287754e+01,1.335675438e+00,1.861887566e+01,9.269575298e+01,2.413178028e+01,1.539740440e+01,1.117915205e+01
9.363001723e+01,7.318422412e+01,9.981517902e+01,2.071617466e+01,9.501954048e+01,5.479195649e+01,8.583286227e+01,3.678272135e+01,7.253766222e+01,9.112511986e+00,5.815870820e+01,9.999750256e+01,8.538170555e+01,8.664430475e+01,4.517929636e+00,6.406442882e+01,9.174017282e+01,7.800232677e+01,2.189411037e+01,2.308112353e+01,6.568011986e+01,4.475984234e+01,5.268099936e+01,9.388244549e+00,6.646413054e+01,7.645142202e+01,8.999944195e+01,7.329452845e+01,6.451899878e+01,8.040194804e+00,9.346859328e+01,1.109480516e+01,3.534490063e+01,5.454962824e+01,6.411279627e+01,1.319643497e+01,4.835221890e+01,6.690213419e+01,4.756941980e+01,9.338865053e+01,2.316843382e+01,2.261839932e+01,3.630521552e+01,1.519072952e+01,1.884204952e+01,5.641639061e+01,9.086034745e+01,5.466687978e+01,3.764627798e+01,7.841017552e+01,8.105327918e+00,5.764377550e+01,1.283916573e+01,5.856020914e+01,5.393128650e+01,9.173879788e+01,3.027809466e+01,1.516899762e+01,7.767031066e+01,9.120284081e+01,7.181205792e+01,8.227661791e+01,2.752667883e+01,4.725907182e+01,4.878695563e+01,7.483833600e+01,2.857597980e+01,8.016518862e+01,3.259818105e+01,2.338993320e+01,1.637009035e+01,6.952651691e+01,6.172568481e+01,9.322624276e+01,5.849420632e+01,8.530141232e+01
8.403820404e+01,4.942136317e+01,4.365780505e+01,4.724439387e+01,8.339501919e+01,7.372754676e+01,2.867340462e+01,5.902824619e+01,5.185518115e+01,9.680694773e+01,4.723596744e+01,2.148601779e+01,8.005037860e+01,3.289943414e+01,7.040383045e+01,4.464727498e+01,4.368500140e+00,3.557304205e+01,2.243434479e+01,5.790160585e+01,3.094752172e+01,3.573302266e+01,7.402499467e+01,2.326785464e+01,5.632182816e+00,6.986589976e+01,5.596344065e+00,2.694950604e+01,6.595670551e+01,9.327382329e+01,2.386722069e+01,3.062481162e+01,9.276247827e+01,6.100923648e+01,9.350165767e+01,5.591971007e+01,3.788497402e+01,6.460204706e+01,8.720315424e+01,9.308651192e+01,7.373375068e+01,3.920578606e+01,5.309286772e+01,2.999103718e+01,1.420226103e+01,1.219172117e+01,7.096833233e+01,8.665327498e+01,3.854168921e+01,8.399196238e+01,2.078347382e+00,4.509305915e+01,7.524729718e+01,1.455611127e+01,2.188581616e+01,7.921192957e+01,1.308191971e+00,5.082440468e+01,1.916683812e+01,8.478803721e+01,5.302711589e+01,6.878999901e+00,7.413401477e+01,5.590852335e+01,8.126774174e+01,4.720493801e+01,4.420827388e+01,9.097790728e+01,8.838808962e+01,2.129729107e+01,7.932104709e+01,1.014923350e+01,1.461040392e+01,6.316105089e+01,6.387710836e+01,8.849030458e+00
3.531756164e+01,8.728835287e+01,8.004319055e+01,3.833639634e+00,5.015936289e+01,9.516481392e+01,2.443099312e+01,6.012621945e+01,2.346084006e+00,7.626021931e+01,4.355582351e+01,3.001470227e+01,6.150272193e+01,9.817964065e+01,4.692893555e+01,6.059692391e+00,5.368734790e+01,8.663502618e+01,5.733278217e+01,2.631300005e+01,4.996440282e+01,1.480822335e+00,9.657893025e+01,7.057649032e+01,2.529141577e+01,1.407778237e+01,6.768602248e+01,3.556260947e+01,7.962740735e+01,1.408449691e+00,4.808227670e+00,4.790958716e+00,5.553485140e+01,8.374931873e+01,7.661611672e+01,5.239317989e+01,7.102740639e+01,7.063523489e+01,6.188579275e+01,3.154622984e+01,3.138578177e+01,8.905450994e+01,5.993260069e+01,6.010723490e+01,4.318904486e+01,6.180989570e+01,2.146683642e+01,3.854218831e+01,4.164314837e+01,5.300800015e+01,1.714481920e+01,9.009513131e+01,8.727163823e+01,2.762389625e+01,1.676781398e+01,1.045280951e+01,7.756700780e+01,9.699572334e+01,3.334780965e+01,1.806024028e+01,4.660411153e+01,1.422062279e+01,2.020060336e+01,3.759088493e+01,7.275142412e+01,4.207152499e+01,8.922066003e+01,3.501802478e+01,4.628538672e+01,4.818515271e+01,7.154639752e+01,3.425432614e+01,1.523409173e+01,8.609422080e+00,1.034257786e+01,5.317060217e+01
