v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65
6.744404164e+01,8.076506108e+01,7.272860520e+01,6.810909445e+01,4.936697422e+01,6.354296730e+01,9.727823349e+01,7.819804178e+01,8.107007732e+01,9.711154225e+01,7.815294884e-01,7.806790349e+01,1.826051530e+01,5.099416404e+01,3.513158337e+01,1.228876873e+01,9.680327271e+01,2.891747892e+01,2.153737138e+00,9.837781962e+01,1.796439106e+01,5.423689165e+01,4.746676347e+01,6.345111004e+01,2.171338807e+01,1.553283376e+01,6.577300191e+01,2.268501971e+01,6.231697651e+00,7.790410479e+01,4.688075366e+00,1.609915734e+01,3.969607540e+01,5.469343728e+01,7.550231360e+01,9.533519521e+01,4.050847612e+01,5.562443714e+01,3.668392526e+01,5.492584062e+01,5.348395781e+01,8.426102890e+01,9.177032377e+00,3.850520114e+01,5.764904206e+01,8.701767730e+01,6.721362183e+01,3.617846692e+01,6.464559504e+01,8.241928834e+01,1.767503394e+01,9.861627243e+01,5.559243168e+01,3.976457675e+01,9.070308661e-01,6.496351734e+01,7.767702046e+01,1.657363132e+01,8.350530655e+01,9.589146769e+01,1.414345359e+00,9.503606386e+01,2.661920339e+01,4.838938378e+01,2.261198726e+01
6.473184318e+01,2.142837682e+01,9.765825075e+01,8.393845001e+01,7.721315352e+01,9.373730389e+01,1.834022671e+01,6.689345378e+01,8.382616137e+01,2.624423785e+01,8.259758952e+01,5.480960248e+01,3.557480745e+01,5.628142750e+01,3.702390214e+01,3.476639851e+01,6.200869510e+01,8.385406114e+00,2.758082594e+01,9.733708573e+01,2.050227157e+01,2.117907184e+01,9.103171995e+01,6.299565040e+01,6.845108703e+00,1.766043625e+01,4.950292507e+01,8.617872616e+01,9.324360944e+01,2.362718724e+01,7.484651441e+01,4.525611835e+01,5.201839420e+01,5.170373644e+01,6.612194986e+01,3.921392468e+01,6.402362978e+00,6.462984877e+01,1.775465482e+01,9.341724001e+00,3.828825851e+01,2.498405527e+01,3.863880898e+01,3.040836056e+01,1.528365257e+01,6.463627585e+00,9.178188743e+01,1.418153775e+01,5.300016326e+01,8.700774315e+00,6.312128012e+01,3.131398584e+01,5.134938920e+01,1.786424303e+01,6.363571618e+01,2.772231341e+01,2.610091670e+01,9.728426594e+01,8.975498836e+01,4.226100915e+01,9.037806981e+01,4.239273583e+01,6.660918383e+01,1.395341392e+00,5.329971544e+01
8.299686389e+01,1.909919366e+01,1.943063079e+01,4.416943208e+01,5.951922636e+01,9.293404931e+01,3.940225993e-01,1.663079716e+00,9.037741540e+00,8.673413483e+01,4.978679369e+01,4.170692515e+01,1.918362210e+01,3.565337405e+01,9.828029483e+01,8.832685125e+01,2.616925911e+01,1.344260725e+01,4.544834788e+01,1.077931958e+01,6.397109745e+01,4.531121961e+01,3.086459718e+00,8.981272289e+01,7.394374833e+01,7.920701662e+01,2.223062962e+01,7.079683831e+01,6.392458113e+00,2.740396347e+01,2.241476130e+01,2.460297546e+01,7.877831481e+01,2.334356607e+01,1.266733305e+01,3.523486225e+01,9.973109980e+01,9.505689657e+01,8.023751016e+01,7.585955545e+01,5.846142784e+01,1.952934068e+01,3.694544651e+01,4.221176868e+01,6.870758776e+01,4.324941700e+01,7.356659196e+01,3.240799217e+01,1.982957705e+01,8.502711057e+01,8.937629759e+00,4.083531158e+01,1.453673553e+01,4.130599506e+01,2.025399283e+01,7.342950626e+01,6.974970478e+00,9.529069076e+01,2.571480938e+01,7.886864973e+01,2.425140583e+01,8.079149713e+01,9.915481626e+00,4.542563384e+01,2.921365121e+01
4.519606614e+01,6.314723911e+00,1.050094472e+01,7.153143202e+01,6.180463312e+01,5.918937694e+01,4.548082821e+01,8.910407955e+01,3.694478214e+01,8.894035433e+00,3.121358425e+01,1.704789444e+01,5.948686176e+01,7.197791591e+01,6.273496386e+01,6.416895193e+01,5.302273635e+00,2.757629300e+01,6.762913662e+01,6.371727358e+01,8.679952727e+01,4.589352797e+01,3.532835647e+01,5.919660622e+01,5.523736913e+01,9.988338631e+01,7.111784723e+01,6.600585888e+01,5.881053265e+01,5.662645987e+01,5.912121887e+01,2.228859795e+01,2.095590492e-01,7.438413453e+01,8.570477522e+01,8.564720047e+01,6.540843274e+01,4.871330228e+00,1.133736739e+01,6.912628196e+01,6.802224212e+01,8.595777085e+01,6.951496426e+01,6.939946551e+01,8.950757734e+01,2.910020217e+01,9.502109179e+00,3.535197012e+01,7.721644033e+01,2.237088328e+00,6.176141000e+01,3.789822647e+01,4.654463640e+00,8.989152126e+01,9.459143162e+01,5.793558478e+01,4.531990419e+01,2.690999003e+01,9.835159218e+01,5.469438814e+01,1.779292388e+01,7.460494771e+01,8.119987247e+01,1.935122482e+01,6.384895493e+01
5.802830967e+01,8.049328820e+01,3.158072982e+01,5.302656568e+01,9.788571965e+01,4.526499229e+01,2.391827707e+01,5.565121213e+01,3.852923681e+01,4.043426376e+01,8.659697299e+01,1.454446058e+01,8.730129771e+01,9.765553104e+01,1.409082138e+01,1.091174681e+00,3.082733563e+01,5.236459817e+01,5.710749436e+01,9.673051727e+01,6.930983817e+01,6.139152925e+01,2.516133582e+01,2.384250217e+01,3.057346744e+01,1.693016432e+01,9.403913181e+01,4.913087904e+00,5.306276998e+01,6.324787562e+01,1.783786774e+01,7.335218988e+01,4.072018714e+01,5.137826782e+01,9.203560932e+01,7.651259425e+01,2.859436774e+01,3.293061518e+01,5.942306761e+01,9.938969784e+01,3.054541270e+01,5.462994343e+00,2.989336213e+01,3.465366561e+00,9.796791991e+01,9.564883060e+01,7.067522990e+01,6.181147946e+01,1.489818917e+01,7.542768751e+01,6.587177372e+01,8.283776811e+01,8.877538712e+01,3.077645945e+00,9.445571990e+01,1.018273163e+01,7.707509290e+00,3.669738534e+01,7.425901308e+01,9.378011089e+01,9.930856782e+01,1.745533239e+01,7.168187572e+01,5.516555933e+01,3.261179295e+01
2.380768590e+01,1.564753589e+01,6.415290665e+01,5.353325952e+01,5.016267889e+00,9.237099706e+01,9.421167056e+01,7.133264729e+01,5.069876721e+01,3.979315709e+01,6.041235225e+01,8.604843870e+01,1.816412506e+01,3.255890178e+01,8.564994816e+01,5.857598528e+01,2.282433129e+01,4.582211651e+01,1.952325108e+01,2.489664307e+01,1.213967292e+01,8.221919751e+01,3.238203961e+01,1.907491384e+01,2.802997080e+01,6.729974295e+01,2.811800425e+01,8.498225227e+01,1.371568563e+01,9.026636909e+01,5.051468312e+01,6.090772234e+01,6.768874829e+01,6.975716899e+01,8.946583811e+01,8.507961978e+01,3.634219448e+01,6.566537377e+01,7.399277211e+01,1.870119591e+01,4.909700259e+01,5.999282933e+00,4.489448627e+01,4.845396566e+01,2.816758052e+01,2.300768189e+01,4.376867749e+01,5.588515172e+01,4.409030696e+01,3.255728311e+01,2.198071214e+01,4.190619193e+01,8.661745282e+01,3.120202318e+00,8.348224718e+01,4.225380814e+01,6.020510992e+00,7.679482431e+01,8.019755962e+01,2.646605746e+00,7.823066220e+01,8.517536612e+01,2.493878339e+01,1.381733420e+01,6.152927648e+01
8.764810548e+01,8.688603520e+01,8.613833437e+01,5.601981384e+01,6.660994364e+01,2.886846491e+01,9.735988213e+01,6.762654896e+01,6.845069685e+01,2.183654450e+01,2.796756836e+01,6.496729318e+01,4.267303231e+01,9.245157144e+01,3.100979610e+01,3.028441034e+01,2.185798055e+01,1.393657381e+01,8.830224098e+01,2.007540200e+01,6.233950472e+01,1.743732267e+01,9.857597546e+01,4.024302672e+00,4.488587356e+01,7.050345419e+01,1.331545431e+01,8.019757673e+01,7.116591228e+01,3.928365898e+00,4.826447770e+01,6.103533150e+01,2.678032634e+01,7.835359452e+01,7.213955972e+01,3.756675018e+01,1.538158422e+01,4.081685434e+01,5.112303967e+01,6.668723417e+01,2.139295461e+01,4.521984333e+01,7.251101066e+01,5.969204953e+01,1.838375146e+01,9.708560061e+00,6.702824850e+01,2.167658887e-01,7.444201619e+01,8.526282160e+01,1.374183279e+01,8.124349711e+01,7.724073255e+01,9.301244837e+01,2.363293558e+01,1.549388272e+01,7.247440874e+01,9.230419411e+01,4.662800270e+00,2.677811057e+01,6.762590843e+01,8.693078507e+01,3.282098675e+01,7.030444369e+01,8.014478030e+01
9.808869436e+01,1.232275247e+01,5.100153834e+01,1.541810524e+01,5.307613030e+01,4.134983666e+00,3.432544815e+01,7.226867827e+01,4.920326712e+00,7.008059080e+01,2.237937404e+01,5.786792776e+01,8.499807273e+01,9.871192087e+01,5.614843625e+00,2.529935169e+01,6.844422253e+01,9.275890646e+01,2.665563426e+01,2.966099708e+01,8.420531011e+01,2.403361718e+01,1.582984390e+01,5.515059925e+01,4.388297716e+00,4.610307153e+01,4.451229801e+01,9.366596404e+01,3.475010266e+01,9.105576267e+01,2.181377463e+00,1.815570708e+01,2.843238052e+01,8.227239851e+00,2.090358201e+01,2.899562037e+01,1.311729955e+01,8.302851094e+01,4.840019318e+01,5.703608427e+00,3.086961471e+01,7.159647347e+01,9.907379616e+01,2.737013536e+01,6.442695349e+01,6.634380132e+00,3.857228968e+01,6.442650806e+00,9.864802490e+01,7.425466763e+01,7.519466821e+00,3.008189972e+01,2.192187773e+01,3.209887966e+01,9.759583986e+01,7.360380102e+01,7.425985821e+01,9.510162628e+01,5.287406578e+01,2.875663048e+01,3.761576027e+01,6.124284054e+01,5.603414628e+01,3.506404592e+01,9.827755130e+01
7.168721766e+01,6.904264607e+01,2.103140288e+01,1.577503244e+01,3.932135677e+00,7.084780869e+00,3.737166389e+01,1.413334704e+01,4.082666629e+01,6.449516139e+01,6.906017628e+00,8.896488716e+01,1.104392661e+01,6.717373158e+01,5.964088363e+01,4.243228500e+01,4.874546316e+01,3.466799689e+01,8.660889537e+01,5.321225875e+01,2.579587673e+01,9.314362983e+01,2.999621869e+01,6.376736841e+01,4.462592407e+01,5.074707412e+01,4.782451271e+01,3.405139732e+01,3.864842371e+01,7.406544895e+01,6.508459079e+01,6.852241303e+01,1.309186560e+01,9.286611919e+01,4.722221570e+01,2.856781867e+01,6.728788390e+01,1.051944051e+01,5.749651623e+01,6.821803883e+01,7.566543898e+01,7.667685991e+01,9.337172753e+01,8.792535726e+01,9.329614511e+01,4.098110823e+01,5.230530068e+01,1.344168725e+01,3.741908691e+01,3.965731916e+01,1.579004699e+01,1.071901795e+01,5.512214734e+00,2.437826960e+01,4.460088165e+01,9.256356306e+01,3.272686640e+01,5.159833562e+01,6.644384430e+01,7.272505630e+01,3.478372497e+01,3.435955619e+01,5.583303323e+01,3.540388504e+01,6.170499812e+01
9.049704881e+00,7.509706557e+01,3.890953634e+01,4.183264621e+01,7.070739832e+01,9.656373888e+00,5.770195584e+01,1.378396084e+01,1.085792100e+01,7.566963281e+01,8.593278670e+01,2.898493422e+01,4.527064807e+01,5.973520000e+01,1.315226809e+01,8.878358356e+01,4.208476361e+01,4.285721556e+01,1.172094268e+01,1.296962314e+01,9.259447830e+01,9.546755381e+01,2.579294360e+01,7.772455032e+00,9.054670471e+01,7.595190609e+01,1.654361761e+01,6.241279762e+00,8.468832965e+01,4.647355835e+01,2.749713293e+01,7.028066858e+01,6.894178518e+01,2.003016232e+01,5.409195306e+01,3.472095558e+01,7.623373375e+01,9.835439134e+01,7.010152642e+01,2.640249387e+01,8.422871321e-02,9.099233857e+01,6.257486806e+01,9.001183593e+01,2.709253779e+01,1.171099599e+01,4.625940957e+01,8.729563905e+01,4.932469274e+01,9.836643897e+01,7.691905486e+01,7.642971115e+01,1.524124580e+01,3.510921812e+01,5.126612410e+01,2.812613986e+01,7.733826394e+01,9.634660865e+01,6.468567738e+01,4.083899293e+01,7.965733261e+01,5.252404987e+00,6.763590139e+01,7.229751660e+01,1.914792971e+01
4.140267100e+01,8.960669117e+00,1.328601552e+01,7.375278094e+01,2.371656055e+01,2.933303504e+01,6.604091764e+01,4.895985295e+01,9.899117519e+01,1.803851057e+01,3.783279406e+00,2.071322720e+01,1.291908965e+01,5.321187666e+01,1.726916476e+00,5.888711360e+01,4.553561429e+01,6.301217815e+01,5.997431614e+01,5.478891632e+01,5.800333212e+01,5.457358748e+01,8.576248385e+01,8.635171154e+01,5.340432418e+01,1.282246376e+01,9.261261253e+01,4.540265546e+01,6.209575479e+01,7.613294006e+01,1.370207298e+01,1.669893560e+01,4.945812386e+01,2.499991356e+01,3.688678334e+01,1.240713629e+01,6.867647340e+00,8.086361837e+01,8.929150883e+01,1.970115828e+00,9.930244200e+01,6.711536056e+01,7.153431511e+01,8.612208446e+01,5.450390915e+00,5.724591034e+01,8.869821026e+01,7.190786658e+01,3.883556849e+01,9.783823914e+01,2.914770057e+01,9.241958620e+01,3.683936520e+01,7.905886776e+01,3.485636916e+01,2.784724645e+01,1.441739841e+01,2.946776175e+01,3.735437668e+01,4.619739637e+01,6.278413079e+01,7.801508237e+01,5.007611908e+01,3.846608488e+01,2.691439241e+01
6.802039701e+01,8.182534255e+01,7.855742191e+01,9.828331838e+01,8.251206304e+00,9.773524262e+01,6.091820921e+01,7.293793471e+01,6.444388505e+01,1.073161994e+01,6.426722808e+01,6.250103128e+01,7.410789602e+01,9.941563096e+01,4.725859495e+00,7.776206145e+01,8.049244143e+01,3.241850610e+01,1.660890362e+01,4.272090143e+01,5.094730097e+01,7.345667163e+01,2.076253362e+01,1.828269115e+01,7.223436453e+01,2.879020458e+00,2.616264271e+01,4.064301800e+01,7.216844723e+01,6.425799179e+00,3.822776696e+01,4.792717612e+01,3.674967679e+01,7.479184840e+01,2.490907202e+01,2.518842004e+01,9.080501381e+01,7.851459838e+01,3.158896448e+01,6.034012697e+01,8.804046756e+01,2.740366862e+01,4.876588221e+00,1.567720875e+01,3.615272746e+01,9.837004604e+01,5.085706381e+01,9.841489777e+01,1.013441874e+01,3.069893097e+01,4.227391091e+01,4.151738451e+01,4.812576049e+01,4.363657106e+01,5.953062146e+00,1.767065476e+01,6.892020543e+01,4.390198741e+01,1.777647480e+01,5.044009438e+01,8.210723023e+01,8.176337017e+01,6.458311095e+01,2.987538447e+01,7.309608277e+01
8.705481182e+01,8.177822454e+01,8.879096034e+01,6.136811601e+01,7.069967475e+00,1.611077799e+01,7.921676325e+00,8.653938263e+01,7.032883511e+01,4.251928910e+01,5.110332169e+01,7.194478772e+01,4.710278129e+01,3.357641427e+01,3.172424915e+01,4.878291440e+01,2.973073325e+01,4.177879856e+01,2.363069654e+01,7.680583557e+01,6.604843070e+01,9.451873015e+01,1.254936708e+01,8.184718930e+01,8.545751648e+01,6.790369947e+01,1.907776500e+00,6.201203532e+01,4.125696273e-01,4.757926437e+01,2.090940407e+00,6.627364847e+01,6.880872608e+01,4.533937566e+01,9.363522779e+01,4.962913136e+01,3.065401270e+01,9.641456555e+01,9.531387836e+01,8.476894449e+01,6.043668543e+01,5.598216678e+01,1.783831029e+01,1.044843529e-01,8.498737264e+00,9.543265739e+01,6.219964177e+01,2.445838311e+01,7.776628998e+01,1.717389440e+01,5.481264431e+01,8.203372559e+01,1.571018651e+01,4.653656248e+01,9.893803542e+01,9.560286063e+01,2.331504791e+01,5.886993677e+01,1.547750119e+01,7.659315483e+01,3.528752302e+01,2.451327668e+01,1.287547557e+01,2.467330223e+01,4.045744913e+01
3.729046660e+01,9.248956413e+01,9.994187912e+01,2.998850227e+01,5.828788789e-01,2.000153050e+01,4.148049710e+01,7.709617047e+01,7.387087019e+01,6.092072296e+01,8.481626454e+01,6.765430440e+01,5.643853196e+01,9.177352738e+00,8.732267179e+01,1.769090822e+01,1.209454647e+00,4.055160298e+01,3.178168538e+00,5.139722755e+01,8.834574410e+01,7.071441831e+01,7.413536350e+01,3.364166828e+01,5.794763614e+01,3.179306856e+01,3.670941435e+01,5.125002713e+01,6.884294140e+01,7.330986889e+01,4.582455157e+01,8.118209349e+01,6.234469106e+01,9.046753078e+01,4.307083922e+01,2.321169110e+01,6.179732991e+01,2.626954797e+01,4.812480820e+01,8.450791949e+00,9.811697838e+01,4.368040094e+01,4.184308653e+01,7.998361421e+01,1.757760105e+01,5.732305154e+00,6.927165725e+01,1.326721582e+01,7.780195088e+01,2.461350723e+01,6.925402809e+00,6.123589305e+01,8.370532030e+01,8.848124094e+01,2.314689721e+01,4.109636500e+01,5.399389833e+01,8.282644555e+00,4.629809184e+01,9.447116798e+01,6.091134228e+01,5.693058717e+01,3.263692527e+01,9.052668494e+01,1.350590605e+01
4.431996659e+00,3.707619347e+01,6.195541476e+01,2.294934430e+01,1.285854636e+01,4.889169525e+01,3.305664124e+01,4.855882166e+01,8.937973142e+01,3.510209150e+01,3.087569816e+01,3.035260623e+01,2.279932622e+01,1.300189149e+01,1.286367067e+01,3.514883460e+01,5.099074339e+01,9.175218694e+01,7.952309616e+00,5.485046089e+01,1.019279879e+01,7.278522455e+00,6.495492631e+01,9.079148979e+01,2.789073015e+01,2.221578500e+01,8.335996105e+01,2.389731122e+01,4.870926131e+01,7.267271708e+01,4.083528278e+01,6.636764301e+01,1.267720464e+01,5.811467273e+01,4.440980331e+01,9.304146358e+01,7.715830007e+01,6.735297211e+01,3.237587898e+00,6.304658762e+01,2.255926015e+01,6.726018139e+01,6.030814397e+01,2.197926622e-01,8.611023316e+01,8.023539243e+01,2.374953020e+01,6.629308840e+01,9.388793728e+01,2.690350243e+01,6.020556449e+01,8.987335594e+01,2.133616785e+01,3.950534313e+01,6.743274964e+01,2.926432072e+01,6.724321003e+01,3.190437994e+01,9.712703132e+01,1.097931741e+01,9.670017278e+01,7.897853421e+01,2.595547940e+00,3.728058364e+01,2.130689959e+01
9.944816859e+01,5.820488318e+01,1.159366926e+01,8.686430945e+01,5.903264440e+01,9.725757475e+00,6.106760071e+01,3.482715655e+01,4.461574723e+01,4.192615391e+01,5.633298840e+01,8.286625193e+01,9.406737946e+01,3.492097991e+01,8.499678946e+01,1.556296605e+01,8.458585839e+01,9.411569367e+01,9.239051893e+01,8.875967606e+01,5.534995161e+01,9.327937120e+01,4.458533771e+00,9.430529862e+01,4.743870063e+01,5.923649502e+01,3.655345379e+01,4.831499744e+00,7.354488602e+01,5.405869792e+01,5.206267131e+00,3.867229658e+01,6.139566216e+01,2.079116274e+00,8.000979201e+00,7.772405495e+01,1.862444841e+01,5.186238569e+00,2.053232845e+01,7.187184156e+01,6.676476623e+00,5.120523192e+01,5.322391666e+01,6.882197666e+00,8.680653830e+01,4.055730655e+01,3.082855479e+01,1.273872740e+01,7.545842805e+01,9.599447033e+01,3.779935877e+01,1.069584121e+01,8.314251515e+01,3.245031759e+01,7.793938815e+01,8.376852637e+01,2.931358302e+01,7.047789166e+01,1.446778131e+01,8.284535449e+01,2.457997856e+01,4.753793528e+01,8.526437275e+01,4.851649706e+01,2.711239768e+01
8.093925093e+01,5.276494185e+01,3.937712061e+01,4.233960807e+01,2.686092026e+01,3.579581371e+01,4.051274972e+01,1.625699157e+01,1.310715790e+01,3.122765351e+01,7.374738027e+01,7.212770730e+01,2.604958196e+01,7.934236573e+01,2.391973764e+01,1.327659080e+01,2.569602945e+01,6.908451189e+01,9.128901398e+01,2.297734589e+01,2.124782882e+01,7.942583027e+01,4.370166639e+01,1.736901700e+01,9.231055236e+01,2.992243284e+01,4.318983973e+01,4.700461611e+01,2.549687351e+01,9.015991164e+01,8.139471882e+01,7.258442801e+01,6.418961593e+01,3.730922607e+01,4.285327052e+01,9.315741891e+01,3.939388665e+01,4.608680098e+01,2.166740833e+01,2.814241200e+01,3.227709979e+01,2.773480171e+01,1.670496801e+01,4.792049500e+01,4.821976759e+01,2.278018769e+01,3.388200589e+01,7.574801740e+01,9.834416075e+01,7.143175741e+00,1.899761017e+01,5.839689457e+01,3.987897633e+01,9.777349391e+01,1.251153389e+01,1.298073965e+01,5.487339142e+01,6.669899786e+01,3.197434432e+01,7.019206028e+01,7.745292598e+01,8.991579540e+01,2.828554140e+01,8.240812326e+01,9.815376460e+01
4.627171549e+01,4.267041443e+01,5.421559506e+00,8.639971247e+01,1.013364635e+01,3.929229409e+00,6.536045504e+01,9.440849381e+01,4.515519175e+00,6.850417796e+01,8.503150576e+01,6.285540525e+01,6.725243358e+01,8.220075080e+01,6.546962185e+01,8.103544297e+01,3.189149439e+00,8.565469491e+00,4.553058154e+01,8.252609878e+01,6.283873772e+01,2.404753065e+00,2.432836655e+01,6.563580239e+01,8.294253490e+00,3.941519485e+01,4.158014426e+01,6.314328070e+01,4.552996181e+01,2.062579939e+01,5.575810537e+01,4.738995648e+00,7.098695129e+01,9.264181557e+01,2.474519606e+01,7.112167284e+01,3.437096272e+01,5.860684435e+01,4.225250059e+01,8.237976373e+00,8.531430898e+01,5.663084524e+01,4.049085535e+01,1.077612692e+01,7.949610357e+01,1.627638406e+01,7.070238489e+01,1.631986274e+01,1.871802330e+01,5.774671678e+01,8.460145991e+01,3.338561300e+01,4.103879273e+01,4.705515136e+01,5.365922759e+01,4.834743049e+01,7.890972887e+01,6.423102397e+01,7.940636402e+01,6.986806897e+01,1.022911496e+01,3.378934244e+01,4.806639893e+01,5.193668986e+01,3.273145435e+01
9.701645998e+01,3.267592273e+01,4.273353400e+01,3.102884789e+00,7.383296407e+01,1.044373387e+01,8.064481592e+01,1.614215943e+01,9.941598141e+01,5.009353358e+01,9.032118207e+01,5.002751348e+01,6.897252496e+01,2.415106904e+00,7.015535100e+01,7.544179495e+01,4.918091669e+00,8.681658925e+01,6.901118399e+01,7.709601899e+01,8.930151123e+01,6.791238195e+01,3.483100211e+01,2.603062223e+01,3.090688523e+00,3.245070940e+01,4.801678876e+01,1.168175219e+01,4.434216736e+01,3.034187893e+00,2.981663145e+01,9.490596120e+01,5.074789637e+01,8.695625065e+01,2.227681064e+01,5.909676078e+01,3.764030133e+01,3.202696744e+01,8.646092276e+01,3.491381041e+01,3.021121417e+01,1.968616646e+00,4.038050182e+00,6.451198554e+01,4.479010623e+01,1.061584714e+01,8.018731037e+00,3.125032413e+01,6.619369524e+01,1.608114822e+01,9.562626281e+01,6.816294636e+01,9.744449365e+00,3.637574864e+01,7.010127453e+01,2.142336278e+01,7.094939626e+01,8.472551157e+01,1.933280165e+01,4.844929471e+01,6.559572975e+01,9.706881540e+01,6.034451449e+01,4.404892184e+01,7.665212464e+01
3.610731679e+01,4.500731100e+01,9.408154818e+01,1.558422375e+01,6.872233174e+00,2.656874341e+01,8.976660793e+01,4.350279671e+01,4.641657613e+01,7.012951111e+01,1.737519405e+01,3.089689756e+01,4.128038989e+01,2.434627152e+01,8.105175712e+01,8.976213329e+01,9.368488714e+01,6.433756891e+01,5.029020724e+01,9.908626885e+01,5.956980223e+01,3.594096407e+01,2.902898901e+01,3.673890370e+01,1.495635807e+01,8.752199011e+01,8.587944858e+01,1.559966908e+01,2.998180947e+01,1.583555219e+01,1.588579499e+01,7.070512959e+01,1.171223907e+01,8.302683045e+01,2.909496822e+01,6.623538636e+00,1.902318649e+01,4.521312408e+01,8.041329467e+01,5.489879488e+01,2.983585540e+01,6.418555196e+01,4.131731801e+01,3.080676608e+01,7.379731144e+01,8.649999944e+01,7.090398563e+01,4.072114852e+01,2.629356446e+01,8.705940638e+01,7.252488376e+01,6.094702834e+01,5.825862169e+01,3.459403220e+01,4.024789271e+01,5.374298827e+01,6.746353640e+01,3.992905018e+01,1.523423758e+01,2.548349425e+01,8.022237290e+01,7.209763731e+01,2.328601037e+01,5.251487185e+01,9.130503016e+00
7.975809325e+01,2.820234536e+01,8.718099734e+01,3.108585498e+01,6.474559623e+01,9.229966132e+01,1.578572585e+01,3.127690037e+01,6.170119242e+01,8.844691338e+01,5.717350327e+01,1.251570858e+01,5.598374893e+01,6.155028273e+01,4.956325895e+01,5.684773317e+01,1.166196267e+01,2.469748693e+01,7.831332471e+01,8.594524055e+01,2.394512279e+01,3.034745408e+01,4.258225429e+01,6.620915170e+01,1.545642332e+01,6.143827057e+01,2.391391052e+00,2.448087748e+01,4.521683848e+01,6.943516080e+01,7.061375564e+01,6.780759094e+01,4.273048889e+01,4.980287072e+01,6.803024265e+01,8.573697836e+01,2.611394017e+01,8.730880766e+01,8.911180283e+01,4.888570642e+01,9.001554280e+01,9.732743933e+00,4.274692830e+01,7.629513621e+01,8.469788580e+01,6.940232056e+01,8.314884673e+01,1.112083944e+01,8.050644508e+01,8.089873710e+01,6.261226565e+01,8.835919669e+01,3.886426292e+01,3.462963328e+01,9.375696535e+01,7.605103937e+01,9.851077718e+01,9.104471049e+01,8.588998461e+01,9.801820779e+01,7.662626081e+00,9.805193249e+01,8.947986210e+00,7.659163780e+01,9.432627725e+01
