v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82
7.921576062e+01,4.654180011e+01,8.635848203e+01,3.438533279e+01,1.101005561e+01,7.141025376e+01,7.703089611e+01,2.359542663e+01,8.522983675e+01,6.334343550e+01,7.741911346e+01,1.094795466e+01,6.429493526e+01,7.994372486e+01,4.209302703e+01,7.133764994e+01,5.744894917e+01,6.486881509e+00,8.311489808e+01,4.242013288e+01,5.790793502e+01,2.859949225e+01,1.336160794e+01,9.251129386e+01,2.258361896e+01,7.377608195e+01,8.101791320e+01,9.335895045e+01,7.313305156e+01,3.258532583e+01,5.847046225e+01,6.896484802e+00,9.417430933e+01,8.408004133e+01,6.518416700e+01,3.499081498e+01,7.890839155e+01,6.956823696e+01,6.907279781e+00,2.791491241e+00,9.385953175e+01,5.303550832e+01,6.132956474e+00,8.645836021e+01,8.029764242e+01,8.779475235e+01,8.337557056e+01,7.214748340e+01,2.846041089e+01,5.475212729e+01,3.865728667e+00,3.093065551e+01,6.891403852e+01,6.451701288e+01,5.943210604e+01,6.686968027e+01,8.143024841e+01,7.933331071e+01,7.295122624e+01,8.208353417e+01,9.717171205e+01,4.124610654e+01,1.787151694e+01,2.218639941e+01,7.164144333e+01,7.494427225e+01,6.360367125e+01,6.332372898e+01,2.748784839e+01,3.670745381e+01,4.522730956e+01,9.013655157e+01,6.248023689e+01,8.014110053e+01,1.991961123e+01,9.066022127e+01,2.646215180e+00,6.999448955e+01,5.663656963e+01,3.743326269e+01,7.985523212e+01,9.309256533e+00
9.162517728e+00,5.574386601e+01,9.537972528e+01,1.404770994e+01,4.140488167e+01,5.847448990e+00,6.570679618e+01,7.724799826e+01,5.900330130e+01,6.187989687e+01,6.583599577e+01,1.953670902e+01,3.834387626e+00,2.283381243e+00,5.685105998e+01,5.487893606e+01,8.101672981e+01,3.586770392e+01,9.665609639e+01,7.307107973e+01,8.473764606e+00,7.024506069e+01,4.038371264e+01,5.847013477e+01,8.263915284e+01,3.419934561e+01,7.811704241e+01,5.324180849e+01,7.060128202e+01,4.769020032e+01,1.354504334e+01,1.524384836e+01,8.434386879e+01,4.888265600e+01,2.787642189e+01,1.176092251e+01,1.263021572e+01,2.057751907e+01,3.061619289e+01,3.523670786e+01,9.871014727e+00,2.954631471e+01,7.079242940e+01,9.624569687e+01,7.361089145e+01,1.112196494e+01,6.595740378e+01,9.401098720e+01,7.561992289e+01,8.910755215e+01,1.773522371e+01,8.128823205e+01,4.798635109e+01,7.209350755e+01,1.713425632e+01,9.973172580e+01,7.822053767e+01,7.273676057e+01,9.628017359e+01,9.934649462e+01,5.628281740e+01,9.903781946e+01,1.267597378e+01,5.132068476e-01,9.544522705e+01,4.560402317e+01,3.643882264e+01,1.999948916e+01,3.963205930e+01,4.112447477e+01,1.190839279e+01,1.718081360e+01,4.087638315e+01,2.549997468e+01,4.385290817e+01,2.343965576e+01,8.433741099e+01,4.634619255e+01,1.197992233e+01,7.892711014e+01,4.747908629e+01,8.554782040e+01
6.832111920e+00,5.763622486e+01,2.801285373e+01,8.674223180e+01,1.300319666e+00,3.953764824e+01,5.143834708e+01,3.236297300e+01,1.311867602e+01,2.696091584e+01,5.638375187e+01,7.065875898e+00,4.109634104e+01,9.887426905e+01,4.167980813e+01,8.192667929e+01,3.494911365e+00,4.894458130e+01,2.257363033e+01,9.926023718e+01,1.956379113e+01,4.367024108e+01,5.768338760e+01,4.493327337e+01,5.034554148e+01,1.635232827e+01,3.116537238e+01,3.632225913e+01,6.972365672e+01,2.343637352e+01,5.343692598e+01,5.820351871e+01,2.976949349e+01,2.776543606e+01,5.193814074e+01,8.216848697e+01,2.070244251e+01,3.998035425e+01,5.890581241e+01,6.167216673e+01,6.663771788e+01,5.655484443e+01,9.593441109e+01,8.517913600e+01,5.384866631e+01,2.279861609e+01,6.868566183e+01,3.647218966e+01,8.591019622e+01,7.257282444e+01,7.420519713e+01,5.880977091e+01,6.351844735e+01,3.482705341e+00,2.403540907e-01,9.227821313e+01,3.778142124e+01,5.254357654e+01,2.187695888e+01,1.838389047e+01,5.684284283e+01,4.688314176e+01,2.724368938e+01,9.919088874e+01,7.986673387e+01,4.478021331e+01,9.059605664e+01,8.073072345e+01,1.988934973e+01,8.244816279e+01,1.339825719e+01,7.635748894e+01,7.328834256e+01,8.078576814e+01,6.958052706e+01,8.652870847e+01,2.385785930e-01,4.946961001e+01,7.607441426e+01,3.462715258e+01,8.090454941e+01,8.308905907e+01
2.949001207e+01,9.349931380e+00,6.592098948e+01,6.635976702e+01,1.507731935e+01,7.697847472e+01,4.898440665e+01,8.439293893e+01,6.944778051e+01,7.084785560e+00,4.432411454e+00,3.622293423e+01,1.016766525e+01,6.315859792e+01,1.143055645e+01,4.483699244e+01,6.064303643e+01,3.657545304e+01,2.474502241e+01,5.950645598e+00,9.996941893e+01,7.992303687e+01,6.226500295e+01,1.312339237e+01,7.792673875e+01,3.213956192e+01,9.070768980e+01,6.596619180e+01,2.813070686e+00,2.925940604e+01,3.707383254e+01,6.077573509e+01,5.442236794e+01,6.135722455e+00,7.215910563e+01,7.288544088e+01,3.692099551e+01,8.290246676e+01,1.740373296e+01,2.307014764e+00,6.137884900e+01,8.744138330e+01,5.203407961e+01,6.807064353e+01,4.907751998e+01,2.022872064e+01,4.011943075e+00,1.083361499e+00,9.187012623e+01,9.245886287e+01,5.715394832e+01,9.917298590e+01,5.147883798e+01,2.557854607e+01,2.701145014e+01,5.610811214e+01,4.137849273e+01,1.646936686e+01,2.772067223e+01,3.583764018e+01,1.402775000e+01,8.391980672e+01,8.791655877e+00,9.793314394e+01,9.768348359e+01,9.439056385e+01,5.597818678e+01,8.169448254e+01,3.270277684e+01,5.947644582e+01,3.645749219e+01,4.603932660e+01,9.307778628e+00,8.887844877e+01,5.564603743e+01,3.125920954e+01,2.090983831e+01,8.081576928e+01,4.273673930e+01,4.637073900e+01,4.190609050e+00,9.150200334e+01
2.622064439e+01,5.403770929e+01,9.682684803e+01,7.897497790e+01,2.991749051e+01,3.020534679e+01,7.512262894e+01,2.280495352e+00,7.803592274e+01,3.991811199e-01,5.656116255e+01,1.442513795e+00,3.702701432e+01,7.129416039e+01,2.546359849e+01,3.811579886e+00,1.005936976e+00,2.538914589e+01,5.326814663e+01,1.815796040e+01,5.901953297e+01,7.714670273e+01,8.756277608e+01,6.616642204e+01,1.603055614e+01,7.915638939e+01,7.217727230e+01,3.077959666e+01,7.282605391e+01,6.334675907e+01,1.712808188e+01,3.166468644e+01,3.823924504e+01,2.653126449e+01,4.297984375e+01,7.589758297e+01,4.133100741e+01,9.570258803e+01,3.908426681e+01,5.462990384e+00,2.485082394e+01,7.950922392e+01,1.840791265e+00,4.501497578e-01,7.080494876e+01,3.357117297e+01,7.276307874e+01,4.920490327e+01,4.533325292e+01,6.420514300e+01,3.551388490e+01,1.007870568e+01,6.933903565e+01,8.540178026e+01,3.400464440e+01,7.582670958e+01,1.522744554e+01,4.661256216e+01,5.228953459e+01,8.157030107e+01,3.043012221e+01,4.459517308e+01,9.879096326e+01,3.711807501e+01,8.267967999e+01,5.995772050e+01,9.046473421e+01,3.209336076e+01,8.858112792e+01,1.992847881e+00,4.744240461e+01,4.509781091e+01,7.855226042e+01,8.811687780e+00,1.524958693e+01,2.907558141e+01,8.212465805e+01,4.187249665e+01,4.971841228e+01,7.480252674e+01,5.415549665e+01,8.067729261e+01
5.573844288e+00,9.074538233e+01,1.648087089e+01,5.462361002e+01,3.487043472e+01,7.579800707e+01,6.957157958e+01,1.600690899e+01,7.848603362e+01,6.568168447e+01,9.422291108e+01,4.764706638e+01,7.709212465e+01,9.381008781e+01,6.270882842e+01,9.905596948e+01,6.955128224e+01,7.278161849e+01,4.950416337e+01,9.610695916e+00,9.466828190e+01,8.548199492e+01,2.155008269e+01,6.988708411e+00,6.698637194e+01,9.760745023e+01,6.516922846e+01,3.329375647e-02,7.366275745e+01,7.803993196e+01,6.224348535e+01,3.146872444e+00,1.053809838e+01,1.738562212e+01,6.007809748e+01,5.383563325e+01,6.461450092e+01,1.925166967e+00,6.870449464e+00,8.056269850e+01,4.738061975e+01,3.529851904e+01,5.564565540e+01,2.287789209e+01,6.448944532e+01,8.362751369e+01,2.731447325e+01,9.981711003e+01,9.060382448e+01,2.018870805e+01,3.862798155e+01,8.882222932e+01,9.851947797e+01,4.805314310e+00,4.694168980e+01,5.256395159e+01,6.914932730e+01,1.545868453e+01,4.277430848e+01,6.632647806e+01,5.371431703e+01,6.412125552e+00,6.005291697e+01,2.414075562e+01,4.742673296e+01,1.268007636e+01,8.521025146e+01,8.947014615e+01,7.054419201e+01,9.259090115e+01,1.597231151e+01,6.361774373e+01,9.936423532e+01,2.844963088e+01,5.792641292e+01,7.311903726e+01,6.339003838e+01,5.342135493e+01,8.744054820e+01,9.181640288e+01,5.207638265e+01,1.703672999e+01
4.876198298e+01,5.158480925e+01,6.698128098e+01,6.148566202e+01,7.406220357e+01,8.717744676e+00,3.851045219e+01,5.219580838e+01,2.967348390e+01,9.678064925e+01,7.311898791e+01,2.969716216e+01,1.652642556e+01,7.935199847e+01,3.077337274e+01,8.411600722e+01,3.707449198e+00,9.013910040e+01,6.477368025e+01,2.182190254e+00,3.151078038e+01,2.665148983e+00,2.743830792e+01,3.928666827e+01,3.064513651e+01,7.423875862e+01,4.029668877e+01,6.875512140e+01,4.488092234e+01,9.434167212e+01,3.955322920e+01,3.655332032e+01,3.090560716e+01,9.928488088e+01,1.104714372e+01,1.589506091e+00,8.374897530e+01,8.930209252e+01,5.958197644e+00,1.198811001e+01,9.137871105e+01,1.611027781e+01,5.454504713e+01,9.697530635e+01,1.456112110e+01,2.011324338e+01,6.541531985e+01,6.225532748e+01,3.758192648e+01,8.713636595e+01,3.382759440e+01,4.637458886e+01,6.955750511e+01,8.368770497e+00,1.360615442e+01,4.843465571e+01,9.557479804e+01,3.921588502e+01,4.097340404e+01,3.951883706e+01,9.509551289e+01,5.525612085e+01,9.856978626e+01,9.349137783e+01,7.731582704e+01,4.139923437e+01,1.342347462e+01,4.752448220e+00,7.746983521e+01,4.020749162e+01,3.848929761e+01,8.754866909e+01,7.202229858e+01,1.952784551e+01,1.287947179e+01,2.672953906e+01,1.587129945e+01,2.635869134e+01,9.337788139e+01,2.662798138e+01,7.601569006e+01,8.002550023e+01
4.758198695e+01,7.968732721e+01,4.153261549e+01,1.798299101e+01,6.093460101e+01,1.134733998e+01,7.391228641e+01,5.468993636e+01,2.647422147e+01,1.153152238e+01,6.244729961e+01,3.821693586e+01,5.259366487e+01,4.743362419e+01,3.891344435e+01,2.480954937e+01,8.826417146e+01,4.447241160e+01,3.347221458e+01,4.752803636e+01,7.137640792e+01,8.253135302e+01,9.106338111e+01,8.461095470e+01,2.982631706e+00,8.946120250e+01,1.536457858e+01,8.416729964e+01,6.116735896e-02,8.285668968e+01,8.360287812e+01,3.675935661e+01,2.192606428e+01,2.113129327e+01,3.963563760e+01,7.358435350e+01,3.888894137e+01,3.239359664e+00,9.633528204e+01,9.956816854e+01,1.303797448e+01,7.711569499e+01,7.522474715e+00,1.519212203e+01,2.465674945e+01,1.832161983e+01,9.523637139e+01,2.554510660e+01,1.527492999e+01,7.737490465e+01,8.455236040e+01,7.769161252e+01,8.078707201e+01,2.968951694e+01,9.864346622e+01,4.529172442e+01,1.321477078e+01,5.401450273e+01,9.271722605e+01,9.866098750e+01,7.488562138e+01,4.806867982e+01,8.765706040e+01,6.860697145e+01,8.798910550e+01,9.592840092e+01,9.493057651e+01,5.921771266e+01,6.062533417e+01,2.672300017e+01,5.785301503e+01,2.032088352e+01,1.133962349e+01,7.127064941e+01,7.439034690e+01,2.361108628e+01,4.070269536e+01,1.203637582e+01,4.724987951e+01,4.035103175e+01,8.217777079e+01,9.017007428e+01
2.096468437e+01,5.815944579e+01,8.410506964e+01,7.240594199e+01,2.714690710e+01,5.563886679e+01,3.936968268e+00,8.500042694e+01,3.143629579e+00,5.612431084e+01,4.708871816e+01,3.486057260e+01,1.452867398e+01,4.674565136e+01,1.247032832e+01,4.216516488e+01,3.204064263e+01,9.551434922e+01,3.224795074e+01,4.261328200e+01,6.797727607e+01,3.702517516e+01,3.350335453e+01,4.999531823e+01,5.670899421e+00,9.160982435e+01,2.618236808e+01,9.200816798e+00,4.495369972e+01,9.742678119e+01,2.825582789e+01,1.772431494e+01,4.657950225e+01,3.288333923e+01,3.564491025e+01,3.511766592e+01,9.692288038e+01,9.850184434e+01,4.521336241e+01,9.915071169e+01,7.017515023e+01,2.887471751e+01,7.505852072e+01,5.552890643e+01,8.905630674e+01,4.353699856e+01,4.477435060e+01,6.476197117e+01,5.003692193e+01,3.374090160e+01,7.340877328e+01,1.434402936e+01,1.534112597e+01,4.493917287e+00,2.427078964e+01,7.257949415e+01,8.507599702e+01,9.775419885e+01,5.092271607e-01,5.419076252e+00,6.124357813e+01,9.586355819e+01,8.382380816e+01,9.414973151e+01,1.555123729e+01,7.848376052e+01,9.957207676e+01,9.695991118e+01,5.910738096e+01,1.323993658e+01,2.689220726e+01,7.280392784e+01,8.757412081e+01,2.525221859e+01,5.162942374e+01,8.572472909e+01,8.416045070e+01,3.708433995e+01,9.552055679e+01,2.937814193e+01,2.166763663e+00,3.599151769e+01
8.457549576e+01,2.712993997e+01,5.244022594e+01,3.351998560e+01,4.060408248e+01,5.214801010e+01,3.280561790e+01,1.925625467e+01,9.846192757e+01,3.526502740e+01,3.268499802e+01,7.489248234e+01,2.175071265e+01,3.253067822e+01,1.211201637e+00,8.326645021e+01,5.437083737e+01,5.425242404e+01,6.620248554e+01,8.538098182e+01,4.174158642e+01,1.444881677e+01,5.908402252e+01,1.042804780e+01,4.085424117e+01,1.438330691e+01,5.995895548e+01,5.332846419e+00,9.175851180e+01,6.989969906e+01,1.094183377e+01,3.525008924e+01,9.080291006e+01,1.958202033e+00,9.630396586e+01,3.533506012e+01,5.651711978e+01,7.051728684e+01,3.650752051e+01,7.548949815e+00,6.739914096e+01,7.338368121e+01,5.291467097e+00,5.941041310e+01,6.089771302e+01,7.778676233e+01,2.284768178e+01,8.109688586e+00,6.841039011e+01,9.086858691e+01,2.938271710e+01,3.671050886e+01,7.644732954e+01,3.888842847e+01,7.459064642e+01,9.196549173e+01,2.359157066e+01,7.996193374e+01,1.868649234e+01,9.089877857e+01,5.198015606e+01,6.045051356e+01,7.959306754e+01,8.022424268e+01,9.971130306e+01,9.036203610e+01,4.960034210e+01,5.292165923e+00,9.488059868e+01,2.694258814e+01,7.802918578e+01,2.240623138e+01,2.521774392e+01,4.724520373e+01,5.368059422e+01,8.019742866e+01,2.707761406e+01,3.276628768e+01,3.909607289e+01,6.057318233e+01,4.408845947e+01,9.342619959e+01
5.455679032e+01,4.593819807e+01,1.456596467e+01,3.500464714e+01,7.426623894e+01,9.531553605e+01,1.470031517e+01,7.197728515e+01,8.904857425e+01,3.595463450e+01,4.916786915e+00,3.876611704e+00,9.344814113e+01,7.268070941e+01,4.567742668e+01,8.299572888e+01,4.591201560e+01,3.767975677e+01,1.638798405e+01,2.816377826e+01,3.147147316e+01,2.080782513e+01,8.724286685e+01,4.542101548e+01,6.493712870e+01,8.504427465e+01,5.055387800e+01,4.189886968e+01,8.612633833e+00,4.371316622e+01,4.803137151e+01,6.049705089e+01,3.766782474e+01,5.281585397e+01,7.917344766e+01,1.969338744e+01,1.484261593e+01,4.966570376e+00,2.755208703e+01,4.561573996e+00,1.506122717e+01,1.806671577e+01,5.749752258e+01,9.430653308e+01,2.163752939e+01,1.399345827e+01,7.281227865e+01,9.574592051e+01,4.809832107e+01,4.377764362e+01,1.486925617e+01,6.376083978e+00,2.720693743e+01,8.061273477e+01,9.098012635e+00,4.274492166e+01,2.078620659e+01,3.343906797e+01,7.198496823e+01,3.691975837e+01,7.271165139e+01,4.026109778e+01,3.565613094e+01,3.012932915e+01,6.661471863e+01,7.013619837e+01,6.506689789e+01,4.558195241e+01,3.507945358e+00,8.456889099e+01,6.438173243e+01,8.021605851e+00,3.451436239e+01,1.519855642e+01,5.225728588e+01,8.968334679e+01,7.416464465e+01,5.740698811e+01,5.380981580e+01,6.365111705e+01,2.308137804e+01,5.926566340e+01
4.935120160e+00,8.670783765e+01,3.396549378e+00,7.044217576e+01,4.446728377e+01,1.857857107e+01,4.588054908e+01,8.256974541e+01,7.259962915e+01,4.591237263e+00,4.287429441e+01,3.881155131e+01,5.682663646e+01,1.729383788e+01,1.780071923e+01,9.846098980e+01,7.673081179e+01,1.046610762e+00,2.754775514e+01,6.075033950e+01,9.599777786e+01,4.438548814e+01,1.387863017e+01,5.344097330e+01,3.920613907e+01,8.984423740e+01,2.563572900e+01,9.650298499e+01,7.093204262e+01,3.011350411e+01,6.876096571e+00,6.878483287e+01,3.588430597e+01,1.281736094e+01,2.822144973e+01,2.269048139e+01,7.015283334e+01,6.931537429e+01,8.966694484e+01,2.077249515e+00,4.131597973e+01,4.026907929e+01,9.422280267e+01,9.022467758e+01,8.704067106e+00,7.147953251e+01,5.643128572e+01,4.779765756e+01,3.911315850e+01,7.140625749e+01,9.449439349e+00,7.029322019e+00,2.520307931e+01,9.841188558e+01,1.185126696e+01,4.775385136e+01,7.031064549e+01,5.722262133e+01,2.274518645e+01,7.397146138e+01,5.854129632e+01,2.705111393e+01,6.550712242e+01,4.420900678e+01,4.986597688e+01,1.924079016e+01,4.886733299e+00,8.140255343e+01,8.995968587e+00,3.804710647e+00,8.268702068e+01,1.328842456e+01,9.266585989e+01,9.307529096e+01,7.933947492e+01,1.022785477e+00,5.346546457e+01,4.141942815e+01,2.413116444e+00,5.739981443e+00,6.773396913e+01,7.694651060e+01
7.164164964e+01,9.993994894e+01,4.384489388e+01,5.560063236e+00,5.416883716e+01,7.205185697e+01,7.418834830e+01,3.272460006e+01,3.473240430e+01,3.844678064e+01,9.261345015e+01,3.344835831e+01,3.328229741e+01,4.564547120e+01,9.321256683e+01,7.528109313e+01,4.685020144e+01,8.574496077e+01,6.667298257e+01,2.626826421e+01,3.961289041e+00,2.644499988e+01,2.869791063e+01,1.474214635e+01,2.662550624e+01,1.765264082e+01,5.308443142e+01,9.870185082e+01,8.707827981e+01,6.778900363e+01,9.711620899e+01,6.158523789e+01,2.245164270e+01,9.510520209e+01,7.254585155e+00,6.745787883e+01,1.943761763e+01,4.122176825e+01,3.169504133e+01,1.179163805e+01,7.578361613e+01,8.127991823e+01,5.651510457e+01,2.151798559e+01,4.083811175e+01,1.795923888e+01,7.574105497e+00,9.298417887e+01,2.724512306e+01,9.565064891e+00,6.430506102e+01,5.562729855e+01,6.179870445e+01,7.537537211e+01,3.280057778e+01,4.455714194e+01,9.924547699e+01,1.201947908e+01,9.429125283e+01,1.808032292e+01,1.098826992e+01,8.576135001e+01,1.598170686e+01,1.671251066e+01,5.904688165e+01,1.814630027e+01,4.035484466e+01,4.669722008e+01,7.754097784e+01,8.684521395e-01,8.473637485e+01,4.108061192e+01,7.472406588e+01,2.440834814e+01,9.562790563e+01,9.353466727e+00,3.546821293e+01,7.356253359e+01,8.725672594e+01,6.394468527e-02,7.088922520e+01,9.758542689e+01
6.913007899e+01,8.703275269e+01,6.788516656e+01,5.759599972e+01,9.670065526e+01,3.854547696e+01,1.417665667e+01,2.570970462e+00,7.988577114e+01,6.847646846e+01,4.757153711e+01,7.425035131e+01,9.609313865e+01,1.825764525e+01,8.473523347e+01,6.688419591e+01,1.894212136e+01,8.538051230e+00,3.737744662e+01,1.501037319e+01,5.318719472e+01,4.719895635e+01,7.573722476e+01,3.566711546e+01,2.007274330e+01,4.651522866e+01,3.261006659e+01,7.291593813e+00,1.253356165e+01,2.166214417e+00,4.339910701e+01,8.913664164e+01,5.294432024e+01,1.969712322e+01,6.234455838e+01,7.234162098e+01,7.374543103e+01,3.708319711e+01,9.867055381e+01,6.508040140e+01,6.506536754e+01,2.555349376e+01,2.714276089e+01,3.354390973e+01,1.626480248e+01,3.195676467e+01,4.238876166e+01,9.715450243e+01,5.545250081e+01,5.995856493e+01,1.939752897e+01,5.672017952e+00,7.677541738e+01,9.142482832e+01,6.560189397e+01,3.722402722e+01,8.994551226e+01,5.427382343e+01,1.707642856e-02,8.403219991e+01,6.561666797e+01,3.123711050e+01,6.174847861e+01,9.560416332e+01,5.035265020e+01,7.143113391e+01,3.157524916e+00,3.197058438e+01,2.739484235e+01,9.910094030e+01,8.128355457e+01,3.151990473e+01,5.174406622e+01,2.259732879e+01,3.586485131e+01,3.689488479e+01,5.734964667e+01,6.490156814e+01,4.346705806e+00,1.565314197e+01,5.212114602e+01,3.670542153e+01
5.474273727e+01,3.653910353e+01,4.186109964e+01,9.208251046e+01,1.498012816e+01,6.647865802e+00,4.725401061e+01,4.657118282e+01,4.098941118e+01,2.834290538e+01,1.559719995e+01,2.945954769e+01,7.525007959e+01,1.560186997e+01,1.833213349e+01,1.250679125e+01,5.457320951e+01,2.203183723e+00,5.830759798e+01,6.139718039e+01,5.775631825e+01,1.875311484e+01,2.171322289e+01,6.844347297e+01,4.271565399e+01,3.377618271e+01,6.421469674e+01,1.327589699e+01,2.233785759e+01,7.544556080e+01,2.426451346e+01,1.479710632e+01,3.946108771e+01,1.584117985e+01,5.262704062e+01,5.621027214e+01,4.356630451e+01,3.484049701e+01,1.812580852e+00,3.748246490e+01,8.535173888e+01,9.779741006e+01,7.622245440e+00,6.073920617e+01,2.780035998e+01,8.400140012e+00,9.659709135e+00,1.619177557e+01,4.692349565e+01,5.866735056e+01,8.881360917e+01,5.017210439e+01,6.761261133e+01,3.192426549e+01,7.714427275e+01,7.988940141e+01,7.735248747e+01,5.637129090e+01,2.421803600e+01,3.025547319e+01,1.340722064e+01,3.818209904e+01,8.878485889e+01,1.056045271e+01,3.256751483e+01,6.532436711e+01,2.842761662e+01,3.619380502e+01,7.791507739e+01,2.476851611e+01,8.515983417e+01,5.570927857e+01,4.910442086e+01,1.160593064e+01,4.632559478e+01,8.778478805e+01,7.569294738e+01,6.900058904e+01,9.044887909e+01,5.431219914e+00,7.673229374e+01,5.343100866e+01
6.262256536e+00,2.301473271e+01,1.553110546e+01,1.418895220e+01,1.670934856e+00,8.574930720e+01,3.026578843e+01,9.633163457e+01,5.539948177e+01,7.833092119e+01,3.901601358e+01,1.237151850e+01,3.761141530e+01,6.242596904e+01,1.337357730e+01,4.609579387e+01,7.279227299e+01,1.268255774e+01,9.910059904e+01,9.782760421e+01,8.387081475e+01,1.333416553e+01,4.496256906e+01,4.487103723e+00,2.327310628e+01,1.728481444e+01,1.754984677e+01,5.175563193e+00,4.829678933e+01,8.776633257e+01,6.233362982e+01,7.396851777e+01,1.784905667e+01,6.625659945e+01,8.472634076e+01,7.104668031e+01,5.488011802e+01,2.258059485e+01,4.225439074e+01,1.169338583e+00,3.421356246e+01,7.628554630e+01,8.722798077e+00,5.293205876e+01,9.471751231e+00,5.143405742e+01,5.370014915e+01,3.902407630e+01,6.628385540e+01,2.875015095e+01,4.922203190e+01,3.626064034e+01,8.163693066e+01,6.843240493e+01,8.299602180e+01,4.341490342e+01,3.810582292e+01,7.182181522e+01,7.207888999e+01,1.485932160e+01,3.314247215e+01,9.545310825e+00,8.783633622e+01,1.388366614e+01,7.564201653e+01,1.257756185e+01,7.123044265e+00,9.385011403e+01,5.648520058e+01,3.382500234e+01,2.611977897e+01,8.095326374e+01,9.527100908e+01,9.924902783e+01,3.956719230e+00,1.804135637e+01,4.935898276e+01,4.381271853e+01,8.397276659e+01,8.355120665e+01,2.133612540e+01,6.378184531e+01
1.825846634e+01,5.751375943e+00,2.415812060e+00,1.367749062e+01,4.030176926e+01,8.822362536e+01,3.057418847e+01,2.899586355e+01,2.551144423e+01,7.235972148e+01,1.093242013e+01,5.224838668e+01,5.690599153e+00,3.372888210e+01,8.527802805e+01,6.614387021e+01,4.131667210e+01,4.598632374e+01,9.635948000e+01,8.148890883e+01,3.415576211e+01,7.667079413e+01,4.575342026e+01,5.307062719e+01,4.011807850e+01,4.245358128e+01,7.782440594e+01,5.771490506e+01,1.242427135e+01,4.039902317e+01,5.761922840e+01,2.165210160e+01,8.848398035e+01,6.972470894e+01,3.392109170e+01,3.856383984e+01,3.334057903e+01,5.051959768e+01,8.181912262e+01,6.444912749e+00,4.443238757e+01,1.957185191e+01,2.490142957e+01,6.497997474e+01,4.310005373e+01,7.392017971e+00,5.562442834e+01,2.566961217e+01,3.215982440e+01,3.961731158e+01,6.298451748e+01,5.941879011e+00,9.062334314e+01,3.041922285e+00,6.890371894e+01,8.965702263e+01,1.974017312e+01,3.898808211e+01,6.559205333e+01,9.894300392e+01,1.782861571e+01,6.800815443e+01,3.572076649e+01,6.560863160e+01,5.608413754e+00,2.571327961e+01,6.240832350e+01,4.068528318e+01,9.120591778e+01,7.309126439e+01,2.787806557e+01,1.446817551e+01,1.902706313e+01,5.187866991e+01,7.594213320e+01,9.229870916e+01,1.996246799e+01,8.917113836e+01,9.674407519e+01,7.808521207e+01,7.233959067e+00,9.769631206e+01
