v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21
5.264321490e+00,9.506746669e+01,5.002820922e+01,4.352805831e+01,2.086639736e+01,2.420153867e+01,1.502304073e+01,9.726688226e+01,8.240832663e+01,2.348388305e+01,6.005004904e+01,1.021599473e+01,7.295616929e+01,3.392571313e+01,6.595365946e+01,3.329875436e+01,6.195138712e+01,4.936306728e+01,2.915484237e+01,3.223460890e+01,2.050720010e+01
9.026139384e+01,2.092817449e+00,5.362668963e+01,1.047401891e+01,1.868343620e+01,3.291613564e+00,7.479160748e+01,1.695819779e+01,6.209297909e+01,1.933130723e+01,7.156397233e+01,1.501711929e+01,9.703642857e+01,7.643029904e+01,2.631882472e+00,9.356129782e+01,1.642429601e+01,3.620735052e+01,1.313471938e+01,7.045932267e+01,4.146170933e+00
7.691166349e+01,7.493711722e+01,5.866527238e+01,5.066386966e+01,4.806635416e+01,1.316555112e+01,6.685512592e+01,7.621810592e+01,5.038409155e+01,9.000965787e+01,3.228517910e+00,6.257950836e+01,6.415248802e+01,7.909984221e+01,2.579526491e+01,6.535899642e+01,2.593599501e+00,6.594283276e+01,6.091017823e+01,2.109275407e+01,7.626386532e+01
5.573844288e+00,8.794440624e+01,4.153261549e+01,6.906835600e+00,6.151632871e+01,3.783283097e+01,9.561598371e+01,1.254868887e+01,4.563495300e+01,1.687164506e+01,9.795853036e+01,9.328962876e+01,3.202458920e+00,9.900757516e+01,7.616947594e+01,6.426155937e+01,5.767278961e+01,3.035860372e+01,3.653052114e+01,8.480096047e+01,6.505508037e+01
8.672442861e+00,9.210328023e-01,4.425346652e+01,9.684476755e+01,3.480272239e+00,4.594905907e+01,6.393670183e+01,6.316600100e+01,9.677567679e+01,5.867593194e+01,6.481605240e+01,7.360850636e+01,4.012376220e+01,7.862674632e+01,8.879405966e+01,4.709748547e+00,9.090401638e+01,9.128683353e+01,3.327922025e+01,4.065699080e+00,4.533736051e+01
6.321463148e+01,9.656946843e+01,1.891027063e+01,6.299572233e+01,2.714690710e+01,9.570160489e+01,6.596631867e+01,5.294748689e+01,6.820036533e+01,4.016442339e+01,8.996641741e+01,4.894649063e+00,6.793627417e+01,9.985927605e+01,7.422626854e+01,9.224257002e+01,2.264630482e+01,4.911854074e+01,6.895461566e+01,5.342387905e+01,9.261712753e+01
1.697170178e+01,4.048257506e+01,5.581654079e+01,2.986361459e+01,5.810200509e+01,7.620853463e+01,6.810245102e+01,4.299988826e+01,4.234554423e+01,8.396316324e+01,4.311550100e+01,8.409583784e+01,8.714852684e+01,2.784005704e+01,2.319296290e+01,5.244822786e+00,5.489713030e+01,8.749141568e+01,3.224795074e+01,5.550517083e+01,2.124929772e+01
2.499707407e+01,3.203522653e+01,6.725003224e+01,1.798299101e+01,7.391130206e+01,8.935121772e+01,9.589952807e+01,5.882231773e+01,4.861566185e+01,5.741897081e+01,4.250065920e+01,4.656476500e+01,9.891262307e+01,2.010386963e+00,2.693732490e+01,2.866020230e+01,8.585601668e+01,3.719070423e+01,8.163023420e+01,6.318176982e+01,9.173419256e+01
8.282600585e+01,2.172190512e+01,4.235440061e+01,5.793046872e+01,8.238796244e+01,7.545227368e+01,2.957124226e+01,6.354710007e+01,8.860489214e+01,3.292554178e+01,5.079087518e+01,1.074322282e+01,3.214976561e+01,7.994372486e+01,3.324730909e+00,1.792025448e+01,6.772570959e+01,3.448212582e+01,1.829698514e+01,2.155162527e+01,5.424526844e+01
5.547570573e+01,9.724969643e+00,2.764536280e+01,6.627207690e+01,3.032897785e+01,3.563324401e+01,7.195449311e+01,2.249117378e+01,9.439790700e+01,8.611599384e+01,8.391415023e+01,4.214079402e+01,9.730343254e+01,6.172047551e+01,5.943573277e+00,5.541536246e+01,7.941179420e+01,4.230258155e+01,7.845202909e+01,8.128700163e+01,3.814942483e+01
6.832111920e+00,9.718695731e+01,7.302736911e+01,9.208251046e+01,2.698707479e+01,5.279855989e+01,2.561295883e+01,7.870534069e+01,3.599487557e+01,3.814445003e+01,8.029478840e+01,1.522575030e+01,1.613986671e+01,5.690591529e+01,9.849022743e+01,3.144313126e+01,3.433471754e+01,7.737897291e+01,2.687130087e+01,5.882471092e+01,3.330872673e+01
5.099106656e+01,3.512282303e+01,7.209778114e+01,6.770255991e+01,7.264634555e+01,1.397985745e+01,6.325884485e+01,9.079877589e+01,4.004094609e+00,6.660677386e+01,3.034179056e+01,5.155379189e+01,7.185750874e+01,5.366429024e+01,9.054692368e+01,4.017617849e+01,3.643473945e+01,5.868969458e+01,6.861704060e+01,4.257322445e+01,9.609837269e+00
9.982384489e+00,9.675232030e+01,2.594664483e+01,8.759171735e+01,3.329810260e+01,2.380070245e+01,9.593809713e+01,2.742123262e+01,8.389131394e+01,6.442241375e-01,7.741911346e+01,8.014012540e+01,8.256439352e+01,6.706101776e+01,5.544661282e+01,5.754485236e+01,2.575797456e+01,5.626307853e+01,7.369160446e+01,8.301738129e+01,4.632919733e+01
2.822643629e+01,9.254080965e+01,8.582733465e+01,4.220105244e+01,7.648982604e+01,8.049705145e+01,9.733936087e+01,7.724799826e+01,5.285647208e+01,7.517160733e+01,9.633910107e+01,1.399757720e+01,6.767916964e+01,6.333654378e+01,4.074823478e+01,5.447409579e+00,6.479279770e+01,8.457379858e+00,1.226275246e+01,9.798987623e+01,5.837846608e+01
6.419662355e+01,8.383142545e+01,1.822558498e+01,5.644887056e+01,3.737747406e+01,7.985545078e+01,6.472558613e+01,8.008960757e+01,8.915854373e+01,6.366815720e+01,5.575810383e+01,1.875030001e+01,4.537162162e+01,8.652978600e+01,8.337589972e+01,5.311923306e+01,5.289247818e+01,9.815829931e+00,5.110097174e+01,4.712088435e+01,1.356381804e+01
3.142766741e+01,9.325940304e+01,4.114446056e+01,3.848495546e+01,6.613529410e+01,1.587129136e+01,6.627507786e+00,3.353159403e+01,9.084305627e+01,7.897486241e+01,2.374559855e+01,7.354363585e+01,3.617810677e+01,1.092727387e+01,3.703789278e+01,8.246427819e+01,4.897119566e+01,1.425997889e+01,4.325355547e+01,5.911301086e+01,9.117081404e+01
7.372183996e+00,9.884050220e+00,8.495338701e+01,8.480605765e+01,3.877371629e+01,9.061640894e+01,8.910191668e+01,3.174910522e+01,2.218679033e+01,5.339396512e+01,8.201270733e+01,3.631299290e+01,8.021666527e+01,8.537135573e+01,5.608794867e+01,2.748105538e+01,3.109634990e+01,8.056448130e+01,5.306808292e+01,6.664426575e+00,1.036098252e+01
8.409567511e+01,5.692367622e+01,1.640027443e+00,1.109525866e+01,2.561227209e+01,3.953764824e+01,2.936486010e+01,8.212900942e+01,2.813334379e+01,3.466662964e+01,6.512625632e+01,7.207740920e+01,4.394147968e+01,9.382352765e+00,7.444270008e+01,9.594350344e+01,5.231498388e+01,2.986383869e+01,5.098301391e+01,9.713081046e+01,9.213635662e+01
4.342453093e+01,9.689664941e+01,8.716885539e+00,8.469882392e+01,5.531552297e+01,9.194011494e+01,3.387656184e+01,5.149749886e+00,1.964600325e+01,7.042065862e+01,3.418960244e+01,3.983686204e+01,3.546394368e+01,2.878832738e+01,6.036782334e+01,4.885095435e+01,4.307045501e+01,8.900394596e+01,7.577610810e+00,1.578278892e+01,7.481552432e+01
8.219897815e+01,8.670783765e+01,9.396098643e+01,9.353113446e+01,9.901345188e+01,1.845033786e+01,3.224028436e+01,6.006263315e+01,1.977693975e+01,1.107772665e+01,7.289032962e+01,7.758220218e+01,6.315812529e+01,3.826480784e+01,8.119156889e+01,9.859667013e+01,8.525405091e+01,9.547278166e+00,2.958691764e+01,8.889875811e+01,7.137640792e+01
8.189429188e+01,6.823947153e+01,3.625273408e+01,1.229494576e+01,9.490207695e+01,4.932457550e+01,8.468470549e+01,7.017170402e+01,4.826788402e+01,3.099298830e+01,9.501440436e+00,9.571130469e+01,9.234020716e+01,7.613863958e+01,7.947340637e+01,6.261563989e+01,4.078986641e+01,8.893798342e+01,1.365578406e+01,6.026097867e+01,9.802767078e+01
4.758198695e+01,7.122434260e+00,5.066285803e+01,2.118122203e+01,8.600570333e+01,4.821937379e+01,1.397709045e+01,8.725583668e+01,1.737816518e+01,1.785353105e+01,8.621907357e+01,1.320711714e+01,6.845844844e+01,2.908653729e+01,8.632554220e+01,6.885847005e+00,5.912249762e+01,4.542137100e+01,9.111213299e+01,5.827910550e+01,3.204748328e+01
9.383994892e+01,3.801246763e+01,8.659166988e+01,1.933092893e+01,4.363108995e+01,4.235141586e+01,8.981773597e+01,4.048046405e+01,4.087830122e+01,1.764553280e+01,8.672918445e+00,2.840442263e+01,8.757254942e+01,9.413371756e+01,1.356479900e+01,6.085247011e+01,6.209884572e+01,8.521439373e+01,8.347762297e+01,7.029439100e+01,8.108037914e+01
3.094538219e+01,9.228660794e+01,3.774144219e+01,4.201273668e+01,2.097562913e+01,9.880147287e+01,2.020869349e+01,3.262346436e+01,7.755472747e+01,6.369013393e+00,2.041188379e+01,2.994326204e+01,1.171078690e+01,9.563949205e+01,5.033183844e+01,6.275547440e+01,3.557962647e+01,8.041411825e+01,1.106672179e+01,7.518614980e+01,2.595533714e+01
6.048856595e+00,5.542601139e+01,7.265495579e+01,9.385879430e+01,4.749721000e+01,5.821387128e+01,9.285801659e+01,8.335472283e+01,9.536835425e+01,6.242494597e+01,3.777606831e+01,1.938939257e+01,9.634480150e+01,6.942601680e+01,3.122937525e+01,4.085609842e+01,7.644216082e+01,2.319532206e+01,2.382002713e+01,4.823813626e+01,1.362356580e+01
7.396392006e+01,7.736696335e+01,6.087292791e+01,4.869821295e+01,8.030993574e+01,4.637505494e+01,4.745554601e+01,3.816874474e+01,8.587926198e+01,3.252824571e+01,4.062828874e+01,9.391394644e+01,4.736588950e+01,9.397205545e+01,1.391338015e-01,5.460484183e+01,5.225863239e+01,3.156185587e+01,7.757184108e+01,9.376934512e+01,7.454820988e+01
8.074883556e+01,6.741109610e+01,2.700384999e+01,3.996817106e+00,8.597344350e+01,1.052651726e+01,1.973364900e+01,7.080652714e+01,5.786298029e+01,7.453904419e+01,3.167132415e-01,9.351212249e+01,8.435237750e+01,7.332353409e+01,3.735677230e+01,1.619784135e+01,2.417137479e+01,6.952860627e+01,3.043861798e+01,8.324711298e+00,9.466623759e-01
5.917456703e+01,5.438475554e+01,5.144419804e+01,9.959609482e+01,6.085228105e+01,7.250880309e+01,4.898440665e+01,9.752112027e+01,2.170800893e+01,8.283224670e+01,1.887591068e+01,4.080477838e+01,9.323452639e+01,6.166259189e+01,9.911101705e+01,3.693294197e+01,6.530183747e+01,9.244891390e+01,6.376686315e+00,9.641108424e-01,2.753157644e+01
3.957523029e+01,3.163001085e+01,7.457651896e+01,5.842816873e+01,8.936374325e+01,7.567939266e+01,2.272826744e+01,1.559087526e+01,8.420423608e+00,3.507266673e+01,6.439263072e+01,1.655350609e+01,6.053119810e+01,1.848927069e+01,7.299878975e+01,2.320725242e+01,2.884438832e+01,6.542760859e+01,2.575353885e+01,4.359636839e+01,4.443871530e+01
9.016416749e+01,3.533174852e+01,9.095092994e+01,8.836183917e+01,8.555389159e+01,2.012279225e+01,4.106646684e+01,8.627831398e+01,3.195981241e+01,3.154651230e+01,9.196499331e+01,7.519590984e+01,3.224206507e+01,5.171442284e+01,7.317930086e+01,6.101082355e+01,4.388819734e+01,9.732403656e+01,2.151212510e+00,1.441958701e+01,3.012841835e+01
2.077724351e+01,2.293136699e+00,9.641446813e+01,4.729229624e+00,6.833822031e+01,4.309433312e+01,4.841356543e+01,9.242238220e+01,2.220214066e+01,2.259499705e+01,7.813368343e+01,8.288805790e+01,3.367108654e+00,3.838770821e+00,5.720445390e+01,8.077842110e+01,8.340302467e+01,1.367124185e+01,5.145574743e+01,4.675731357e+00,8.361948973e+00
4.681233886e+01,5.550011183e+01,9.793106731e+01,3.989225576e+01,4.340211769e+01,4.351025916e+01,3.974705592e+01,9.487139548e+01,1.443221896e+00,2.040064333e-01,7.619359451e+01,6.187532750e+01,8.222199598e+01,5.540103596e+01,3.149063167e+01,1.165827392e+01,3.070814555e+01,2.206963050e+01,6.192732871e+01,3.690222157e+01,8.783000427e+01
4.767703299e+01,1.004143061e+01,5.676485746e+01,4.969169532e+01,6.754282836e+01,3.095693410e+01,8.078971993e+01,1.055130999e+01,8.873773024e-01,5.029235249e+01,1.086387451e+01,5.715980140e+01,6.205959800e+01,5.656455688e+01,9.424148320e+00,9.866831572e+01,5.857017168e+01,9.349786097e+01,5.279512173e+01,9.215772016e+01,5.679578070e+01
6.592732259e+01,8.713038937e+01,7.384930673e+01,3.591473036e+01,8.104395219e+01,1.148331267e+01,9.894647182e+01,3.774187928e+01,9.654669855e+01,2.077395106e+01,8.728956134e+01,4.974069480e+00,3.493037619e+01,4.195878239e+01,3.456440655e+00,9.378173971e+01,8.485749731e+01,8.247843972e+01,5.228100894e+01,9.065365060e+01,5.119422337e+01
7.635634048e+00,3.436786718e+01,7.899395437e+00,9.797448832e+01,7.951604041e+01,4.656913342e+01,9.340289872e+01,1.133087201e+01,4.324451706e+01,4.888394775e+01,6.507822754e+01,4.181505142e+00,4.642073956e+01,9.715585918e+01,2.951383076e+01,2.556137336e+01,1.089517428e+01,1.680018512e+01,5.124263650e+01,2.785661776e-01,1.159872486e+01
5.533775492e+01,6.303807968e+01,6.301335338e+00,7.393912649e+01,3.355009752e+01,4.702468314e+01,9.271706150e+01,5.712287979e+01,4.919313258e+01,1.430899934e+01,7.036205205e+01,5.891203830e+01,8.461762796e+01,1.654564089e+01,1.547870257e+01,7.752137477e+01,9.931488856e+01,5.165938805e+01,6.726180454e+01,7.578131359e+01,6.296293122e+01
4.209730494e+01,2.712993997e+01,8.500204493e+01,4.838563093e+01,3.155489908e+01,6.912903854e+01,4.914059212e+01,5.753556023e+01,6.998379135e+01,9.188278349e+01,7.274555748e+01,7.735668442e+01,1.874609737e+01,9.307833199e+01,1.950669735e+01,4.738532342e+01,8.720245593e+01,1.276817208e+00,3.214586292e+01,7.150150812e+01,2.938354702e+01
4.802802778e+01,8.007347539e+01,5.978570661e+01,5.504799220e+01,3.686254254e+01,5.993713449e+01,4.525390524e+01,4.698689943e+01,3.545652478e+01,7.872278432e+01,4.698134034e+01,4.801831755e+01,5.727954180e+01,9.493260008e+01,4.081065384e+01,5.215310569e+01,4.431917228e+01,8.574496077e+01,8.391966846e+01,6.242008043e+01,8.957989282e+01
8.111404613e+01,4.600314119e+01,5.808460951e+01,9.151595442e+01,2.378040574e+00,5.268341943e+01,7.043427079e+01,7.556832192e+00,1.956668494e+00,1.676824429e+01,2.213045228e+01,5.274021354e+01,4.311115461e+01,1.118661859e+01,9.012928369e+01,3.088650604e+01,2.013008406e+01,3.259173709e+01,2.739428467e+01,8.658181467e+01,7.803595546e+00
2.716852473e+01,6.241483185e+01,6.830496871e+01,5.101280648e+01,6.390347378e+01,2.289168855e+01,6.290067557e+01,6.538042306e+01,1.447393740e+01,9.195117690e+01,4.910533527e+01,3.622293423e+01,2.908337693e+01,4.674565136e+01,9.491602085e+01,7.108752600e+01,1.133495011e+01,3.219580025e+01,3.486325759e+00,7.379244566e+01,2.570537282e+01
6.371958462e+01,1.849301375e+01,5.906255607e+01,1.978682142e+01,9.078832563e+01,2.582372946e+01,1.214434877e+01,8.256974541e+01,1.525029595e+01,6.943996563e+01,2.106316719e+01,7.975177193e+01,6.493434340e+01,8.053135004e+01,9.474355634e+01,3.251682936e+01,4.823485660e+01,5.562883147e+00,8.133714652e+01,8.752063575e+01,6.667665351e+01
4.471466468e+01,1.575255116e+00,4.876547089e+01,1.197951033e+01,5.258256258e+01,3.307530959e+01,7.662562090e+00,3.395911505e+01,8.810935560e+01,7.918511485e+00,3.922244814e+01,9.280826114e+01,7.808237201e+00,1.436669945e+01,1.962111813e+01,8.124579569e+01,7.769840553e+00,2.921741232e+01,2.889613093e+01,6.061660071e+00,9.789162595e+01
2.370722499e+01,7.870155824e+00,8.280143530e+01,2.010653440e+01,8.001060249e+01,8.583962758e+01,4.194324840e+01,2.142534965e+01,5.900330130e+01,2.870832405e+00,1.934095097e+01,3.536484962e+01,9.301209473e+01,6.663645372e+01,1.765260162e+01,8.980508109e+00,1.660390090e+01,4.037176365e+01,6.387013272e+01,6.488917746e+01,6.698558950e+00
2.253268615e+01,3.496621570e+01,3.351227487e+01,1.541049641e+01,7.107245397e+00,7.901228991e+01,9.260056774e+01,1.817732201e+01,9.025881002e+01,5.322603308e+01,7.312697860e+00,1.346843643e+01,2.366703449e+01,7.422253864e+01,7.060441315e+01,1.532060586e+00,7.367223644e+01,1.762735763e+01,3.283097941e+01,4.562081363e+01,1.728926762e+01
8.349659695e+01,3.240083151e+01,9.264357008e+01,5.332070190e+01,5.211789987e+01,9.797198480e+01,2.909571996e+01,2.524668182e+01,8.764656502e+01,9.375015037e+01,3.057629979e+01,6.844928074e+01,2.733223480e+01,1.318447418e+01,1.388166719e+01,3.899119926e+01,7.900092402e+01,3.427103654e+01,2.267165600e+01,4.795568447e+01,4.167956035e+01
8.706776962e+01,4.721770424e+01,5.348512468e+01,3.615695301e+01,9.769100094e+01,2.105156770e+01,5.775186651e+01,8.677659838e+01,2.488606062e+01,1.343140220e+01,4.727587835e+01,2.514757498e+01,1.725365922e+01,4.545154685e+01,7.542985613e+01,5.144545928e+01,6.757255501e+01,1.310533385e+01,5.734479658e+01,6.143034133e+01,4.144450617e+01
5.364129287e+01,5.734853442e+01,8.663449267e+01,9.006069308e+01,4.637508284e+01,2.518264086e+01,1.625677621e+01,3.253320374e+01,1.395571352e+01,7.534941233e+01,5.307798879e+01,8.041988734e+01,9.919105656e+00,4.504026762e+01,6.737423035e+01,6.795139514e+01,4.720715237e+01,7.238605864e+01,7.294994060e+01,2.433437211e+01,6.543671078e+01
9.420124595e+01,3.237434347e+01,9.137684781e+01,3.737153320e+00,4.464991442e+01,8.139014699e+01,2.351986688e+01,9.108684828e+01,6.937002377e+00,6.500966143e+01,3.423492997e+01,7.177717303e+01,8.367938629e+01,2.971471302e+01,7.110997197e+01,9.790396245e+01,3.372516040e+01,1.563280002e+01,9.893834002e+01,5.613451250e+01,1.918425268e+01
3.798899584e+01,1.780234386e+01,1.777554561e+01,4.691892769e+01,2.777084796e-01,9.910370925e+01,8.657025268e+01,9.330144359e+01,9.717250037e+01,5.338444801e+00,5.163037691e+01,3.037935535e+01,7.767321872e+01,1.266406147e+00,7.883574597e+00,3.591514021e+01,3.707402707e+01,5.796366291e+01,9.346205130e+01,8.855899982e+01,4.501283154e+01
5.805734558e+01,5.574386601e+01,3.029728686e+01,5.939057537e+01,2.829130524e+01,8.434728600e+01,5.906253699e+01,8.458698325e+01,7.329892031e+01,7.470595201e+01,1.518982727e+01,8.250875758e+01,2.854599649e+01,1.536822648e+01,2.566808690e+01,4.575515215e+01,3.023518257e+01,6.048984545e+01,7.198598545e+01,6.331049854e+01,9.367518964e+01
8.393127086e+01,6.704435856e+01,3.457101920e+01,3.194338544e+01,8.151747176e+01,1.218774986e+01,2.237205918e+00,8.730921433e+01,6.571568325e+01,2.139146953e+01,9.336842217e+01,8.331512984e+00,1.531383672e+01,9.100834010e+01,4.622200204e+01,9.126742449e+01,6.691766621e+01,8.396009563e+01,5.960998542e+01,9.193321084e+01,5.485002009e+01
8.262789652e+01,9.917098127e+01,8.876421312e+01,4.917596449e+01,7.631636924e+01,4.893185029e+01,4.297189735e+01,3.286631619e+01,3.952563222e+01,2.537068261e+01,2.367260853e+01,3.731328212e+00,9.051325972e+00,4.113348810e+01,2.233131191e+00,4.120709277e+01,8.434936288e+01,2.713022282e+01,4.502923326e+01,5.845203941e+01,8.191913364e+01
3.717345169e+01,9.831933572e+01,2.583366814e+01,2.559765270e+00,5.852589538e+01,3.524250305e+01,5.612872374e+01,8.474438318e+01,8.351323660e+01,6.103950167e+01,9.284579429e+00,6.215717194e+01,8.172012345e+01,4.599685595e+01,1.198288213e+01,9.173119679e+01,6.113581099e-01,9.412637319e+01,8.531480884e+01,4.325866322e+01,1.233263385e+01
1.767122211e+01,5.865348158e+01,8.642653799e+01,7.846043070e+01,8.956315226e+01,4.563592527e+01,8.939155232e+01,6.729581070e+01,9.213191328e+01,3.564294892e+00,2.115946985e+01,8.065422357e+01,1.323407091e+01,3.318555694e+01,8.766710970e+01,9.396796107e+01,1.204723608e+01,4.784762192e+01,7.043361885e+01,8.100333571e+01,2.601960835e+01
2.639244806e+00,5.815944579e+01,2.415812060e+00,8.823675180e+01,3.181680272e+01,8.970686548e+00,4.580804713e+00,2.556948956e+01,9.274741279e+01,3.698493918e+01,2.092155316e+01,6.898364304e+00,7.266892917e+00,8.151419186e+01,2.889350307e+01,7.831922793e+01,3.664690555e+01,9.883741849e+01,4.458188824e-03,3.687856336e+01,6.986005605e+01
6.224199303e+01,2.130576812e+01,1.608659942e+01,8.848906948e+00,2.700347507e+01,2.303804568e+01,6.492094228e+01,8.288312527e+01,3.806695529e+01,7.577736851e+01,8.298108973e+01,9.315205517e+01,6.246868407e+01,7.364305960e+01,3.622416441e+01,7.501478244e+01,8.007448603e+01,5.348509578e+00,2.568214566e+01,2.145331472e+01,9.819361781e+01
7.133552284e+01,7.597913453e+01,5.524911692e+00,5.001416069e+01,4.403809470e+01,9.187990921e+01,6.147919539e+01,7.997379981e+01,4.990286357e+01,2.622703712e+01,3.700761773e+01,9.917956041e+01,5.575125883e-01,7.811244663e+01,6.701933144e+01,9.658675951e+01,9.798577134e+01,2.522551018e+01,2.665003151e+01,5.939706145e+01,3.250301811e-01
4.915962706e+01,2.369316644e+01,7.534709093e+00,4.673633845e+01,1.724876024e+01,3.865424005e+01,3.501714958e+01,9.633163457e+01,3.554588651e+01,9.027186307e+01,2.085360354e+01,3.130635718e+01,5.227774308e+01,5.489923607e+01,1.930810664e+00,1.127834660e+01,2.482727980e+01,6.136598872e+01,7.654973946e+00,4.101037692e+01,2.453982495e+00
7.746862891e+01,4.050154685e+01,6.149641793e+00,2.423418941e+01,6.104697311e+01,7.669002491e+01,3.793404309e+01,4.262632085e+00,7.336513160e+01,4.260239031e+01,2.054963240e+01,7.078001806e+01,4.893466194e+01,3.705818180e+01,1.850059943e+01,1.693526532e+01,6.844227312e+01,2.948236182e+00,8.070347126e+01,4.722859662e+01,8.734280640e+01
1.987627504e+01,2.751440897e+01,6.516000026e+01,1.867453219e+01,6.133607499e+01,7.803280541e+01,5.171120616e+01,5.420464276e+01,3.029075096e+01,6.607568697e+01,9.005269295e+01,4.066315793e+01,4.464034895e+01,7.735543449e+01,4.036957089e+00,1.039203134e+01,1.729890740e+01,5.290622568e+01,5.900301168e+01,3.654941434e+01,8.076443522e+00
6.699921286e+01,5.415065783e+01,6.047001105e+01,4.301474586e+01,2.449375123e+01,8.506589187e+01,6.277173746e+01,1.734200144e+01,1.023315827e+01,1.093029414e+01,7.267951245e+01,5.187367550e+00,7.891404678e+01,9.036790030e+01,5.884433855e+01,9.298947416e+01,4.574352765e+01,9.644237501e+01,6.749548539e+01,8.004198779e+01,4.678910405e+01
