v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81
2.359698262e+01,5.936272289e+01,8.390210709e+01,9.879102795e+01,6.618482858e+01,2.967158314e+01,4.940256767e+00,1.658790267e+01,4.445709206e+01,6.326354622e+01,8.472325406e+01,8.252828444e+01,2.941842153e+01,3.654847346e+01,4.680330168e+01,3.918341308e+00,8.020719675e+01,7.003266402e+01,2.804390651e+01,4.250568559e+01,1.531256645e+01,6.598738905e+01,6.164587271e+01,6.597512631e+01,7.255318490e+01,2.617744372e+00,1.209421396e+01,1.584201018e+01,9.995508461e-01,5.166998067e+01,8.949755534e+01,9.366634605e+01,2.871595840e+01,3.748142125e+01,1.046979302e+01,1.894226726e+01,6.071864619e+01,7.555267418e+01,8.621266995e+01,4.328476355e+01,3.404504639e+01,3.637226314e+01,3.939780690e+01,4.120756146e+01,2.624407066e+01,3.336287099e+01,2.867849662e+01,4.430573205e+01,3.918077419e+00,7.748393693e+01,7.513907667e+01,8.142159852e+01,5.563513179e+00,6.562803757e+00,1.164577227e+01,7.852096423e+01,9.310269123e+01,1.802889498e+01,2.081375376e+01,8.569149620e+01,5.640654167e+01,3.945813088e-01,8.208988965e+01,1.430359624e+01,1.093654083e+01,7.492016866e+01,6.860549686e+01,3.251630803e+01,3.682542372e+01,2.669002896e+01,2.199646121e+01,8.601574992e+01,7.512866307e+01,7.479022862e+01,1.971560191e+01,4.385746688e+01,9.566240564e+01,8.092150772e+01,2.723270933e+01,7.134586089e+01,8.547077717e+01
3.718624226e+01,3.142407339e+01,1.272307277e+01,7.036245584e+01,7.954766230e+01,8.635144889e+01,3.517041298e+01,9.758960979e+01,1.745444127e+01,5.443512333e+01,7.139349708e+01,1.345966672e+01,9.366019485e+01,4.455231244e+00,7.839275651e+01,2.695872882e+01,5.244912480e+01,4.695618683e+01,6.786054348e+01,1.499123891e+01,3.884678916e+01,2.426819889e+01,8.648919985e+01,2.293114173e+01,8.527931315e+01,3.712229073e+01,9.010170065e+01,8.627155667e+01,8.549360125e+01,2.722902021e+01,8.089671259e+01,5.997466915e+01,9.344192624e+01,2.072909528e+01,2.272677011e+01,5.485444016e+01,9.342943489e+01,2.142974702e+01,3.558443293e+01,5.387153878e+01,5.001652593e+01,6.736406836e+01,2.884677754e+01,7.347075911e+01,6.812494614e+01,6.693922149e+01,8.737060199e+00,3.295303838e+01,6.150905077e+01,8.406088638e+01,9.666051652e+01,6.942924405e+01,6.286585229e+01,3.413327096e+01,3.043343169e+01,8.117875674e+01,4.177346013e+01,9.676737097e+01,7.994422506e+01,7.840940953e+00,6.190635568e+01,7.780954456e+01,3.001422819e+01,5.772887079e+01,5.086715967e+01,8.296670152e+01,7.134664964e+01,3.557658692e+01,9.062821060e+01,6.833197340e+01,9.207526297e+01,8.816877433e+01,4.229391539e+00,1.751135870e+01,8.395691773e+01,4.636407811e+01,9.770340398e+01,2.662819298e+01,5.116558574e+01,6.738095659e+01,5.550163527e+01
2.855722235e+01,8.930156628e+01,8.460209387e+01,9.794289274e+01,1.779808306e+01,9.082746914e+01,8.964923917e+01,3.253084869e+00,9.042522840e+01,5.934920721e+01,5.574989188e+01,2.666093012e+01,6.746473225e+01,7.240396144e+01,7.795942473e+01,2.865471218e+00,4.384515533e+01,6.694785113e+00,2.437754401e+01,2.784322225e+01,8.377600133e+01,9.083476648e+01,7.838330454e+01,9.911084299e+01,8.143883352e+01,7.783775269e+01,7.417542977e+01,3.883906704e+00,8.723888294e+00,4.003437854e+01,1.675310289e+01,5.298397044e+01,1.405021388e+01,9.261219496e+01,4.700241858e+01,2.850441573e+00,7.145318109e+01,6.477272100e+01,2.861467006e+01,5.077733249e+00,5.743215305e+01,2.575695197e+01,9.384067318e+01,3.293160442e+01,4.792289389e+01,6.259584615e+01,7.244333747e+01,5.559116458e+01,9.839402176e+01,3.678593407e+01,9.827081786e+01,5.208994184e+01,1.640093575e+00,5.025250170e+01,5.637887083e+01,5.221303696e+01,2.936793894e+01,8.487388565e+01,2.641470787e+01,6.205996754e+01,6.487429629e+01,9.162962167e+01,6.253262789e+01,8.445030177e+01,8.881197716e+01,1.382825238e+00,7.519414287e+01,6.611504453e+01,3.597461234e+01,5.791757145e+01,2.594293066e+01,8.638501721e+01,9.523183900e+01,9.161511268e+01,4.181832659e+01,7.920021589e+01,9.459894198e+01,1.820694044e+01,8.656216071e+01,4.250467076e+01,6.370832223e+01
5.819210310e+00,7.989393852e+00,2.904390747e+01,7.749256414e+01,9.656275911e+01,2.832624659e+01,4.826670662e+01,6.518680274e+01,3.968862605e+01,7.930673174e+01,5.684740541e+01,5.708081955e+01,3.389364757e+01,1.488694888e+00,2.539265720e+01,7.478629688e+01,8.579448041e+00,6.102081205e+01,5.581565117e+01,9.993487552e+01,4.026440137e+01,4.407697894e+01,5.274087074e+01,1.088917219e+01,6.696014351e+01,9.515495309e+01,2.045900636e+01,1.699098851e+01,7.354380463e+01,8.710390390e+01,6.729497403e+01,1.816967717e+01,7.487486838e+01,3.914974597e+01,9.574187078e+01,7.774220831e+01,1.913774129e+01,2.389252156e+01,3.283446430e+01,4.016093855e+01,7.149532923e+01,5.519838945e+01,8.683039629e+01,5.346421423e+01,9.994529450e+01,6.894535941e+01,8.939665585e+01,2.221962874e+01,2.429075983e+01,6.217171295e+01,6.254378813e+01,5.318936525e+01,5.974314874e+01,4.703130431e+01,4.283692233e+01,7.068849278e+01,7.651866263e+01,6.757502850e+01,2.232583844e+01,8.769245659e+01,4.693995770e+01,6.264321424e+01,9.784448259e+01,2.881817851e+00,3.896367666e+01,1.543304581e+01,9.137732452e+01,7.057315567e+01,1.100418789e+01,1.126995999e+01,8.579706651e+01,8.025224906e+01,9.139252320e+01,2.044196467e+01,6.703528132e+00,5.532430807e+01,1.038397485e+01,4.186417024e+01,4.509257663e+01,7.222501101e+01,3.386141749e+01
5.392243011e+01,6.103233052e+01,2.839740151e+01,5.968758673e+01,8.631264800e+01,1.623500506e+01,5.244058717e+01,2.371961052e+01,5.724415917e+01,5.218034750e+01,4.626659462e+01,5.308072439e+01,8.903157337e+01,9.535535159e+01,9.892283359e+01,7.588282932e+01,3.038341613e+01,7.880992071e+01,7.812238534e+01,3.094222247e+01,1.450520309e+01,4.719001006e+01,5.696166864e+01,5.690103267e+01,5.909700342e+01,3.068479436e+01,2.889001658e-01,4.058650317e+00,3.900553273e+01,5.916464857e+01,4.875635691e+01,1.094996553e+01,7.732389391e+01,5.746680421e+01,7.038258335e+01,4.616623549e+01,2.387333799e+01,2.581249784e+01,2.427879539e+01,9.190245265e+01,9.866925523e+01,5.881869903e+01,5.624085719e+01,9.998744971e+01,8.915526714e+01,1.664128864e+01,3.334522342e+01,2.213995263e+01,3.770382738e+01,4.884122038e+01,9.878932724e+01,7.159199014e+01,1.173292348e+00,8.691233452e+01,4.731397438e+01,3.541023810e+01,6.494758662e+01,3.437556420e+01,1.743436107e+01,3.413292235e+01,4.404630096e+01,8.883002530e+01,9.117435253e+01,4.457044159e+01,2.921059283e+01,7.664367004e+01,5.709468994e+01,8.847047210e+00,9.680984018e+01,2.078183085e+00,5.894605934e+01,6.767722740e+01,8.561136618e+01,3.429221641e+01,1.449200698e+01,9.285528388e+01,9.591098698e+01,1.741713715e+01,9.397167936e+01,5.030158216e+01,3.061567621e+01
9.747521690e+01,4.768091773e+01,3.031249962e+01,5.190945525e+00,5.261381355e+01,7.871322019e+01,1.526608094e+01,7.951711368e+01,6.079347168e+00,1.322990128e+01,6.629995705e+01,9.190828988e+01,2.284985671e+00,3.925505933e+00,6.682521648e+01,7.845323437e+01,2.159059202e+01,8.771016700e+01,9.578287948e+01,3.171912033e+01,9.014532226e+01,5.332078299e+01,3.565583820e+01,9.687607034e+00,3.291558801e+01,8.319457309e+00,8.763115484e+00,3.662117967e+01,8.353782100e+01,8.322738177e+01,1.354231746e+01,2.682699770e+01,6.804665633e+01,5.826312638e+01,1.568854583e+01,4.282530333e+01,5.602620683e+01,8.787738978e+01,8.268114064e+01,8.309329992e+01,2.491970269e+01,4.918382695e+01,8.044602131e+01,7.213242988e+01,9.821350037e+01,4.068180122e+01,2.570303894e+01,3.024053991e+00,7.186470947e+01,7.643403019e+01,4.022084533e-01,4.864886693e+01,8.988941634e+01,4.417609903e-01,8.439282700e+01,6.020093814e+01,4.167085949e+01,7.442049260e+01,1.223549763e+01,9.481663619e+01,9.748975746e+01,3.942788709e+01,5.435368999e+01,7.192792110e+01,5.774888296e+01,9.077455163e+01,8.826688704e+01,5.620655473e+01,3.692766534e+01,2.569371273e+01,7.744404454e+01,3.417317100e+01,5.453463374e+01,1.354919177e+01,8.856994863e+01,7.062548181e+01,4.949957532e+01,2.692661378e+01,5.625551837e+01,5.016279077e+01,5.086185414e+00
6.150739623e+01,4.628712980e+01,7.235181614e+00,1.122881766e+01,2.317806019e+00,2.680437666e+01,7.169776996e+00,5.844439705e+01,1.326191757e+01,7.887236481e+01,5.437791013e-01,7.457393770e+01,8.897033778e+01,7.452480813e+01,3.072955841e+01,2.922918062e+01,2.960636234e+01,9.599867412e+01,6.600150927e+01,4.847972333e+01,8.614067607e+01,8.947248021e+01,4.260874269e+01,7.822473228e+01,1.733381878e+01,4.830140938e+01,1.457113585e+01,8.690319402e+01,3.132442300e+01,1.818395729e+01,9.844477516e+01,6.767718253e+01,9.513892612e-01,2.692017292e+01,2.928680799e+01,2.958929247e+01,2.798650890e+01,4.470639580e+01,7.163452797e+00,6.368937448e+01,8.562062067e+01,8.619257532e+01,5.634596727e+01,3.129801345e+00,9.885015783e+01,8.599183102e+01,5.810016284e+01,3.845605101e+01,4.077735296e+01,4.782385373e+00,7.095026704e+01,9.077054114e+01,2.799177102e-01,6.045700132e+01,1.337041397e+01,7.473591561e+01,1.926424295e+01,3.970762035e+01,5.482238677e+01,3.617233274e+01,2.718751585e+01,6.444402165e+01,2.908817657e+01,1.704170209e+01,1.841525200e+01,1.802428291e+01,3.887817674e+01,4.952463446e+01,5.414116577e+01,7.940780989e+01,7.535145980e+01,8.139100550e+00,6.228579621e+01,2.807947964e+01,9.922594849e+01,9.950002140e+01,9.883968998e+01,7.474040762e+01,2.062422044e+01,3.956056802e+01,7.927666024e+01
3.578467698e+01,7.125165580e+01,6.611687805e+00,4.395247209e+00,3.130469203e+01,8.016352107e+00,7.825352183e+01,6.761213304e+01,8.831179227e+01,5.919029193e+01,9.574205784e+01,1.616065958e+01,4.905930049e+01,3.267584805e+01,2.231957187e+01,1.103086018e+01,8.390217730e+01,3.878199486e+01,9.830913247e+00,5.576608436e+01,4.178883200e+01,9.325991361e+01,8.333231140e+01,5.374528750e+00,4.899845651e+01,6.782919651e+01,3.115916018e+01,2.282920864e+01,7.639682117e+00,1.759555357e+01,4.083935992e+01,7.518165045e+01,5.523035291e+01,1.781119936e+01,3.182284503e+01,7.606246104e+00,7.844683187e+01,1.340546633e+01,2.000685654e+01,2.075851486e+00,9.531853662e+01,1.288137861e+01,6.578431041e+01,1.549011434e+01,3.960737411e+01,9.807346109e+01,7.537960322e+01,3.099253623e+01,1.053351038e+01,7.222622378e+01,8.682285196e+01,7.387322442e+01,8.461308758e+01,9.382901134e+01,6.117638704e+01,2.684869525e+01,2.121614946e+01,5.312658377e+00,2.592605588e+01,9.317492296e+01,5.915749262e+01,6.552663999e+01,2.437183378e+01,8.621766485e+01,1.162981924e+01,1.895553132e+01,6.413781158e+01,3.003520942e+01,3.234659261e+01,5.509036912e+01,7.890905067e+01,3.673333010e+01,3.050751476e+01,2.405168313e+00,2.004789191e+01,3.637077587e+01,4.386600850e+01,6.673756480e+01,6.019775706e+01,7.122762536e+01,1.404030925e+01
5.813988695e+01,9.194363189e+01,7.458927693e+01,1.008005800e+01,6.295742638e+01,4.758531799e+00,2.213640858e+01,4.976921971e+01,9.152549408e+01,4.760787575e+01,2.562672847e+01,2.532681976e+01,9.690151483e+01,2.035622408e+00,7.680074530e+00,3.546804787e+00,5.853120496e+01,1.712636538e+01,2.723735564e+01,5.690599948e+01,9.033573328e+01,2.993671651e+01,9.454233305e+01,2.085565490e+01,2.422580895e+01,6.798210922e+01,4.257067340e+01,6.304818095e+00,3.890269073e+01,2.029798384e+01,6.616325843e+01,4.227406141e+00,7.889527745e+00,3.838918410e+01,6.337824564e+01,4.074503798e+01,1.810156024e+01,7.513096938e+01,1.762359273e+01,7.478726687e+01,2.861526275e+01,1.013584309e+01,2.082865902e+01,3.897438692e+00,1.953243334e+01,7.780869566e+01,6.585550496e+01,7.568613925e+01,6.028064345e+01,9.545388692e+01,8.406494768e+01,6.571713952e+01,5.282345318e+01,9.672768037e+01,6.982902050e+01,3.827815189e+01,7.768308259e+01,7.450169544e+01,9.965490742e+01,2.076269962e+01,3.428290846e+01,1.817849029e+01,4.347788214e+01,7.145231688e+01,4.398324433e+01,8.574566952e+00,1.551115254e+01,7.040094690e+01,8.201683625e+01,7.129782356e+01,3.925846566e+01,3.126883920e+01,7.680318741e+01,8.245216088e+01,2.948362646e+01,9.024344797e+01,4.044984330e+01,3.251460862e+01,9.718748876e+01,5.971147256e+01,5.974861788e+01
1.620380430e+01,5.475583272e+01,9.024197227e+01,9.511387076e+01,9.272294902e+01,3.545818091e+01,5.221332187e+01,8.937993093e+01,1.366033946e+01,9.316445154e+00,7.956069187e+01,8.201954900e+01,6.597811026e+01,6.085190515e+01,4.949045046e+01,7.773993973e+01,2.392691597e+01,2.419351251e+01,1.652861324e+01,2.823614957e+01,4.381938937e+01,5.576647171e+01,5.378601884e+01,6.004358686e-02,4.847101761e+00,6.434116011e+00,9.865099027e+01,6.681594810e+01,4.437635088e+01,7.604156182e+01,6.025078476e+01,5.056195158e+01,4.833195591e+01,4.406467515e+01,7.672025510e+01,7.604363432e+01,9.881763945e+01,7.332132566e+01,3.000487275e+01,7.735018475e+01,1.727620962e+01,6.310228266e+01,7.011520147e+01,6.877464358e+01,9.118656397e+01,6.237221919e+01,2.776466246e+01,3.974304599e+01,9.549952158e+01,3.743327756e+01,4.436701765e+01,1.038249594e+01,9.960480364e+01,1.330087835e+01,6.956026722e+01,1.842279159e+01,4.673160159e+01,9.878195803e+01,6.862702014e+01,8.418773160e+01,1.673521813e+01,3.432056510e+00,5.508529288e+01,1.921160711e+01,4.327784088e+00,6.135401778e+01,6.986475467e+01,9.236425759e+01,9.471607373e+00,7.851039388e+01,6.156395897e+01,2.355476175e+01,4.629565640e+01,8.962012638e-01,6.987226734e+00,6.442565360e+01,8.585753521e+01,5.713117687e+01,7.919486239e+01,1.268841090e+01,3.290961191e+01
2.696322011e+01,8.415639564e+01,8.848462434e+01,4.123439993e+01,5.675719764e+01,2.532649710e+01,3.927709035e+01,5.876617544e+01,3.110042395e+01,8.060707988e+00,3.093776552e+01,1.694548146e+01,1.261595868e+01,8.535164144e+01,7.569856552e+01,2.915766193e+01,2.245224007e+01,6.402670094e+01,9.746058542e+01,7.744598571e+01,1.676757795e+01,3.696827328e+00,4.625736782e+01,2.168419881e+01,7.992379221e+01,5.732533380e+01,4.275650265e+01,1.403336829e+01,2.284861517e+01,4.200446258e+00,6.368702725e+01,8.873209811e+01,6.300639869e+01,3.781622063e+00,2.376266903e+01,7.097224554e+01,9.258920982e+01,3.252652654e+01,4.327940244e+01,9.724692265e+01,2.951196807e+01,4.697462294e+01,3.741077312e+01,6.059298043e+01,8.538869382e+01,5.022023499e+01,1.047090298e+01,7.672962935e+01,1.964844169e+01,5.852585312e+01,6.507466501e+00,6.626098775e+01,2.348242004e+01,1.384164409e+01,5.187056885e+01,4.702512411e+01,7.303525675e+01,9.663892136e+01,6.241804040e+00,7.645879064e+01,3.548018066e+01,4.594588575e+01,1.643136961e+01,7.730523023e+00,6.784107609e+01,2.737511491e+01,7.969148698e+00,1.884601577e+01,6.914010346e+01,5.986281837e+01,6.870444403e+01,7.922778669e+01,1.442578625e+00,3.505283004e+01,7.252043950e+01,8.983288155e+01,1.973091429e+01,2.928783853e+01,3.319180216e+01,1.339724165e+01,9.860746982e-01
9.239687071e+01,4.920500579e+01,8.721805298e+01,8.489837079e+01,8.901675700e+01,5.511682043e+00,8.998830363e+01,1.686246141e+01,2.461774550e+01,6.238532665e+01,1.379400960e+01,9.785963244e+01,2.679819169e+01,4.777698194e-01,6.027392383e+01,5.181852505e+01,5.697408483e+01,1.166942297e+01,1.419835586e+01,4.917871328e+01,9.484319058e+01,7.810541246e+01,3.002987578e+01,1.987566998e+01,4.120721215e+00,5.595125039e+01,4.211022663e+01,4.372948662e+01,1.979510438e+01,1.644059058e+01,7.958507986e+01,1.852026666e+01,3.607079977e+01,7.204101583e+01,2.484501886e+00,5.898865601e+01,4.907387949e+01,5.418226445e+01,5.944791193e+01,3.862876827e+01,1.941500694e+00,4.547487397e+01,3.561469184e+01,2.908788062e+01,5.945745369e+01,6.437440529e+01,6.000002101e+01,6.902927097e+01,9.898173803e+01,4.812906631e+01,5.099650844e+01,1.066938795e+01,6.148867266e+01,3.937813414e+01,4.625225347e+01,3.803450648e+00,7.149294855e+01,3.268883215e+01,9.485745613e+01,6.488738684e+01,3.521155932e+01,3.788208423e+01,3.012638006e+01,7.762550959e+01,3.237617958e+01,5.375145388e+01,4.006362279e+01,6.453386591e+01,3.398629424e+01,2.510158531e+01,3.151815090e+01,9.538882367e+01,6.385942690e+01,4.234570559e+01,2.708412193e+01,7.336533462e+01,6.376794693e+01,1.322848047e+01,7.418878572e+01,6.644525635e+01,5.039759070e+01
1.225147144e+01,7.024513250e+01,3.881971863e+01,5.246278829e+01,6.608406396e+01,5.208633306e+00,3.344121205e+01,7.620808404e+01,2.002670909e+01,6.734043914e+01,8.926421629e+00,2.075492763e+01,9.860088109e+01,9.052729437e+00,4.507648353e+01,2.468455794e+01,9.011276082e+01,6.762833811e+01,2.230605700e+00,4.609239027e+01,5.907370801e+01,3.934583940e+01,2.345278866e+01,3.313769482e+01,9.676022584e+01,9.751962356e+01,4.845824126e+00,6.143965241e+01,3.539283937e+01,9.134603976e+01,4.606984337e+00,1.186207638e+01,5.563723558e+01,6.485859976e+01,4.899134870e+01,8.527805550e+01,5.234993292e+01,9.569787825e+01,3.321703707e+01,6.868349550e+01,2.846353636e+01,3.032850897e+01,7.693469273e+01,2.367873937e+01,3.896355404e+01,8.124617500e+01,4.111699431e+01,4.251526106e+01,8.734622634e+01,6.082180320e+01,7.116083492e+01,3.916970682e+01,1.565808870e+01,5.544785043e+01,4.586495949e+01,1.703189993e+01,9.140287861e+01,4.615016538e+01,1.681838460e+01,7.836112477e+01,3.447710169e+01,4.366191648e+01,5.690383808e+01,6.503222738e+01,5.392578519e+01,6.747313671e+01,1.098406179e+01,9.541149089e+01,1.058291747e+00,6.016577542e+01,7.395884146e+01,6.069015734e+01,3.762535253e+01,6.658474061e+01,6.377907837e+01,8.126448567e+01,1.850746260e+00,5.885038294e+01,7.794333177e+01,9.367764559e+01,5.265295541e+01
8.352467009e+00,5.050295252e+01,7.471249863e+01,6.430800479e+01,3.350119092e+01,1.751276700e+01,5.100172411e+01,1.699263176e+01,6.650933734e+01,7.152568715e+01,9.235653386e+01,7.968211902e+01,9.308215042e+01,5.363507076e+00,6.476682574e-01,2.209463265e+01,6.468088269e+01,6.290742337e+01,9.771028672e+01,4.184411582e+01,2.121124574e+00,1.049011455e+01,7.998818793e+01,9.347738310e+01,1.845536313e+01,2.261733652e+00,3.415964593e+01,1.822656400e+01,3.645751765e+01,9.956198940e+01,2.681877496e+01,8.539802455e+00,4.887635215e+01,9.459897592e+01,5.328316286e+01,5.686580240e+01,6.568877966e+01,1.490047495e+01,1.138150342e+01,6.184193347e+01,9.379737285e+01,6.854683090e+01,3.284874864e+01,8.216660354e+01,2.078842566e+00,2.663525765e+01,2.114279056e+01,8.218334892e+01,9.917032600e+01,2.495943780e+01,2.967256406e+01,8.728956883e+00,3.068710147e-01,4.160805025e+01,6.332114276e+01,7.151569575e+01,7.709632213e+01,9.847499065e+00,8.872424847e+01,4.321570195e+01,6.974927339e+01,3.066033585e+00,7.915575716e+01,1.190468379e+01,1.014113336e+01,6.797430734e+01,4.829109379e+01,8.770999535e+01,9.128526702e+01,4.668909580e+01,8.823525022e+01,2.248126469e+01,8.386536731e-01,8.134096335e+01,4.709051149e+01,9.754115580e+01,7.437753308e+01,2.558213885e+01,5.044252800e+01,1.019851795e+01,7.823969675e+01
5.303334141e+01,9.599457998e+01,1.396341648e+01,7.216973395e+01,7.512555102e+01,3.004811630e+01,3.712767449e+01,4.933824354e+01,6.571263099e+01,4.272906837e+01,4.084709548e+00,3.520220307e+01,2.934527573e+01,9.117529023e+01,7.526718740e+00,8.065496020e+01,9.960619917e+01,4.178705729e+01,3.657199799e+01,1.280165327e+01,5.771747641e+01,5.320955968e+01,4.082509961e+01,9.607762052e+01,9.922615984e+01,9.569911783e+01,6.929648181e+01,3.072670109e+01,6.479987855e+01,3.153634701e+01,5.031523594e+01,5.155459923e+01,1.211956956e+01,3.502745130e+01,8.312740711e+01,2.908968220e+01,3.368153998e+00,1.915223213e+01,2.736648765e+01,6.242495281e+01,4.691354904e+01,3.665724206e+01,1.131713658e+01,6.386098213e+01,3.289326228e+01,7.553501281e+01,6.608062175e+01,1.833034595e+01,9.424367628e+01,5.689238815e+01,4.769494277e+01,2.848141321e+00,6.112692262e+01,5.947710936e+01,1.842295376e+01,2.414424132e+01,7.296831518e+01,9.985172765e+01,5.426847041e+01,5.747160073e+01,6.066854851e+01,2.893980603e+01,4.597288892e+01,1.618172864e+01,3.928809762e+01,3.791571857e+01,7.355475161e+01,2.466688044e+01,7.184050208e+01,1.519546220e+01,1.454229090e+01,2.444545339e+01,2.802232692e+01,5.605974096e+01,8.719604647e+01,9.215081091e+01,5.719245252e+01,2.800334634e+01,3.728680100e+01,7.177703240e+01,1.830389048e+01
7.506366668e+01,7.205639416e+01,3.350073475e+01,6.184391149e+01,5.129505049e+01,5.400951936e+00,1.788543617e+01,4.081881627e+01,1.202296319e+01,8.091579497e+01,9.495556492e+01,3.952088384e+01,6.751039547e+01,3.399922407e+01,6.730755187e+01,8.303208715e+01,9.288141275e+01,3.339620556e+01,8.307203766e+01,2.819616555e+01,4.953282596e+00,2.877593114e+01,3.353396756e+01,9.691826030e+01,5.061803026e+01,2.169082105e+01,6.563015854e+01,5.525048426e+01,6.653073155e+01,3.671348468e+01,2.345726808e+01,7.576125700e+01,7.928584973e+01,7.355900340e+01,9.454356503e+01,5.839347695e+01,6.948850603e+01,4.499827109e+01,4.899234085e+01,1.885194316e+01,6.083329292e+00,9.752947102e+01,9.175598407e+01,2.348464223e+01,1.628744175e+01,8.145468804e+00,7.014605639e+01,8.930552348e+01,1.773810379e+01,9.519505198e+00,6.451063461e+01,3.010640685e+01,5.115234719e+00,7.027591537e+01,4.439374786e+01,8.032672098e+01,6.426767175e+01,5.960032852e+01,1.646689881e+01,9.104262083e+01,3.113429180e+01,8.524259461e-01,6.636672214e+01,8.053676229e+01,7.770778642e+00,7.489173076e+01,6.011299302e+01,9.458099776e+01,3.970353143e+01,8.075848939e+01,1.933681169e+01,1.919794750e+00,2.822049141e+01,2.508170397e+01,5.165542930e+01,1.658128918e+01,1.166644004e+01,4.811181751e+01,4.592905888e+01,5.906640041e+01,2.280394019e+01
5.023971664e+01,8.689654162e+01,9.889748740e+01,3.361796959e+01,8.826756747e+01,1.487331780e+01,8.907059331e+01,9.051978105e+01,2.576472524e+01,6.112292667e+01,5.436293637e+01,4.303236521e+01,1.791541001e+01,6.625452407e+01,7.603126470e+01,8.380306011e+01,2.363797306e+01,4.501118418e+00,5.438080544e+01,6.595155278e+01,1.712496733e+01,5.646880417e+01,9.023763742e+01,6.320277784e+01,2.102188834e+01,9.123490547e+01,4.051569833e+00,1.684463943e+01,2.248596139e+01,2.201540700e+01,3.975231192e+01,9.275611318e+01,7.273512498e+01,4.110065098e+01,3.987860949e+01,8.363723316e+01,8.684899454e+01,5.072890839e+00,6.649990444e+01,7.190476697e+01,2.328016815e+00,1.206418241e+01,4.507365573e+01,7.550230049e+01,1.775816141e+01,2.431079639e+01,1.659056899e+01,6.735550346e+00,1.568528156e+00,8.443763879e+01,1.919488677e+01,8.186827314e+01,1.031122490e+01,8.741646679e+01,2.373291889e+01,9.795417335e+01,3.087288709e-01,4.558946586e+01,9.438068019e+01,9.960447179e+01,8.155560632e+01,4.256242759e+01,8.372689785e+01,6.028412316e+01,6.955321293e+01,8.386228356e+00,3.406603878e+01,3.622981097e+01,1.297523359e+01,7.369937112e+01,2.602313494e+01,8.822675927e+01,4.163121162e+01,3.265421264e+01,7.571307659e+01,1.117006995e+00,8.856240126e+01,1.728088592e+01,7.125184048e+01,6.295223869e+00,9.372685819e+01
