v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18
3.077505597e+01,3.475192388e+01,9.794868256e+01,6.635344688e+01,1.937326641e+01,5.103815970e+00,2.727675699e+00,6.641799314e+01,4.413660128e+01,9.446148939e+01,4.064361934e+01,3.805343173e+01,9.019773047e+01,1.188769435e+01,8.960505282e+01,3.423806636e+01,8.099659583e+01,8.926756235e+01
7.916020039e+01,9.423447074e+01,5.481793820e+01,7.510022841e+01,2.794490634e+01,3.441245517e+00,6.643375191e+01,3.997751583e+01,3.788984958e+00,7.383295936e+01,6.936881424e+01,9.830667491e+00,1.075442890e+01,5.988680201e+01,7.060793553e+00,1.645660713e+01,5.284138817e+00,1.599291754e+01
5.654603578e+01,7.079774524e+00,3.423311879e+01,1.515274046e+01,2.053696045e+01,6.196905996e+01,6.652675513e+01,8.084877219e+01,5.763893475e+01,7.698437423e-01,8.649321395e+01,1.586652891e+01,2.278349605e+01,2.873621808e+01,2.250083655e+01,9.084646439e+01,1.155699178e+01,8.896371364e+01
4.813026765e+01,3.866948590e+01,1.431582307e+01,5.963813403e+01,2.444254299e+01,8.404322619e+01,7.259702114e+00,2.196413994e+00,9.718960665e+01,1.426314546e+01,6.878636151e+00,6.133386184e+01,6.647669850e+01,9.326136962e+01,5.745682500e+01,8.871444388e+01,1.607851702e+01,5.224123972e+01
2.856730651e+01,1.039856456e+01,9.981273798e+00,1.452215758e+01,5.358214023e+01,6.185846620e+01,5.097064563e+01,6.594874399e+01,4.733118142e+01,3.080376782e+01,4.780851854e+01,4.086439999e+01,8.812828736e+01,8.566133491e+01,3.325240628e+01,1.097516838e+01,4.030072595e+01,9.355301419e+01
3.723805213e+01,3.070049556e+01,4.277895270e+00,6.934226776e+01,8.564359631e+01,7.431898317e+01,2.320050224e+01,2.178617837e+01,9.299341429e+01,2.111596342e+01,5.831233304e+01,1.501269049e+01,7.699562174e+01,8.419588929e+01,4.463547023e+01,5.553131775e+01,5.187772812e+01,2.531079575e+00
8.054691563e+01,1.845250117e+00,1.952678819e+01,4.333018573e+01,5.705346083e+01,8.872025296e+01,3.504240462e+01,7.862993703e+00,8.145272282e+01,9.050036807e+01,4.452730143e+01,5.681119592e+01,4.775843066e+01,3.075214178e+01,1.655384801e+01,9.009865369e+01,9.431882167e+01,8.107902026e+01
2.664301121e+01,2.943813626e+01,5.445947019e+01,6.474636632e+01,5.006480163e+01,8.534666521e+01,8.686333772e+01,8.447857765e+01,4.472546115e+01,3.129638431e+01,6.639960048e+00,1.021389309e+01,4.628400651e+01,2.569053289e+01,3.171605806e+01,7.011324934e+01,3.291249005e+00,6.088901508e+01
7.853313012e+01,2.979503406e+01,7.189262934e+01,4.094976248e+00,7.915090758e+01,6.637031972e+01,6.806647304e+01,8.810301598e+00,9.565666724e+01,7.829541015e+01,1.327942541e+01,9.030132826e+01,9.251761205e+00,9.026075178e+01,7.428713029e+01,1.302123940e+01,1.833835741e+01,5.771621047e+01
4.537813949e+01,9.669948814e+00,7.974384076e+01,9.454208406e+01,4.309620534e+01,8.866838872e+01,9.362625942e+01,4.806631513e+01,7.732477508e+01,8.397226291e+01,6.674173038e+01,1.054912413e+01,1.631541463e+01,4.328533323e+01,9.349669826e+01,3.080967842e+01,9.133987088e+01,6.314757755e+01
9.508691799e+01,4.096599133e+01,2.180375783e+01,4.695214297e+01,5.557703765e+01,8.279103751e+00,1.099062862e+01,4.401568110e+01,7.847945358e+01,9.669017813e+01,4.082869408e+01,7.991944619e+01,5.621365400e+01,4.164250310e+01,3.824688037e+01,9.400768234e+01,2.530957551e+00,6.359741883e+01
9.269890262e+01,5.897726587e+01,4.015888741e+01,2.393397104e+01,6.919669572e+01,7.901683139e+01,5.319021590e+01,3.380131608e+01,6.453914369e+01,3.641716961e+01,8.211002633e+01,9.003704235e+01,2.679001989e+01,3.230522005e+01,6.790473613e+01,6.932421008e+01,7.370326071e+01,1.537960820e+01
1.103046374e+01,4.323254555e+01,1.416899816e+01,6.061071128e+01,1.351834819e+01,6.245976696e+01,7.599182837e+01,2.709688083e+01,8.003368833e+01,2.844891857e+00,2.363234949e+01,7.081000635e+01,2.140342520e+01,2.173843342e+01,2.398685342e+01,5.112327466e+01,5.034174315e+01,3.969706501e+01
2.598443514e+01,8.809575972e+01,7.876704027e+01,8.108214659e+01,9.094813142e+01,8.174364675e+01,2.712764166e+01,4.429283632e+01,1.475681503e+01,8.291808686e+00,5.660863129e+01,7.523958235e+01,7.402478328e+01,5.415760109e+01,3.160858285e+01,8.637175786e+01,2.333654372e+01,8.562945088e+01
4.437302949e+01,1.573935275e+01,7.758824695e+01,7.910546521e+00,9.278359828e+01,5.149135551e+01,9.703712726e+01,3.578656011e+01,3.821996857e+01,1.270614439e+00,1.958559981e+01,6.339214686e+01,4.143876781e+01,1.959589191e+01,6.016803415e+01,2.509803327e+01,4.786099407e+01,4.637031965e+01
1.898690568e+01,3.988994488e+01,8.749687706e+01,1.089571546e+01,9.924150858e+01,6.709940208e+01,2.483781878e+01,3.812460981e+01,8.752037532e+01,2.609455088e+01,2.724381622e+01,5.364346890e+01,4.954534923e+01,6.593489663e+01,4.858703998e+01,8.981416096e+01,6.735490561e+01,8.030512122e+01
6.958315745e+01,7.890547970e+01,3.976469722e+00,2.998045497e+00,4.344739348e+01,4.949915102e+01,9.001691243e+01,3.658846372e+01,9.982564891e+01,2.279700604e+01,7.742774820e+01,3.858485576e+01,9.224786490e+01,5.719686400e+01,8.086951742e+01,6.616318681e+01,1.785025031e+01,9.849950234e+01
8.902651011e+01,9.277884305e+01,5.349109950e+01,1.924771910e+01,3.782992942e+01,9.250561996e+01,2.970947036e+01,9.613934229e+01,3.394398617e+01,7.396936787e+01,7.184051959e+01,3.113900919e+01,1.425117721e+01,4.039955795e+01,9.082882442e+01,3.024941819e+01,3.714948970e+01,6.024730419e+01
2.179610272e+01,5.394896911e+01,9.881933015e+01,6.671040067e+01,9.358212007e+01,1.251650031e+01,7.134521147e+01,7.446737969e+00,1.963036713e+00,9.612562541e+00,1.169829675e+01,9.016374821e+01,4.136883463e+01,8.730459423e+01,5.972113621e+01,7.943293340e+01,2.656016144e+01,4.182128875e+01
1.052984752e+01,7.973495191e+00,3.332719276e+01,2.835213469e-01,3.598012935e+01,2.093921011e+01,6.559324987e+01,1.457658754e+00,8.840784979e+01,7.839770222e+01,4.116867131e+01,2.471328047e+01,9.306212205e+01,6.757862942e+01,7.933887543e+01,4.198501171e+01,1.616268700e+01,5.655082022e+01
6.185169487e+01,6.069139576e+01,6.674805713e+01,9.153307883e+01,1.088077913e+01,4.236490639e+01,9.056279781e+01,1.680165345e+01,4.333278139e+01,8.846519882e+00,2.658686919e+01,3.712491693e+01,1.469351395e+01,3.774773941e+01,3.663027479e+01,2.608772914e+01,3.196749570e+01,4.678837393e+01
3.011515502e+01,6.736117237e+01,2.065054973e+01,8.563067388e+01,6.081169739e+01,2.272293566e+01,7.349125714e+01,8.804930961e+01,6.635191439e+01,1.965199313e+01,2.857909519e+01,4.753878285e+01,7.102456452e+01,3.399343240e+01,3.938336972e+01,4.133166584e-01,5.783333927e+01,6.863319102e+01
6.489131355e+01,4.008194395e+01,2.647726935e+01,7.671730746e+01,2.369072529e+01,5.706433663e+01,3.212213171e+01,5.926996989e+00,6.021940568e+01,7.477160951e+01,2.507995215e+01,5.231058760e+01,6.905506335e+01,5.547053863e+01,4.322112986e+01,3.188001021e+01,4.237899198e+01,7.936147971e+01
1.935110824e+01,9.724914762e+01,4.402271028e+01,3.609006579e+01,2.466959749e+01,4.886093248e+00,7.638136716e+01,3.484664436e+01,5.405463190e+01,8.460159081e+01,5.262203965e+01,7.036095512e+01,4.808234081e+01,8.192445649e+01,5.626039590e+01,6.290038514e+01,7.688912125e+01,5.121033466e+01
9.371343636e+01,6.537300827e+01,2.901229842e+01,3.008120872e+01,7.144390099e+01,2.496711475e+01,9.159404227e+01,9.221541593e+01,1.754689691e+01,8.810622738e+01,3.490254694e+01,1.898812765e+01,6.920131906e+01,5.611890999e+00,8.073792508e+00,4.418671797e+01,7.265303416e+00,9.495763953e+01
4.868190811e+01,8.774047677e+00,5.479317705e+00,8.726373034e+01,1.470825321e+01,2.104485159e+01,7.494559584e+01,9.522744491e+01,7.587573912e+01,2.339823345e+01,8.889353823e+01,3.579648552e+00,9.339522197e+01,5.087227957e+01,2.053756611e+01,8.429301744e+01,9.576527413e+01,5.853804229e+01
9.402424971e+01,8.093835854e+01,8.470565928e+01,5.846082562e+01,8.716623387e+01,2.065555222e+01,8.925772388e+01,4.075729572e+01,6.879517745e+01,7.611826722e+00,4.945525409e+01,4.524858851e+01,4.491630322e+01,8.304253169e+01,6.530137625e+01,3.757915503e+01,7.335484939e+01,9.197169317e+01
4.577498305e+01,8.893643210e+01,5.646806133e+00,1.889551309e+01,5.229881183e+01,1.583656889e+01,2.084098537e+01,3.721252218e+01,1.011738504e+00,1.702412889e+01,1.478188756e+01,6.776552314e+01,6.834342151e+01,7.636090725e+01,4.896169164e+01,8.936198514e+01,5.961676266e+01,8.261028909e+01
2.534397786e+01,8.461500527e+00,1.253547390e+01,5.635668849e+01,8.952809159e+01,1.837752738e+01,1.589191677e+01,4.913919354e+01,1.753751909e+00,3.266504118e+01,1.525934896e+01,4.450504223e+01,6.636097193e+01,9.064259085e+01,2.116569293e+01,6.917723754e+01,6.301384449e+00,9.785982345e+01
8.060677270e+01,3.286221597e+01,6.109498670e+01,1.386172766e+01,7.209941204e+01,4.674589637e+01,4.488180839e+01,3.859593311e+01,1.384823756e+00,6.421188628e+01,7.045223763e+01,5.841433320e+00,8.573373964e+01,3.741742928e-01,3.769431590e+01,8.280772692e+01,2.783413065e+01,4.141890446e+01
5.572961721e+01,1.176814103e+01,1.769524057e+01,5.658806146e+01,3.838073852e+01,9.275478340e+01,2.652578404e+01,7.109013919e+01,3.092053454e+01,7.291120024e+01,3.035704019e+01,6.660896310e+01,7.368098634e+01,3.300777215e+01,2.309119869e+01,8.710126610e+00,8.397233611e+01,4.822040165e+01
5.343211957e+01,7.699555110e+01,1.991371329e+01,7.263010536e+01,1.391518777e+01,4.475402963e+01,4.406502550e+01,1.157418667e+01,7.998208956e+01,2.058929893e+01,5.722239974e+01,5.619085393e+01,7.091377710e+00,7.405307012e+00,6.427047344e+00,1.840433980e+01,2.526267426e+01,2.099426015e+01
4.442027742e+01,3.526001020e+00,8.267657680e+00,2.954918238e+01,6.261242122e+01,3.476724616e+01,6.901318361e+01,1.793998599e+01,5.094189139e+01,2.123859360e+01,4.104743812e+01,1.035987282e+01,8.370583028e+01,2.674794162e+01,8.441528658e+01,3.514212167e+01,5.651032076e+00,1.201502110e+01
5.262595746e+01,3.472776044e+00,3.665539989e+01,1.237646703e+01,4.706617586e+01,5.307868239e+01,3.077012769e+01,7.832948826e-01,9.371699692e+01,9.381061667e+00,5.429117360e+01,4.474516795e+01,7.662344346e+01,2.403553139e+01,2.020435359e+01,3.012235452e+01,9.527538152e+01,4.498210510e+01
4.175573493e+01,3.371749020e+01,7.963649285e+01,4.752657535e+01,5.477758597e+01,7.480863990e+01,7.738721625e+01,2.723615173e+01,9.637836351e+01,9.004666088e+01,1.384053063e+01,3.406171644e+01,9.830809506e+01,2.774779404e+01,6.574090330e+01,2.928871511e+01,9.647870085e+01,3.026457653e+01
1.234960674e+01,7.292734530e+01,6.804471692e+01,3.139011641e+01,4.201715493e+01,9.216788638e+01,5.891528450e+01,3.681574405e+01,9.250864057e+01,7.500254564e+01,5.171755022e+01,3.153921553e+01,4.639144716e+01,1.748091644e+01,1.311128483e+01,4.429978165e+01,9.487643943e+01,4.773220275e+01
8.142350656e+00,7.095835914e+01,7.651501090e+01,5.813921012e+01,1.901662479e+00,8.328362412e+01,2.876781735e+01,6.124504507e+01,1.379029741e+01,5.402085030e+01,3.887854343e+01,7.022664930e+01,7.038267589e+01,8.257014353e+01,6.118564061e+01,6.497725569e+01,6.440160032e+01,6.375484371e+01
2.218341209e+01,2.510049258e+01,2.552290751e+01,1.376349449e+01,1.014465229e+01,8.825195549e+01,2.709287230e+01,1.727485666e+01,2.870715305e+01,4.884704075e+00,6.667273694e+01,2.647502962e+01,7.514093467e+00,9.615779373e+01,8.822212938e+01,6.228284965e+01,2.310071440e+01,8.110415147e+01
3.910945414e+01,1.981116085e+01,2.787615596e+01,2.355265039e+01,3.949650662e+01,7.178033367e+01,9.954818876e+00,1.808839590e+01,7.778829339e+00,6.786747557e+01,1.891491664e+01,5.217125125e+01,5.024650680e+01,1.365682214e+01,4.010049883e+00,1.256164270e+01,9.055451912e+01,6.836898588e+01
8.358453379e+01,5.155872938e+01,7.190005739e+01,2.483001948e+01,3.799990707e+01,1.354487978e+01,3.353447718e+01,6.235693496e+00,5.565573340e+01,8.801971649e+01,9.868516488e+01,4.512747156e+01,1.052289787e+01,8.001647121e+01,6.343651681e+01,9.874277111e+01,5.623341977e+01,3.672010373e+01
5.830947934e+01,3.059928408e+01,2.957236974e+01,8.967153864e+01,3.928516462e+01,3.513549961e+01,7.436404854e+01,4.863619856e+01,5.744587896e+01,8.809554614e-01,4.124842200e+01,1.598780757e+01,9.048787696e+01,9.394165816e+01,3.017371554e+01,8.559356621e+01,8.561370346e+01,5.218615977e+01
3.933461655e+01,2.212384915e+01,5.925020703e+01,7.990516767e+01,7.359445073e+01,8.780586649e+01,6.224939716e+01,2.561067873e+01,6.493017354e+01,6.433102759e+01,8.517511836e+01,5.588316327e+01,7.465376047e+01,4.659220568e+01,5.256640254e+01,9.342495970e+00,6.507070051e+00,6.890822595e+01
9.677016324e+01,6.901513268e+01,6.834496151e+01,7.396355791e+01,5.908535984e+01,8.691493639e+01,2.749974516e+01,9.436266085e+01,2.620864845e+01,2.773689631e+01,6.701364195e+01,8.668332135e+01,4.839384932e+01,5.681234932e+01,9.816401939e+01,4.247095496e+01,5.636590355e+01,3.942420363e+01
7.996532019e-01,2.554882292e+01,1.089096361e+01,7.334650735e+01,9.570894675e+01,3.581532889e+01,6.998652312e+01,4.007402901e+01,1.421399327e+01,5.302931656e+01,4.197104459e+00,9.101800940e+01,2.166922766e+01,1.098254861e+01,8.230802420e+01,3.484260723e+01,3.396052020e+00,6.842992504e+01
2.759000615e+01,5.280136107e+01,3.256535175e+01,2.226928377e+01,4.584956091e+01,9.284682219e+01,2.617314837e+01,6.423149043e+01,9.898464944e+01,7.344536231e+01,9.187421322e+01,8.381303323e+01,8.431247076e+01,5.551354952e+01,9.845185756e+01,1.152754717e+01,1.315274037e+01,8.545360495e+00
2.704233238e+01,2.249203210e+01,9.973171607e+01,6.557349570e+01,5.175117182e+01,2.623282674e+01,3.195322178e+01,2.450903421e+01,1.883039372e+01,1.089643245e+01,2.313429405e+01,3.412276635e+01,4.845837774e+01,8.189659645e+01,9.469220690e+01,7.858778459e+00,2.545026987e+01,2.655569159e+01
6.336988707e+01,7.638900491e+01,3.830974940e+01,8.779867473e+01,8.124012888e+01,1.070161624e+01,7.029576478e+01,9.455839155e+01,3.726895260e+01,8.858247027e+01,6.834989205e+01,2.709645805e+01,6.455064757e+01,1.418383653e+01,5.014323231e+01,9.213502132e+01,9.065263979e+01,1.768487487e+01
2.084725413e+00,5.109194900e+01,5.612804577e+01,6.213318488e+00,6.670865591e+01,4.151948358e+01,9.234828279e+00,3.861000864e+01,2.207154435e+01,9.582377795e+01,9.708271690e+01,1.826353702e+01,2.538164476e+01,1.982448935e+01,5.490738897e+01,8.366438684e+01,9.675388737e+01,7.343780327e+01
3.213091267e+01,3.817935693e+01,8.821766514e+01,5.736358708e+01,6.458241217e+01,1.323583249e+01,1.373131764e+01,7.888078748e+01,3.195622536e+01,3.765202789e+01,9.982942678e+01,2.207654977e+01,6.255305117e+01,1.151278694e+01,7.190192439e+01,7.932273373e+01,9.733640169e+01,3.444216064e+01
6.831515130e+01,8.940054229e+01,8.488252915e+01,4.224373553e+01,4.154278536e+01,1.629757527e+01,8.586104800e+01,6.979103219e+01,2.845619946e+01,2.721393564e+00,2.969955742e+01,8.232973060e+00,9.674138132e+01,8.032765753e+00,6.274772642e+01,5.861420432e+01,7.660598956e+01,2.470980962e+01
4.594364132e+01,3.084956099e+01,1.568224372e+01,4.253144286e+01,6.855735039e+01,5.076902693e+00,9.042653206e+01,8.159806234e+01,2.315989323e+01,5.567668569e+00,4.259688545e+00,8.144036857e+00,4.945361148e+01,2.620531020e+01,7.625525854e+01,5.098921351e+00,9.395622940e+01,4.990197478e+01
2.741959735e+01,8.422045207e+01,7.190771462e+00,6.187698129e+01,3.140055274e+01,5.530252970e+01,7.833131389e+01,3.334895877e+01,1.861783387e+01,4.903042445e+01,1.374969724e+01,3.701168495e+01,1.483371785e+01,1.734782333e+01,5.063053364e+00,4.136921496e+01,8.728264048e+01,5.394940629e+01
5.901719456e+01,7.085997233e+01,6.063109777e+01,5.403073364e+00,8.368078451e+01,8.676346930e+00,2.647403332e+01,1.161695861e+01,5.443933796e+00,8.670831299e+01,2.690404275e+01,3.621818165e+01,8.822426754e+01,7.820725436e+01,5.755312681e+01,8.624408300e+01,3.917158406e+01,6.232925071e+00
2.255659854e+01,9.978958080e+01,7.677691777e+01,8.476268749e+01,8.646915326e+01,2.167236215e+01,5.036966137e+01,2.227663901e+01,8.786436464e+01,2.591739501e+01,9.964741923e+01,3.950120030e+01,4.508642526e+01,1.385621400e+01,4.531898638e+01,8.197741824e+00,8.038056014e+01,8.366287981e+01
3.367756003e+01,1.630360945e+01,3.988219608e+01,1.614250072e+01,2.806200851e+01,8.366058892e+01,8.700340346e+01,8.878050563e+01,9.883579616e+01,5.769275476e+01,8.632123792e+01,9.873693235e+01,3.651179905e+01,3.154492968e+01,5.988603247e+01,9.896719591e+00,4.291529006e+01,9.834655877e+01
3.997212149e+01,2.265604849e+01,8.129788198e+01,9.618279219e+01,8.011563752e+01,4.273104603e+01,1.639347367e+01,3.362129352e+01,8.483257792e+01,1.346807700e+01,3.715239494e+01,5.528730165e+00,7.587240624e+01,1.340463804e+01,7.529651659e+01,6.311836670e+01,1.689596415e+01,9.952731694e+01
3.518669761e+01,7.181603168e+01,5.747555425e+01,1.012773677e+01,7.268368403e+01,8.068272917e+01,1.965934883e+01,3.296502947e+01,3.307519937e+01,4.549001800e+01,1.941941371e+01,6.732859891e+01,7.625864835e+01,8.788113960e+01,2.177546472e+01,5.421840820e+01,1.543415503e+00,8.217444398e+00
4.777019324e+01,6.859029400e+01,5.074439958e+01,8.400329915e+01,4.253445397e+01,2.744945293e+01,1.485011798e+00,9.704923499e+01,5.037351282e+01,4.673534340e+01,1.457858637e+01,6.648418257e+01,8.036272458e+00,7.608479533e+01,9.701129897e+01,4.999996339e+01,4.442172556e+01,4.651198925e+01
3.104763394e+00,6.992107350e+01,4.063761656e+01,3.524791240e+01,9.233510207e+01,1.424869706e+01,8.280424284e+01,2.377542913e+01,6.085973891e+01,9.211335139e+01,5.953475203e+01,2.347707968e+01,6.969262883e+01,7.199524798e+01,7.851404958e+00,3.627458297e+01,6.669043734e+01,1.477929076e+01
9.518586226e+01,3.102469666e+01,3.901901838e+01,9.866828775e+01,4.373971186e+01,6.652632486e+01,5.336020468e+00,9.882212079e+01,7.436049090e+01,4.980795448e+00,7.058123680e+01,3.643277872e-02,5.415257632e+01,2.612495533e+01,2.217745981e+01,6.664564592e+00,5.474862680e+01,2.671116479e+01
5.635684039e+01,8.104481671e+01,5.162396891e+01,4.125980742e+01,4.476524148e+01,2.639298953e+01,8.996020826e+00,7.685830767e+01,8.502716365e+01,5.725304635e+00,2.004487402e+01,2.935517855e+01,1.700784729e+01,3.018041544e+01,8.645169269e+01,2.715693010e+00,2.454650755e+01,6.556872613e+01
6.652109368e+00,9.502039110e+01,7.983545205e+01,8.218129632e+01,2.967664664e+01,6.674720406e-01,1.853811332e+01,7.273496503e+01,8.583123850e+01,9.874702059e+00,5.719555571e+01,7.511613375e+01,1.208571804e+01,4.848290643e+01,2.699243454e+01,2.023279145e+01,6.415255707e+01,9.093688196e+01
3.045798043e+01,1.948418926e+01,2.143446636e+01,8.388946104e+01,4.645069831e+01,7.925042605e+01,6.781897900e+01,3.607373219e+01,4.319145972e+00,3.611322285e+01,5.360302898e+01,6.395679294e+01,8.950073776e+01,8.368744300e+00,5.209839398e+01,8.852351131e+01,3.929191788e+01,2.010403324e+01
6.301008217e+01,3.231830996e+00,1.716847139e+00,9.475027789e+01,6.703566273e+01,9.368853693e+01,9.400540318e+00,4.039650917e+01,5.861988645e+01,3.667096037e+01,6.041765749e+01,7.693728430e+01,9.805510977e+01,1.674394225e+01,3.439374341e+01,9.647591386e+01,2.640438035e+01,7.848859205e+01
7.231421493e+01,2.296759252e+01,1.395188764e+01,1.656063799e+01,7.451345011e+01,8.552410912e+01,7.228626997e+01,7.210149313e+01,8.258923801e+01,4.256570225e+01,6.860593473e+01,3.437379799e+01,2.129941031e+01,4.617974847e+01,3.741028712e+01,2.767309112e+01,1.975963164e+01,9.875457067e+01
1.171126443e+01,5.213847132e+01,8.834095161e+01,7.063587309e+01,1.431873469e+01,8.509811467e+01,5.017828897e+01,3.276722818e+01,3.513293215e+01,9.971139841e+01,6.596609297e+01,3.839486705e+01,6.202374339e+01,9.231710847e+01,2.412153339e+01,8.441770640e+01,6.229614597e+01,5.016103824e+01
1.841724806e+00,6.224766444e+01,7.420618947e+00,6.862835396e+01,9.208691521e+01,2.300681385e+01,1.399776818e+01,4.790701192e+00,2.918948088e+01,7.911040085e+00,5.691272241e+01,4.442878989e+01,4.348217909e+01,7.313744456e+01,5.065881658e+01,1.699261148e+01,9.108280763e+01,5.076687463e+01
3.422105037e+01,4.100523983e+01,4.391844078e+01,3.872939183e+01,1.009202800e+01,3.118862134e+01,2.855971551e+01,8.250989294e+01,7.345158069e+01,2.474745081e+01,1.606185134e+01,4.020105672e+01,8.501040768e+01,3.584712033e+01,1.820919035e+01,2.432360131e+01,5.567004527e+01,3.490144948e+01
1.738698258e+01,7.700472083e+01,4.685625358e+01,6.803120117e+01,4.664148781e+01,2.519613499e+01,2.399121209e+01,8.609424001e+01,9.976014012e+01,3.855572493e+01,1.918338943e+01,7.086404802e+00,7.525116340e+01,4.152723759e+00,8.959768393e+01,2.963863781e+01,5.584526234e+01,4.903202232e+01
5.759191649e+01,5.031974936e+01,5.961254047e-01,3.610031903e+01,6.308828048e+01,4.384511577e+01,4.546408060e+01,5.516776727e+01,8.603372544e+01,8.628836851e+01,9.232824259e+01,8.028288178e+01,9.342354857e+01,8.886005670e+01,4.444249323e+01,7.443384631e+00,3.115546149e+01,3.993937825e+01
8.382507983e+01,6.622128582e+01,3.111334251e+01,5.741139356e+01,3.603328954e+01,2.039912475e+01,3.709957828e+01,7.729963801e+01,2.922526639e+01,7.896033749e+01,3.177905090e+00,8.013230818e+01,1.414965038e+01,5.919559017e+00,9.896114206e+01,2.938327790e+01,3.764781805e+00,5.903202964e+01
