v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47
5.138974123e+01,3.579697881e+00,5.421388539e+01,7.497346273e+01,7.437274611e+01,2.577356128e+01,2.546047693e+01,7.077514455e+01,4.117704359e+01,4.323794513e+01,5.116863413e+01,6.208829438e+00,9.475989382e+00,2.383531288e+00,1.995293696e+00,2.721374117e+01,7.903213642e+01,5.638206387e+01,7.534741075e+01,9.183051425e+01,1.956255694e+01,9.442917537e+01,3.483213974e+01,1.749934867e+01,7.349933345e+00,9.279938052e+00,3.282727433e+01,5.077555628e+01,1.416622407e+01,3.565702331e+01,2.302422690e+00,5.997406116e+01,2.596710273e+01,7.037738201e+01,7.152559590e+01,1.584945777e+01,1.655161397e+00,9.100480594e+01,7.263210515e+01,8.367125978e+01,4.731358773e+01,7.264370612e+01,9.030520463e+01,1.602647137e+01,2.927606736e+01,2.478357109e+01,3.269537561e+01
6.092243529e+01,7.982760756e+01,5.067580465e+01,6.596969176e+01,9.111609083e+01,2.945547949e+01,5.688253776e+01,9.320217028e+01,2.813406797e+01,9.640274670e+00,4.263574520e+01,9.365602367e+01,8.320288198e+01,9.721972014e+01,5.986338756e+01,7.961469948e+01,2.007163093e+01,2.403978622e+00,9.592491883e+01,7.717542787e+00,6.158374559e+01,8.370971891e+01,7.036213409e+01,5.134578244e+01,4.819202097e+01,8.256301389e+01,1.915746595e+01,3.480697302e+01,5.634267409e+01,5.367556689e+01,8.575893022e-01,3.274457728e+01,7.752374264e+01,3.560433373e+01,2.547171251e+01,7.895852540e+01,3.786006869e+01,1.163240541e+01,7.124463358e+01,3.439968252e+01,2.013426977e+01,1.087644236e+01,5.434819916e+01,3.904291623e+01,1.162242184e+01,1.207793600e+01,2.348838328e+01
6.365207775e+01,4.463646609e+01,9.617290272e+01,4.210304693e+01,6.893567658e+00,9.969347180e+01,9.808525320e+01,6.129451006e+01,8.631250462e+01,7.835469676e+01,1.026716364e+01,3.325945216e+01,3.386374041e+01,6.026285520e+01,2.890609656e+01,9.784051736e+01,1.146317262e+00,6.416586669e+01,1.399040187e+01,1.313049757e+01,6.378637355e+00,7.220371132e+01,1.025394437e+01,7.791841171e+01,6.597517109e+01,6.113059779e+01,9.267952809e+00,8.123143767e+01,7.681304650e+01,1.513693670e+01,7.291192771e+01,2.247415515e+01,7.035973627e+01,1.674870106e+01,1.935714264e+01,2.838344276e+01,1.065297439e+00,9.328566703e+01,6.381073441e+01,7.291287614e+01,2.067656046e+01,4.852859259e+01,2.410385432e+01,5.877417142e+01,2.462624083e+01,9.364447379e+01,3.573113234e+01
8.358909125e+01,8.941607665e+01,8.461979225e+01,3.163492836e+01,4.886359284e+00,8.557020648e+01,2.060507920e+01,1.518937217e+01,2.217723272e+01,5.753254765e+01,8.222579988e+01,8.093366087e+01,6.068259954e+01,6.175212128e+01,8.059693443e+01,1.789447685e+01,3.252680225e+01,2.439352181e+01,8.736650948e+01,8.936151764e+01,7.042873670e+01,8.872776950e+01,6.867652979e+01,8.280916987e+00,1.637703215e+01,8.150439178e+01,3.448923183e+01,3.002007670e+01,3.234817575e+01,9.919224501e+01,7.182901096e+00,5.535013149e+01,3.287301939e+01,9.621043528e+01,7.948152566e+01,1.956266464e+01,7.856365402e+01,4.993430344e+01,4.469920102e+01,5.092331350e+01,9.472476363e+00,1.190433283e+01,1.780330901e+01,1.819548042e+01,8.097653198e+01,9.580616851e+01,9.269671891e+01
4.605609042e+01,6.027357766e+01,5.364001794e+01,2.606558485e+01,7.477789932e+00,5.480599427e+01,1.167204565e+01,8.413340875e+01,2.694676265e+01,2.112182166e+01,2.941043929e+01,8.043930504e+01,9.427992668e+01,3.616194535e+00,9.414740540e+01,8.201206956e+01,3.048929779e+01,7.751161339e+01,4.083649335e+01,6.353184080e+01,2.282003914e+00,6.481773476e+01,4.355338079e+01,6.898632245e+00,8.132971414e+01,2.924581935e+01,7.499818034e+01,5.547132415e+01,7.867818037e+01,1.156866828e+01,8.449840868e+00,3.000963771e+01,3.192944947e+01,6.963831207e+01,3.320757244e+01,9.611937771e+01,2.832066525e+00,8.904892919e+01,4.536697740e+00,9.558884373e+01,4.977483555e+01,5.682050785e+01,8.318971915e+01,3.407727549e+01,3.482871132e+01,6.364360121e+01,5.206352788e+01
7.979968198e+01,8.393269934e+01,1.981715556e+01,1.826191167e+01,5.467252631e+00,3.420035229e+01,2.978782978e+01,7.399466479e+01,6.937419577e+01,3.336777574e+01,7.800040945e+01,5.947848800e+01,7.721990659e+00,4.675444235e+01,8.932362120e+01,9.577016389e+01,1.019294264e+01,2.250224853e+01,3.993578309e+01,7.273383572e+01,9.322884872e+01,4.334090421e+01,2.932001794e+01,3.620448713e+01,8.488242146e+01,5.948589585e+01,6.444743684e+01,4.016794971e+01,1.775314892e+01,1.707230325e+01,5.947130602e+00,2.954531735e+01,2.434378688e+01,4.922960016e+01,1.355993686e+01,2.638454652e+01,9.482171638e+01,1.117358351e+01,8.486045070e+01,4.986846978e+01,6.669275707e+01,1.948431511e+01,7.753583340e+01,2.236521510e+01,8.635132295e+01,5.842532788e+01,1.694082318e+01
5.740917714e+01,9.849218999e+01,7.546985791e+01,4.914841753e+01,3.992268058e+01,2.327243014e+01,3.057931072e+01,2.770276739e+01,1.285810018e+00,1.036191367e+01,1.812792149e+00,4.625696403e+01,4.365196947e+01,7.111687581e+01,7.897335059e+01,5.420970652e+01,4.663513830e+00,3.415673469e+01,4.167337166e+01,3.754028411e+01,9.120150274e+00,2.549416800e+00,2.289855267e+01,7.034221266e+01,2.106355784e+01,7.469593968e+01,6.469972547e+00,4.893971146e+01,9.450830911e+01,2.666109330e+01,4.425270350e+01,1.827242470e+01,4.547729756e+01,4.983018196e+01,6.768461446e+01,2.949737937e+01,1.279390587e+01,4.513482859e+01,1.058093926e+01,9.970065511e+01,6.289711838e+01,7.635292901e+01,7.825817494e+00,6.417520890e+01,2.727036675e+01,4.429339548e+01,2.681391493e+01
5.815998900e+00,9.074826558e+01,1.881956680e+00,1.006104433e+00,9.699803322e+01,4.777299185e+01,1.764868173e+01,8.409033080e+01,9.977173077e+01,8.216545188e+01,8.392474116e+01,2.421004692e+01,3.376735543e+01,1.480268405e+01,1.521348675e+01,4.590378823e+01,6.191426861e+01,3.560203142e+01,7.501164058e+01,7.282436181e+01,3.421056083e+01,7.957348439e+01,4.335714420e+01,6.086635715e+01,7.932387498e+01,1.115850262e+01,2.741273856e+01,8.562977803e+01,1.622051028e+01,6.537919340e+01,7.130595870e+01,8.363222824e+00,9.451175446e+00,4.497720717e+01,1.977648744e+00,3.383915293e+01,8.891881275e+00,9.714072205e+01,5.307160294e+01,2.145214980e+01,5.880999687e+01,8.136639405e+01,2.376253718e+01,6.882599713e+01,6.348415333e+00,9.535267048e+01,7.845974251e+01
3.766816208e+01,1.044620918e+01,1.837813011e+01,9.729473167e+01,8.390751713e+00,8.498419735e+01,1.962615109e+01,9.067977339e+01,4.787653595e+01,9.872032196e+01,3.858797791e+01,7.374802364e+01,3.110597740e+01,6.070435961e+01,8.900302991e+01,9.534202370e+01,6.049548935e+01,1.680512611e+00,9.460338893e+01,4.882711301e+01,5.328027199e+01,7.069624340e+00,4.774056122e+01,6.783807989e+01,7.366404983e+01,4.474581881e+01,6.911880857e+01,2.478599099e+00,1.775919663e+00,2.702598795e+01,6.618978237e+01,7.891986506e+01,8.637591565e+01,9.535925805e+01,2.833343164e+01,5.013929088e+01,5.302782329e+01,8.239201166e+01,2.716445137e+01,6.618324810e+01,7.913698877e+01,6.097288529e+01,8.239337341e+01,9.206022166e+01,7.718225721e+01,3.190856853e+00,4.070724671e+01
3.118882828e+01,7.182508847e+01,3.552275617e+01,7.145534517e+01,3.060229178e+00,7.991126216e+01,1.202249533e+01,4.499733735e+01,2.803061128e+01,8.566977342e+01,7.902356736e+01,7.156976572e+01,5.680358021e+01,1.093931303e+01,5.923172704e+00,9.678394811e+01,3.122035564e+01,9.981410111e+01,4.675623567e+01,1.072418053e+01,9.011745890e+01,4.372555027e+01,3.268427842e+01,6.127936439e+01,7.330011684e+01,4.671377954e+01,9.512616538e+01,6.991369594e+01,2.394548439e+01,1.434185450e+01,9.715155527e+01,4.173513492e+01,3.714180097e+01,9.700658936e+01,5.826995642e+00,5.935583383e+01,2.437373503e+01,6.802424778e+01,7.627358003e+01,3.156329712e+01,8.841056905e+01,3.857115253e+01,2.764753795e+01,5.981013215e+00,5.859333702e+00,4.065281865e+01,5.416639593e+01
2.689725104e+01,2.079319781e+00,8.115515450e+01,5.983225868e+01,9.563995847e+01,5.319812294e+01,2.658601792e+01,3.870965255e+01,4.476030819e+01,9.564482978e+01,3.963603646e+01,1.912939264e+00,5.343328992e+01,6.900506862e+00,7.637305720e+01,1.198562232e+01,6.525950389e+01,2.364908915e+01,9.473867732e+00,8.586771892e+01,6.665677891e+01,8.178476329e+01,1.994718848e+01,6.604948273e+01,8.827486344e+01,9.661427279e+01,3.304225453e+01,6.736981513e+01,3.876253640e+01,4.998132181e+01,9.875259796e+00,4.429407478e+00,7.708121365e+01,4.334320092e+01,8.754121796e+01,2.357997726e+01,1.442704222e+01,7.181614817e+01,8.199183832e+01,6.081267934e+01,9.118730545e+01,5.498449470e+01,3.855648897e+01,8.599867613e+01,7.225211136e+01,1.724129508e+01,7.882829052e+01
6.137793586e+01,1.529622734e+01,6.175698143e+01,7.447000124e+01,7.892179886e+01,8.579107318e+01,6.252537709e+01,9.769696454e+01,6.336476770e+01,1.096087902e+01,1.269828860e+01,5.155593400e+01,4.782659302e+01,3.968005933e+01,3.275830575e+00,2.867755851e+01,4.049289181e+01,3.888826232e+00,3.644657347e+00,5.816679805e+01,3.186870890e+01,9.228629452e+00,7.864211962e+00,6.144380167e+01,2.478033553e+01,8.960622153e+01,9.656158066e+01,8.806944971e+01,1.704963997e+01,3.092351081e+01,3.001962775e+01,4.900092727e+01,6.207218817e+01,4.872896394e+01,2.692236260e+01,2.412285336e+00,7.841204126e+01,6.065288393e+01,8.244528669e+01,2.656687162e+01,7.185589098e+01,1.350488381e+01,8.458293971e+01,1.416824421e+00,9.222800142e+01,8.636094853e+01,7.300462871e+01
9.677651987e+01,5.809618425e+01,2.083346326e+01,6.618235719e+01,4.775185226e+01,4.624867152e+01,3.193365011e+01,8.304451529e+01,1.303393103e+01,6.952207778e+01,7.775531378e+01,5.639783367e+01,4.339216158e+01,2.084674185e+01,6.777457430e+01,9.582671730e+01,2.067984743e+01,3.845784506e+01,8.269825591e+01,5.494267254e+01,7.174772427e+01,8.693038446e+01,2.227907063e+00,4.985136824e+01,2.593152111e+01,3.604621193e+01,7.588889777e+01,3.898831607e+01,7.918948910e+01,3.387016516e+01,5.673140853e+01,5.309198163e+00,5.305498455e+01,3.141726350e+01,8.184842622e+01,4.002578904e+01,6.415233165e+01,4.076405801e+01,3.086932508e+01,6.483365554e+00,6.302632130e+01,9.381705578e+01,8.515772998e+01,7.499672865e+01,5.125494034e+01,5.218556448e+01,9.286311202e+00
8.508096936e+01,5.775429446e+00,2.017025587e+01,5.907646262e+01,6.824478100e+01,9.977512991e+01,4.703988794e+01,6.818716836e+00,4.186934069e+01,7.090405894e+00,5.832530125e+01,7.426146964e+01,9.572795333e+01,8.812530631e+01,5.041227862e+01,9.447918967e+01,5.667009256e+01,1.975799611e+01,2.562194193e+01,2.597991978e+01,1.079827398e+01,6.522481156e+01,7.268745034e+01,9.275865202e+01,3.448148652e+01,8.076783936e+00,7.014072192e+01,5.697198182e+01,4.114859634e+01,7.840659342e+01,4.394811124e+01,2.144925793e+01,9.220599098e+01,1.648799709e+01,6.330926295e+01,9.832051043e+01,9.245159991e+01,8.104796057e+01,7.172545131e-01,8.970673846e+01,5.860738349e+01,4.593582773e+01,1.263324946e+01,5.674766371e+01,6.653642636e+01,4.751397282e+01,7.063117504e+01
4.246025682e+01,4.526477552e+01,9.751977857e+01,4.763708637e+01,3.112044441e+01,1.283680776e+01,1.807404307e+01,3.006491048e+01,2.751203600e+01,5.943215771e+01,2.798755106e+01,2.737860280e+01,5.425909330e+01,6.665843208e+01,9.015682549e+00,6.445438975e+01,6.427964091e+01,9.143596165e+01,3.599604493e+01,3.429518590e+01,1.375180754e+00,7.751572705e+01,2.232621558e+01,1.280384316e+00,3.651966688e+01,3.423920648e+01,7.519515351e+01,2.317635992e+01,2.386388054e+01,1.504860783e+01,4.157838647e+01,1.960575693e+01,7.175632652e+01,5.945935061e+00,3.115816957e+01,1.267624872e+01,2.393276815e+01,7.191257808e+01,4.821682123e+01,2.888829415e+01,8.339329090e+01,3.491324228e+01,2.202839506e+01,4.089969259e+01,3.225776636e+00,8.666795607e+01,5.855990241e+01
9.279768533e+01,9.626552150e+01,9.714573742e+01,9.255619051e+01,3.504731828e+01,9.395992392e+01,4.203845379e+00,4.971612461e+01,9.473370783e+01,7.618820310e+01,7.141322099e+01,8.258757279e+00,6.366270756e+00,4.124582335e+01,6.979009900e+01,1.933490272e+01,8.150093535e+00,2.064636091e+01,2.445127675e+01,5.319903898e+01,4.917531301e+01,6.564615403e+01,9.416640416e+01,1.570269858e+01,3.130878075e+01,5.751009185e+01,9.853639062e+01,7.233460904e+01,7.806586174e+01,4.968069374e+01,2.089210271e+01,7.954362779e+01,3.768726354e+01,2.566336760e+01,9.256547575e+01,9.689565049e+01,1.426899006e+01,4.770952147e+01,7.260588942e+00,6.406719345e+01,4.969578235e+01,1.909963738e+01,6.562167584e+01,1.305775818e+01,5.727872261e+01,4.919132255e+01,2.174977169e+01
3.197578152e+01,2.570212926e+01,7.675778865e+01,3.140352993e+01,5.129791757e+01,3.880429194e+01,4.784888090e+01,5.021989316e+01,6.245243419e+01,1.128742863e+01,5.517635312e+01,7.430739111e+01,8.112699373e+00,3.713948408e+01,8.352773352e+01,5.918221706e+01,4.608785176e+01,6.261887494e+01,2.303578608e+01,7.162440990e+01,2.230565413e+01,7.480815492e+01,5.869348934e+01,9.813645010e+01,9.081400572e+01,4.607617094e+01,2.373338096e+01,4.233544023e+00,1.613749273e+00,2.722802595e+01,6.252529735e+01,6.937550120e+01,3.607209392e+00,1.904834158e+01,7.514524745e+01,3.522020543e+01,9.710036786e+00,8.938795600e+01,7.638352918e+00,3.994813164e+01,8.383469281e+01,4.972076168e+01,7.400618446e+01,4.891149718e+01,7.423566649e+01,4.249216334e+01,8.525809106e+01
9.205191230e+01,8.142973374e+01,4.622816146e+01,5.097196933e+01,4.488175525e+01,5.025199286e+01,8.619088380e+01,7.163699370e+01,7.393389196e+01,5.105826548e+01,5.261077413e+01,8.569557589e+01,2.679328055e+01,8.057755387e+01,5.429636506e+01,3.977306496e+01,2.139453921e+01,6.378498736e+00,9.353124060e+01,7.571085712e+01,7.073028372e+01,2.384196739e+01,6.067854173e+01,1.238388468e+01,4.217592825e+01,6.902595338e+00,3.512719323e+01,8.589166131e+01,3.899346615e+01,2.097643795e+01,6.590419970e+01,2.340997622e+01,5.004541786e+01,2.429753750e+01,9.584860141e+01,2.215242970e+01,3.992471317e+01,2.112285681e+01,8.446761497e+01,8.955668502e+01,7.675793369e+01,5.752600421e+01,1.658385235e+01,8.814563461e+01,3.718860570e+01,6.085703291e+01,4.671011006e+01
8.070585276e+01,7.213276880e+01,7.415874351e+01,6.102447505e+01,7.745580529e+00,6.649813516e+01,6.823713314e+01,2.416381749e+01,4.529669435e-01,8.492301387e+01,3.222645918e+01,3.818521495e+01,3.049860558e+01,2.870563682e+01,7.569876004e+01,1.634330658e+00,5.022424091e+01,7.026243726e+01,6.985214567e+01,4.760138754e+00,9.869146696e+01,6.804443603e+01,7.140036511e+01,7.604779363e+01,4.872866718e+01,9.307865534e-01,9.599681765e+01,3.018450206e+01,7.499792924e+01,5.129503824e+00,9.912038710e+01,5.326648640e+01,6.904282444e+01,1.098866108e+01,4.137362380e+01,6.139806452e+01,1.893261090e+01,4.804585014e+01,3.870985433e+01,4.066463613e+00,1.607396760e+01,6.124431247e+01,8.081546848e+00,1.986646704e+01,3.948622494e+00,5.502887162e+01,6.477346109e+01
1.173996273e+01,3.972642558e+01,9.766870630e+01,3.838290863e+01,9.005153002e+01,8.208962305e+01,8.048320337e+01,7.023720721e+01,1.525334373e+01,8.312065406e+01,1.470902421e+01,3.607428814e+01,1.811876816e+01,1.338725145e+01,7.143758085e+01,9.714017894e+01,9.967752348e+01,1.915728699e+01,3.194819400e+01,2.536848100e+01,2.088190081e+01,8.509590422e+01,6.511096430e+01,9.880666387e+01,6.021450890e+01,7.776252941e+01,8.971177683e+01,9.822791625e+01,1.394206916e+01,3.803569802e+01,9.680308517e+00,9.855668894e+01,5.405464610e+01,2.371934392e+01,4.576113335e+00,3.949199675e+01,7.600112222e+00,3.897288480e+01,6.908300821e+01,1.851741484e+01,4.629736014e+01,6.964223408e+01,2.121108951e+01,7.014542609e+01,9.669941326e+00,6.844508107e+01,9.947521000e+01
7.043119243e+01,4.455734082e+01,7.509202354e+01,4.956749438e+01,2.069599509e+01,5.218919186e+01,9.207474050e+01,1.395773036e+01,1.672094116e+01,4.576421338e+01,5.489870678e+01,5.432135161e+01,5.454346718e+01,5.530117720e+01,9.185566432e+00,9.889026804e+01,5.089679353e+01,6.158779246e+01,1.645235263e+01,7.495218929e+01,4.896938416e+01,6.952735821e+01,1.852645381e+01,7.270433751e+01,1.396041950e+01,1.520550608e+01,8.676412707e+01,5.043422734e+01,5.053598001e+01,9.758032784e+01,7.047988247e+01,4.027054105e+00,5.513337751e+01,3.838193381e+01,7.034941624e+01,8.997952051e+01,5.735639958e+01,3.350206051e+01,6.544731512e+01,3.015861751e+01,4.558591016e+01,5.221687689e+01,6.843945383e+01,9.373908305e+01,1.102671625e+01,9.664633859e+01,4.239877884e-01
7.700318458e+01,4.433379060e+01,3.813545722e+01,2.329664357e+01,9.961936748e+01,6.760934479e+01,4.034134990e+01,6.743798820e+01,7.777959994e+01,3.956340184e+01,9.706079588e+00,1.405834616e+01,8.555288580e+01,8.573331375e+01,1.754481256e+01,8.539429939e+01,5.674226294e+01,8.563720199e+01,9.059644584e+01,6.745601726e-01,5.760060507e+01,3.563344772e-01,2.659653329e+01,2.801500230e+01,4.653111712e+01,5.592354530e+01,7.447196870e+01,9.317528693e+01,1.917653301e+01,8.732602960e+01,8.298537375e+01,5.863446819e+01,9.042984167e+01,1.926394330e+01,4.450290393e+01,7.051292819e+01,9.029724998e+01,7.901015689e+00,1.765274035e+01,5.575027528e+01,4.743911104e+01,2.945301658e+01,5.960510739e+01,1.900097305e+01,2.683690250e+01,2.595723513e+01,8.949672263e+01
9.098866378e+01,8.811213464e+01,7.094237165e+01,3.031225226e+00,5.713171976e+01,6.825147435e+01,5.524599681e+01,5.454940487e+01,4.318859857e+00,8.146802512e+01,2.847660714e+01,9.481979163e+01,2.569690299e+01,6.795779652e+01,3.296068301e+01,5.892267399e+01,4.652759953e+01,3.703526960e+01,8.936890106e+01,7.343036194e+01,8.007216833e-02,3.207498159e+01,5.597701253e+01,9.025826325e-01,2.692230224e-01,3.054986458e+01,7.628286731e+01,7.601899325e+01,3.540370624e+01,5.195474924e+01,6.163685268e+01,3.432631770e+01,5.647230757e+01,2.047372822e+01,1.860529204e+01,4.715136981e+01,7.447920444e+01,1.328903350e+01,1.098926087e+01,8.112815557e+01,9.495532482e+01,2.338896791e+01,2.476908473e+01,9.381611548e+00,3.606240066e+01,8.506076414e+01,2.507395983e+00
3.532830919e+01,6.158205118e+01,6.125281165e+01,9.477790394e+01,2.730401547e+01,7.080052946e+01,2.591876098e+01,4.907096407e+01,9.704898528e+01,9.052013736e+01,5.876420063e+01,1.452856559e+01,6.286544733e+01,9.570452603e+01,6.613131714e+01,6.809778542e+01,7.122130482e+01,1.415807391e+01,5.072316678e+01,1.680999787e+01,6.709198567e+01,8.611924740e+01,3.295621072e+01,7.489943174e+01,5.683823246e+01,7.352433959e+01,9.037409341e+01,8.974565340e+01,3.650054976e+01,8.801691448e+01,6.379884088e+01,4.325028218e+01,3.836507521e+01,4.212401135e+01,3.705383204e+01,2.243482063e+01,7.531459291e+00,8.316772723e+01,2.502415625e+01,7.124197084e+00,4.608484127e+01,6.335432853e+00,4.363599943e+01,7.330942558e+01,9.785324810e+01,4.312126062e+01,1.518466576e+01
1.338374306e+01,8.367942287e+01,1.075783992e+00,2.442364407e+01,1.972211202e+01,4.632513327e+01,3.263560760e+01,2.383775233e+00,8.428831026e+01,7.659317681e+01,5.776089356e+01,7.019964391e+01,4.564669476e+01,7.448370949e+01,5.739929824e+00,1.667425852e+01,6.785398985e+01,6.455860167e+01,8.582018402e+01,9.890322298e+01,7.417204961e+01,6.893742056e-01,6.525887779e-01,5.877598521e+01,3.257299509e+01,2.547550159e+01,1.458784350e+01,7.668897125e+01,3.622659824e+01,2.221556726e+01,8.387975973e+01,1.285292940e+01,3.562770872e+01,6.167986607e+01,9.853797061e+01,9.217931512e+01,8.389658865e+01,8.090046146e+01,3.229269981e+01,4.042317688e+01,3.681100002e+01,7.271609716e+01,6.635771517e+01,8.334185828e+01,2.791945880e+01,1.635461291e+01,2.473489817e+01
3.402784382e+01,1.116315719e+01,8.598806085e+01,5.273345473e+01,5.397882611e+01,2.724008529e+01,4.989733882e+01,3.782952919e+01,3.559986870e+01,8.594511322e+01,1.373977568e+01,9.780347749e+01,5.594496544e+01,5.271489136e+01,9.243812965e+01,5.010218083e+01,4.278326961e+00,6.651442097e+01,5.286106675e+01,2.449237716e+00,1.526431057e-01,6.694972014e+01,6.105318617e+01,4.288033067e+01,6.079187544e+01,5.957234021e+01,3.170267944e+01,7.047151890e+01,5.733246551e+01,4.310149686e+01,3.800649357e+00,1.276233052e+00,9.682830905e+01,7.210349553e+01,9.367708588e+01,5.802075958e+01,9.614118358e+01,7.224437371e+01,6.662928814e+01,8.699494156e+01,5.373148901e+01,2.055423214e+01,4.576506443e+01,4.218285913e+01,1.499955134e+01,1.953325912e+01,9.668974155e+01
2.570083826e+01,9.337352958e+01,9.775304568e+01,3.502990788e+01,6.669509086e+01,5.595542093e+01,1.279474860e+01,8.779751818e+01,6.211519629e+01,7.018012837e+01,6.356900686e+01,8.625380861e+01,8.967353458e+01,4.688805040e+01,2.075930460e+00,9.316833084e+01,2.149995075e+01,6.837411739e+01,7.697354995e+01,5.864062675e+01,5.509098543e+01,5.450932403e+01,9.275067437e+00,9.471127884e+01,7.236772404e+01,9.570718594e+01,6.580337454e+01,7.000991580e+01,2.187867355e+00,2.837086398e+01,1.241950013e+01,3.250834089e+01,2.560100450e+01,6.391887348e+01,5.941954789e+01,8.596093222e+01,4.473137652e+01,7.775763992e+00,7.370549294e+01,5.497617655e+01,4.081909803e+01,3.654793178e+00,3.182070619e+01,4.794611520e+01,7.304881296e+01,2.989413701e+01,2.490685111e+00
2.285952733e+01,4.372473719e+01,9.557104607e+01,1.357810234e+01,3.655744812e+01,2.291293621e+01,3.429006365e+01,6.080304734e+01,3.679469735e+01,8.897615704e+00,6.298416860e+01,6.467161551e+01,8.222568967e+01,8.926325475e+01,9.532889902e+01,6.928163209e+01,8.744030850e+01,5.326282038e+01,9.608827107e+01,6.769700039e+00,1.994496638e+01,1.918760209e+01,9.272486561e+01,7.918019411e+01,2.362330869e+00,6.372546579e+00,3.505206839e+01,1.650304545e+01,5.214039938e+01,6.004937263e+01,8.520137144e+01,4.531295809e+01,7.274236708e+01,2.958542002e+01,3.061985670e+01,2.693675417e+01,2.039667196e+01,3.347504114e+01,6.845475701e+01,6.078365865e+01,5.733400650e+01,6.506465090e+01,3.414923742e+01,7.546755251e+01,2.109229787e+01,6.497911629e+01,8.978991952e+01
