v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92
7.689679810e+01,8.693483201e+01,3.903821862e+00,7.221511184e+01,3.652652799e+01,1.756770608e+00,9.953330968e+01,2.653408284e+01,4.111183343e+00,8.467694613e+01,4.799933118e+01,1.199585323e+01,8.182767278e+01,3.919432440e+01,4.409563086e+01,4.389481339e+01,2.527207623e+01,5.879141650e+01,3.195339643e+01,2.798858704e+01,3.533483328e+01,4.747931964e+01,7.650487224e+01,3.095016800e+01,8.375514158e+01,4.254568224e+01,2.240608103e+01,7.740574135e+01,2.223817800e+01,8.688191321e+00,1.126002749e+01,7.275713747e+01,4.553622525e+01,5.148650963e+01,3.630366071e+01,1.666761561e+01,4.441603048e+01,6.257408936e+01,3.986800500e+01,2.209041054e+00,1.604919397e+01,2.670025092e+01,2.994633151e+01,9.916740993e+01,6.021311839e+01,6.546381194e+01,7.092354050e+01,5.278162514e+01,6.384306224e+01,9.700086517e+01,1.313097203e+01,2.955055362e+01,7.197771617e+01,3.410272210e+00,4.034972168e+00,8.562085392e+01,7.756161200e+01,1.329948240e+01,8.534240801e+00,3.796130515e+01,5.837597064e+01,9.286124909e+01,3.520487294e+01,7.952204001e+01,2.830538576e+01,3.082468863e+01,9.187979119e+01,2.325173609e+01,9.572268655e+01,2.487957264e+01,9.414621025e+01,3.670703101e+01,8.213637444e+01,4.205352740e+01,4.677989240e+01,3.491102722e+01,1.752553046e+00,9.705915492e+01,3.576379475e+01,2.942327631e+01,8.114977770e+01,6.776284422e+00,7.290784358e+01,5.439907765e+01,6.144383177e+01,3.572624135e+01,4.637070665e+01,4.584124856e+01,6.402538400e+00,5.990441836e+01,4.340349522e+01,6.109524427e+01
2.205762132e+01,2.755910578e+01,6.536416159e+01,2.955936521e+01,1.064895405e+01,3.345510939e+01,5.529685455e+01,7.148021685e+01,6.857981490e-01,4.764451735e+01,1.494233436e+01,4.747994500e+01,5.203888497e+01,3.481122790e+01,5.103805002e+01,6.432687153e+01,9.390722861e+01,8.022203820e+01,3.779643524e+01,5.570258280e+01,8.598181208e+01,9.989984699e+01,6.506836931e+01,7.336528195e+01,7.156968464e+01,1.322024430e+00,6.814624078e+01,8.863295666e+01,9.992512712e+01,7.198194170e+01,8.914556489e+01,6.115307061e+01,5.850138897e-01,4.058945490e+01,3.439514184e+01,5.362361994e+01,2.692215911e+01,1.948421310e+01,2.588213331e+01,8.041833025e+01,2.987984691e+01,1.876525895e+01,5.942477109e+01,4.832966368e+00,4.989491634e+01,1.751171998e+01,5.298242558e-01,4.483106096e+01,4.552407914e+01,1.579209475e+01,3.790728157e+01,6.762508348e+01,3.867769243e+00,5.156562787e+01,3.689837292e+01,9.477108781e+01,4.656178581e+01,4.858942301e+01,6.644153155e+01,5.474146669e+01,2.095855161e+01,4.270632685e+01,5.140816961e+01,7.196239131e+01,6.460522259e+01,7.464846077e+01,8.175644420e+01,4.343526901e-01,6.866104293e+01,1.036950374e+00,3.787379143e+01,2.368353827e+01,1.471301276e+01,2.251929122e+01,8.287527750e+01,6.650301616e+01,1.871255321e+01,6.521492761e+01,9.162534668e+00,6.548976906e+01,9.815328302e+01,8.492176165e+01,6.126039123e+00,6.952302274e+01,3.911604485e+00,9.394927281e+01,6.310388837e+01,1.819483544e+01,3.323125407e+01,1.752084719e+01,2.125989775e+01,6.150214773e+01
5.630246236e+01,2.821631660e+01,3.186372772e+01,8.914854234e+01,3.745298884e+01,5.793583443e+01,4.791208865e+01,7.885307004e+01,1.055356215e+01,6.225130735e+01,2.324092398e+01,5.298570335e+00,9.150341271e+01,9.299943922e+01,8.414605818e+01,6.944728110e+01,1.205528442e+01,6.391883800e+00,9.276699933e+01,4.523604761e+01,2.569994578e+01,4.091847875e+01,7.192130610e+01,9.463621907e+01,2.479352807e+01,1.026223397e+01,4.522059522e+01,2.412167979e+01,8.453356303e+01,9.896205791e+01,6.273076930e+01,1.591650071e+01,4.166599022e+01,2.864995785e+01,6.402227307e+01,9.068302155e+01,9.522397141e+01,8.102133527e+01,7.182025264e+01,5.183467819e+01,1.103971908e+01,1.005927112e+01,8.085857347e+01,5.662952767e+01,3.385872138e+01,8.745352170e+01,2.983022668e+01,3.863222426e+00,6.846045904e+01,3.473878839e+01,3.340180111e+01,9.888743694e+00,3.354125223e+01,7.331995282e+01,3.991639387e+01,6.445642582e+01,2.056324074e+01,3.032818546e-01,1.686111840e+01,6.035507692e+00,5.944173627e+01,9.894604440e+01,8.346010368e+01,5.410208982e+01,5.633759558e+01,7.587121198e+00,7.602587237e+01,5.977999703e+01,7.160139238e+01,5.462733374e+01,5.516056748e+01,2.925604740e+01,6.690595369e+00,6.623343313e+01,2.394775018e+01,3.778873855e+01,5.473262617e+01,7.351778891e+01,3.172427879e+01,9.100152741e+01,2.325021856e+01,7.239577074e+01,9.122616381e+01,7.197371625e+01,5.785238283e+01,4.398731743e+01,5.268759704e-01,8.309837985e+01,9.648311998e+01,5.229276084e+01,6.987340944e+01,2.573283200e+01
7.391595777e+01,3.024699178e+01,2.376462387e+01,6.290007490e+01,4.729973976e+01,1.236614510e+01,1.344911596e+01,4.366802286e+01,3.726815983e+01,8.628835977e+01,3.234434879e+01,4.697652193e+01,1.836062191e+01,1.436560557e+01,4.493416007e+01,4.495621639e+01,1.617498821e+00,7.670722005e+01,2.959243285e+00,7.794283662e+01,9.119157426e+01,6.499413846e+01,3.736208864e+01,5.538379069e+01,5.255367333e+01,4.854490196e+01,5.081595638e+01,5.766856078e+01,3.419780899e+01,5.059945433e+01,3.366140626e+01,5.488033221e+01,8.179901160e+01,7.228559737e+01,4.113051712e+00,8.426658436e-01,3.591327900e+01,8.172745632e+01,6.490583674e+01,7.722997090e+01,4.142455399e+01,5.144623570e+01,7.145846836e+00,4.947044971e+01,4.934801758e+01,6.270620702e+01,5.604735409e+01,4.370601850e+00,6.176190760e+01,2.227517871e+01,3.543833778e+01,3.166651707e+01,4.204592833e+01,9.168820661e+01,8.855910817e+01,1.615507632e+01,7.502722952e+01,8.269434445e+01,5.470428194e+01,2.247852618e+01,6.265524297e+01,8.151231519e+01,4.992858995e+01,3.829260558e+01,2.709284413e+01,5.911683854e+01,5.775961635e+01,1.721149955e+01,2.465129043e+01,5.648715871e+01,4.412503752e+01,3.772732693e+01,7.090589407e+01,4.742036374e+01,2.976710914e+01,4.282636351e+01,9.189761852e+01,8.600187355e+01,7.460475031e+00,2.680479715e+01,6.255019949e+01,1.530308051e+01,8.910261917e+01,1.581999619e+01,3.880363293e+01,1.113049633e+01,8.110117298e+01,6.545108281e+00,2.797723652e+01,6.838939766e+01,9.066412755e+01,1.528126299e+01
7.435417697e+01,4.133918733e+01,6.152768855e+01,7.129921255e+01,9.771437152e+01,3.889816265e+01,3.124820625e+01,6.269715773e+01,3.555288743e+01,5.739112722e+01,2.442912984e+01,6.226889030e+01,1.015386860e+01,8.908068304e+01,1.250301012e+01,5.909615378e-01,2.224428817e+01,3.287865231e+01,7.419162613e+01,8.288670907e+01,7.144451777e+01,6.389004519e+01,5.064784686e+01,3.198871047e+01,6.897668075e+01,9.724115200e+01,4.338138229e+01,6.641638958e+01,4.114201214e+01,2.003555459e+00,9.933352584e+01,7.527952107e+00,3.269832814e+01,2.036704739e+01,7.141424938e+01,8.753307519e+01,6.571167032e+00,5.804500529e+01,4.279012903e+01,3.586846567e+01,7.543281022e+01,5.445493750e+01,1.403601822e+01,4.302737386e+01,7.953493276e+01,2.245769419e+01,5.414827847e+01,3.986103505e+01,2.908033010e+01,8.824631047e+01,6.379115783e+00,9.219773796e+01,1.167786094e+01,4.940065559e+00,4.411239066e+01,2.255207251e+01,3.652147963e+01,4.163247993e+01,5.425730843e+00,4.188296817e+01,5.167824796e+01,4.708261415e+01,4.179723002e+01,1.087281381e+01,4.917441815e+01,8.689377615e+01,6.152492039e+01,8.309162533e+01,4.399168918e+01,1.697286102e+01,6.499674977e+01,2.433385125e+01,9.750867316e+01,3.622930000e+01,6.881317028e+01,8.715749278e+01,1.188468720e+01,3.826513901e+01,2.299644642e+01,2.621564179e+01,5.941948612e+01,4.321597764e+01,4.023982881e+00,5.989901204e+00,4.125410732e+01,8.768276342e+01,6.875092696e+01,5.122797447e+01,1.598606986e+01,4.442295965e+01,9.162478281e+01,1.960150028e+01
8.402070593e+01,9.970324072e+01,5.760430202e+01,1.565931749e+01,4.418321071e+01,4.213990677e+01,7.522321721e+00,4.816725416e+01,9.869639371e+01,5.146614468e+01,7.723977806e+01,1.824343199e+01,9.282527740e+01,5.405147698e+01,9.903265888e+01,2.965822129e+01,1.345408784e+01,2.221986845e+01,1.000678143e+01,6.006247585e+00,1.480543687e+01,4.132684277e+01,8.740242142e+01,7.328656706e+01,7.482735120e+01,7.306055300e+01,2.810693928e+01,4.028209233e+01,1.942334256e+00,2.265700336e+01,8.845584500e+01,9.555582540e+01,5.400326109e+01,4.170167231e+01,5.763563277e+01,2.733821438e+01,8.803328141e-01,9.563821617e+00,7.667121558e+01,3.176880703e+01,6.424390179e+01,8.974244140e+01,1.484113279e+01,9.312239233e+01,5.681107443e+01,8.201552955e+01,3.258547815e+01,2.341760012e+01,1.672054678e+01,1.838381768e+01,6.309960199e+01,9.370068734e+01,3.808116032e+01,5.297972637e+01,7.804201635e+01,5.796419296e+00,8.366999519e+01,3.564399030e+01,2.344544025e+01,2.555794357e+01,3.507422857e+01,8.351418449e+01,8.793097413e+01,7.065548009e+01,4.470443974e+01,2.305431561e+01,8.348074180e+01,7.576016267e+01,6.263794750e+01,3.390721533e+01,6.225466583e+01,3.973011835e+01,3.768015536e+01,2.056140946e+01,1.319587856e+01,8.132718728e+00,7.295021579e+01,9.253061565e+01,8.597561157e+01,6.830470967e+00,2.810775400e+01,9.784768923e+01,8.433839885e+01,5.036620825e+01,6.389284299e+01,9.956148711e+01,1.821694458e+01,9.737216827e+01,4.589735163e+01,6.193068650e+01,1.115362591e+01,8.831741562e+00
8.007320192e+01,6.193689288e+01,9.593323539e+01,6.767342045e+00,3.952079843e+01,9.866270870e+01,7.130935995e+00,4.353936410e+01,5.787673488e+01,5.015667376e+01,6.127206486e+00,1.673466936e+01,7.294632093e+01,5.323191294e+01,2.588541487e+01,7.867857651e+01,4.615876749e+01,6.869568153e+01,7.956544052e+01,9.121170570e+01,3.109057429e+01,5.158967641e+01,6.933296368e+01,9.870303953e+01,9.963629121e+01,7.152377856e+01,5.073128924e+01,3.118350040e+01,3.296908589e+01,9.121275929e+01,1.249381201e+01,6.186156137e+01,6.903363707e+00,2.000265694e+00,1.556888536e+01,8.572174254e+01,5.702008027e+01,3.798427646e+00,2.088022615e+01,8.251885112e+01,3.125262829e+01,7.833383072e+01,4.572355230e+01,1.877972971e+01,5.650551515e+01,9.852310568e+01,8.864803416e+01,4.938849269e+01,9.975144649e+01,9.374386253e+01,4.833098602e+00,4.007233504e-01,8.679733013e+01,7.234480204e+01,1.860953801e+00,6.507131452e-01,3.723601333e+01,4.304519532e+01,2.170725676e+01,5.132550372e+01,3.299240260e+01,6.074264024e+01,7.801056631e+01,2.882248094e+01,6.590908646e+01,6.318760533e+01,6.626968129e+01,9.536959612e+00,5.095792137e+01,7.904813186e+01,1.674597243e+01,4.733174706e+00,8.613185337e+01,1.381227463e+01,3.068415520e+01,1.198768119e+01,6.038929734e+01,4.030385115e+01,2.869783039e+01,4.279946125e+01,2.250017659e+01,2.987899989e+01,2.148582462e+01,6.059770645e+01,1.095594330e+01,3.798068645e+01,8.624882477e+01,5.959048525e+01,6.104580567e+01,1.405530098e+01,5.864760152e+01,8.443468476e+01
4.270709039e+01,5.725276510e+01,9.672718103e+01,1.827429435e+01,1.611819355e+01,4.339412297e+01,1.885802145e+01,1.706411583e+01,7.792338325e+01,8.764198681e+01,1.664933079e+01,4.952274665e+01,8.947174036e+01,9.498411597e+01,3.292941255e+00,2.564597515e+01,3.506427946e+01,2.584389713e+01,4.730834459e+01,4.991063498e+01,1.912243966e+01,9.816934137e+01,3.018148401e+01,4.569645016e+01,9.191645470e+00,8.068387187e+01,4.713871325e+01,7.677172546e+01,7.020665994e+01,2.953517463e+01,1.166455261e+01,6.556249923e+01,1.558555205e+01,5.782942342e+01,2.343570557e+01,8.161527495e+01,3.094971583e+01,7.843396369e+00,1.333822423e+01,1.983253940e+01,2.226450845e+01,4.330054021e+01,4.286811586e+01,2.161870985e+01,8.450213162e+01,7.564013164e+01,8.610825948e+01,8.170820764e+01,3.797687959e+01,2.261953244e+00,9.198950717e+01,9.250779857e+01,5.937261625e+01,5.035403926e+01,6.558630547e+01,9.531002814e+01,8.632459966e+01,8.698200187e+01,4.191934569e+01,9.937451413e+01,2.900750745e+01,4.338939474e+01,7.407130389e+01,8.218089737e+01,2.522935770e+01,1.148490640e+01,3.262867818e+01,9.670242200e+01,8.675138899e+01,6.221690554e+01,5.489168816e+01,2.339710854e+01,7.648585611e+01,9.315255878e+01,5.364360951e+01,4.741422850e+01,5.704998729e+00,8.220538946e+01,7.784485946e+01,2.058313453e+01,6.422708169e+01,4.221484051e+01,3.631198644e+01,3.724133692e+01,9.798811551e+01,9.169065830e+01,4.031475911e+01,4.339845134e+01,3.203978358e+01,5.714469813e+01,9.529353498e+01,9.902272682e+01
7.495886796e+01,6.755994754e+01,6.036008715e+01,3.475651927e+01,2.675794725e+01,4.407591903e+01,5.086477695e+00,6.844357319e+01,2.961920625e+01,6.154663472e+01,8.939717767e+01,7.183422436e+01,7.772979035e+01,1.761199626e+01,5.556979285e+01,1.960888466e+01,1.091641201e+01,8.227904228e+01,8.787111340e+01,9.215757990e+01,7.293436356e+01,7.601552014e+01,4.482477785e+01,7.634326991e+01,8.138269792e+00,3.928689011e+01,1.827435221e+01,9.501777751e+01,4.657147077e+01,2.386855739e+01,2.905811705e+01,8.830869462e+00,2.390393150e+01,7.147814697e+01,4.500449177e+01,7.888728011e+01,5.035820643e+01,7.034489121e+01,5.285800822e+01,6.123209543e+01,1.290781342e+01,4.243500946e+01,2.338721702e+01,7.668582585e+01,9.687663033e+01,1.699909968e+01,9.293649986e+01,5.483288910e+01,7.229085110e+01,2.142018199e+01,8.522331419e+01,7.243934818e+01,6.146010337e+01,6.781620372e+01,1.598806497e+01,9.514225984e+01,5.652597535e+01,9.225076314e+01,6.725400942e+01,9.944015375e+01,2.987404871e+00,1.102154538e+01,9.174243609e+01,8.507345199e+01,2.060884954e+01,3.579186660e+01,4.031053771e+01,9.909683550e+00,7.528782880e+01,8.360221624e+01,2.604674809e+01,6.673252353e+01,5.091542171e+01,6.835757943e+01,6.862998173e+01,2.794340858e+01,5.598008366e+01,1.204272745e+01,2.385767188e+01,1.611455602e+01,7.839084433e+00,7.883863311e+01,1.662216190e+01,5.167338055e+01,9.514638321e+01,1.983546426e+01,3.316337857e+01,7.722251818e+01,3.517571443e+01,7.295767631e+01,1.016569023e+01,1.704446802e+01
1.596883840e+01,2.696602814e+01,7.407593128e+01,1.794774577e+01,6.209101252e+01,5.582778705e+00,8.521252526e+01,5.418888506e+01,3.905246181e+00,5.228435400e+01,4.955296651e+01,8.924139952e+01,3.008297134e+01,3.350644136e+01,7.827372424e+01,2.950198813e+01,7.155273205e+00,2.025124279e+01,7.665359326e+01,6.920657593e+01,6.486165276e+01,5.445104946e+01,5.029438376e+01,4.851162699e+01,9.958203253e+01,8.847542184e+00,6.003959304e+01,7.377412283e+01,5.423264621e+01,5.558251323e+01,4.563793817e+01,1.655525544e+01,2.587503840e+01,5.312214218e+01,2.757837578e+01,9.385116850e+01,2.080386175e+01,2.064082987e+01,3.815141750e+01,3.286729381e+01,3.661912984e+01,9.121148142e+01,9.015093196e+01,3.638072793e+01,4.272620496e+01,4.066084196e+01,1.978930749e+01,6.154966561e+01,5.570893388e+01,1.172168294e+01,8.932357753e+01,3.326697731e+01,9.112515081e+01,4.099270665e+01,9.754074528e+01,7.068493754e+00,6.865685050e+01,9.366660046e+01,8.054310462e+01,7.975853875e+01,7.552117974e+01,5.708651863e+01,1.944756942e+01,5.054314250e+01,7.576366575e+01,4.020919074e+01,6.263716985e+01,6.171088896e+01,5.907895196e+01,6.300403996e+01,5.593231733e+01,9.945728409e+01,9.547316360e+01,2.360494578e+01,6.512699912e+01,6.233396558e+01,8.080498521e+01,6.304551965e+01,8.740918664e+01,7.042597040e+01,6.295432820e+01,7.436472029e+00,4.902163852e+01,7.225455083e+01,5.854297925e+01,5.008566748e+01,3.886911530e+01,1.541564044e+01,7.095613802e+01,1.238956227e+01,5.787072282e+01,3.946311974e+01
6.227734514e+00,5.732687163e+01,7.840962179e+01,6.004190119e+01,4.957678031e+01,6.041746723e+01,6.935155681e+01,4.032884658e+01,4.444962265e+01,1.745104911e+01,9.902504830e+01,6.492443515e+01,7.609952041e+01,2.389028299e+00,8.612302113e+01,3.314972958e+01,3.131407615e+01,4.490258945e+01,6.468359241e+01,6.226366909e+01,2.420426552e+01,1.556040124e+01,5.503297097e+01,5.755081413e+01,5.890131960e+01,1.292344900e+01,4.999669348e+00,7.571577284e+01,7.222554109e+01,9.469891744e+01,6.396265663e+01,3.775812025e+01,6.277170194e+01,7.921394583e+01,7.078280636e+01,6.456058852e+01,7.348803088e+01,3.820444264e+01,9.957686557e+01,2.924390097e+01,8.498810556e+01,2.046148920e+01,1.464298858e+01,8.292530838e+00,8.483843446e+01,6.633091582e+01,6.025108942e+00,8.583759737e+01,7.977915137e+01,6.078913401e+01,1.768578868e+01,9.938792772e+01,4.917942314e+01,7.404589302e+01,2.979594172e+01,4.679645411e+01,5.240509981e+01,2.919885373e+01,7.276043807e+01,8.127302149e+01,9.293352611e+00,8.300262977e+01,2.959062962e+01,8.657785900e+01,6.762520545e+00,5.799151211e+01,1.631666875e+01,6.799476057e-01,3.573091152e+01,8.722542974e+01,4.648806183e+01,6.588546552e+01,5.325291672e+01,2.488303519e-01,1.822900796e+01,2.614483198e+01,4.083488766e+01,2.657229453e+01,8.938620122e+01,8.513359979e+01,8.610439584e+01,1.994412094e+01,4.317582945e+01,3.836726397e+01,6.475307711e+00,1.344668527e+01,7.782544530e+01,1.855543110e+01,3.624966623e+01,2.399616950e+01,6.592714250e+01,8.460235127e+01
5.294166698e+01,5.012860819e+01,3.281756809e+01,5.491246373e+01,7.636103022e+01,2.944117799e+01,5.008923585e+01,3.910807608e+01,8.549727433e+01,2.174232275e+01,5.134753165e+01,1.989788770e+01,1.073184650e+01,5.259892662e+01,9.011187387e+01,3.566756417e+01,6.020299200e+01,8.923559477e+01,1.588941648e+01,1.476967584e+01,8.564331538e+01,9.126153782e+01,5.324766575e+01,3.379505939e+00,8.589124351e+01,2.596053197e+01,8.463341542e+01,6.678125788e+01,4.669669455e+01,5.033377850e+01,1.698241748e+01,9.566066034e+01,7.474916602e+01,3.317754991e+01,3.582650661e+01,8.941553406e+01,2.307468230e+01,3.965314435e+01,7.950229332e+01,8.748305981e+01,8.882516102e+01,5.119344612e+01,1.665604652e+01,2.930170042e+01,4.212455811e+01,5.854163337e+01,2.785958811e+01,2.817363931e+01,1.017180756e+00,8.274710437e+01,8.632078147e+01,2.474121737e+01,4.151652434e+01,5.807440325e+01,8.109104670e+01,7.311749089e+01,9.763980774e+01,9.727000259e+01,3.091525361e+01,8.324576743e+00,8.012671874e+01,2.195558490e+01,7.494482101e+01,5.977828117e+01,4.725403769e+01,8.903372359e+01,3.661689605e-01,4.673720840e+01,1.505831139e+00,9.368271777e+01,3.013403336e+01,9.532641512e+01,5.271424388e+01,8.212949853e+00,9.925074976e+01,9.600553809e+01,6.022867641e+01,5.688264725e+01,2.935066688e+00,8.540426420e+01,4.985119400e+01,4.924214710e+01,3.980617148e+01,5.070824893e+01,5.687366758e+01,8.789873520e+01,6.700244563e+01,5.703786456e+01,5.621671709e+01,3.035770967e+01,4.756525710e+01,5.540582601e+01
7.531731594e+01,6.371917416e+01,2.293117533e+01,1.694781240e+00,2.328348042e+01,1.427679359e+01,2.323418170e+01,2.982543374e+01,8.184693916e+01,4.512803481e+00,2.219318326e+01,8.719277978e+00,1.731019985e+01,2.204026834e+01,4.836882365e+01,8.275482060e+01,1.380403747e+01,2.435802599e+01,4.970348896e+01,9.746751277e+01,5.714291461e+01,4.437968802e+00,7.898929016e+01,3.919330334e+01,5.132466669e+01,5.084256070e+00,8.877269063e+01,5.345287239e+01,5.507951031e+01,3.123623673e+01,7.729059537e+01,2.520717790e+01,5.928165909e+00,6.800149662e+01,4.040305752e+01,3.988975558e+01,9.576795013e+01,5.726866880e+01,7.926536927e+01,4.892599955e+01,5.985335201e+01,6.591605779e+01,8.742755984e+01,8.341964257e+01,5.583685215e+01,4.528830033e+01,6.156680910e+01,5.262803996e+01,3.002716826e+01,3.129070623e+01,7.830262335e+01,9.489980676e+01,4.401393510e+01,5.752194973e+01,5.682952982e+01,2.097435779e+01,4.076152510e+01,5.802642702e+01,2.823078703e+01,7.754464105e+01,8.634587585e+01,2.625891227e+01,7.110853703e+01,1.294586093e+01,7.100090780e+01,9.282281711e+01,8.383572529e+01,3.840349291e+01,7.626856744e+01,7.847795569e+01,5.478956052e+00,6.017894219e+01,8.778788098e+01,6.280978580e+01,9.392177222e+01,3.048942400e+01,5.137777530e+01,3.470070024e+01,3.382629937e+01,1.290930174e+01,4.571905597e+01,8.232965430e+01,3.099826871e+01,5.805462396e+01,7.957724917e+01,7.818627603e+01,9.962713987e+01,9.143671667e+01,7.562166631e+01,4.797041533e+01,6.219570676e+01,8.252457860e+01
9.025562883e+01,9.207201071e+01,5.141090345e+01,5.353588578e+01,2.478538512e+01,3.142482170e+00,2.334340797e+01,8.585173149e+01,5.646300380e+01,7.927961443e+01,2.461395363e+01,6.615865376e+01,1.554052818e+01,8.330798770e+01,7.653764748e+01,1.707001283e+01,6.253558240e+01,3.557479695e+01,2.107456989e+01,4.764474944e+01,3.355761753e+01,9.720638839e+00,3.340645820e+01,3.599211226e+01,7.410023128e+01,2.514800598e+01,4.155390003e+01,3.659514404e+01,2.809089612e+01,5.594621242e+01,3.913191405e+01,7.372261184e+01,2.180737897e+01,9.308475807e+01,9.036200697e+01,9.318918600e+00,7.304404450e+01,7.021924544e+01,8.796200437e+01,7.716208619e+01,5.904454593e+01,7.749459491e+01,9.441228714e+00,3.838225746e+01,8.188175022e+01,9.148218554e+01,7.898072970e+01,2.781809568e+01,1.608801451e+01,3.261624915e+01,1.738443176e+01,3.845098276e+01,6.698541511e+01,2.456635009e+01,6.323866379e+01,7.837229841e+01,8.753154521e+01,5.621034429e+01,2.598882179e+01,7.202508691e+01,8.567797823e+01,2.576922448e+01,1.391536849e+00,8.425219488e+00,6.358546665e+01,5.483347154e+01,1.831690403e+01,9.242561749e+01,4.279311223e+01,7.016608945e+00,8.640784936e+01,3.232578836e+01,1.593365852e+01,4.241027044e+01,9.035827795e+01,9.856297312e+00,5.633398641e+01,4.439374697e+01,6.373531860e+00,2.344779845e+01,2.242968836e+01,5.351330979e+01,2.254598873e+01,4.329725629e+01,6.758482067e+01,6.257096765e+01,3.073994146e+01,1.312809283e+01,3.920021254e+01,1.721834892e+01,2.451921523e+01,8.774044053e+01
6.287256443e+01,7.569016197e+01,2.844794956e+01,3.870428802e+01,8.412110952e+01,6.375293125e+01,4.612294169e+01,8.994411299e+00,3.165329607e+01,4.221582273e+01,6.176487631e+01,4.273101095e+00,6.857940819e+01,4.047456543e+01,2.096702724e+01,9.164660822e+01,9.568652119e+01,9.735783553e+01,9.337686181e+01,3.568833399e+00,8.965452203e+01,7.029052662e-01,9.101122273e+01,3.687453028e+01,6.083135700e+01,4.421420848e+01,8.651827405e+01,3.746065708e+01,1.072455109e+01,1.201537173e+01,2.582054391e+01,8.612826185e+01,1.888826147e+01,4.793568377e+01,3.087134697e+01,4.797406946e+01,7.144800243e+01,2.887284758e+01,6.185776738e+01,1.647117822e+01,6.569037638e+01,9.760691045e+01,8.696115053e+01,7.477658100e+01,7.890813382e+01,5.051960673e+01,6.813233324e+01,5.945529121e+01,7.503965714e+01,1.652971076e+00,1.536776236e+01,7.780307432e+01,9.221301009e+01,4.318782233e+01,6.358150869e+01,3.499027622e+01,3.314043507e+00,9.103481437e+00,6.556168913e+01,1.624843786e+01,4.649513077e+01,8.448661800e+01,7.769418561e+01,3.433115688e+01,8.908818046e+01,7.345835223e+01,3.998373900e+01,2.912795609e+00,6.702268024e+01,2.749204584e+01,7.528770491e+01,6.128888857e+00,8.958195124e+01,5.449346228e+00,6.736694544e+01,7.573690855e+01,8.454161190e+01,3.664811517e-02,1.717345441e+01,7.621268130e+01,7.758736907e+01,3.573233147e+01,9.828925269e+01,8.365674969e+00,4.447467254e+01,4.625328008e+01,3.155332165e+01,8.385646352e+01,4.077484474e+01,8.909007174e+01,5.648330102e+01,1.148034094e+01
