v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43
9.641562171e+01,5.290793776e+01,3.307343997e+01,9.257216027e+01,6.111644866e+01,3.932972514e+01,8.571455000e+01,7.747210519e+01,5.814305413e+01,5.711281695e+01,6.185789472e+01,4.283491067e+01,5.545727869e+01,5.258238519e+01,8.389297259e+01,8.390351817e+01,7.063005978e+01,2.488712791e+01,8.724938202e+01,3.737950499e+01,2.891008428e+01,3.392337444e+01,1.290960927e+01,7.174120766e+01,6.722384070e+01,6.389800250e+01,1.295342417e+01,2.003858437e+01,7.739889369e+01,1.935673914e+01,5.111941376e+01,5.953747415e+01,2.366029354e+01,4.827011081e+01,8.694256804e+01,7.222426333e+00,2.268260489e+01,1.647829101e+01,3.349123222e+01,2.490948407e+01,4.363730778e+01,4.273784728e-01,2.704787569e+01
6.615306605e+01,1.481026233e+01,6.487678879e+01,5.258379414e+00,6.832353665e+01,2.988952234e+01,7.724071083e+01,8.404090470e+01,4.519773714e+01,4.673433621e+01,2.915303744e+01,1.060778679e+00,4.393997177e+01,7.661327573e+01,9.476564845e+01,2.898644603e+01,5.049879309e+00,7.649996338e+01,8.255029991e+01,2.255883180e+01,1.363725467e+01,8.842800801e+01,9.257864014e+01,7.335312994e+01,9.932968788e+01,1.892763372e+01,1.491863725e+01,2.273442897e+01,1.417250354e+01,2.404237504e+01,3.458761010e+01,2.103626747e+01,7.785998157e+01,1.144111898e+01,9.436952646e+01,8.435677871e+01,7.286978506e+01,3.200699653e+01,7.762676434e+01,5.126608575e+01,7.201339597e+01,5.452158344e+01,9.167621375e+01
3.699971928e+01,3.078453545e+01,3.164172281e+01,8.826123244e+01,6.313790665e+01,5.081930187e+01,4.061938840e+01,5.891020077e+01,9.287658239e+01,2.694337050e+00,2.164977435e+01,3.070480206e+01,5.138091919e+01,4.122296745e+01,6.013353678e+01,2.430508877e+00,8.453219857e+01,6.733739698e+01,6.559378657e+01,3.252138015e+01,2.562226581e+01,7.270446264e+00,2.024312107e+01,4.820270545e+01,6.718883737e+01,6.074412888e+01,3.109082795e+01,2.538292855e+01,3.557408238e+01,9.744897886e+01,5.012924578e+01,1.095893889e+01,8.761309745e+01,3.352587322e+01,4.595155783e+01,9.346357534e+01,8.120769672e+01,3.185118048e+01,4.867157642e+00,1.223589047e+01,4.665866823e+01,6.591767714e+01,2.127315491e+01
9.662897473e+01,7.719302557e+01,8.117286442e+01,3.597094104e+01,6.888087195e+01,3.365887205e+00,5.854688939e+01,8.564994853e+01,7.087413838e+01,1.714745994e+01,7.793850874e+01,6.865106421e+01,2.305891077e+01,6.601008353e+01,8.975361664e+01,6.693221795e+01,7.709831302e+00,9.211126085e+01,4.016649790e+01,4.150099712e+01,6.173028383e+01,9.172327650e+01,2.155178822e+00,6.232308206e+01,8.598015119e+00,1.974821355e+01,5.955192214e+00,3.058152630e+01,4.086448015e+01,3.562890577e+01,1.075378029e+00,1.917016373e+01,2.891129634e+01,4.146562885e+01,7.799918780e+01,7.944754755e+01,8.491199386e+01,8.308495666e+00,1.760608118e+00,8.369159777e+01,2.929194931e+01,4.951815392e+01,8.418533174e+01
6.030104079e+01,9.180023166e+01,6.724703998e+01,4.116686718e+01,6.322693527e+01,5.347109211e+00,3.317782937e+00,1.710951576e+01,1.180152247e+01,4.902067785e+01,8.741093586e+01,4.195603788e+01,3.117174229e+01,3.591807632e+01,5.571755292e+01,3.347882465e+01,4.722365111e+01,4.477807297e+01,1.842149490e+01,5.770968946e+01,6.947976556e+01,6.174182547e+01,3.634881630e+01,5.707241857e+01,8.701760031e+01,2.203749366e+01,1.025608203e+01,6.977999085e+01,9.630099648e+00,2.732590526e+01,4.862583270e+01,7.930415776e+01,4.976206033e+01,4.701985889e+01,9.684124462e+01,1.047388367e+01,2.070377688e+01,5.570463234e+01,8.455938703e+01,5.262239216e+01,8.470184832e+00,8.790774684e+01,7.236957046e+01
2.353152137e+00,5.347720622e+01,7.286836614e+01,8.965803570e+00,3.198026196e+01,1.713496022e+01,4.801639786e+01,6.444937512e+01,7.424481810e+01,4.159884095e+01,7.071387808e+01,6.132442914e+01,1.007927572e+01,3.440503685e+01,1.511733772e+01,5.998231354e+01,6.570985330e+01,4.391490241e+01,7.253514546e+00,6.116256698e+00,1.390685444e+01,7.477724342e+01,6.552554950e+01,7.547907497e+01,3.591376343e+01,5.501723544e+01,2.108936033e+01,4.167036380e+01,4.663311643e+01,3.416159636e+01,7.671843745e+01,4.906757503e+01,2.520406437e+01,4.356351714e-01,2.451074405e+01,1.122147902e+01,4.131528312e+01,6.191877389e+00,3.327497566e+01,8.837302114e+01,8.830384794e+01,7.582849954e+00,5.983399224e+01
6.059601843e+01,5.631114368e+01,1.817903533e+01,6.403649369e+01,5.911519060e+01,3.178559893e+01,3.606619662e+01,4.623486451e+01,3.955941322e+01,2.549234942e+01,8.443762690e+01,7.228270149e-01,6.897690275e+01,8.719156478e+01,7.668994175e+00,9.043582076e+00,3.301496134e+01,9.300490322e+01,7.303676163e+01,1.450912592e+01,8.363896437e+01,6.643930840e+00,5.457034911e+01,3.779209238e+01,3.776067504e+01,6.109903247e+01,7.624053333e+01,1.346636621e+01,9.084532549e+01,1.170769081e+00,6.943281187e+01,5.817538089e+01,2.939008589e+01,2.954198887e+00,9.857137463e+01,9.361594534e+01,6.792693325e+01,1.656228695e+01,7.017991222e+01,8.599151663e+01,5.190302447e+01,2.970312163e+00,6.054081283e+01
5.995415634e+01,8.166154874e+01,4.505225960e+01,6.904058538e+01,5.994795044e+01,5.407948235e+01,6.234416251e+01,8.970894545e+01,2.203919758e+01,3.558758329e+01,4.666305417e+01,4.865407848e+01,1.153008951e+01,6.506572194e+01,5.290260354e+01,9.953663080e+01,2.186126307e+01,3.065909023e-01,9.299199526e+01,5.368076915e+01,6.737644104e+01,4.956520833e+01,4.891277066e+01,6.745891060e+01,1.832422615e+01,5.057253739e+01,6.319222463e+01,8.090654509e+01,4.143556598e+01,1.951836874e+01,4.271705079e+01,9.784465652e+01,2.150577210e+01,1.304913490e+01,4.123268673e+01,4.757108804e+01,9.490645132e+01,9.928550892e+01,3.023796755e+00,1.423029473e+01,2.408478676e+00,6.786092902e+00,6.951402667e+01
2.372276353e+01,2.386464865e+01,8.418233148e+01,5.653940864e+01,8.710738505e+01,3.115414337e+01,3.417978598e+01,8.847664480e+01,8.135794716e+00,3.968365241e+01,8.334269176e+01,5.802761955e+01,1.281770938e+01,6.208869289e+01,9.222549511e+01,9.822002872e+01,2.692420454e+01,1.249259886e+01,9.775525987e+01,1.386174412e+01,2.134065222e+01,3.831131319e+01,5.048836832e+01,5.919455484e+01,3.383817896e+01,8.114444909e+01,2.699574599e+01,9.066761748e+01,9.818626332e+01,9.424779036e+01,5.193388930e+01,6.264871003e+01,2.611138794e+01,9.272332935e+01,1.309866949e+01,4.392878272e+01,1.261284295e+01,6.358479091e+01,2.079588316e+01,4.729292246e+01,8.879685562e+01,2.146404721e+01,9.848676582e+01
9.299359981e+01,9.083326971e+01,5.115674707e+00,7.972688372e+01,5.257111046e+01,4.299668731e+01,6.017177762e+01,6.510299551e+01,5.222248203e+01,7.807636836e+01,1.881494596e+00,5.259948383e+01,5.192133412e+01,3.522193814e+00,6.368473238e+01,2.661277731e+01,8.366790121e+01,6.463782113e+01,1.278249056e+01,5.909634734e+01,9.725379711e+01,3.609265350e+01,1.346953910e+01,1.305442211e+00,8.778127000e+01,6.117162802e+01,4.283666843e+01,9.299009064e+01,5.541207859e+01,2.949502670e+01,2.348678759e+01,4.610836385e+01,5.181846551e+01,6.976625503e+01,7.138070834e+01,4.734346260e+01,2.586188733e+01,5.453921222e+01,6.554939656e+01,6.961605956e+01,1.564536503e+01,3.869631435e+00,5.860838530e+01
4.845877018e+01,4.819440491e+01,6.675280568e+00,3.778222693e+01,7.980023839e+00,6.143529735e+01,2.735511476e+01,6.353154906e+01,6.716329108e+01,6.750943565e+00,2.665171508e+01,2.539545264e+01,4.900794840e+01,4.369345828e+01,8.792014316e+00,8.011700740e+01,6.431044086e+01,2.074093360e+01,9.947851963e-01,4.689850319e+01,1.967641068e+01,2.519794272e+01,2.940114704e+01,8.191286092e+00,7.582052907e+01,6.369576448e+01,6.504413177e+01,8.557199999e+01,2.081710297e+01,9.952927826e+00,7.662595321e+01,2.872044571e+01,4.211701013e+01,2.852108994e+01,1.510303106e+01,8.403499214e+01,9.417293524e+01,2.410568033e+01,3.885838495e+00,9.078914740e+01,5.292836678e+01,3.073465500e+01,5.253870336e+01
2.935786778e+01,3.410287805e+01,8.082544813e+01,1.228910859e+01,5.459276531e+01,9.056318006e+01,9.242912386e+00,9.033065250e+01,7.619164150e+01,1.906855468e+01,9.422408738e+01,3.657877293e+01,4.641213018e+01,7.484649712e+01,5.514658615e+01,7.756685763e+01,7.041058092e+01,8.001647911e+01,2.668682398e+01,1.879733580e+01,7.869707587e+01,5.256820196e+01,5.150724871e+01,3.667789830e+01,3.898659720e+01,5.776294731e+01,1.633129824e+01,5.718500751e+01,5.475265575e-02,3.335104376e+01,3.307052764e+01,4.789365947e+01,1.100733833e+01,8.863783843e+01,9.891146729e+01,3.274794728e+01,9.089717226e+01,7.516632584e+01,3.212395518e+01,2.279650871e+01,1.662419125e+01,2.818833639e+01,8.662329614e+01
5.409462595e+01,7.467904902e+00,9.691098489e+01,7.345504365e+01,1.517650880e+01,6.270415531e+01,7.959933659e+01,8.494554007e+01,4.155962899e+01,5.635619167e+01,6.173256219e+01,2.778050252e+00,8.839166488e+01,3.191482528e+01,3.833540106e+01,3.332978882e+01,1.546833311e+01,4.266929923e+01,9.463512285e+01,4.227224494e+01,8.670559402e+01,5.902898883e+01,3.076968950e+01,4.280079584e+01,8.889902158e+01,4.556538558e+01,5.579291261e+01,4.448726956e-01,7.926132454e+01,4.804184553e+01,3.314404000e+00,2.386412636e+01,1.700009624e+01,7.616352307e+01,6.857611520e+01,4.382550710e+01,1.529108002e+01,9.198116770e+01,4.885237546e+01,9.978472980e+01,1.306683040e+00,3.938758546e+01,2.229457605e+01
8.355866698e+01,1.949021879e+01,8.879476190e+01,4.626688792e+00,3.881341433e+01,5.072307523e+01,6.369618424e+01,2.285600143e+01,7.512979915e+00,3.036669155e+01,5.502541864e+01,1.609177009e+01,5.048311747e+01,3.219717807e+00,6.115300863e+01,5.473375194e+01,9.918653256e+01,2.291931831e+01,9.250718965e+01,7.136418979e+01,8.830003922e+00,8.366445199e+01,6.060534302e+01,2.913048287e+01,2.101466411e+01,6.170883999e+01,5.905829614e+01,1.463987403e+01,7.412543227e+01,8.778295269e+00,5.438786248e+01,4.291287197e+01,9.517646735e+01,1.700965351e+01,3.624766999e+01,8.225461943e+01,8.857427141e+01,6.229396683e+01,6.790900530e+01,8.110097007e+01,6.892142535e+01,9.531172726e+00,6.240622019e+01
7.894866196e+01,3.225799705e+01,1.124049718e+01,3.994658703e+01,8.644799514e+01,8.389953750e+01,6.316529440e+01,8.467500556e+01,4.735450913e+01,9.216929127e+01,3.157680165e+01,9.718322984e+01,3.353821113e+01,6.538817946e+01,9.902870836e+01,7.399685447e+01,6.555904126e+01,9.268178505e+01,5.642438688e+00,7.945812698e+01,3.460985785e+01,3.294514575e+01,1.216807662e+01,7.725647315e+01,3.702343426e+01,6.395257562e+00,6.647127297e+01,2.261515067e+01,2.529765281e+00,1.367215391e-01,8.059459755e+01,6.494511011e+01,4.685141653e+01,9.437704871e+01,3.830508748e+01,3.362412599e+01,3.641815677e+01,2.620158462e+01,7.526731802e+01,9.250992464e+01,6.002947254e+01,3.865150767e+01,5.618821844e+00
8.773119339e+01,4.218094563e+01,5.970659709e+01,8.589191473e+01,8.992220279e+01,8.604149028e+01,8.191101153e+01,9.702807319e+01,5.388468193e+01,8.562259015e+01,3.714509756e+01,6.209474608e+01,6.628714649e+01,9.867758748e+01,3.045432151e+01,8.666916223e+01,6.929160311e+01,2.215253599e+01,8.399854286e+01,3.225426960e+01,8.240149403e+01,2.957693046e+01,2.016589100e+00,2.359076465e+01,6.558247953e+01,4.219725517e+01,1.849146100e+00,6.313627635e+01,3.680006977e+01,4.328994563e+01,1.078587000e+01,3.805623659e+01,6.564884222e+01,6.067132583e+01,6.389127939e+01,9.859680172e+01,7.483524271e+01,5.371555290e+01,7.224639549e+01,3.638915085e+00,6.784874406e+01,5.773175378e+01,9.941086143e+01
8.455676782e+01,2.534876608e+01,7.185264848e+01,2.747987073e+01,8.811033356e+01,2.479842171e+01,3.760490977e+01,6.912872495e+01,6.885447066e+01,7.462182088e+01,9.697213182e+01,8.094873583e+01,9.933478687e+01,9.157452203e+01,6.635829560e+01,5.226892545e+01,3.164401042e+01,3.816735405e+01,2.881750157e+01,9.754041086e+00,5.679470818e+01,7.147355304e+01,3.033281763e+00,6.583282251e+01,8.197078036e+01,2.973216997e+00,2.861674508e+01,6.550406569e+01,6.154977316e+01,9.906885975e+01,9.783708332e+01,2.660968719e+00,3.036639608e+01,1.635746886e+01,7.369425083e+01,7.845729097e+01,1.208982958e+01,1.213745070e+00,2.406164623e+01,3.246878299e+01,1.475978556e+00,3.330170567e+01,2.115534724e+01
7.013780253e+01,2.129813992e+01,6.790457497e+01,8.369616356e+01,6.548857691e+01,7.135496613e+01,9.676146653e+01,1.903581481e+01,4.757601271e+01,6.107423873e+00,6.983451810e+01,6.047286390e+01,2.682871776e+00,2.216793196e+01,3.616368971e+01,7.714137001e+01,2.923830774e+01,2.925386977e+01,7.761874081e+01,8.419184250e+01,9.754189703e+00,5.881249857e+01,9.662516106e+01,2.144324458e+01,8.644733575e+01,2.543847107e+01,4.925753176e+01,5.266981972e+01,1.752684294e+01,7.495472599e+01,7.906675321e+01,4.687450675e+01,8.988843876e+01,2.269884186e+01,5.114702815e+01,7.523349426e-02,3.232966516e+01,9.046871061e+01,1.513642119e+01,4.897500649e+01,6.904885186e-01,2.796030554e+01,6.221568208e+01
8.390548325e+01,1.772022457e+01,9.570424223e+01,4.902222359e+01,2.992178445e+01,1.353248301e+01,3.579059466e+01,6.869140404e+01,3.645944868e+01,2.537086621e+01,2.285600047e+01,9.703559110e+01,5.705428985e+01,4.943875112e+01,8.652474196e+01,5.004112278e+01,9.559900949e+01,3.085411559e+00,5.240975052e+01,3.420187734e+01,3.845161411e+01,4.502035015e+01,3.684361610e+01,9.993651161e+01,5.421190155e+01,1.995071386e+01,3.527877002e+01,4.769643787e+01,3.076823292e+01,2.960712631e+01,1.840475175e+01,9.815813810e+01,8.837278391e+01,7.773470352e+01,3.585564177e+01,2.282638997e+01,3.944977121e+01,7.815858173e+01,3.993279017e+01,2.014452186e+01,9.247689622e+01,5.759014912e+01,8.538700161e+01
6.407903322e+01,1.807702299e+01,2.973144693e+01,1.237667830e+01,8.307275706e+01,4.943474738e+01,5.317046966e+01,7.169702177e+01,7.936984276e+01,2.010955781e+01,7.227404195e+01,6.100970213e+01,2.118992435e+01,7.831002984e+01,9.356503584e+00,8.863163225e+01,9.627380916e+01,5.991830114e+01,8.317597261e+01,1.771240761e+01,9.421462763e+01,1.499846252e+01,7.046792563e+01,8.955962772e-01,1.177713760e+00,3.680612869e+01,4.689160365e+00,1.418843799e+01,8.637189200e+01,6.549257656e+01,4.411557833e+01,3.627824179e+01,7.498491981e+01,3.563600073e+00,5.167227371e+01,6.693336100e+01,5.942440258e+00,3.323634091e+00,5.435932512e+01,7.432374629e+01,2.304552512e+01,6.117172867e+01,4.954075574e+01
9.796088460e+01,7.963836981e+01,4.475924423e-01,2.825772352e+01,1.849418348e+01,5.565188108e+01,8.475320193e+01,8.399420396e+01,3.064744093e+01,9.600309390e+01,7.406358655e+01,3.182755438e+01,4.284793938e+01,2.171979450e+01,4.376167481e+01,3.939909598e+01,2.328512099e+01,7.051154010e+01,9.860946776e+01,7.276299189e+01,9.435186492e+01,6.282272842e+01,4.195536822e+01,3.861262156e+01,9.425844164e+01,5.609972527e-01,4.026193652e+01,9.784786040e+01,3.301569133e+01,9.232112966e+01,4.435814075e+01,5.653625248e+01,4.928958005e+01,2.327976296e+01,3.032297283e+01,6.836147630e+01,1.845308188e+01,8.822270912e+01,7.283056792e+01,3.373220808e+00,2.721909573e+01,7.498386880e+01,6.817084201e+01
9.541109654e+01,5.251129594e+00,9.640637682e+01,2.651297634e+01,7.300650365e+01,1.321085707e+01,6.662574191e+00,9.767409818e+01,9.959461689e-01,4.583692862e+01,6.914889634e+01,5.883820924e+00,9.303056809e+01,1.174612847e+01,6.885538358e+01,4.437706126e+01,7.355053858e+00,3.440303801e+00,8.588176201e+01,3.984098183e+01,2.006407872e+01,5.696032480e+00,5.523789763e+01,4.165832299e+01,2.674682876e+01,6.435775183e+01,4.775235331e+00,8.998419149e+00,1.128329937e+01,4.299793142e+01,6.924907059e+01,9.592400158e+01,5.504919660e+01,2.057099515e+01,5.821865849e+00,8.260700436e+01,8.664128308e+01,9.011869143e+01,1.471347020e+01,6.697321958e+01,7.083251163e+01,7.777671765e+01,2.507815697e+01
9.372919007e+01,9.050008229e+01,8.944555374e+00,7.248577205e+01,4.559105456e+00,3.059846158e+00,8.952814464e+01,1.819473732e+01,5.595291070e+01,2.730683100e+01,4.645482255e+01,4.768463902e+01,8.479535751e+01,7.458091850e+01,3.786153319e+01,4.880967558e+01,9.891597243e+01,4.424472188e+01,4.323838202e+01,1.716863726e+01,4.992634196e+01,8.791082999e+01,8.384581710e+01,1.336671614e+01,6.393303173e+01,1.883317802e+01,3.814002709e+01,2.003076332e+00,8.394550322e+01,5.928041868e+01,9.978043076e+01,7.436114549e+01,9.304383648e+01,4.837316890e+01,7.803439089e+01,6.742764208e+01,4.802091251e+01,3.564933838e+01,2.370004906e-01,7.530985387e+01,9.336299611e+01,7.087798566e+01,5.766811547e+01
8.764554447e+01,3.298513031e+01,3.041607001e+00,4.123450087e+01,1.258672917e+01,7.787327030e+01,9.430191303e+01,1.097534906e+01,2.433569236e+01,2.846276219e+01,7.352452425e+01,5.697160403e+01,7.918380950e+01,9.336043549e+01,7.168226788e+01,9.032153556e+01,5.026299059e+01,9.141329564e+01,4.975737814e+01,9.204177383e+01,5.712654585e+01,3.973224469e+00,6.056858342e+01,7.165505236e+01,2.078290596e+00,7.134228226e+01,7.731714032e+01,6.104393016e+01,6.051016495e+01,8.836934592e+00,2.321264601e+01,4.480288501e+01,3.934793337e+01,6.362015562e+00,2.897280310e+01,3.898757323e+01,4.450735304e+01,3.616431887e+01,6.041811003e+01,4.814162685e+01,8.880428969e+01,8.327861632e+00,2.727369058e+01
9.335485430e+01,3.253354333e+01,7.359648644e+01,3.160757501e+01,4.728558574e+01,5.988839383e+01,2.856208299e+01,6.824931645e+01,4.354442474e+01,6.903461514e+01,6.902487432e+01,9.581654754e+01,6.155701658e+01,1.394491096e+01,7.435927807e+01,2.631186371e+01,7.591981115e+01,9.444451141e+01,4.509940818e+01,7.537327781e+01,9.183965874e+01,3.356046926e+00,6.273832705e+01,5.869795310e+01,6.869741716e+01,2.031715371e+00,3.746591488e+01,6.711241796e+01,2.330788796e+01,7.192083322e+01,7.645386184e+01,2.427524235e+01,7.859544364e+01,6.200028293e+01,4.536993075e+01,9.632600208e+01,7.250490439e+01,8.946929247e+01,9.000320067e+01,6.453539189e+01,8.578106197e+01,5.586024207e+01,6.513542502e+01
7.280130729e+01,4.376893460e+01,5.754879555e+01,1.840862162e+01,4.305391550e+01,9.213713715e+01,2.881022462e+01,8.071114384e+01,5.845840811e+01,9.582945618e+01,8.135972035e+01,4.831805796e+00,9.381725054e+01,8.816466807e+01,7.974754182e+01,5.577324815e+01,6.999131038e+00,2.854008171e+01,9.515288299e+01,9.060329700e+01,1.378576780e+00,6.052994843e+01,5.654355074e+01,1.243707087e+01,1.024186082e+01,1.469149764e+01,9.351850897e+01,2.391313899e+01,6.446884512e+01,4.493057407e+01,9.459475481e+01,7.440672929e+01,8.841147160e+01,1.218913274e+01,3.397437022e+01,8.102135408e+01,1.826561593e+00,9.873238385e+01,6.866063360e+01,6.580990170e+01,6.718363843e+01,6.307835062e+01,5.804779954e+01
1.093620075e+01,4.463629921e+01,3.835457091e+01,4.891996209e+01,7.298658323e+01,6.503241825e+01,3.806956262e+00,6.699448444e+01,5.577252498e+01,2.337962072e+01,9.116108131e+01,6.512832706e+01,8.027374034e+01,9.135259314e+00,4.642803906e+01,5.618564965e+01,4.463359862e+01,6.615410680e+01,3.587313241e+01,1.955579939e+01,4.126802089e+01,1.849664078e+01,3.139437740e+01,7.734636298e+00,4.057684541e+00,5.254497387e+01,7.973030264e+01,5.000403157e+01,6.568103691e+00,5.458409803e+01,3.236755259e+01,8.989567462e+01,1.179362098e+01,8.605854353e+01,5.412761367e+01,1.635108175e+01,5.331949890e+01,8.239662775e+01,5.485157836e+01,7.315383728e+01,1.916844768e+01,1.217390554e+01,6.017037452e+01
1.287574943e+01,3.618548708e+01,5.867395623e+01,2.300848876e+01,4.850045017e+01,4.480884710e+01,5.705331502e-01,4.268823484e+01,8.937144554e+01,1.674861908e+01,8.512879912e+00,6.903514845e+01,9.809107559e+01,9.232907712e+01,5.838776816e+01,5.259513102e+01,1.701240218e+00,3.041784378e+01,7.178359117e+01,4.780528936e+01,7.984547743e+00,7.762777008e+01,9.325199192e+01,7.433665455e+01,3.603661455e+01,6.337488922e+01,8.037804130e+01,1.835110087e+01,6.506031492e+01,6.676140840e+01,4.401147307e+01,3.141973126e+01,7.431277684e+01,9.492018859e+01,8.804803178e+01,3.196363941e+01,2.096025266e+01,1.667410212e+01,2.642464362e+01,3.661639331e+01,3.202511556e+01,8.399457078e+01,3.502349990e+01
1.865196768e+01,7.897679730e+01,7.316807122e+01,7.678699700e+01,6.157198923e+01,3.631083548e+01,2.023956726e+01,2.988859903e+01,4.647766228e+01,9.026760672e+01,1.565785967e+01,1.073695485e+01,3.589750191e+01,1.560381031e+01,7.631336651e+01,5.417861407e+01,8.385707990e+01,3.506671109e+01,8.835140894e+01,3.784940938e+01,8.149247533e+01,1.580470449e+01,4.599649827e+01,1.036217754e+00,9.063690376e+01,9.647995825e+01,2.617652330e+01,2.033774406e+01,2.709406681e+01,3.271288247e+01,8.650257239e+00,7.364499982e+01,5.190801978e+01,3.910005438e+01,4.033971288e+01,6.306051038e+01,8.651680396e+01,5.358290150e+01,7.000893521e-01,3.033325018e+01,6.200439143e+01,7.404009218e+00,1.064881897e+01
3.674019500e+01,1.278147987e+01,7.468267427e+01,8.256664046e+01,8.983300426e+01,4.575149633e+01,9.571142236e+01,6.343929688e+01,8.876029956e+01,4.730228036e+01,4.497431311e+01,7.077760885e+01,2.416891788e+00,5.043133224e+01,8.325625032e+01,4.808827097e+01,2.545662350e+01,2.500646200e+01,7.087782797e+01,2.026699614e+01,7.452769016e+01,6.299825962e+01,8.756154561e+01,7.093153554e+01,9.597079400e+01,3.414777769e+01,4.892037989e+01,4.191136856e+01,7.679374262e+01,6.790876852e+01,6.409325614e+01,8.670433998e+01,4.350198253e+01,8.847167988e+01,8.631339838e+01,6.632120097e+01,4.885015632e+01,1.577642929e+01,5.699451528e+01,3.909810050e+01,9.906481709e+01,3.956496124e+01,8.976306245e+01
8.893379997e+01,6.279756396e+01,5.423659119e+01,6.482689284e+01,2.288938083e-01,2.757120406e+01,8.698656070e+01,4.395605177e+01,3.252772509e+01,1.096930520e+01,4.117842538e+01,8.654966781e+01,2.525402036e+01,4.096436175e+01,4.968789947e+00,4.580321537e+01,5.239174578e+01,4.045794661e+01,5.743711936e+01,1.200293700e+01,9.361634764e+01,1.001502060e+01,5.740712107e+01,4.650453325e+01,4.185638080e+01,5.737980259e+01,5.328017056e+01,4.702501005e+01,3.979632660e+01,6.700897314e+01,5.804163853e+01,2.808592636e+01,9.498377568e+01,8.492419551e+01,7.568463327e+01,2.828533039e+01,4.612147498e+01,7.430909254e+01,4.989943169e+01,7.018204966e+01,4.105469197e+00,5.876397496e+01,4.397783224e+01
