v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34
8.944006059e+01,8.969527164e+01,6.186340210e+01,3.213765472e+01,3.215211508e+01,9.044770410e+01,1.504915171e+01,7.533207803e+01,7.307435261e+01,6.125055656e+01,6.093434223e+01,5.277994554e+01,5.899196606e+01,5.581734254e+01,2.660349671e+01,4.538279912e+01,1.591253528e+01,9.530876678e+01,1.955925982e+01,9.812924754e+01,9.889189449e+01,2.432069693e+01,6.922323624e+01,1.096167249e+01,7.988755987e+01,3.260586064e+01,2.558513226e+00,5.387319720e+01,8.662375692e+01,8.125089098e+01,8.908749037e+01,8.249096231e+01,6.492755119e+01,8.791716572e-01
7.831626302e+01,3.170139802e+01,8.066330789e+01,6.046434685e+01,3.633139355e+01,9.964619093e+01,7.684213285e+01,4.519111040e+01,6.000702092e+01,7.485739426e+01,5.096545296e+01,6.110685030e+00,2.627186263e+01,1.270336902e+01,6.119920156e+01,5.089368260e+01,1.015384738e+01,9.825613628e+01,9.621727464e+01,2.230226354e+01,2.519626153e+01,7.925715741e+01,5.911498637e+01,2.563437799e+01,7.802379777e+01,5.713349370e+01,2.602363004e+01,6.340545494e+01,4.562201468e+00,2.181760256e+01,9.824301384e+01,1.206340373e+01,5.103725661e+00,9.334018516e+01
7.739378496e+01,5.918514764e+00,9.871393683e+00,2.873846251e+01,1.481730957e+01,5.684898850e+01,2.309280985e+01,9.310560938e+01,6.182146725e+01,2.146154963e+01,1.206122012e+01,1.441747717e+01,2.655966008e+01,1.627553248e+01,8.472239651e+00,7.827845800e+01,1.491233950e+01,8.875494783e+01,7.092882317e+01,5.166649928e+01,8.958506389e+01,6.751751417e+01,3.717460844e+01,6.620592927e+01,4.839811264e+01,2.373130178e+00,9.077116055e+01,5.542197220e+01,2.647459618e+01,6.693479944e+00,4.987088211e+01,9.112536187e+01,5.227208632e+01,7.119594330e+01
5.452633007e+01,9.827047924e+01,1.537441920e+01,2.772465583e+01,5.704110593e+01,5.321293914e+00,2.836023682e+01,3.328719591e+00,2.060308990e+01,8.858748661e+01,7.289997452e+00,5.110609334e+01,2.160963394e+01,7.467329166e+01,4.302826757e+01,4.893950755e+01,3.314846485e+01,6.042362965e+01,3.502699972e+01,7.105050423e+01,6.095490138e+01,5.142225764e+01,5.118817187e+01,5.673018317e+01,8.372314143e+01,3.177510440e+01,7.264235533e+00,5.983131694e+01,1.225454761e+01,8.659098300e+01,9.802243110e+01,1.707367706e+00,5.994153096e+01,9.909909500e+01
1.108981098e+01,4.481038624e+01,8.250502912e+01,9.216805761e+01,1.572330103e+01,1.215129864e+01,5.499987065e+01,6.942288897e+01,1.007117300e+01,6.427499816e+01,9.293853121e+01,5.219899512e+01,2.039356159e+01,8.479946866e+01,4.746238271e+01,7.970024330e+01,4.855031911e+01,6.947323899e+01,7.354102784e+01,6.651979392e+01,2.002104873e+01,6.187570100e+01,9.451458200e+01,2.549868540e+01,6.242420815e+01,9.506561756e+01,3.280931570e+01,2.663477990e+01,4.794471082e+01,4.804306823e+01,2.766639508e+01,2.318477740e+01,4.855574381e+01,6.559180206e+01
5.323443076e+01,6.013599405e+01,4.312046327e+01,8.755012942e+01,5.478523378e+00,8.789387170e+01,9.257621466e+01,9.334627347e+01,4.807265565e+01,9.387727054e+01,6.264940950e+01,1.568513304e+01,1.783148964e+01,3.826619102e+01,5.898485841e+01,7.235305794e+01,1.774389183e+01,8.986372783e+01,8.129292303e+01,5.809600833e+01,8.124220537e+01,2.330711361e+01,3.259433751e+01,4.049278337e+01,3.705297058e+01,8.445213002e+01,5.358540254e+01,9.200106700e+00,6.469172841e+01,6.411502258e+01,4.340687328e+01,3.302482291e+01,8.331394456e+01,3.116484723e+01
1.178193332e+01,4.999646282e+01,3.791427564e+01,3.402448119e+01,1.280620594e+00,8.267748225e+01,1.240545776e+01,6.242160739e+01,4.735266427e+01,2.588762885e+01,5.904321056e+01,4.861778196e+01,4.820801758e+01,5.995671533e+01,1.740672934e+01,1.366173340e+01,1.901389138e+01,5.363703720e+01,1.507491807e+01,3.421564299e+01,4.841893948e+01,1.908103405e+01,6.069836357e+01,1.954784544e+01,5.222090555e+01,8.227135047e+01,7.368682802e+01,9.029316442e+01,2.829996001e+01,6.630384533e+01,7.088797892e+01,9.745786267e+00,8.765116963e+01,8.967062099e+00
2.267165375e+01,3.463865417e+01,9.297311555e+01,2.715867961e+01,1.784450515e+01,9.143304805e+01,6.585595685e+01,5.193766123e+01,5.831553861e+01,8.278459621e+01,2.258882904e+01,5.242667358e+01,8.491121301e+01,1.393340371e+01,2.878283165e+01,7.208015285e+01,6.778986447e+00,6.353049287e+01,4.484991073e+01,5.132553264e+01,8.424431032e+01,8.382751590e+01,2.218102150e+01,6.056688428e+01,6.618076608e+01,6.097189812e+01,5.901002550e+00,4.225153432e+01,1.377249966e+00,1.580824491e+00,6.456961319e+01,9.600821012e+01,3.297717479e+00,9.154436251e+01
1.662057583e+00,8.943434231e+01,9.691815094e+01,6.265899473e+01,6.681272837e+01,9.681395771e+01,9.085127794e+01,8.123937993e+01,1.557190633e+00,5.327139495e+01,9.103110099e+01,9.224855409e+01,7.298129731e+01,9.867728713e+01,3.273860856e+01,6.521872548e+01,4.194883088e+01,1.075522480e+01,5.108454933e+01,3.676091705e+01,4.408559802e+01,6.525527597e+01,9.808565271e+00,4.528915083e+01,6.781788064e+01,3.396585372e+01,5.920632704e+01,7.864827857e+00,5.061251119e+01,9.895900071e+01,8.702642302e+01,8.924325468e+01,4.920662240e+01,7.168699836e+01
3.215179756e+01,1.144759270e+01,2.309440829e+01,4.586012397e+01,1.597502208e+01,9.151806209e+01,7.405670873e+01,2.540057338e+01,2.070784005e+01,2.692460940e+01,4.926952689e+01,4.889096022e+01,3.697640308e+01,1.575559660e+00,8.663155742e+01,8.413058379e+01,3.076153211e+01,3.119900121e+01,2.578195309e+01,8.297617482e+01,5.114595042e+01,1.853553756e+01,2.786252599e+01,2.945142212e+01,2.471137143e+01,2.913687403e+01,7.797531211e+01,8.647804117e+01,1.146469087e+01,2.988013481e+01,4.573263096e+01,4.015056128e+01,4.214604738e+01,5.620213154e+01
5.063551931e+01,1.970599604e+01,5.146943008e+01,5.488783716e+01,5.039837448e+01,6.266688661e+00,3.639584710e+01,6.659347861e+01,6.997137551e+01,1.148496259e+01,7.257747716e+01,1.752322689e+01,7.774397312e+01,6.110106670e+01,6.595656359e+01,1.100280603e+01,1.604772126e+01,6.809769149e+01,2.145443597e+01,2.071528387e+01,8.964241097e+01,1.026755871e+00,8.085295483e+01,2.617605852e+01,5.337400277e+01,6.190405148e+01,1.188943990e+01,8.850890901e+01,3.582602830e+01,9.820941521e+01,1.102632224e+01,3.101474901e+01,8.507993728e+01,4.419691965e+01
2.515574182e+01,5.213636674e+01,4.084960016e+01,4.814891164e+01,9.902033675e+01,4.351629355e+01,8.281290905e+01,9.244300126e+01,7.137110012e+01,1.034353656e+01,2.815091219e+01,7.721486943e+01,4.984631743e+01,1.433657353e+01,4.263101152e+01,4.986212137e+01,3.275841230e+01,7.882132727e+01,7.044898630e+01,8.632961794e+01,9.141527750e+01,1.680424161e+01,7.348122312e+01,2.242779616e+01,1.851861545e+01,4.158220284e+00,1.786981242e+01,7.261553674e+01,3.505342910e+01,1.774380862e+01,5.952380140e+01,4.257903332e+00,4.703603762e+01,8.026634456e+01
8.191123304e+01,6.581040126e-01,4.501253004e+01,7.801853757e+01,3.523587091e+01,5.129449344e+01,6.989569028e+01,9.558822947e+01,1.342023452e+01,4.508545254e+01,3.609053464e+01,1.454733865e+00,2.179655686e+01,1.837186149e+01,8.335526275e+01,9.135350861e+01,2.267596305e+01,9.268797940e+00,6.463029160e+00,5.726759717e+01,5.136368608e+01,6.585110235e+01,6.637411265e+01,1.664966992e+01,1.883882068e+01,7.742112175e+01,1.072564927e+01,5.189789284e+00,5.266105135e+01,4.362415509e+01,1.851427941e+01,2.175828031e+01,3.848400516e+01,1.417894887e+01
2.888560092e+01,7.532005245e+01,1.764291483e+01,8.284174210e+01,1.351422854e+01,2.727323749e+01,3.181569621e+01,2.220031782e+01,9.258548602e+01,2.650311614e+01,5.743074301e+01,9.936199402e+01,8.505658566e+01,8.132842641e+01,6.169863794e+00,9.732602601e+01,8.282864514e+01,7.742596492e+01,9.590215560e+01,9.565092785e+01,7.819796442e+01,6.555902979e+01,9.119138569e+01,7.481555295e+01,3.832542281e+01,4.865494455e+01,6.659285549e+01,1.952492302e+01,5.198531363e+01,5.109149629e+01,7.164131945e+01,9.164424414e+01,3.267266018e+01,3.729077718e+01
9.923943665e+01,9.314957151e+01,5.964045614e+01,5.963834447e+01,5.830183914e+01,5.970810790e+01,3.059391056e+01,5.726520584e+01,6.957744290e+01,7.592417886e+01,2.715061034e+01,1.973308965e+01,7.000629299e+01,9.110515603e+01,4.462545629e+01,4.738068579e+01,5.991277997e+01,9.997588624e+01,2.988724843e+01,8.059439704e+00,6.976273897e+01,3.162915873e+01,8.761826364e+01,9.276949213e+01,6.443298316e+01,9.758661516e+01,2.225529565e+00,9.220784177e+01,1.817899385e+01,3.676243427e+01,3.635230116e+01,9.369168731e+01,2.965318657e+01,6.941911211e+01
8.457000832e+01,3.239470462e+01,9.941927784e+01,9.281327061e+01,6.015341987e+00,6.628522273e+01,1.188436370e+00,9.256446608e+01,4.523497920e+00,4.003676900e+01,3.662706883e+01,6.684437513e+01,8.739342893e+01,7.263120583e+01,3.392208786e+01,2.952782664e+01,1.238251127e+01,1.021982468e+01,4.945555480e+01,9.328440992e+00,9.612922167e+00,6.248436762e+01,7.487767216e+01,9.097497853e+01,4.522663659e+00,3.977463414e+01,5.408692532e+01,4.944126404e+01,6.799720751e+01,7.707573454e-01,1.964918233e+01,3.383011572e+01,6.924122424e+01,6.455794674e+01
4.138036332e+01,8.032803846e+01,2.181826476e+01,9.337905941e+01,2.941966548e+01,6.560224723e+01,3.131819783e+01,3.181379277e+01,4.596026881e+01,9.012553941e+00,1.859871946e+01,8.926314303e+01,7.444097472e+01,1.671603278e+01,4.825878602e+01,6.387294560e+01,4.065015302e+01,3.091245391e+01,9.878669829e+01,4.789419471e+01,1.034656730e+01,4.114173439e+01,6.124097892e+01,4.518659193e+01,6.118108747e+01,1.256353838e+01,3.797416803e+01,6.973603112e+01,9.576663588e+01,7.718469729e+01,5.718045827e+01,3.408265302e+01,7.179060444e+01,1.971126248e+01
2.988298179e+01,8.688212567e+01,7.518855583e+01,3.484636538e+01,3.410292072e+01,1.376724894e+01,7.771346433e+01,7.680558458e+01,1.716843291e+01,2.396793527e+01,4.158236680e+01,8.150559722e+01,4.884028645e+01,5.389424128e+01,6.286359090e+01,5.811289695e+01,4.456532063e+01,5.251564726e+01,2.952887890e+01,6.041442922e+01,9.411548927e+01,6.337468626e+01,6.363875492e+01,3.176495154e+01,6.322535019e+01,8.080574727e+01,1.874746524e+00,9.502278845e+01,7.578026587e+01,6.937687412e+01,4.933796708e+01,1.042115638e+01,9.577369849e+01,2.981601274e+01
6.873778065e+01,4.277940273e+01,9.170242404e+01,3.696387607e+00,9.362168037e+01,3.223885369e+01,6.893849219e+01,7.051829194e+01,1.799037521e+00,3.923514437e+00,3.861766560e+01,5.236020372e+00,1.291434397e+01,5.880329368e+01,5.548192694e+01,9.509748234e+01,1.367984051e+01,9.085266128e+01,1.595892294e+01,4.756572874e+01,2.720916167e+01,1.598505000e+01,8.383151619e+00,5.735613437e+01,1.747009572e+01,6.949298875e+01,3.593176881e+01,7.034484251e+01,7.405706510e+01,7.502562961e+01,5.231814923e+01,9.280985674e+01,5.832346430e+01,7.767674431e+01
7.740042148e+01,9.685925196e+01,7.344239381e+01,5.818300319e+01,2.461630301e+01,9.083769244e+01,5.163558175e+01,7.942997571e+01,4.780849358e+00,4.167183942e+01,3.311610231e+01,9.713540871e+01,1.588338581e+01,5.439171592e+01,7.110622756e+01,3.333427568e+01,7.982648881e+01,2.375147705e+01,9.198368773e+00,8.389018735e+01,7.183417785e+01,9.686336126e+01,1.131097862e+00,9.981872721e+01,9.531458803e+01,4.076144226e+01,6.242035245e+01,4.304164827e+01,5.187031394e+01,6.658550155e+01,8.173014173e+00,6.697864629e+01,3.412678462e+01,8.075396515e+01
4.018173495e+01,2.807940267e+01,8.009004309e+01,1.371957914e+01,5.451715228e+01,7.326199757e+01,2.007528522e+01,9.184947115e+01,6.256164463e+01,4.473325142e+00,3.025214008e+01,5.042974301e+01,1.172599646e+00,2.130134730e+01,6.368518642e+01,4.774460649e+01,6.259415754e+01,7.359211874e+01,9.065789448e+01,7.024188646e+01,4.908309430e+01,5.436049133e+00,5.912452444e+00,1.383209363e+00,7.261241823e+01,1.179283734e+01,9.058457110e+01,1.150860435e+01,8.299005988e+01,9.964505317e+01,2.008740753e+01,3.819576711e+01,1.639126868e+01,5.091369219e+01
5.982368927e+01,1.021288100e+01,7.883094934e+01,2.248249453e+01,3.944788743e+01,9.019003757e+01,2.280172212e+01,6.098530003e+01,7.066696448e+01,2.962982525e+01,9.331952946e+01,4.475969930e+01,8.057347984e+01,8.277853818e+01,1.057171158e+01,1.922337898e+01,9.110205669e+01,7.723400790e+01,5.832795247e+01,1.751280838e+01,6.057486561e+01,5.160508192e+01,3.154158285e+01,4.819331950e+01,6.319643644e+01,8.777978524e+01,8.795265468e+01,5.712446446e+01,4.648913622e+01,7.096855515e+01,4.401134493e+00,6.296085192e+00,3.197551865e+01,1.138646976e+01
8.516167389e+01,3.659091100e+01,4.480392574e+01,5.186876812e+01,7.739610415e+01,8.954205149e+01,5.387385840e+01,2.181579158e+01,3.224804294e+01,9.217096960e+01,9.414467915e+00,3.883260620e+01,4.556835525e+01,1.111367757e+01,1.032695268e+00,1.545241674e+01,9.582727514e+01,9.121897617e+00,9.955503329e+01,8.198264671e+01,1.864908607e+01,5.627527700e+01,2.335361785e+01,4.446627923e+00,1.138641903e+01,6.137329658e+01,3.557015630e+01,7.278804258e+01,4.183614536e+01,6.318155889e+01,5.482618146e+01,2.486317873e+01,9.400251534e+01,3.605826976e+00
4.051203087e+01,7.242820658e+01,6.153917450e+01,3.002943446e+01,7.443235259e+01,6.201128445e+01,5.575746974e+01,8.102381225e+01,1.505017064e+01,2.742291257e+01,9.439194237e+01,5.504970970e+01,9.622875275e+01,7.187906650e+01,1.594907588e+01,1.048583277e-01,8.103041519e+01,1.726360604e+01,1.614107432e+01,6.789613943e+01,8.083542535e+01,7.286748064e+01,7.095615013e+01,4.807583305e+01,2.571182344e+01,5.030781001e+01,3.121220845e+01,8.544402979e+01,1.431105556e+01,6.910215517e+01,3.215141840e+01,3.443564207e+01,9.661712444e+00,2.970533482e+01
2.045931875e+01,4.391973105e+00,4.327091455e+01,4.317622990e+01,3.795328072e+01,2.017083431e+01,9.127298379e+01,2.590165771e+01,8.521214476e+00,9.625836156e+01,1.598377304e+01,4.931532095e+01,6.180400147e+01,2.355878070e+01,4.428617531e+01,9.246931477e+01,8.082506999e+01,4.561280191e+01,7.707566110e+01,9.487067313e+01,1.600879768e+01,8.632657728e+01,5.391844240e+01,9.758127380e+01,4.787437142e+01,6.626679426e+00,9.821629737e+01,1.463575595e+01,1.824917615e+01,5.836267138e+01,7.208095092e+01,2.288046134e+01,6.768242803e+01,1.519539239e+01
1.313959058e+01,4.789039643e+01,2.675548498e+01,3.684303962e+01,3.477540643e+01,2.318377928e+01,7.604540594e+01,4.553756943e+01,5.731032806e+01,8.079574039e+01,8.358252929e+00,6.120019547e+01,5.382301038e+01,7.055343403e+01,2.785013503e+01,3.326642097e+00,6.746865881e+01,8.053999860e+01,2.172081582e+00,3.055490598e+01,3.169095986e+00,2.423436812e+01,8.906705862e+01,7.239334415e+01,5.082372898e+01,2.546090468e+01,8.325549145e+00,5.853017560e+01,6.108955278e+01,4.242450425e+00,4.654292886e+01,6.030253709e+01,5.254114576e+01,2.881429591e+01
6.406463484e+01,6.262554074e+01,4.254708087e+01,5.268831362e+01,6.267458109e+01,5.537308051e+01,6.962051255e+01,8.843002523e+01,8.757300187e+01,5.422777824e+01,2.354765148e+01,6.910606967e+00,1.038171737e+01,7.046883415e+01,5.047716749e+01,4.428275260e+01,7.302012427e+01,4.456493039e+01,6.105903298e+01,9.886871513e+01,2.266891683e+01,7.053069249e+01,9.445193384e+01,8.335325801e+00,4.571978977e+01,4.206974417e+00,9.507068464e+01,8.685774139e+01,8.990204936e+01,5.518832623e+00,6.891117122e+00,6.199864126e+01,2.902081505e+01,1.936752328e+01
9.998585998e+01,9.123311454e+01,6.698844812e+01,6.304940191e+01,6.493152912e+01,1.303188807e+01,3.749380385e+01,4.453053167e+01,6.328809282e+01,5.228966402e+01,7.984256802e+01,7.243301462e+01,8.199970183e+01,1.403161929e+01,9.498341651e+00,7.886337558e+01,6.372977501e+01,7.378905276e+01,1.777641790e+01,1.577185154e+01,3.808936434e+01,5.381523741e+01,2.421091242e+01,1.252608842e+00,9.693872395e+01,6.328418476e+01,5.956019823e+01,6.776685819e+01,2.990938097e+01,1.931868129e+01,3.444021328e+01,2.233070844e+01,9.504679888e+01,5.534970393e+01
2.328026079e+01,6.328861854e+01,6.286553585e+01,9.815432162e+01,9.317809540e+01,2.516769923e+01,8.836434261e+01,5.522268675e+00,5.820393317e+01,7.224530171e+01,3.041261914e+01,3.016661034e+01,7.701587486e+00,5.175927632e+01,3.207735923e+01,8.458862031e+01,5.534702067e+01,4.225862144e+01,8.179763880e+01,9.974003480e+01,3.272042471e+01,2.606106792e+01,2.968115639e+01,4.873930805e+01,2.685061590e+01,3.884063274e+01,9.596967032e+01,6.284348142e+00,8.796044859e+01,9.988248281e+01,5.517618699e+01,5.677918230e+01,3.234978607e+01,1.452433259e+01
9.620194640e+01,4.258103554e+01,6.493234669e+01,2.642848843e+01,1.427416943e+01,9.319949979e+01,1.570078218e+01,4.639123747e+01,2.980271858e+01,3.779545577e+01,6.680016138e+01,2.855017861e+01,9.382320371e+01,6.886380312e+01,1.294620097e+00,3.715863247e+01,2.239113392e+01,8.007653481e+01,6.380285375e+01,7.319053494e+01,6.978983580e+00,5.435532536e+01,2.587400502e+01,2.505470440e+01,7.552595421e+01,2.658254725e+01,9.439852460e+01,5.562751499e+00,7.167991763e+01,3.348009341e+00,4.094903160e+01,8.165129930e+01,3.871153003e+01,4.338645581e+01
8.503684864e+01,6.302486423e+01,6.079865198e+01,7.107220007e+01,3.457432563e+01,9.109172546e+00,6.568547595e+01,7.300702310e+01,5.651277113e+01,7.583336022e+01,3.625624281e+01,4.684554616e+00,9.779214091e+01,4.927296163e+01,3.462469078e+01,3.188794011e+01,4.703034094e+01,4.951859130e+01,6.276438844e+01,6.803609388e+01,4.508365363e+01,4.737102925e+01,1.151859164e+01,6.473434322e+01,6.588955216e+01,3.666787754e+01,6.599940200e+00,6.834050911e+00,3.282100719e+01,1.463819920e+01,7.397930643e+01,2.072460413e+01,1.516119213e+01,5.858918347e+01
4.916752457e+01,4.647725042e+01,7.120665378e+01,2.120516553e+01,5.783314072e+01,7.230729296e+01,1.439887395e+01,3.460230460e+01,6.518008847e+00,8.193364490e+01,8.986079865e-01,5.179732520e+01,5.599218802e+01,8.332766830e+01,1.479297892e+01,4.499361029e+01,1.102907100e+01,1.338279665e+01,4.219375405e+01,4.492791094e+01,6.824375196e+01,2.912899895e+01,1.843205491e+01,5.650116529e+01,4.987061002e+01,7.694766668e+01,8.879398920e+01,3.800604532e+01,3.962461327e+01,7.997630628e+01,6.433506327e+01,4.547630089e+01,8.114560750e+01,6.245165878e+01
7.591348929e+01,5.547221482e+01,1.197451273e+00,9.931504901e+00,8.285401227e+01,7.643698798e+01,2.311551268e+01,7.235049685e+01,6.196933521e+01,6.324641581e+01,8.426939758e+01,8.342375249e+00,6.450167663e+01,6.299847763e+00,1.485135335e+01,2.228540721e+01,3.448129977e+01,7.784011160e+01,3.884988922e+01,1.151940458e+01,1.901236794e+01,7.101724076e+01,4.394452714e+01,5.568234506e+01,9.219212551e+01,1.062278564e+01,6.345270954e+01,9.564822021e+01,1.473778172e+01,2.553102925e+01,5.054753799e+01,4.255967770e+01,1.467762377e+00,8.389137000e+01
7.967498468e+01,4.232573949e+01,4.899873388e+01,1.726886935e+01,3.008117624e+01,4.011697638e+01,9.318172238e+01,3.612698050e+01,6.111363588e+01,1.784906104e+01,6.178397001e+00,6.508903068e+01,6.088641074e-01,1.164603510e+01,8.800713892e+01,9.045050631e+01,2.893833247e+01,2.554838740e+01,3.291978011e+01,6.614837820e+01,7.794903786e+01,4.830178885e+01,9.367990408e+01,8.814773078e+01,7.511664726e+01,3.402779772e+01,3.150522069e+01,3.072936193e+01,2.779780769e+01,5.420056524e+01,8.407031764e+01,7.054076033e+01,6.704958879e+01,4.959984251e+00
3.987150253e+01,6.180080617e+01,4.458986763e+01,1.871593084e+01,8.637048953e+01,3.725140059e+01,1.921495552e+01,2.040134478e+01,5.260883522e+01,9.635926068e+01,9.626944905e+01,1.858475802e+01,1.806481187e+01,1.660696032e+01,9.903334146e+01,4.393224187e+01,8.145535145e+01,4.893950282e+01,8.512766533e+01,3.645833178e+01,1.299380219e+01,4.559962480e+01,4.428045882e+00,7.385481646e+01,1.001933271e+01,5.531237708e+01,2.754945647e+01,3.080676223e+00,5.131972486e+01,5.476520103e+01,7.191414808e+01,6.415327730e+01,6.278673753e+01,3.668471671e+01
7.072828843e+01,4.426394780e+01,1.606923958e+01,6.748611443e+01,2.562123273e+01,1.950393590e+01,2.100678026e+01,5.601531320e+01,3.600776990e+01,2.831915127e+01,2.267339447e+01,3.122088637e+00,1.921885874e+01,5.459502905e+01,6.855308457e+01,7.788689720e+01,9.254433087e+00,1.870746014e+01,8.664660951e+01,3.556235680e+01,4.687083559e+01,9.544135339e+01,7.178586362e+00,5.855769444e+00,8.923718103e+01,6.955864674e+01,7.540162487e+01,9.869948353e+00,4.053450873e+01,5.745434419e+01,4.427353748e+01,7.448607025e+01,2.407778244e+01,5.291512208e+01
4.318313714e+01,6.231544561e+01,9.030019044e+01,4.716422969e+01,2.517106381e+01,9.856462622e+01,6.556672516e+01,3.526641103e+01,6.067117053e+01,5.594483841e+01,2.955101873e+01,1.398647688e+01,6.250164305e+01,7.586866508e+01,2.105142408e+01,7.709932420e+01,4.756071736e+01,9.856793349e+00,4.085989614e+01,8.788550496e+01,8.254302674e+01,5.780259796e+01,2.242583924e+01,6.329206158e+01,7.160342025e+01,8.639490960e+01,6.492507677e+01,6.120721286e+01,2.243312134e+01,4.213847056e+01,9.064376711e+01,5.171394629e+01,9.201744746e+01,8.677587576e+01
1.092342056e+00,5.753417189e+01,3.392986447e+01,4.259692458e+01,5.408181904e+01,1.548160572e+01,1.912710287e+01,2.920255419e+01,8.342719176e+01,7.668676768e+01,5.438259784e+01,8.435338570e+01,6.199652493e+01,6.137501773e+01,8.820095446e+01,5.597528498e+01,8.349229246e+01,4.250297687e+00,9.899214371e+01,7.596197110e+01,1.389869439e+01,1.513504558e+01,5.979688085e+01,2.278486634e+01,5.380067460e+01,4.737432281e+01,3.756849030e+01,7.245530405e+01,3.850854603e+01,2.575456581e+01,3.131976144e+01,2.839684333e+01,4.967906326e+01,8.066833763e+01
