v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61
4.814164965e+01,4.034249358e+01,2.304048060e+01,5.953091053e+01,6.618862659e+01,1.517186181e+01,6.451702346e+01,7.096406865e+01,5.991142860e+01,9.717331282e+00,4.592773585e+00,3.376252401e+01,5.660016096e+01,8.709821235e+01,9.630709389e+01,2.526519605e+01,4.803335418e+01,5.517128154e+00,2.584396644e+01,7.463709132e+00,9.659183087e+01,8.062355805e+01,7.669035791e+01,5.835945942e+01,6.075968654e+01,3.580703499e+01,2.362756496e+01,3.290523668e+01,3.808762865e+01,4.914517851e+01,6.266940513e+01,4.024379172e+01,4.808786336e+01,6.977809682e+01,3.050414792e+01,8.347812207e+01,5.408421105e+01,6.044041349e+01,9.319243366e+00,2.561098226e+01,2.295135148e+01,1.599445842e+00,6.098846700e+01,2.301538734e+01,4.810352427e+01,2.407679458e+00,6.623283478e+01,4.944049134e+01,9.853091798e+00,4.609910864e+01,2.552068078e+01,3.121062876e+01,8.435368118e+01,8.138341012e+01,3.768679542e+01,1.929459862e+01,2.336272220e+00,7.034543954e+01,8.493942468e+00,2.274568538e+01,3.920764209e+01
9.002044291e+01,4.912696169e+01,9.951590020e+01,9.675086957e+01,4.309157307e+01,2.719649990e+01,2.824755458e+01,9.223251272e+01,4.096087517e+01,3.554115498e+01,7.659031584e+01,8.003890149e+00,1.090301486e+01,8.693316540e+01,7.190946348e+01,3.002568863e+01,5.782484761e+01,9.664072099e+01,4.999484820e+01,1.445836138e+01,9.238726763e+01,4.850573592e+01,8.906218039e+01,5.169083643e+01,2.050403796e+01,3.311555810e+01,8.374000507e+01,7.473834259e+01,6.816426023e+01,7.342793122e+01,8.831055178e+01,1.782340824e+01,2.312869691e+01,7.738174682e+01,1.384773689e+01,3.265157609e+01,5.974022610e+01,6.510812978e+01,4.853769047e+01,5.407064538e+01,9.748925014e+01,4.485700848e+01,5.719334545e+01,8.536443121e+01,5.046781922e+01,7.420268995e+00,4.165980445e+00,9.465654369e+01,3.698023326e+00,5.078014133e+00,4.382296167e+01,4.701552403e+01,1.963151801e+01,1.038607017e+01,4.054374317e+01,3.697908962e+01,8.645148401e+01,3.388091037e+01,1.104314137e+01,2.533468479e+00,6.193224759e+01
6.101920498e+01,1.085471117e+01,1.585023099e+01,4.176122793e+01,6.080008922e+01,2.874632351e+01,6.483327597e+01,8.790135440e+01,9.018629995e+01,3.997639466e+01,8.272168814e+01,2.447390507e+01,6.630996270e+01,6.501184584e+01,4.842582966e+01,4.037830387e+01,6.244011293e+01,3.463518399e+01,5.991490706e+01,5.146470547e+00,3.430434263e+01,8.189689036e+01,2.276565562e+01,7.132169264e+01,8.415946773e+01,5.967619197e-01,8.208615096e+01,8.201708734e+01,4.106637981e+01,6.988791704e+01,4.573908781e+01,9.283820915e+01,6.641670155e+01,2.816968114e+01,8.557857461e+01,2.523466212e+01,2.340263385e+01,7.105961241e+01,9.952042573e+01,2.640841564e+01,8.151354312e+01,9.902004153e+01,3.644875093e+01,3.179758810e+01,2.513011157e+01,5.786332822e+01,6.028860743e+01,6.259603004e+01,8.801748041e+01,8.035051354e+01,9.701363498e+01,1.090079035e+01,6.972054107e+01,1.278079639e+01,4.708412874e+01,7.641658377e+01,7.189995867e+01,4.147083929e+01,2.723819966e+00,3.232551300e+01,6.350554566e+01
6.714348446e+01,1.019096783e+01,8.259569747e+01,9.355430479e+01,2.380076556e+01,1.878541645e+01,7.964069584e+01,7.658307798e+01,6.273360878e+01,4.763611225e+01,2.127167815e+00,6.143975022e+01,7.772044818e+01,4.670630279e+01,4.832609590e+01,9.231735174e+00,3.022974177e+01,7.765613460e+01,7.036683125e+01,7.154613356e+01,4.108135618e+01,2.704266121e+01,5.288643480e+01,2.281833568e+01,8.695720480e+01,3.641868323e+00,8.128028486e+01,4.190030204e+01,5.689219313e+01,5.788881558e+01,3.227295725e+01,8.360116916e+01,2.091277825e+01,7.619920802e+01,6.456233745e+01,1.220380406e+00,7.325265328e+01,1.969605249e+01,6.528038138e+01,6.673993148e+01,1.843309058e+01,3.642447841e+01,9.671301969e+01,3.620605251e+01,2.969821274e+01,4.205738711e+01,8.279577249e+01,1.144211180e+01,4.804763219e+01,7.444257095e+01,2.383750325e+01,2.120028375e+01,1.853268369e+01,9.278316669e+01,1.951931976e-02,5.777325477e+01,6.306797931e+01,4.059577123e+01,4.082702246e+01,4.977045763e+01,5.264730029e+01
8.218761232e+01,2.163993968e+01,3.465123217e+01,6.609058533e+01,5.945813853e+01,3.197704535e+01,8.757089809e+00,4.815581841e+01,5.623482523e+00,2.455922773e+01,3.987560218e+01,3.186841483e+01,6.132762934e+01,1.235197874e+01,4.217335287e+01,5.515551130e+01,6.372199390e+01,5.443674473e+01,9.213724583e+01,4.187459080e+01,2.809199865e+01,6.832834073e+01,3.914448452e+01,1.763764065e+01,8.171120515e+01,2.889369896e+01,3.755550182e+01,7.565962914e+00,1.044362942e+01,4.291930816e+01,5.819367106e+01,7.188200643e+01,6.940389255e+01,7.595034670e+01,4.043453906e+01,1.396001031e+01,8.218048772e+01,8.313493882e+01,4.814611374e+01,9.823003949e+01,5.850801798e+01,7.915221180e+01,6.244029763e+01,4.065536454e+01,5.152015216e+01,8.069519470e+01,6.817744100e+01,7.450175318e+01,1.511173955e+01,5.656165541e+00,9.103411657e+01,9.413772869e+01,8.747153230e+01,9.760880198e+01,3.033558839e+01,7.891989004e+01,1.157853285e+01,9.411353127e+00,4.155654506e+01,9.626651505e+01,7.869741156e+00
8.251380284e+01,1.715202720e+01,5.899919699e+01,2.522786552e+01,5.669235890e+01,2.229995995e+01,8.683227095e+01,1.326745190e+00,1.114810831e+01,9.622101872e+01,3.155438828e+01,8.537718948e+01,2.656340231e+01,1.704398538e+01,5.072846989e+01,5.674032279e+01,9.348117879e+01,3.969489046e+01,5.834108955e+01,9.117439358e+01,9.990094405e+01,2.651978831e+01,9.094016451e+01,3.710665393e+01,2.502552975e+01,2.569608883e+01,2.863043033e+01,4.154691456e+01,9.625525557e+01,9.839187714e+01,7.377785972e+01,4.566982052e+01,3.804543594e+01,1.524600863e+01,2.189241899e+01,7.270124473e+01,2.320610660e+01,7.098481338e+00,4.494306517e+01,5.567267170e+01,6.473279892e+01,3.172076297e+01,6.569699002e+01,3.008978226e+00,3.344860152e+01,9.081356251e+01,6.181223411e+01,3.095006294e+01,6.133545973e+01,4.846775971e+01,4.612763123e+00,2.410619714e+01,4.930903167e+01,4.316364800e+01,1.499539666e+01,7.093116232e+01,8.251071164e+01,5.178342774e+01,9.209840930e+01,1.751816224e+01,9.490161421e+01
4.267424889e+01,2.899849734e+01,6.105067187e+00,5.176422133e+01,4.144898016e+01,6.829012291e+01,3.661823585e+01,2.270596487e+01,1.255729767e+01,7.487174910e+01,3.873908265e+01,5.460630292e+00,7.598615441e+01,5.497179791e+01,7.726396897e+01,2.947984920e+01,8.534102435e+01,4.425367179e+01,9.724149562e+01,5.699869760e+01,6.055216710e+01,6.570662968e+01,6.287961266e+01,8.107456520e+01,7.164811947e+01,9.674282558e+01,6.860841689e+01,4.275117598e+01,3.685524211e+01,1.317965325e+01,3.441922252e+01,7.974445610e+01,5.983273608e+01,5.897376210e+01,5.471493736e+01,6.215517208e+01,9.707112184e+01,3.536067320e+01,9.891718065e+01,7.585324621e+01,1.531344636e+01,7.196702002e+01,6.205773819e+01,1.889118072e+01,1.189626824e+01,5.111660713e+01,6.335923127e+01,7.915460946e+01,5.241338274e+01,6.755410180e+01,3.453027465e+00,2.830176348e+01,4.166496038e+01,8.024469847e+01,6.756216085e+01,6.520043609e+01,1.534622436e+00,3.797483254e+01,6.303762525e+01,6.338729169e+01,8.069137649e+01
6.184964659e+01,9.161796650e+01,6.568357858e+01,9.050535295e+01,7.470304968e+01,7.891004341e+01,8.042629061e+01,9.286402454e+01,3.905617636e+01,1.672244437e+00,8.384380933e+01,5.109499409e+01,4.526303122e+00,9.243718400e+01,5.778813068e+01,4.815514449e+01,3.202558158e+01,6.465432352e+01,5.048582391e+01,4.114757769e+01,5.901177443e+01,9.598817347e-01,1.651469530e+00,4.875218044e+01,3.085122095e+00,8.743916261e+01,3.484939665e+01,9.955431688e+00,5.123970051e+01,1.442218264e+01,7.085537759e+01,9.293413204e+01,1.942051457e+01,2.750670795e+01,5.164804106e+01,6.953619967e+01,6.510950751e+01,3.837223891e+01,3.030183179e+01,6.085004565e+01,4.244153933e+01,8.582042825e+01,2.950816060e+01,8.271397225e+01,7.248059298e+01,8.782965387e+01,9.239945683e+01,4.245017359e+01,8.987191411e+00,2.884660088e+01,1.802618139e+01,2.444491549e+01,2.327965820e+01,3.323179061e+01,2.090776829e+01,8.366911397e+00,1.194374368e+01,7.864059286e+01,4.941332415e+01,7.907115877e+00,3.000705015e+01
2.843968296e+01,9.619629662e+01,6.275690114e+01,6.574515404e+01,8.350178174e+01,5.210945204e+01,9.673316685e+01,5.542699393e+00,3.121878907e+01,9.000973202e+00,5.563707378e+01,4.215339185e+01,7.521800015e+01,2.857195052e+01,2.337195645e+01,1.233705766e+01,4.587068092e+01,8.082649161e+01,4.020617507e+01,2.844991546e+01,4.796505420e+01,9.803221908e+01,7.098442672e+01,7.299216661e+01,9.714241574e+01,7.593004465e+01,6.156164055e+01,4.252053996e+01,7.157460261e+01,5.259943782e+01,2.711725104e+01,6.285568077e+01,3.049230992e+01,7.815175538e+01,7.325084627e+01,5.864395902e+00,2.678107142e+01,2.537885477e+01,4.922295237e+01,5.926448552e+01,9.115285044e+01,9.313660360e+01,5.507849181e+01,8.018960492e+01,8.400572289e+01,1.802364006e+01,6.038324835e+00,2.261514704e+01,9.852374620e+01,9.743310207e+01,7.852917200e+01,5.449337819e+01,7.903890975e+01,1.402026853e+01,7.637733744e+01,3.161220806e+01,8.399287280e+01,8.925370493e+01,5.378167731e+01,5.693281711e+01,9.307366343e+01
4.381795378e+01,2.502894816e+01,5.886255826e+01,5.306388330e+01,3.392505247e+00,1.508371373e+01,7.928970343e+01,3.473497525e+01,7.367005924e+01,7.548140496e+00,2.231471265e+01,2.959226528e+01,5.861464201e+01,1.828587408e+01,9.387850825e+01,8.369069626e+01,3.338601524e+01,9.529974866e+00,9.595159850e+01,4.366245914e+01,8.968614756e+00,6.161908260e+01,3.246918491e+00,3.079097131e+00,5.144201113e+01,2.334959172e+01,1.529123918e+01,3.812397452e+01,2.734242369e+01,5.141189499e+01,3.804966353e+01,7.778424385e+01,3.852977785e+01,5.621711044e+01,6.608085780e+01,3.677159898e+00,1.074581984e+01,2.323534052e+01,5.740862407e+01,2.958747391e+01,4.915262193e-01,3.719842142e+01,8.342378717e+01,6.832775824e+01,5.696220039e+01,5.933710816e+01,9.875656475e+01,1.477990699e+01,2.842791660e+01,7.337836851e+00,2.403757858e+00,8.975865821e+01,9.683869526e+01,8.931653393e+01,2.991383775e+01,4.668412597e+01,7.829028568e+01,9.242850643e+01,5.595298119e+01,7.166130211e+01,4.656575902e+01
7.575908962e+01,4.389662687e+01,6.135106577e+01,3.488923321e+01,5.888006281e+01,7.664496306e+01,8.550810410e+01,8.516893497e+01,7.505678492e+01,4.612963624e+01,1.248813380e+01,3.557178431e+01,5.086083635e+01,1.080737685e+01,6.567311029e+01,6.044211372e+01,1.247490672e+01,9.740029703e+01,2.226324928e+01,7.656101990e+00,2.098604839e+01,5.956962651e+01,4.360574919e+01,7.709014374e+00,2.181171835e+01,5.685239051e+01,3.178285845e+01,1.285224264e+01,6.447914405e+01,6.237998469e+01,7.319107781e+01,1.889153334e+00,5.873516069e+01,4.683112726e+01,2.571348465e+01,2.764670464e+01,6.094159785e+01,9.774710320e+01,3.893814477e+01,7.950875136e+01,3.386159125e+01,3.492266250e+01,1.947298567e+01,9.257917040e+00,9.517890475e+01,9.444234747e+01,9.778884492e+00,6.806937403e+01,7.552761072e+01,1.574319899e+01,9.345879509e+01,6.477058531e+01,6.577021437e+01,8.948342553e+01,5.819092793e+01,9.321862176e+00,1.956139075e+01,3.413466983e+01,1.654714358e+01,9.347795955e+00,8.588713524e+01
5.797974950e+01,6.067850749e+01,1.707702263e+01,3.912623259e+01,2.741528891e+01,2.589252258e+00,2.517779186e+01,9.683090372e+01,2.011771730e+01,5.394982986e+01,4.995864610e+01,3.145361381e+01,9.893870064e+01,3.506990453e+00,4.077461280e+01,3.121817879e+01,5.723787746e+01,9.889571435e+01,5.480457546e+01,8.935770530e+01,6.876613060e+01,2.490695515e+01,1.774042091e+01,9.439614621e+01,2.591002141e+01,3.067300198e+01,6.100912210e+01,6.550964751e+01,1.789233529e+01,6.926035810e+01,2.547589647e+01,1.816966680e+01,1.848331232e+01,1.324209135e+01,2.500663144e+01,8.984908649e+00,6.715888967e+01,1.657810709e+01,4.718968794e+01,4.041277320e+01,7.980322668e+01,6.053945420e+01,9.348215789e+01,5.178383497e+01,2.372364783e+01,4.815442709e+01,1.904343724e+01,6.866389191e+01,7.690917659e+00,2.149108308e+00,2.278261210e+00,4.094730703e+01,9.990251702e+01,5.108109535e+01,2.406124207e+01,5.660342749e+01,2.170159160e+01,8.887628593e+01,2.854071691e+01,5.005860186e+01,2.962671868e+01
3.269400078e+01,3.740324063e+01,6.495714307e+01,5.580333215e+01,1.962426309e+01,4.544935839e+01,2.406183865e+01,2.665578777e+01,2.489073518e+01,3.949921987e+01,2.654882680e+01,7.958917351e+01,2.579999978e+01,3.732245581e+01,4.991767528e+01,1.172403664e+01,2.295336645e+01,9.535147599e+01,5.613768588e+01,4.107227419e+01,5.235900136e+01,7.521405080e+01,7.845644975e+01,6.097879441e+01,5.196574780e+01,7.558028897e+01,9.053573279e+01,1.588853941e+01,8.512836283e+01,2.734105559e+01,3.607340113e+01,3.495214195e+01,5.122602967e+01,7.860192703e+01,6.997808406e+01,9.445250271e+01,7.374933704e+01,6.265479862e+01,7.574029509e+01,8.258506670e+01,6.880860510e+01,9.885409914e+01,2.933487435e+01,2.422885747e+01,7.555560030e+00,5.649128624e+01,4.367484085e+01,6.881381769e+01,5.767524077e+01,7.358928110e+01,9.438387490e+01,4.110872231e+01,5.372517734e+01,4.015772494e+01,2.192973910e+01,2.127625486e+01,7.678019716e+01,9.034295313e+01,6.855305495e+01,1.179322678e+01,3.368634887e+01
5.109274071e+01,4.193453621e+01,7.592092875e+01,8.703587880e+01,6.445469576e+00,1.303340067e+01,1.589174260e+01,3.376439823e+01,9.207509501e+01,6.565181358e+01,9.348391135e+01,9.488954731e+01,6.148901001e+01,3.921526191e+00,6.055221912e+01,3.993312565e+01,2.557297694e+01,6.984866338e+01,8.702561350e+01,9.799430271e+01,3.568331585e+01,1.348309131e+01,6.407625696e+00,9.284187903e+01,2.313354575e+00,7.340765822e+01,7.942429648e+01,8.078059039e+01,3.266369015e+01,6.591015045e+01,8.845039659e+01,3.844291370e+01,1.528224860e+01,7.698297084e+01,4.004513505e+01,3.755014259e+01,8.182751404e+01,8.682125224e+01,7.887771070e+01,8.793271816e+01,7.817559630e-01,8.599194283e+01,2.868102604e+01,3.833621053e+01,2.273780141e+01,2.862517759e+01,9.536659392e+01,1.463453364e+01,7.443397236e+01,9.768888702e+01,9.938686979e+01,8.545825051e+01,4.575156465e+01,1.096276698e+01,2.251408157e+01,8.174468297e+00,9.627063835e+01,7.832309149e+01,6.410941380e+01,7.349401235e+01,2.482774361e+01
3.298409543e+01,4.892637775e+01,5.720210257e+01,6.659834260e+01,9.178256296e+01,9.345257647e+00,5.016969751e+01,1.706079061e+01,8.667685986e+01,6.875462775e+01,2.099059403e+00,9.755406535e+01,8.160756090e+01,1.950859829e+01,4.399665878e+01,6.913776706e+01,1.599621678e+01,4.269456351e+01,2.073172187e+01,4.325601928e+00,4.517735435e+00,7.664613823e+01,4.247255999e+01,1.941242610e+01,2.073139481e+01,7.858739633e+01,8.048590209e+01,2.601769457e+01,4.857979056e+01,3.643512045e+01,3.577402702e+01,2.511059992e+01,5.066173888e+01,9.733205946e+01,2.837913426e+01,1.526873491e+01,7.816172726e+01,7.942252330e+01,3.023023594e+00,7.544740765e+01,1.519973739e+01,1.477012918e+01,9.919373613e+01,2.367365785e+01,4.220251657e+01,5.042342736e+01,5.873369583e+01,4.981039725e+01,9.212949905e+00,6.348851479e+01,9.553943855e+01,3.332502468e+01,7.755617204e+01,6.328977086e+01,6.127668339e+01,3.310249859e+01,2.807057192e+01,8.175892654e+01,2.401716844e+01,7.356957778e+00,8.351793628e+01
3.049242547e+01,7.870501424e+01,7.074255528e+00,9.461763939e+01,3.773026778e+01,3.284855807e+01,1.066484436e+01,2.970436150e+01,9.625749720e+01,8.460295326e+01,9.051168205e+01,1.744140693e+01,3.482730202e+01,2.621701665e+01,1.975010483e+01,5.592287110e+01,1.872305656e+01,5.813621970e+01,5.229164329e+01,1.370221400e+00,8.523234595e+01,2.098606340e+01,4.193909397e+01,3.243371008e+01,1.257783307e+01,8.113182186e+01,3.496080600e+01,4.846108411e+01,1.055176148e+01,6.302220525e+01,4.138839260e+01,6.551927127e+01,3.703652112e+01,1.784740542e+01,5.174849062e+01,2.303266366e+01,5.385325604e+01,6.863828524e+01,5.928922782e+01,5.753996474e+01,3.142456900e+01,7.532718669e+01,5.965457430e+01,3.788004219e+01,6.607990215e+01,1.890413234e+01,1.715925272e+01,8.397608563e+01,8.284271474e+01,7.039948075e+01,3.096300529e+01,9.349221436e+01,5.291022976e+01,8.207005623e+00,2.827814628e+01,3.252987759e+00,9.656937227e+00,8.604711186e+01,8.517220596e+01,1.613376498e+01,1.105464755e+01
5.145097592e+01,9.551929404e+01,7.989858599e+01,6.162210280e+01,8.062011432e+01,3.024762951e+01,1.466887123e+01,2.364588450e+01,4.474338373e+01,6.840589558e+01,2.835222611e+01,2.033267655e+01,2.127594271e+01,5.055364527e+01,5.316513849e+00,4.773635811e+01,8.470123489e+01,8.491204735e+01,2.128153247e+01,7.885603121e+01,9.288374114e+01,5.165551635e+01,8.709748400e+01,6.450153092e+01,4.126539412e+01,6.476949638e+01,2.768464794e+00,9.038619047e+01,7.095716364e+01,4.286688864e+01,7.277545396e+00,8.938610114e+01,5.135128154e+01,2.562708480e+01,4.227529168e+01,3.483140258e+01,7.995994875e+01,8.593174250e+00,5.352816394e+01,8.447614937e+01,3.692126266e+01,9.830402668e+01,9.578878319e+01,2.138060477e+01,3.532587412e+01,9.867019833e+01,9.824556396e+01,3.059454207e+01,6.555847454e+01,8.445650794e+01,6.383410940e+01,7.284415700e+01,6.160092984e+01,3.994705566e+01,7.856464911e+01,1.228547450e+01,7.015902183e+01,7.364371927e+01,8.266083441e+01,1.254119366e+01,5.792047296e+01
9.610322072e+01,2.348642024e+01,6.917190751e+01,4.266413757e+00,4.420770974e+01,7.747906860e+01,3.670192310e+01,2.682222435e+01,7.085985437e+01,3.079053728e+01,1.586040344e+01,9.777766832e+01,5.956127333e+01,2.598148543e+01,2.799538946e+01,3.763133086e+01,7.270041900e+01,8.421541157e+01,9.483526217e+01,8.069571628e+01,6.280490413e+01,3.460949007e+01,2.639820605e+01,4.975486866e+01,6.171448873e+01,9.256426075e+01,8.770252450e+01,7.842517874e+01,1.214373066e+01,4.139929459e+01,3.636510171e+01,9.569867080e+01,4.226127381e+01,4.690084963e+01,6.112476732e+01,2.890160518e+01,5.415461272e+01,9.377815387e+01,2.388152947e+01,9.199996123e+01,4.679830829e+01,7.253140772e+00,6.720657181e+01,4.684562630e+01,3.743794983e+01,5.627737787e+01,1.646648711e+01,3.197996427e+01,7.363102047e+01,4.985084032e+01,7.218010475e+01,2.663530776e+01,2.379766368e+01,6.849073100e+01,5.043992859e+01,3.266643114e+01,7.379746038e+01,1.607475624e+01,1.470509027e+01,3.434146770e+01,2.524221310e+01
1.052432114e+01,2.039775417e+01,3.187856631e+01,4.582344001e+01,6.165539630e+01,2.379093697e+01,4.094914118e+01,6.800908229e+01,5.116312762e+01,6.223139540e+01,7.962395095e+00,3.278762701e+01,1.308389531e+01,3.728318593e+01,4.620847676e+01,6.102286002e+01,5.971923983e+01,5.657768741e+01,4.686909941e+01,8.929879486e+01,5.116620818e+01,9.053988244e+01,4.109176250e+01,9.880519395e+01,7.669835417e+01,3.553036085e+01,8.937860116e+01,5.756731778e+01,9.994812356e+00,7.697421933e+01,9.564593629e+01,9.548892686e+01,3.426996041e+01,5.253020926e+01,8.692107741e+01,1.744976730e+01,7.792689350e+01,8.002583392e+01,2.859832368e+01,6.668225437e+01,3.899635852e+01,2.628812867e+01,1.014403695e+01,7.741445097e+01,5.411678348e+01,9.831635051e+01,4.930785277e+01,8.632275884e+01,6.179747833e+01,1.171806278e+01,4.984993903e+01,8.385112333e+01,8.426256504e+01,2.441929700e+01,3.450653147e+01,9.473577254e+01,6.857482143e+01,2.476861757e+01,5.836005133e+01,5.448607973e+01,2.708286229e+01
4.045328043e+01,1.604300581e+01,9.489347447e+01,3.007639036e+01,9.109846339e+01,3.544638959e+01,9.210914087e+00,9.719405714e+01,9.346794895e+01,6.021665378e+01,7.622890732e+01,5.478794913e+01,8.001973974e+01,1.798611232e+01,6.289777998e+01,4.682089716e+01,9.275390760e+01,9.631505740e+01,6.338049162e+01,8.033327691e+01,8.376088972e+01,8.908324285e+01,1.393075400e+01,2.789560628e+01,1.301511911e+01,8.708429861e+01,4.361339328e+01,6.600623842e+01,8.144985050e+01,3.989242818e+01,8.440556687e+01,8.580882785e+01,1.432527925e+01,1.152301737e+01,1.201382617e+00,4.937134071e+01,2.739385048e+01,3.887776871e+01,4.654978593e+01,7.891030118e+01,6.127563198e+01,2.843590592e+00,4.166837994e+00,7.874323604e+01,6.431197037e+01,8.196747638e+01,3.373110931e+01,2.899505284e+01,9.593763671e+01,7.193589875e+01,6.891484185e+01,8.489343826e+01,2.646317900e+01,3.915124955e+00,4.528464147e+01,8.388306469e+01,3.493947695e+01,6.056722821e+01,1.246312742e+01,8.318251446e+01,9.259019101e+01
1.761344335e+01,3.040437951e+01,7.050554979e+01,3.257528048e+01,4.004582180e+01,3.655735880e+01,5.022258136e+01,3.633315005e+01,3.725017887e+01,4.795540219e+01,9.105978558e+01,9.894494831e+01,7.724652893e+01,8.865301846e+01,7.034502729e+01,8.041328993e+01,2.346740237e+01,1.148828717e+01,2.554313907e+01,9.975546552e+01,4.137825363e+01,1.638217944e+01,6.299778774e+01,3.109458219e+01,4.314702607e+00,6.617604170e+01,6.762643109e+01,2.432142144e+01,3.947382654e+01,1.584613305e+01,9.571563338e+01,5.187402620e+01,4.172664673e+01,3.052898859e+01,6.276504047e+01,3.085055868e+01,8.946572388e+01,7.703477267e+01,7.557405555e+01,2.395365970e+01,7.722892814e+01,3.252407602e+01,9.598866436e+01,1.257243218e+01,5.788592371e+01,7.941238574e+01,4.146767652e+01,1.880491208e+01,1.129672761e+01,1.763193237e+01,7.924625642e+01,6.531387895e+01,8.447769473e+01,3.639007011e+01,5.794847717e+01,4.646407789e+01,9.716889772e+01,7.936938061e+01,2.332539422e+01,9.556486605e+01,1.183707691e+01
9.388451953e+01,2.098145656e+01,9.359880780e+01,9.903587884e+01,8.721943418e+00,4.484255543e+01,3.143231128e+01,2.784920365e+01,4.310226272e+01,8.514463735e+01,6.608499449e+01,7.903226613e+01,2.135298173e+01,3.281570793e+01,9.340175968e+01,8.941619004e+01,8.129430872e+01,3.553625303e+01,5.568378018e+01,6.253403447e+00,2.061207283e+01,1.131411764e+01,7.731138666e+01,4.519263993e+01,8.558609547e+01,5.026606499e+01,7.251062851e+01,2.378156916e+01,9.618453971e+01,5.402674816e+01,1.184892708e+01,4.524272192e+01,7.986981340e+01,2.499659650e+01,2.294008205e+01,4.625239274e+01,7.042930471e+01,6.010508730e+01,1.609515568e+01,1.493848930e+01,1.621315218e+01,4.499085288e+01,1.459534748e+01,2.032701240e+01,1.334984831e+01,4.768541795e+00,5.978565825e+00,5.963511946e+01,8.113011595e+01,3.635864368e+00,9.566022744e+01,4.643320875e+01,9.828828573e+01,6.906462264e+01,4.021921808e+01,4.094126516e+00,5.759727404e+01,3.403995115e+01,1.507106890e+01,7.608045739e+00,6.215344357e+00
