v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71
9.290050473e+01,1.919996329e+01,8.291847756e+01,6.937102256e+01,9.847345695e+01,1.153171616e+01,2.727092299e+01,6.039801339e+01,1.273724845e+01,5.110155292e+00,3.981381848e+00,9.320467952e+01,9.217233092e+01,8.439278244e+01,5.594874664e+01,5.774844611e+01,4.963009526e+01,2.560472303e+01,1.227013990e+01,1.124534489e+00,4.545369558e+01,9.986697799e+01,6.114737836e+01,6.029984343e+01,8.980544223e+00,8.608138304e+01,9.202818563e+01,3.215895096e+01,4.621347868e+01,1.391329870e+01,5.867934378e+01,3.415649985e+01,8.105267245e+01,4.800247557e+01,6.145719949e+01,6.301699137e+01,4.045955129e+01,2.671311185e+01,3.177602063e+01,4.374080513e+00,8.146963372e+01,1.444655550e+01,5.977693185e+01,9.382095544e+01,5.573897556e+01,9.869208443e+01,9.703634531e+01,7.405933922e+01,1.630842744e-01,2.943658429e+01,1.495761610e+01,2.498256508e+01,5.517253670e+01,4.085087777e+01,1.589239763e+01,6.914805441e+01,3.385525082e+01,3.747859448e+01,3.772649095e+01,6.426401790e+01,2.187439580e+00,2.599883167e+01,1.726997698e+01,1.421955756e+01,1.899452776e+01,6.653088223e+01,9.109966480e+01,7.086475638e+01,7.613553263e+01,2.275839344e+01,8.744925551e+01
8.173136588e+01,3.839583211e+01,9.014066653e+01,3.850576101e+01,2.201637974e+00,9.998502359e+01,5.911562726e+01,5.742326474e+01,1.486338214e+01,7.397907654e+01,8.202777945e+01,6.386935582e+01,5.267493222e+01,3.397931212e+01,4.560438666e+01,2.808127060e+01,5.697523010e+01,4.367630658e+01,2.823336442e+00,9.494524922e+01,6.022810499e+01,1.286439915e+01,8.004898622e+01,1.623731843e+01,5.073946701e+01,9.868926508e+01,6.163842900e+01,5.887401248e+01,1.779178743e+01,9.542624060e+01,8.580901866e+01,3.777146890e+01,6.237692877e+01,2.852579173e+01,7.879075717e+01,9.674105642e+01,6.890354085e+01,9.251375222e-01,2.638914340e+01,3.747833220e+01,1.741747823e+01,4.931118383e+01,8.818163479e+01,9.105379201e+01,7.977421550e+01,6.341611698e+01,2.611973550e+01,5.057977692e+01,9.909038206e+00,1.657257517e+01,9.682884803e+01,9.900106013e+00,6.635933852e+01,7.552732321e+01,2.540750250e+01,1.102836190e+01,3.137027675e+01,8.786719700e+01,1.337800307e+01,8.048825283e+01,7.758368816e+01,1.156147387e+01,8.712187622e+01,6.385006122e+01,9.549930037e+01,8.867531124e+01,9.336675276e+01,1.908487551e+01,1.827521009e+01,9.971918490e+01,4.119091385e+01
7.694551081e+01,6.485531512e+01,5.524525889e+01,5.465524297e+01,9.158074492e+01,3.939573748e+01,4.896006921e+01,2.723805190e+01,4.252181110e+01,5.077032183e+01,6.900519737e+01,1.758963265e+01,8.570569886e+01,6.811266373e+01,8.235404274e+01,2.460667992e+01,7.530352963e+01,9.791885440e+01,9.872161926e+01,6.380707091e+01,2.674619018e+01,5.964025159e+01,4.690536269e+01,3.380014553e+01,6.566093175e+01,1.490392453e+01,1.627599956e+01,8.913101891e+01,9.996329625e+01,9.850399835e+01,6.972114061e+01,9.510127247e+00,7.933912437e+01,6.110874804e+00,8.572137300e+01,8.347362022e+01,2.450572493e+01,5.237402562e+01,1.373224393e+01,4.683434980e+01,8.016798045e+01,2.181632193e+01,2.664332536e+01,4.595369298e+01,6.807450478e+01,1.599991760e+01,4.102065247e+01,7.645903626e+01,5.687882500e+01,4.091567159e+01,5.202625768e+01,6.688493198e+01,2.912077260e+01,5.159147026e+01,9.427953305e+01,6.070339589e+01,1.298128211e+01,1.728480412e+01,8.430687371e+01,7.788672824e+00,5.507414781e+01,1.106745094e+01,2.706001948e+01,2.306104887e+01,9.962963859e+01,7.277007084e+01,3.677184110e+01,5.972111453e+01,7.538500704e+01,6.608639746e+01,8.139375150e+01
5.008937334e+01,6.717949299e+01,2.468565579e+01,2.764477584e+01,4.544377702e+01,2.776221643e+01,9.510366771e+01,8.514217204e+01,1.411367952e+01,4.505720035e+01,9.409427724e+00,5.798640308e+01,5.153779062e+01,2.166392688e-01,2.856956655e+01,7.421605697e+01,1.746670144e+01,1.205720872e+01,2.031918545e+01,8.398386747e+01,6.959744687e+01,8.546180309e+01,9.648217626e+01,1.538304920e+01,7.726641696e+01,7.175003310e+01,5.203525785e+01,4.700993699e+01,8.248838439e+01,4.517102657e+01,6.400538626e+01,3.979736888e+01,5.938047413e+01,1.712919737e+01,9.679817939e+01,3.796999730e+01,6.372761717e-02,5.653171244e+01,1.184874321e+01,2.205922041e+00,1.527208075e+01,9.918452991e+01,4.143804109e+01,2.904345211e+01,8.905127065e+01,4.836439851e+01,4.066503148e+01,5.179283943e+01,5.869532287e+00,8.380063444e+01,6.126537855e+01,6.755915801e+01,8.835444113e+01,5.747137125e+01,9.597325247e+01,4.240470503e+01,2.670308824e+01,3.719820935e+01,6.378063622e+01,5.801999669e+01,5.443076592e+00,9.185551300e+01,7.918084818e+01,4.736043703e+00,9.740983452e+01,6.709422400e+00,5.631069311e+01,3.353621455e+01,3.358676950e+01,4.025483103e+01,7.099872756e+01
1.371699667e+01,3.686464816e+01,7.004637141e+01,2.546976937e+01,8.110865627e+01,8.951005496e+01,3.129915597e+01,5.320648189e+01,6.575715935e+01,6.641540828e+01,6.092864033e+01,2.552295016e+01,8.302313081e+01,5.760044980e+01,8.470947439e+01,8.547277185e+01,2.416941492e+01,2.346871471e+01,6.124466578e+01,8.455224843e+01,3.986943227e+01,8.069934308e+01,4.893324976e+01,6.862906870e+01,5.597733346e+01,9.218995957e+01,7.347142270e+01,6.536859019e+01,9.224874696e+01,7.135520088e+01,4.184079375e+01,5.134424921e+01,2.205940038e+01,9.678987308e+01,7.724283403e+00,5.989055653e+01,1.269805744e+01,7.642805715e+01,7.570848858e+00,9.865383881e+01,7.625515720e+01,5.615651430e+01,4.529206947e+01,8.349164529e+01,1.975504053e-03,1.129656559e+01,4.492862647e+01,5.420891466e+01,5.187532974e+01,3.967512306e-01,2.787087907e+01,6.587150553e+01,7.350548162e+01,9.345396865e+01,9.016402899e+01,3.734175200e+01,7.722664377e+01,6.732420372e+01,7.046783846e+01,2.567593811e+01,2.441897067e+01,1.919674099e+01,6.063367744e+01,8.108741992e+01,4.885997513e+01,8.225125215e+01,8.410593352e+01,5.131992851e+01,7.528525965e+01,6.319166824e+01,5.329448921e+01
8.013951002e+01,6.007129612e-01,4.575658642e+01,7.711069756e+01,8.151880616e+01,1.693147678e+01,9.351270816e+01,3.919260975e+01,8.646021698e+01,2.710065921e+01,3.249095104e+00,8.779527214e+01,1.323258262e+01,3.915601243e+00,9.040182502e+01,4.474118039e+01,4.740874658e+00,5.581199361e+00,2.049581662e+01,5.949272748e+01,9.059893853e+00,4.650062663e+00,3.839582199e+01,3.607902774e+00,1.170967315e+01,9.831634999e+01,7.896162759e+01,6.614952086e+01,7.113346295e+01,7.955025235e+01,8.565325274e+01,7.353583052e+01,7.745918197e+01,1.484120568e+01,7.859045519e-01,6.263115992e+01,5.062993212e+01,9.179773788e+01,8.599028907e+01,4.824455076e+01,2.008160825e+01,9.158201865e+01,5.890323020e+01,5.519901345e+01,9.266800591e+01,6.396259144e+01,7.609310121e-01,8.898433123e+01,6.455586375e+01,2.379532787e+01,9.363417565e+01,6.251764771e+01,6.105634096e+01,4.237191276e+01,8.218003178e+01,7.712816698e+01,5.707481441e+01,5.283386268e+01,7.707944911e+01,1.229179753e+01,3.954321504e+01,5.526614424e+01,5.075366734e+01,1.804710144e+01,8.005809962e+01,2.540340471e+01,1.861770064e+01,2.992748184e+01,3.313794258e+01,1.849664831e+00,1.760899818e+00
2.757521406e+01,7.103193331e+01,3.149680623e+01,7.170545868e+01,6.706141589e+01,4.548513787e+01,6.675673466e+01,8.213670833e+01,5.781700371e+01,5.054906211e+01,4.014140295e+01,2.955168374e+01,9.083710821e+01,9.019737609e+01,2.953558000e+01,7.403032673e+01,3.342530364e+01,6.607758753e+01,9.835977923e+01,9.313760166e+01,1.455468395e+01,8.604123675e+01,2.903978727e+00,3.191565716e+00,7.165403120e+01,7.307331316e+01,4.159449305e+01,4.990650666e+01,6.246803662e+01,6.211344647e+01,7.911500923e+01,9.449247852e+01,5.641159810e+01,2.709485887e+01,8.746783881e+00,4.598390469e+01,3.384896656e+01,9.633164261e+01,8.001211744e+01,6.452316557e+01,2.289092012e+01,6.660240506e+01,9.764511471e+00,3.884257434e+01,7.844578078e+01,4.129954769e+01,2.598260057e+01,6.708229283e+01,8.333416508e+01,9.449825866e+00,7.534699981e+01,5.274352679e+01,2.688352502e+01,2.188070433e+01,8.926257100e+01,1.195761771e+01,5.548674737e+01,5.586587337e+01,9.000001446e-01,9.364339571e+01,7.484473114e+01,2.625487764e+01,2.793704368e+01,9.148226053e+01,6.459848881e+01,6.664181780e+01,8.704409808e+01,5.125484246e+01,6.693622995e+01,6.414269358e+01,6.009575837e+01
1.393459029e+01,7.300670709e+01,3.640863583e+01,7.602870947e+01,9.403825014e+01,3.366347630e+01,4.225788180e+01,8.918057853e+01,6.926854051e+01,2.072744011e+01,1.688524721e+01,9.276423352e+00,5.937692723e+01,6.535958394e+01,9.346569654e+00,1.782314105e+01,8.072709593e+01,7.182457590e+01,8.003484723e+00,7.434792446e+01,4.504626608e+01,6.422934093e+01,6.143943194e+01,2.063396813e+01,3.277498420e+01,6.207223447e+01,7.865581225e+01,5.084098803e+01,7.260847256e+01,9.712616578e+01,8.382769801e+01,7.007786334e+01,6.663058950e+01,7.406278015e+01,9.198714131e+01,6.148423534e+01,3.158359484e+01,7.126252056e+01,3.742292313e+01,1.815663622e+01,5.164350125e+01,5.055064014e+01,2.701629078e+01,4.500931351e+01,4.635311515e+01,5.933481998e+01,1.749388777e+01,3.215039844e+01,3.989095003e+01,3.762110698e+01,4.747635041e+00,6.857861600e+01,9.697784020e+01,2.282611943e+01,9.519936053e+01,8.850736298e+01,8.848975083e+01,1.014648065e+01,3.426832506e+00,3.118056344e+01,9.065551624e+01,5.957167809e+01,8.577399175e+01,5.786622252e+00,5.842535715e+01,6.364633594e+00,4.960808350e+01,8.845310753e+01,4.760948482e+01,6.082871674e+01,7.431504144e+01
5.039947434e+01,2.260625457e+01,8.107589288e+01,1.268976483e+01,6.939682291e+01,4.539284935e+01,6.560749559e+00,7.791768311e+01,1.608309539e+01,2.198910288e+01,9.198026290e+00,4.285752824e+01,1.338316334e+01,9.960696726e+01,8.990298857e+00,1.694608175e+01,3.511169974e+00,1.504173353e+00,4.985273622e+01,9.217262618e+01,4.853138265e+01,2.209736842e+01,3.771830656e+01,4.624621609e+01,5.883140265e+01,1.731724564e+01,7.648860366e+01,6.594889671e+01,7.358218862e+01,8.030007698e+00,1.000402446e+00,2.214487157e+01,5.990284844e+01,3.097399903e+01,9.025378244e+01,3.420308665e+01,1.785236296e+01,8.537871773e+01,9.845066434e+01,4.075028924e+01,2.056695505e+01,6.148158317e+01,5.726044439e+01,9.119135192e+01,6.170364011e+01,2.290593028e+01,7.203019686e+00,4.881881048e+01,8.697512583e+01,9.123341227e+01,9.193839552e+01,9.176406555e+00,4.245052911e+01,6.318436587e+01,2.720225141e+01,9.694145848e+01,8.923929685e+01,5.715594299e+01,1.232833802e+00,9.036513860e+01,4.384533883e+01,9.834089724e+01,7.770266673e+01,4.602496685e+01,7.551493864e+00,5.686921566e+01,1.597001687e+01,5.214911586e+01,2.096955502e+01,3.237560585e+01,8.508794131e+01
3.432359909e+01,6.098528907e+01,1.760644756e+01,2.910337427e+01,6.893364726e+01,1.068112180e+01,7.781850127e+01,4.738833519e+01,2.922951536e+01,9.372141637e+01,2.912985240e+01,4.577487912e+01,7.565506482e+01,4.937984003e+01,4.982566657e+01,8.395365466e+01,2.041349872e+01,1.959148219e+01,4.872894682e+01,6.711546961e+01,3.881465441e+01,7.122143747e+01,1.594481943e+01,4.716276959e+01,6.400927601e+00,9.084946158e+01,4.446980863e+01,7.879822726e+01,3.963702009e+01,8.194832848e+01,6.992736737e+01,7.848894662e+01,9.734739502e+01,7.305825914e+01,3.225249698e+01,6.661730337e+01,9.192552257e+01,9.281199078e+01,2.782254626e+01,8.895381639e+01,6.149167252e+01,4.200153875e+01,8.308383064e+01,4.817725667e+01,6.131903649e+01,8.729926407e+01,4.419978378e+00,9.885136183e+01,2.187670637e+01,3.241709354e+01,8.658770517e+01,2.293940511e+01,7.754494179e+00,3.133491116e+01,7.565465843e+01,9.372873080e+01,7.857312773e+01,9.822016165e+01,8.276263671e+01,5.772844735e+01,7.920393039e+01,7.750495785e+01,8.812715405e+01,7.306415367e+00,2.453084035e+01,9.699445401e+01,3.449654113e+01,2.385226371e+01,3.567487623e+01,6.402686093e+01,3.934996661e+01
3.088871990e+01,1.688668266e+01,3.686757230e+01,1.191194958e+01,9.244798556e+01,4.740355184e+01,3.749530019e+01,4.699609859e+01,4.129612163e+01,7.150636559e+01,2.778921287e+01,5.843371598e+01,6.173703310e+01,8.750452391e+01,3.064225910e+01,6.078450080e+01,8.563223734e+01,6.231029215e+01,6.488739682e+01,4.739912483e+01,7.238479953e+01,8.239267682e+01,1.510634620e+01,1.733336354e+01,5.816654561e+01,4.571932114e+01,8.107130264e+01,4.422606678e+01,5.235263672e+01,7.292255599e+01,9.983240073e+01,1.714053374e+01,9.712969950e+01,3.060733292e+01,5.429737832e+01,3.133711303e+01,5.168060786e+01,2.157904504e+01,8.553280684e+01,2.219092541e+01,5.317054221e+01,5.799450952e+01,5.331617122e+01,3.978619015e+01,9.767479092e+01,3.915348512e+00,1.135076655e+00,4.960479989e+01,4.912744794e+01,1.719609180e+01,3.683417550e+01,2.356877123e+01,4.683446962e-01,2.530616939e+01,7.391759971e+00,7.267828892e+01,9.253351182e+01,1.408628432e+01,5.949783237e+01,6.053521268e+01,4.958049286e+01,3.859689935e-01,8.052242426e+01,2.632834654e+01,6.644289617e+01,1.766781071e+01,5.319618528e+01,1.362564003e+01,3.050079643e-01,2.751889193e+01,1.384529294e+01
3.964491497e+00,9.151184678e+01,2.702336089e+01,7.875488210e+00,2.251012511e+01,5.019718134e+01,8.235006073e+01,2.806343263e+01,8.639769923e+01,6.314795322e+01,5.765649056e+01,7.919934367e+01,7.241525894e+01,4.272029116e+01,5.197803759e+01,9.219287097e+01,4.578820951e+01,8.889561282e+01,1.806818049e+00,3.933803003e+01,7.796995843e+01,8.150283357e+01,2.758669229e+01,7.563535074e+01,5.141697229e+01,9.435542182e+01,1.277037446e+01,9.135315902e+01,8.554265523e+00,8.174186451e+01,8.697743441e+01,8.457513742e+00,5.074098223e+01,2.256578964e+01,9.880308420e+01,9.951676114e+01,7.355011954e+01,4.569969759e+01,3.279129669e+00,8.111288838e+01,6.580070348e+01,8.657353541e+01,5.965549327e+01,7.535656955e-01,3.751582776e+01,2.403237564e+00,2.122702520e+01,1.179976437e+01,5.179802054e+01,4.146908789e+01,1.850771857e+01,6.996579011e+01,3.723974910e+01,7.403882516e+01,7.814572671e+01,2.839678078e+01,9.586126882e+01,6.218848156e+01,4.432160299e+01,9.594861627e+01,5.615690892e+01,3.775273465e+01,4.980646331e+01,8.777711715e+01,8.546975902e+01,8.737219634e+01,2.573399981e+01,3.394919576e+01,2.704140100e+01,5.551660487e+01,6.994423881e+01
8.316696876e+01,7.379518942e+01,2.314769968e+01,5.692441928e+01,8.812117512e+01,9.635119680e+00,9.062540264e+00,9.998328383e+01,3.840015426e+01,4.638128039e+01,8.710853417e+01,8.537199419e+01,1.123638393e+01,6.724984339e+01,5.252415098e+01,5.702462076e+01,2.549609970e+01,9.366476761e+01,8.125447216e+00,4.221625306e+01,6.147031044e+01,1.794038369e+01,8.909456559e+01,8.327383555e+01,1.381059836e+01,1.685611317e+01,3.764132781e+01,6.790275996e+01,2.083041107e+01,4.980359775e+01,3.587755085e+01,7.833185579e+01,5.749647408e+01,7.935558498e+01,2.680824617e+01,2.230067464e+01,8.384964760e+01,4.784440406e+01,1.590626748e+01,7.933082756e+01,9.518456590e+01,3.904648569e+01,2.516144843e+01,6.251337218e+01,3.259981164e+00,4.883295873e+01,4.755850536e+01,2.336897811e+01,1.522579847e+01,7.072760444e+01,5.936892160e+01,7.120453860e+01,1.182023486e+00,7.514678743e+01,7.102983206e+01,5.218204001e+01,7.117414264e+01,7.701669300e+01,1.271400309e+01,8.384090570e+01,2.928328892e+00,2.324187424e+01,8.968969977e+01,5.789911880e+01,2.972916637e+01,3.118229078e+00,3.953334043e+01,8.493052702e+01,1.833776804e+01,3.845843869e+00,5.090652695e+01
1.958987994e+01,9.746665155e+01,3.433533484e+01,4.066862226e+01,6.846673416e+00,8.670775916e+01,4.705887705e+01,1.802306529e+01,5.478958439e+01,6.185654380e+01,5.839701502e+01,1.332784430e+01,2.895472060e+01,7.070325173e+01,8.379374335e+00,7.457990566e+01,6.431861173e+01,4.720511749e+01,9.884025598e+01,2.387066831e+01,9.718819300e+01,9.095634994e-01,9.521826179e-01,5.087896558e+01,7.538748040e+01,3.706185901e+01,1.339226381e+01,3.654872530e+01,6.906190531e+01,8.502830412e+01,6.338105296e+01,5.069764221e+01,3.362239217e+01,8.885548347e+01,9.819051139e+01,1.085457328e+01,6.056922441e+01,9.712561425e+01,7.588482704e+01,8.788185519e+01,2.851825495e+00,2.598047009e+01,9.025623921e+01,8.339637644e+01,9.396791289e+01,6.654162980e+01,8.975124980e+01,4.345766372e+01,3.854500195e+01,2.036623125e+01,9.984274203e+00,8.932007259e+01,9.717079977e+01,7.362899683e+01,6.961313048e+01,4.059659485e+01,5.316371091e+01,7.075735162e+01,1.993747077e+01,7.061480462e+01,9.878927485e+01,8.376646283e+01,3.826766405e+01,7.547638026e+01,1.866374709e+01,1.981149711e+01,9.026117776e+01,4.256662272e+01,3.468009236e+00,4.854364240e+01,9.739965266e+01
5.800407204e+01,4.087925004e+01,7.771363222e+00,1.503242750e+01,4.212345290e+01,8.796493987e+00,8.870349098e+01,8.564356312e+01,2.435315023e+01,9.918926322e+00,5.300042960e+00,3.861670663e+01,5.734551534e+01,1.479429655e+01,7.309458776e+00,8.014371380e+01,9.119939027e+01,3.559931202e+00,5.542938335e+01,7.349888794e+01,4.090830608e+01,4.274640135e+01,7.871616448e+01,7.796594796e+01,1.343691237e+01,7.219868717e+00,5.198528576e+01,3.368104683e+01,8.921249301e+01,8.521801657e+01,9.328109578e+00,3.256375454e+01,6.615328413e+01,6.382241739e+01,9.459608345e+00,5.191688875e+01,9.535626008e+01,5.622656923e+01,5.034759211e+01,6.655471535e+01,3.964737525e+01,9.672911365e+01,5.505377109e+01,6.666029732e+01,8.891385348e+01,4.739200204e+01,8.354797888e+01,8.260396585e+01,7.049333767e+00,6.245580954e+01,6.741047951e+01,5.507105072e+01,4.401937652e+01,4.414615358e+01,5.382206055e+01,1.582469639e+01,8.507698028e+01,4.955074027e+01,6.793358185e+01,1.011463681e+01,4.461412697e+01,6.551869267e+00,1.049374269e+01,5.814419605e+01,2.617004123e+01,1.096442432e+01,5.446075504e+01,9.119974736e+01,2.555749695e+01,3.790030301e+01,2.786660056e+01
3.868174381e+00,5.912969900e+01,2.114134031e+01,4.873605259e+01,2.990453650e+01,2.500027148e+00,5.127722283e+01,1.133578011e+00,9.412342999e+01,9.697767385e+01,8.151745285e+00,9.853928846e+01,8.006046353e+00,5.755160557e+01,4.745258395e+01,5.052857484e+00,4.001558721e+01,5.021574595e+01,5.048464263e+01,7.348399345e+00,3.037981047e+01,9.676004978e+01,1.632595145e+00,3.688718263e+01,6.291285865e+01,2.739954089e+01,8.073630314e+01,7.412701870e+01,2.625981734e+01,3.258529005e+01,6.655428676e+01,5.284707494e+01,5.128544815e+01,1.869799468e+01,3.797343939e+01,3.256113065e+01,8.522933753e+01,9.532549020e+01,4.054833268e+01,4.894120155e+01,7.857635990e+01,6.974686437e+01,1.879321217e+01,4.744849614e+01,9.894662329e+01,5.661309464e+01,6.197125588e+01,1.076450256e+01,6.713627656e+01,2.380974412e+01,7.279755438e+01,8.673765083e+01,2.837392432e+01,7.049674560e+01,6.270442733e+01,8.576529857e+01,8.659664575e+01,3.882621335e+01,9.335127181e+01,5.532520536e+01,1.716600784e+01,4.171665285e+01,7.092338976e+01,7.517364997e+01,9.588025949e+01,7.478733841e+01,7.281029294e+00,4.197158374e+01,3.463935350e+01,6.440492296e+01,8.660615356e+00
9.153085071e+01,2.715018653e+01,1.291293882e+01,9.649766560e+00,3.502222380e+00,3.541557500e-01,7.265410626e+01,9.544783737e+01,3.009839617e+00,6.288391356e+01,8.776738270e+01,6.784564679e+01,1.078401084e+01,9.912339992e+01,6.056774565e+01,5.688751188e+01,2.603310299e+01,6.863365661e+01,6.525676229e+00,1.386208101e+01,4.456176354e+01,2.120127859e+00,3.551799531e+01,4.871164549e+01,5.533700303e+01,9.988340576e+01,4.726963573e+01,3.563101765e+01,4.308596356e+01,9.256300942e-01,8.663990675e+01,3.589644863e+00,4.541053437e+01,7.366053413e+01,9.103378942e+01,5.105509599e+01,3.937079238e+01,9.982638790e+01,7.027032127e+01,3.191760603e+00,7.943832842e+01,2.947499252e+01,1.411997689e+00,6.558177561e+01,7.218836167e+01,3.772303968e+01,5.774623253e+01,6.549794712e+01,3.896402033e+01,8.427129101e+00,9.972297276e+01,1.548412528e+01,9.201825137e+01,6.111391904e+01,4.957011810e+01,2.398248983e+01,6.009506912e+01,6.690810018e+01,2.281329200e+01,8.329309110e+01,6.078705870e+01,4.005276917e+01,1.074871476e+01,9.317538133e+01,2.278761647e+01,8.908198694e+01,7.736154630e+01,5.866861509e+01,1.718489711e+00,2.093577585e+01,3.636507263e+01
4.696751660e+01,6.783897851e+01,9.216889077e+01,5.423593436e+01,7.787031027e+01,9.070343884e+01,6.962207642e+01,2.192085825e+01,1.385509630e+01,9.095721258e+01,2.949577005e+01,7.468785404e+00,4.523157405e+01,3.733429408e+01,7.677576848e+01,5.462724534e+01,7.948759480e+01,4.028018739e+01,3.531647228e+01,5.936964591e+01,1.312639619e+01,7.755929547e-01,2.068278605e+01,6.089784588e+01,9.217660001e+01,4.010027620e-01,1.135775943e+01,4.552708451e+01,3.303324174e-01,1.569902356e+01,2.287040595e+01,3.651234689e+01,8.509702679e+01,8.309909717e+01,6.400773278e+01,7.627092604e+01,4.736002626e+01,6.731099781e+00,8.950934729e+01,6.443136836e+01,6.360798083e+01,2.016743328e+00,4.860834157e+01,8.532481000e+01,8.006762773e+01,1.630225851e+01,3.880026018e+01,4.821178467e+01,9.335309064e+01,3.908507030e+01,9.713743180e+01,7.159492669e+01,1.063569320e+01,8.936757129e+01,4.231246258e+01,1.747277066e+01,8.453697538e+01,2.615339684e+01,1.247212105e+01,5.450573153e+01,5.180611955e+00,9.529123060e+01,8.488108611e+01,7.669130593e+01,2.817548825e+01,1.684474588e+01,5.523724181e+00,6.611297105e+01,2.063099505e+01,7.837576717e+01,4.660011881e+01
5.251612070e+01,9.804566375e+01,8.334181370e+01,8.528434984e-01,4.998214102e+01,8.660644952e+01,3.583221558e+00,6.746546802e+01,8.871999962e+01,4.226447834e+01,2.931778256e+01,8.489833902e+01,2.726733503e+01,9.704053777e+01,3.084852006e+00,7.987820780e+01,2.441085857e+01,7.541919764e+01,6.443987884e+01,9.631313168e+01,6.249681588e+01,9.010367541e+01,8.704329581e+01,5.875928134e+01,8.169512490e+01,6.466930283e-01,9.260042688e+01,1.694913128e+00,1.115465964e+01,8.367957546e+01,1.979799003e+01,4.380211214e+01,5.835003291e+01,4.485491132e+01,6.111514242e+01,7.257083425e+01,1.227262796e+01,6.145947698e+01,9.715759391e+01,3.603727544e+01,9.248492076e+01,5.639257665e+01,4.280796480e+01,2.009727691e+01,6.209945816e+01,6.251445236e+01,2.993201873e+01,1.852320198e+01,2.361561551e+01,9.033713811e+01,8.314539246e+01,9.547328576e+01,7.078680819e+01,4.424408190e+01,8.057800924e+01,4.279070619e+01,3.567195679e+01,9.420787724e+01,9.933614717e+01,3.341598127e+01,7.392341611e+00,9.629049382e+01,2.332375801e+01,8.555778732e+01,5.797459459e+01,4.316696592e+01,8.594303174e+01,8.208081021e+01,6.867714857e+01,7.683238881e+01,7.614456135e+01
