v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51
7.638509491e+01,7.344325171e+01,1.805116164e+01,8.383473009e+01,4.548814451e+01,8.081033969e+01,7.114166764e+01,5.749403324e+01,3.420452485e+01,5.735401091e+01,4.689224531e+01,6.798165396e+01,1.053016033e+01,2.791145063e+01,3.321068907e+01,2.034983851e+01,6.744488561e+01,4.225505078e+01,2.830643440e+01,2.505303625e+01,6.533217063e+01,7.610530329e+01,7.171039345e+01,6.212222231e+01,2.264818139e+01,5.210017284e+01,2.821839932e+01,3.330883260e+01,4.837154554e+01,5.114887861e+01,3.233245379e+01,8.060616335e+01,3.571898264e+01,9.119227383e+01,7.427423546e+01,4.672203792e+01,5.029804997e+01,1.881617226e+01,5.663382163e+00,4.315568201e+01,6.478060271e+01,2.972989544e+01,4.756498844e+01,4.486689975e+01,8.328902151e+01,4.498839211e+01,1.985556058e+01,7.946888400e+01,8.874360817e+01,6.705759521e+01,1.259074657e+01
5.242176178e+01,2.332155639e+00,3.700370800e+01,6.985796051e+01,1.222418311e+00,3.869919858e+01,7.390287060e+01,1.777812986e+01,9.405930965e+01,6.326548504e+01,4.484992897e+01,6.641090553e+01,7.269933678e+01,8.988426858e+01,4.726262303e+01,2.795941611e+01,2.261952576e+01,6.748172743e+01,3.116241186e+01,3.780020025e+01,4.242268952e+01,1.206910438e+00,4.058295447e+01,5.138236613e+01,1.672172767e+00,5.616738065e+01,9.718435935e+00,9.692102716e+01,4.668884551e+00,4.866411572e+01,3.531443591e+01,6.623163924e+00,3.358321210e+01,4.684579974e+01,8.702673970e+00,6.651481730e+01,9.672747606e+01,4.900761032e+01,7.890312807e+01,7.815866234e+01,2.746529395e+01,4.855197080e+01,5.142720274e+01,7.283121021e+01,7.419196977e+01,4.035206971e+01,1.570666458e+01,2.320718738e+01,5.283766760e+01,6.115049828e+01,6.936178963e+01
8.617051113e+01,9.897805563e+01,3.907574100e+01,6.189441721e+01,3.320154592e+01,8.445528968e+01,5.586479236e+01,4.949894876e+01,2.550880193e+01,6.839832624e+01,3.689985874e+01,2.323328793e+01,2.953097258e+01,8.783096721e+01,5.568443841e+01,5.782816569e+01,7.723004033e+01,4.917070629e+01,5.840736145e+01,2.349988601e+01,9.342183529e+01,7.275987109e+01,9.190416390e+00,2.927164705e+01,9.045121742e+01,7.391358977e+01,2.364374587e+01,5.796956524e+00,6.220290997e+01,3.331138562e+01,1.264941206e+01,3.796253880e+01,8.632753158e+01,8.022401722e+01,4.963386290e+00,2.379030358e+00,1.152195605e+01,6.494026499e+01,3.552581191e+01,1.755338665e+01,1.743534471e+00,2.453350315e+01,8.499834282e+01,3.549253312e+01,3.813218679e+01,7.386487295e+01,3.027742065e+01,8.164225778e+01,9.314977880e+01,3.813934298e+01,8.378200884e+01
5.764564787e+01,2.402399168e+01,8.793535855e+01,2.336461608e+01,1.689406115e+01,8.224522687e+00,9.446033004e+01,7.935117646e+00,2.921027577e+00,2.500817087e+01,5.252352662e+01,5.482308941e+00,2.317961772e+01,4.524620233e+01,8.596675338e+01,6.387092544e+01,8.346955848e+01,1.570482079e+01,4.414173842e+01,5.698995782e+01,9.963449337e+01,3.827734553e+00,3.402088842e+01,6.578678817e+00,7.534313412e+01,9.606650996e+01,6.570718854e+01,5.699755636e+01,4.576165191e+01,4.903119496e+01,4.869990387e+01,6.913428524e+01,1.624830091e+01,8.432710111e+01,4.422585280e+01,1.337092918e+01,4.721004112e+01,8.064534242e+01,4.443765270e+01,6.460864159e+01,6.194652055e+01,4.250791045e+01,3.333308809e+00,8.958174676e+01,1.003776928e+01,3.418651602e+01,6.061187537e+01,1.213392084e+01,5.896168463e+00,4.120753326e+01,7.374646061e+00
8.083447919e+00,7.289126532e+01,6.107130077e+01,6.130167656e+01,3.586518339e+01,7.478529771e+01,5.475012500e+01,7.305352915e+01,2.529135001e+00,9.617449849e+00,6.910954146e+01,4.445510033e+01,6.318915293e+01,1.307780000e+01,5.544284791e+01,1.288998343e+01,5.528413469e+01,5.359199497e+00,8.574170768e+01,6.118090632e+01,2.644187758e+01,3.863558792e+01,5.150523741e+01,2.230910847e+01,9.740739329e-01,3.117576948e+00,4.379574211e+01,1.227839598e+00,9.700769222e+01,6.896533259e+01,7.320308614e+01,4.826303079e+01,2.365151208e+01,2.086507998e+01,8.844996694e+01,8.377272652e+01,9.872484009e+00,1.148477839e+01,3.753420400e+01,6.946482015e+00,5.957210870e+01,8.529100208e+01,2.418385675e+00,8.522413084e+01,7.484414290e+01,7.360943932e+01,4.901226760e+01,4.700411456e+01,1.631625649e+01,4.955372399e+01,3.561677032e+01
2.298266648e+01,9.707311233e+01,3.630001397e+01,7.031821597e+01,9.458309079e+01,5.900459838e+01,4.056743982e+01,9.593105833e+01,4.566699508e+01,1.029090010e+01,2.169992504e+01,9.956557753e+01,5.164186518e+01,8.207206310e+01,8.574078566e+01,4.080229450e+01,6.858799758e+01,9.187310988e+01,3.429723745e+00,9.183611132e+01,1.138254059e+00,3.329673334e+01,8.750960641e+01,7.616743276e+01,4.028328281e+01,8.182294405e+01,3.236658547e+01,6.669625574e+01,4.673353074e+01,4.499592234e+01,9.230709175e+00,3.177930997e+00,1.375268611e+01,5.353828051e+00,3.791505854e+00,7.362273879e+01,6.096905890e+01,8.241861771e+01,3.880311078e+01,4.405602927e+00,4.034632458e+01,7.856428659e+01,6.645320249e+01,9.847117694e+01,4.327179108e+01,3.540951832e+01,7.976049546e+01,1.659033030e+01,3.986997906e+01,3.271519239e+01,7.299331015e+01
5.291440821e+01,6.783224159e+01,6.238143051e+01,2.742210040e+01,9.592612825e+00,9.845780457e+01,7.599729268e+01,5.403187146e+01,6.120025227e+01,4.591184837e+00,7.402068392e+01,3.311461462e+01,9.961306682e+01,6.174005565e+01,1.614244897e+01,3.423280460e+01,1.835938861e+01,6.575004552e+00,2.175980983e+01,5.611346658e+01,8.637817163e+01,7.119940908e+01,9.974736576e+01,5.535752586e+00,5.849288960e+01,4.062267503e+00,1.177911941e+01,6.013698840e+01,7.270694934e+01,9.764862725e+01,1.324871735e+01,7.320796828e+01,8.948974856e+01,8.467080668e+01,9.735980861e+01,4.866273181e+01,8.172030144e+01,6.772573183e+00,9.424048992e+01,6.030128760e+01,9.202722985e+01,2.368306809e+01,2.006985510e+01,8.857866611e+01,6.691472691e+01,8.904371621e+00,5.287075708e+01,7.503299926e+01,6.853558954e+01,2.688942505e+01,1.699834020e+01
7.925816884e+01,5.058533400e+01,8.188682175e+01,7.349296923e+01,3.880239417e+01,2.239709380e+01,2.742548305e+00,8.580091115e+01,4.079640643e+01,4.675710802e+01,5.891964763e+01,4.841464448e+01,3.428723412e+01,4.342441621e+01,5.101664481e+01,1.572809697e+01,4.636898744e+01,1.446971153e+00,6.973262065e+01,9.467895718e+01,5.021226405e+01,8.235398228e+01,9.185676284e+01,9.089266033e+01,6.937393163e+01,3.995897746e+01,4.471759029e+00,9.815242930e+01,6.493952577e+00,5.147638109e+01,8.412149456e+01,1.681943489e+01,8.476077902e+01,9.728579846e+01,3.311088266e+01,6.814066687e+01,6.205599917e+01,8.418811643e+01,4.145083313e+01,8.979115814e+01,7.470457591e+01,8.716092473e+01,8.237029243e+01,2.289439562e+01,9.694986731e+01,6.506611936e+01,3.651301678e+01,1.149322620e+01,1.039334355e+01,6.567328454e+01,8.565879251e+01
9.291122359e+01,8.819197545e+01,5.091307268e+01,7.013878851e+00,5.039523953e+01,9.118979155e+01,6.548725602e+01,8.925401252e+01,1.554916922e+01,4.709118710e+01,6.632512593e+01,2.528969972e+01,9.198681519e+01,8.198262958e+00,6.621446918e+01,3.986552593e+01,5.427835697e+01,7.291294883e+01,3.872860394e+01,1.104744499e-01,4.025977610e+01,4.792758873e+01,7.740460864e+01,8.558331113e+00,1.546771890e+01,4.956018025e+01,6.719075256e+01,6.500909567e+01,2.223577350e+00,4.675864229e+01,1.931445119e+01,3.046146668e+01,5.891162929e+01,2.141442926e+01,5.631289995e+01,6.484277156e+01,5.734924776e+01,8.231236943e+01,9.689091751e+00,2.521454681e+01,1.771840749e+01,9.629838405e+01,3.112733662e+01,3.823384885e+01,3.989069772e+01,5.432318756e+01,8.913701274e+01,2.907570817e+00,9.363748939e+01,5.353078547e+01,2.444325302e+01
1.744780213e+01,6.488169547e+01,8.290501099e+01,5.351816947e+00,2.444777936e+01,1.388320318e+01,5.853828004e+01,8.453065037e+01,4.884270872e+01,3.740507887e+01,6.419995206e+01,1.715762475e+01,8.945196353e+01,7.502713238e+01,9.309368322e+01,2.919894407e+01,7.471142420e+01,7.236638033e+01,5.667639781e+01,5.917958506e+01,4.188861459e+01,4.817381542e+01,2.607382337e+01,6.645664373e+01,4.424199211e+01,3.057568017e+01,4.292676284e+01,8.979259665e+01,5.921840779e+01,9.804214906e+01,7.045674870e+01,2.138281642e+01,7.431948720e+01,9.806613127e+01,3.464557486e+01,8.936212711e+01,7.360324267e+01,9.363906615e+01,2.789700777e+01,4.835711620e+00,5.425567793e+01,2.309651446e+01,4.824417575e+00,6.774978706e+00,1.480191850e+01,6.485264359e+01,1.543479668e+01,5.422718440e+01,7.383145319e+01,9.498717756e+01,8.195337304e+01
6.775410117e+01,3.582599505e+01,3.694936671e+01,4.912389047e+01,1.366095327e+01,4.813287414e+01,3.918547966e+01,8.212168193e+01,6.102885056e+00,8.158473511e+01,5.979216683e+01,8.730763778e+01,6.453055951e+01,2.405675272e+01,2.802555538e+01,7.359852455e+01,3.594243817e+01,4.401624229e+01,5.659162873e+01,6.842075938e+01,3.411161695e+00,6.348438386e+01,1.897352459e+01,4.257262809e+01,7.028719316e+01,7.339844827e+01,4.704330450e+01,1.150780631e+01,3.119787172e+01,5.644649587e+01,6.919200279e+01,9.438395696e+01,3.290460248e+01,1.747749697e+01,2.650639165e+01,5.707492371e+01,6.606058197e+01,5.866939264e+01,2.884565639e+01,8.655959343e+01,5.291958407e+01,6.770940761e+01,9.047806888e+01,6.004764643e+01,4.268596909e+01,2.290216980e+01,9.353635885e+01,2.128117683e+01,8.763970830e+01,1.651455015e+01,2.841164919e+01
7.530949508e+01,4.465307139e+01,4.770577480e+01,2.475378462e+01,3.236190515e+01,1.668562522e+01,6.624856928e+01,2.864777917e+01,5.490354751e+01,4.906513982e+01,8.109774442e+00,2.781370564e+01,2.264369906e+01,4.029090277e+01,7.066998733e+01,6.712621931e+01,7.228001579e+01,3.737212153e+00,8.908225769e+01,4.484119125e+00,4.913735862e+01,3.873686282e+01,3.652309707e+01,7.472717074e+01,4.177818292e+01,2.077287209e+01,8.495075322e+01,4.307348962e+01,6.287492585e+01,6.549019581e+01,8.077858088e+01,4.620653030e+01,6.503918863e+01,1.385515350e+01,3.086462226e+01,7.987402083e+01,1.807802985e+01,4.892321543e+01,5.862944732e+01,4.468523228e+01,2.273409624e+01,7.303366768e+01,6.634445670e+00,9.776828451e+01,5.504942587e+01,5.689073449e+01,5.536356256e+01,4.487645341e+01,9.412080322e+01,1.283787460e+01,7.502008128e+01
4.101149253e+01,7.560625570e+00,2.618484004e+01,2.861882850e+00,9.839352313e+01,7.878884829e+01,7.847029248e+01,4.873629585e+01,7.450135827e+01,1.684350561e+01,6.744175690e+01,5.772183300e+01,4.749980627e+01,7.952109723e+01,2.485412727e+01,5.941110935e+01,5.100251297e+01,5.653594474e+01,8.939952524e+01,4.449528010e+01,1.206914852e+01,7.416130712e+01,9.809817851e+01,6.737295954e+01,2.059096044e+01,6.149109824e+01,2.273534878e+01,6.926815233e+01,9.046054799e+01,5.089450984e+01,2.872315388e+01,6.909630200e+01,3.947401448e+01,1.133472812e+01,9.334705778e+01,8.856040124e+01,4.895891791e+01,5.119755179e+01,7.535932718e+00,4.360600346e+01,2.602991459e+01,4.972525278e+01,7.573899667e+01,8.670496159e+01,8.758132582e+01,8.576519565e+01,3.149604618e+01,3.842518024e+01,1.432543335e+01,4.175520328e+01,4.426571712e+01
8.871900493e+01,1.657498200e+01,4.464621763e+01,8.050603461e+01,1.533651209e+01,2.021391107e-01,6.996554927e+01,1.159835097e+00,9.779036656e+01,2.280787327e+01,9.200483999e+01,7.165326751e+01,4.253198459e+01,7.673383698e+00,4.054143317e+01,6.784718266e+01,8.231968423e+01,3.650171635e+01,3.112899991e+00,7.592264341e+01,5.299332955e+00,2.017259094e+01,6.515033771e+01,3.127567990e+01,6.604823187e+01,9.400794492e+01,8.924298062e+01,6.217584212e+01,1.562075155e+01,2.583105413e+01,9.996292539e+01,8.675691218e+01,5.074948081e+01,4.834181637e+01,9.315641778e+01,5.078437848e+01,7.181674079e+01,6.066177986e+01,9.982289294e+01,6.139008150e+01,7.180476718e+01,5.776754638e+01,9.528313947e+01,7.684682653e+01,1.570631847e+01,5.968270474e+01,9.531507351e+01,4.710332729e-01,8.299934803e+01,4.418476611e+01,9.286906814e+01
3.778472107e+00,6.363776036e+01,5.768556579e+01,1.490301072e+01,9.448716354e+01,4.381001117e+01,7.285922198e+01,3.723549997e+01,3.372048395e+01,8.446096161e+01,4.569132906e+01,6.940852091e+01,9.678067851e+01,2.357685030e+01,8.016245050e+01,6.196857709e+01,2.956113640e+01,5.530371500e+01,6.377135603e+01,3.093331449e+01,1.036244180e+01,4.680526023e+01,9.068228686e+00,7.813204762e+01,8.529915745e+01,1.456231336e+01,7.451099787e+01,9.182787739e+01,5.810109299e+01,5.749749578e+01,5.418906162e+01,6.376955872e+01,3.361889987e+01,5.907187277e+01,2.023123454e+01,8.788125410e+01,4.907272461e+01,1.055152335e+01,4.924030953e+01,4.324008047e+01,8.975686623e+01,8.781135937e+01,4.400307321e+01,9.783365931e+01,1.781566212e+01,4.165495612e+00,4.619792773e+01,6.397662195e+01,5.274990079e+01,9.181251149e+01,1.149699184e+01
7.804463214e+01,6.358539732e+01,2.481381739e+01,9.642335869e+01,2.564749886e+01,4.592130707e+01,1.253685946e+01,6.685142053e+01,9.052947214e+01,3.015086381e+00,4.880217876e+01,1.808573526e+01,3.241235249e+01,6.568274472e+01,2.247980949e+01,6.077489358e+01,1.107161153e+01,8.577591898e+01,2.089841990e+00,2.802180230e+01,5.281529877e+01,4.320938500e+01,7.856208594e+01,5.440556294e+01,8.363133997e+01,3.205727049e+00,4.051505882e+01,8.723605389e+01,8.733359526e+01,5.051454229e+01,6.798809671e+01,2.396679029e+01,9.512196992e+01,9.604463263e+01,4.069114346e+01,8.666884147e+01,8.306319463e+01,4.731309583e+01,2.245457366e+01,5.772782844e+01,4.086234663e+01,6.868110376e+01,6.538504263e+01,4.023742318e+01,2.314552488e+01,9.469293771e+00,4.622576047e+01,9.420417615e+01,6.126966420e+01,3.944914486e+01,8.983481375e+01
6.381642466e+01,2.247483085e+01,9.374012871e+01,7.319141919e+01,9.705170532e+01,3.486335243e+01,7.040389912e+01,6.440155287e+01,3.751854775e+01,2.604081078e+01,3.308528645e+01,5.260747012e+01,6.383234679e+01,6.995620051e+01,2.383359573e+01,5.202868786e+01,1.694798605e+01,3.904988896e+00,9.141666973e+00,5.513056570e+01,5.922169663e+01,8.499601123e+01,2.840150693e+01,7.137746482e+01,7.173589897e+01,5.772828785e+01,4.109149322e+01,9.636394097e+01,2.447583600e+01,1.938420169e+01,2.703434288e+01,5.310151814e+01,6.023226918e+01,2.865302770e+01,4.757170562e+01,3.206841278e+01,8.344564415e+01,1.961778148e+01,7.507958316e+01,9.768855514e+01,4.134125159e+01,3.273777329e+01,9.692406941e+01,4.456573195e+01,4.369889959e+01,7.724758870e+00,7.777483871e+01,3.223908934e+01,3.004479660e+01,4.854227048e+01,1.526503712e+01
4.175861931e+01,7.559756744e+01,1.192692380e+01,2.549116268e+01,4.636230723e+01,5.957771938e+01,1.950894456e+01,5.647233735e+01,9.912238390e+01,3.669387587e+01,4.021700631e+01,3.129218653e+01,2.707262689e+01,8.388385612e+01,8.106028175e+01,8.564215602e+01,9.516450231e+01,8.330823997e+01,6.485973401e+01,2.123734328e+01,8.195921792e+01,8.527409929e+01,2.716306960e+01,8.245761718e+01,2.516391124e+01,7.513213413e+01,5.171732113e+01,7.923381918e+01,7.286237901e+01,5.003134370e+01,8.122765385e+01,4.448889114e+01,9.065768293e+00,1.125636973e+01,9.680506509e+01,5.130459846e+01,8.030671751e+01,2.172926195e+01,8.041599711e+01,4.136443690e+01,5.258226696e+00,4.969215578e+01,6.410772905e+01,3.610375493e+01,3.133690845e+01,2.450191331e+01,3.910919435e+01,6.327532666e+01,3.987715403e+00,7.578181633e+01,1.092710138e+00
6.022489436e+01,9.409349208e+01,9.063566803e+01,3.587737765e+01,3.970280554e+01,8.064118180e+01,1.620850597e+00,1.074300290e+01,8.843779477e+01,2.756217086e+01,3.127937135e+01,9.333269667e+01,3.434081650e+01,6.096655033e+01,1.012106795e+01,7.599217595e+01,9.568412925e+01,4.149389545e+01,5.711881699e+01,6.456728461e+01,2.268845222e+01,2.044133667e+01,5.751136237e+01,8.837569087e+01,6.742791737e+01,9.928490601e+00,5.528027294e+01,1.864878748e+01,3.454143931e+01,4.052922018e+01,2.496218236e+01,1.617425594e+01,1.862604577e+01,4.803065154e+01,1.111124103e+01,3.008935272e+01,1.395501619e+01,2.320535798e+01,9.926001914e+01,2.716150676e+01,8.228189700e+01,3.422177766e+01,9.061237694e+01,6.492053387e+00,1.392759128e+00,8.382277817e+01,5.993332634e+01,1.296191237e+01,9.166712939e+01,6.687616654e+01,6.004209010e+01
7.837479931e+01,4.183044943e+01,6.729681348e+01,7.877261559e+00,5.455320423e+01,6.032630004e+01,7.780457193e+01,3.481117757e+01,4.797653222e+01,9.389173584e+01,1.152834553e+01,4.123605324e+01,8.490823146e+01,9.791958993e+01,9.553055500e+01,8.881378508e+01,7.072757842e+01,1.186504553e+01,7.762604973e+01,8.233430718e+01,3.219219812e+01,5.323567479e+01,3.559452177e+01,1.961639997e+01,5.712775851e+01,6.646545097e+01,7.204782657e+01,2.986975722e+01,7.602047776e+01,8.889546119e+01,8.852368116e+01,9.666819683e+01,7.191889640e+01,1.807747493e+01,4.781078960e+01,2.132576165e+01,5.445637799e+00,8.480760595e+01,9.356108715e+01,5.276457868e+00,4.991705891e+01,7.437790147e+01,7.813535750e+01,9.183330457e+01,9.611506211e+01,1.665740125e+01,9.646598901e+01,9.966385860e+00,6.074277492e+00,8.251812598e+00,1.104921109e+01
3.460882674e+01,8.635094873e+01,4.688246947e+01,2.319817414e+01,5.950183152e+01,4.482963365e+01,3.164152126e+01,9.285709609e+00,6.007827962e+01,1.669823537e+01,1.769739883e+01,1.000577296e+01,1.448711009e+00,3.697412790e+01,9.316726705e+01,4.141597499e+01,1.757865366e+01,8.417634922e+00,1.336472502e+01,2.633063909e+01,9.071082684e+01,4.584419069e+01,4.523139333e+01,4.223741875e+01,5.202968732e+01,4.834899045e+00,5.796975312e+01,2.759134458e+01,1.819915958e+01,5.528201928e+01,9.547549221e+01,5.201857538e+01,6.528257444e+01,8.533565739e+01,6.592565759e+01,1.865408855e+01,8.321883031e+01,4.856177716e+01,6.695481033e+01,2.366663686e+01,5.751438980e+01,1.335994115e+01,6.301626276e+01,6.300853012e+01,4.855014860e+01,2.343558178e+01,4.538914919e+01,5.799238721e+00,7.355247811e-01,7.621138807e+01,8.253354389e+01
2.501611694e+01,7.434822952e+01,1.987722072e+01,8.882332825e+01,4.416620359e+00,5.629153163e+01,8.954450311e+01,5.812141716e+01,8.901451847e+01,9.013394787e+00,5.237458649e+01,6.730660086e+01,7.800481664e+01,5.738656319e+01,5.677795938e+01,4.258462613e+01,6.525208758e+01,1.607461968e+01,4.260652166e+01,1.452799119e+01,6.409215025e+01,1.627236810e+01,3.683524152e+01,9.953760950e+00,9.176222265e+01,5.512169839e+01,6.191481580e+01,1.089690294e+00,8.987071104e+01,1.331095901e+01,6.058679241e+01,9.447060319e+01,2.919140162e+01,9.588042709e+01,4.125239576e+00,2.267964690e+01,5.327313752e+01,1.829310744e+01,9.402860523e+01,3.103356164e+01,5.533028063e+01,2.833074907e+01,6.788677418e+01,7.910268755e+01,3.480964869e+01,6.913744413e+01,9.633113809e+00,3.258231223e+00,9.193704984e+01,1.950830491e+01,4.238405061e+01
5.549364827e+01,5.033061588e+01,9.767239492e+01,3.910090585e+01,8.318045392e+01,4.346182620e+01,1.208659076e+00,2.649620097e+01,4.203859910e+00,1.624795942e+01,8.332481162e+01,8.183017757e+01,4.715022701e+01,4.393459056e+01,5.604447625e+01,3.347433827e+01,4.932293730e+01,8.061712368e+01,3.507235415e+01,5.458144645e+01,6.344559032e+01,3.309557575e+01,7.880449292e+00,7.245152797e+01,3.075741853e+01,8.671529943e+00,4.146617084e+01,3.401577302e+01,9.226884262e+01,1.099493478e+01,5.059605897e+01,3.459363908e+01,8.366431106e+01,7.491641112e+01,5.429270173e+01,6.928871731e+01,7.072229388e+01,7.748012677e+01,5.286450311e+00,6.127935314e+01,8.412215270e+00,2.079918693e+01,7.439224869e+01,8.285846154e+00,9.230870247e+01,1.053679857e+01,5.580865578e+01,2.992139255e+01,2.437328481e+01,9.813183229e+01,9.799696283e+01
6.697671226e+01,5.098342479e-01,1.916514341e+01,9.986037185e+01,9.337631594e+01,3.124130746e+01,1.936727379e+01,4.907487421e+01,1.072870082e+01,1.345124789e+01,8.117879274e+01,1.903727717e+01,5.983324245e+01,1.195784680e+01,7.935930189e+01,3.786313861e+01,5.253829823e+01,7.348655199e+01,5.615430356e+01,9.515940270e+01,9.592161414e+01,2.841487292e+01,8.489278244e+01,7.587351280e+01,5.473368597e+01,7.400366783e+01,5.021741602e+01,3.966290402e+01,7.969368673e+00,8.458258634e+01,3.327648833e+01,1.963043439e+01,2.051397102e+01,2.698925792e+00,9.161586044e+01,4.776465392e+01,8.533114174e+01,6.838060838e+01,3.791646611e+01,1.507571308e+01,9.428382157e+01,2.927637632e-01,2.658083371e+01,6.122955680e+01,4.628932246e+01,7.557937149e+00,1.268281657e+01,6.103827201e+01,6.811456374e+01,2.331980837e+01,8.021602846e+00
9.154622885e+01,8.116384312e+00,4.834131048e+01,6.393251415e+01,2.737244678e+01,8.429819774e+01,8.915887948e+01,2.954750261e+01,1.068635376e+01,8.135990565e+01,3.886764014e+01,9.192476540e+01,5.203631001e+00,3.574231604e+01,9.632667451e+01,8.487732593e+01,6.700556009e+01,1.816245389e+01,4.638649955e+01,9.390536785e+01,5.369049037e+01,1.140120675e+01,9.511920309e+01,4.061068263e+01,2.823576364e+01,6.515403797e+01,2.574924963e+01,1.749694392e+01,5.849452751e+01,7.742319967e+01,6.260322729e+01,2.520797634e+01,2.173071659e+01,9.422188358e+01,1.701533551e+01,8.434841122e+01,8.789298982e+01,1.705553755e+01,8.305316387e+01,9.304625082e+01,9.716344675e-01,7.512302214e+01,4.249064192e+01,8.024235472e+01,3.897683305e+01,7.442255864e+01,4.560459971e+01,5.319224798e+01,1.195168827e+01,7.708169697e+01,4.748645056e+01
2.272566650e+01,2.074927017e+01,2.781908348e+01,6.163995713e+01,8.501892821e+01,8.226293327e+01,8.573247049e+01,7.388228531e+01,1.134687600e+01,3.246585130e+01,3.635038741e+01,5.924425391e+01,5.985895148e-02,3.226783634e+01,1.345681189e+01,8.073168601e+01,6.811737620e+01,3.806559149e+00,3.424229722e+01,9.819642892e+01,4.372756207e+01,3.179479044e+01,7.344089123e+01,7.239023757e+01,2.116442680e+01,2.225464774e+01,6.164972808e+01,4.714226396e+01,2.005305236e+01,7.581535619e+01,9.454258830e+01,1.931871485e+01,6.212629749e+01,3.381811400e+00,1.626419435e+01,1.742368536e+01,3.602034709e+01,2.704687249e+01,6.090907361e+01,5.929707193e+01,8.034867820e+01,5.556631202e+01,9.599319940e+01,9.211027002e+01,3.959126134e+01,9.946386728e+01,8.443612365e+01,1.946430371e+01,5.415622572e+01,7.253780440e+01,3.579039987e+01
