v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33
4.561846147e+01,1.637633987e+01,3.997386345e+00,9.138674479e+01,5.008122307e+01,6.834442772e+01,8.820479280e+01,7.306171959e+01,7.418785429e+01,8.706273434e+01,5.420832550e+01,6.266841168e+01,5.847512593e+01,9.616805827e+01,9.996617665e+00,2.204600949e+01,3.935901528e+01,5.296551233e+01,5.293499157e+01,5.021581812e+01,9.861168775e+01,1.959127594e+01,5.940332232e+01,3.979441201e+01,7.098996203e+01,7.102869390e+00,7.057893004e+01,9.161321240e+01,5.285901057e+00,6.872686228e+01,9.960211412e+01,5.700029414e+01,7.443615067e+01
3.847254483e+00,3.957918220e+01,6.508611432e+01,3.563011831e+01,1.804648413e+01,2.976142246e+01,8.149560028e+01,2.103855419e+01,6.749144277e+01,8.910318937e+01,5.096814799e+01,2.286297751e+01,4.239683067e+01,6.011733868e+01,2.257497221e+01,5.594284194e+01,9.336460235e+01,6.083072109e+01,7.722048736e+01,6.161468127e+01,3.996947703e+01,4.412659962e+01,2.441037931e+01,4.724826397e+01,9.805917635e+01,1.563116199e+01,8.927701945e+01,7.708436091e+01,1.067850767e+01,8.268110540e+01,7.380199771e+01,5.825893005e+01,7.426709367e+01
4.426362579e+01,3.713824464e+01,1.202851787e+01,8.593439311e+01,1.797911867e+01,6.379654749e+01,3.340359176e+01,5.048583124e+01,1.725477091e+01,3.994136477e+01,9.747539613e+01,9.063433906e+01,8.978363852e+01,6.407321844e+01,3.360515267e+01,8.135987028e-01,9.190160152e+01,7.236072177e+01,7.122925210e+01,6.845286014e+01,4.724125554e+01,2.578908112e-01,5.880570510e+00,3.316654521e+01,6.413773990e+01,7.688516844e+01,3.254020977e+01,7.422195622e+01,1.055879593e+01,6.419647058e+01,7.108167999e+01,1.657794809e+00,4.655164731e+01
4.771776943e+00,4.222829399e+01,8.135180438e+01,1.846525988e+01,8.060663263e+01,6.560702564e+01,2.886866348e+01,8.030036010e+01,4.654427406e+01,6.305166672e+01,2.582073727e+01,8.531332503e+01,8.749084200e+01,7.651773068e+01,9.519550509e+01,1.842621635e+01,2.240617373e+00,6.453983185e+01,2.939648007e-01,9.434870815e+01,7.334531320e+01,5.607029057e+00,1.359496608e+01,9.030117770e+00,7.676213116e+01,3.984160187e+01,3.903159561e+00,8.146611676e+01,9.079646838e+01,1.028885395e+01,9.353335504e+01,6.946964285e+01,3.255820223e+00
4.365599887e+01,9.984769698e+01,1.186578935e+01,7.621517030e+01,3.439140163e+01,5.435994189e+01,7.822806454e+01,5.777775109e+01,9.727983060e+01,5.884822679e+01,1.025586296e+01,3.581489894e+01,8.912108627e-01,8.678812995e+01,9.303582030e+01,3.072136412e+01,4.200395279e+01,2.327215149e+01,8.937723756e+01,9.583057687e+01,5.938917002e+01,9.978866577e+01,8.814090249e+01,1.603996169e+01,2.874965399e+01,5.725917236e+01,1.907982502e+01,3.471378495e+00,9.820084017e+00,3.035520023e+01,1.179568742e+00,7.748107971e+01,6.313172175e+01
1.374437420e+01,7.382783876e+01,5.757875614e+01,6.008524559e+01,8.807699598e+01,3.475795165e+01,4.554888077e+01,8.079978720e+01,3.096033551e+01,9.755741049e+01,6.255104024e+01,3.281061482e+01,4.328320341e+01,2.238307752e+01,8.530178894e+01,8.071687978e+01,2.260794301e+01,4.340214666e+01,9.725699018e+01,6.460485909e+01,3.481490101e+01,8.224684770e+01,8.453804435e+01,5.648417457e+01,5.300327382e+01,8.827650540e+01,7.312840070e+01,3.893762237e+01,6.907137746e+01,8.717860335e+01,3.156298691e+01,6.801155577e+01,5.456191693e+01
6.398370278e+00,1.801213991e+01,7.299001415e+01,1.566129840e+01,5.763482204e+01,4.430630469e+01,4.349808896e+01,2.947380042e+01,4.377158710e+01,3.724649311e+01,9.953783408e+01,1.274402297e+01,1.514940083e+01,4.375351031e+01,3.240180819e+01,4.885662805e+01,1.921279554e+01,6.893047678e+01,5.122104256e+01,1.027961363e+00,3.955482493e+01,9.560438981e+01,2.794907153e+01,6.611091231e+01,1.184711596e+01,2.759241176e+01,2.908762516e+01,2.317892905e+01,3.754424014e+00,9.439959972e+00,3.966022155e+01,4.739784793e+01,3.392098090e+01
9.183053010e+01,9.718778420e+00,2.342722295e+01,6.602915343e+00,5.031330990e+01,2.747101116e+01,6.466186925e+01,2.094977813e+01,8.820813471e+01,6.312445933e+01,3.379059556e+01,6.876734794e+01,4.257247819e+01,9.474467732e+01,5.568931057e-01,4.983299871e+01,5.538857816e+01,2.281957730e+01,9.156203911e+01,1.730220697e+00,6.395689536e+01,6.595307034e+01,6.316365639e+00,1.668775010e+01,4.881557060e+01,4.130033037e+01,8.655650260e+01,8.030287642e+01,6.690544424e+01,2.623555764e+01,7.809070024e+01,3.755439949e+01,1.226563074e+01
4.150152943e+01,2.099566346e+01,9.374792961e+01,4.957130322e+01,4.444850758e+00,7.096114607e+01,8.474672136e+01,8.063220114e+01,3.820218576e+01,3.663125697e+00,2.797757926e+00,5.302228201e+00,8.096423082e+01,3.204895692e-01,6.680015444e+01,3.066721295e+01,3.131884275e+01,1.720231859e+01,1.303539056e+01,7.496853313e+01,4.828472629e-01,4.260183770e+01,1.886372831e+01,4.657342658e+01,9.640411531e+01,4.846729239e+01,9.205081510e+01,1.842839232e+01,2.007297697e+01,9.314646285e+00,4.492128060e+01,1.482351400e+01,1.360413132e+00
6.221329282e+01,7.364220492e+01,2.140446639e+01,8.213691579e+01,2.697049870e+01,8.140369647e+01,2.722321374e+01,4.197288137e+01,4.865772613e+01,9.848047739e+01,9.071817608e+01,6.754805131e+01,5.450007839e-02,2.907596000e+01,9.830341380e+01,9.001040044e+01,4.071412344e+01,7.578908048e+01,3.771961051e+01,8.735709140e+01,6.539668443e+01,5.274553582e+01,2.121908358e+00,3.709748163e+01,5.715085000e+01,8.409772214e+01,1.991134973e+01,9.415382748e+01,4.977291088e+01,3.796209504e+01,5.879531329e+01,6.513482021e+01,8.913727211e+01
3.164321958e+01,8.000003360e+01,8.221067328e+01,5.279680109e+01,8.125425383e+01,7.716339457e+01,9.132703124e+01,7.127241314e+01,2.720059083e+01,7.763715623e+01,4.539785952e+00,3.121615083e+01,6.632354327e+01,7.515740020e+01,6.241039207e+01,1.082267668e+01,9.185518402e+01,2.271374559e+01,7.492748580e+01,7.582795578e+01,3.422320800e+01,3.004460076e+01,2.457594517e+01,4.344897474e+01,8.586521434e+01,4.945764238e+01,3.763587987e+01,2.689178520e+01,2.539715629e+01,3.906411823e+01,5.835325761e+01,3.733588648e+01,9.391402743e+01
9.409072495e+01,6.993012568e+00,7.697557207e+01,6.268333253e+01,1.287672762e+01,9.026497629e+00,4.802666897e+01,2.121133456e+01,1.347719533e+01,5.846297621e+01,3.463123894e+01,2.214055385e+01,6.564182314e+01,8.698897752e+00,1.886528729e+01,6.321580428e+01,4.690454336e+01,5.285796819e+01,3.911461430e+01,2.901123145e+01,7.650729565e+00,6.963718952e+01,7.013282605e+01,3.602416822e+01,5.986955987e+01,2.595091107e+01,3.911397686e+01,2.182940201e+00,1.521770894e+01,5.861621309e+01,8.225504266e+01,4.322340412e+01,8.699189009e+01
3.334370225e-02,2.304299835e+00,2.443742800e+01,7.480181363e+01,3.683372701e+01,3.140962048e+01,1.140405127e+01,3.595417674e-01,1.013312756e+01,7.941748443e+01,2.331687476e+01,3.986835298e+01,8.245492442e+01,7.274715550e+01,5.504054560e+01,8.983518663e+00,7.351229618e+01,7.903516080e+01,9.197803491e+00,8.078148583e+01,1.680609852e+01,5.268999490e+01,8.000969922e+01,7.523609953e+01,6.253047101e+01,1.711375706e+01,6.072492997e+01,1.105433267e+01,4.426500542e+01,2.144847840e+01,2.238090866e+01,6.119777673e+00,9.396811552e+00
8.934398657e+01,4.320180219e+01,6.114029980e+01,8.933929397e+01,6.240047185e+01,5.136045806e+01,6.395812168e+01,9.865874758e+01,4.369031893e+00,2.845958360e+01,1.189926057e+01,1.569124140e+01,5.004512432e+01,7.383367115e+01,4.563844978e+01,8.517422154e+01,1.647740139e+01,2.625869209e+01,8.349538393e+01,2.082846143e+00,6.701327179e+01,7.438002427e+01,3.983458723e+01,5.342280717e+01,7.283514664e+01,5.589691298e+01,9.966636051e+01,1.903809493e+01,4.059592759e+01,4.933855074e+01,8.362905620e+01,5.102520653e+01,5.070898008e+01
2.048378402e+01,5.621602107e+01,5.739688504e+01,1.684034424e+01,8.101804315e+01,5.840557706e+00,7.125827726e+00,5.794230246e+01,8.930296264e+01,1.167458799e-01,4.692530118e+01,3.790903394e+01,4.792946583e+01,9.111768134e+01,3.482023839e+01,1.546772287e+01,7.678643807e+01,8.298603061e+01,8.616110289e+01,4.328496855e+01,8.636821804e+01,8.619391203e+01,8.906299925e+00,8.707282301e+00,7.230000680e+01,3.432926501e+01,1.150669749e+01,5.859614795e+01,1.804107841e+01,1.273897503e+01,6.795151832e+01,8.956258487e+01,5.722967658e+01
1.345619228e+01,9.148656179e+01,4.059986481e+01,1.311276465e+01,7.905955371e+01,1.332379567e+01,9.612715093e+01,7.041446957e+01,1.239660898e+01,1.446805149e+01,4.353938316e+01,4.919624572e+01,9.396717389e+01,2.586852513e+01,9.197986181e+01,9.716410578e+01,9.448884395e+01,4.083235320e+01,2.524269168e+01,6.113374771e+01,1.756498000e+01,6.030442565e+01,7.821668166e+01,1.305779758e+01,8.451142818e+01,2.612548865e+01,4.095352725e+01,6.150984981e+01,5.697914176e+01,7.157554971e+01,9.494685928e+01,8.520862732e+00,7.553643553e+01
7.055917676e+01,3.936599090e+01,9.378785368e+00,4.655613164e+01,3.281139827e+01,3.036186889e+00,7.026444361e+01,9.164189632e+01,8.720738437e+01,1.572668604e+01,1.642522941e-01,8.237481829e+01,1.339483520e+01,5.831200270e+01,3.633098746e+01,9.017454407e+01,8.976483542e+01,1.263628407e+01,9.674654663e+01,3.135987834e+01,4.844163769e+00,1.606929154e+01,9.132482158e+01,8.443938917e+01,9.369182992e+01,1.489447772e+01,6.597593019e+01,7.492348051e+01,3.671088781e+01,8.251755825e+01,5.987926157e+01,2.537059700e+01,3.009894622e+01
1.974420925e+01,7.299143457e+00,2.594484494e+01,9.678745953e+01,1.535570842e+01,4.641498163e+01,3.625079949e+01,6.541486591e+00,9.585281397e+01,4.815368029e+01,6.512262971e+00,5.857112155e+01,2.980926121e+01,3.155479390e+00,1.915039527e+01,5.150636685e+01,6.178494305e+01,3.649322461e+01,9.684419327e+01,9.437507652e+00,4.604344216e+01,2.801233089e+01,7.522505998e+01,2.780652782e+01,8.077496422e+01,5.639196871e+01,5.754890882e+01,7.361000382e+01,3.840519657e+01,9.878918818e+01,3.669358883e+00,6.104403959e+01,3.977973256e+01
1.690667502e+01,3.023762148e+01,5.996837167e+01,7.439928261e+01,9.342983436e+01,7.604255813e+01,5.328916758e+01,6.724899719e+01,4.814739045e+01,7.541244894e+01,2.988679910e+01,4.487928044e+01,2.603150391e+01,1.587773186e+01,7.381278073e+01,9.246558907e+01,1.090090617e+01,2.000226333e+01,6.711560692e+00,2.217425600e+01,9.162586267e+01,9.680081309e+01,7.194777019e+01,3.870068869e+00,3.055544732e+01,9.128440795e+01,5.496910571e+01,8.064180745e+00,3.199357414e+01,2.887143453e+01,6.943516622e+01,9.797097441e+01,6.333383816e+01
8.935378736e+00,6.787248702e+00,6.293412814e+01,9.720905359e+00,3.906922344e+01,7.180220514e+01,5.688346317e+01,6.613613162e-01,9.114100836e+01,4.777671336e+01,6.385650557e+00,4.929956942e+01,3.037889046e+01,3.890021102e+01,3.351903630e+00,5.560157979e+01,4.183832007e+01,7.461642339e+01,7.969678931e+00,2.060194679e+01,4.170455472e+01,5.238106220e+01,3.186179981e+01,8.017634240e+01,5.212415661e+01,6.930016218e+01,2.249152808e+01,3.107507606e+01,1.347774685e+01,4.231583022e+01,3.520913890e+01,8.292803113e+00,1.771743797e+00
5.838543449e+01,6.463975659e+01,6.486606016e+01,8.141019485e+01,4.647454835e+01,7.554932875e+01,1.489169056e+01,6.161139359e+01,1.056954207e+01,2.663624576e+01,8.924416414e+01,9.342471922e+01,7.641753015e+01,6.150331273e+01,5.165446523e+01,3.049239970e+01,5.502372534e+01,9.361960225e+01,6.060505397e+01,3.960035422e+01,8.490688776e+01,3.193555297e+01,1.392972103e+01,1.067197604e+01,4.516453715e+01,3.685760937e+01,4.041448021e-01,7.617962260e+00,7.645800845e+01,5.210061106e+00,9.015424462e+01,5.152993543e+01,6.847095149e+01
4.305478287e+01,2.944692586e+01,3.725524890e+01,9.755051416e+01,9.027163287e+01,2.410505673e+01,6.660493331e+01,2.043211781e+01,1.696934160e+01,2.550900851e+01,2.622834601e+01,3.824783249e+01,8.894779638e+01,6.642600199e+00,1.109967072e+01,2.449328071e+01,8.265153457e+01,2.792597739e+01,2.083719922e+01,9.863831740e+01,5.191034053e+01,5.149584571e+01,4.135193169e+00,8.952943132e+01,6.933035704e+01,7.945162273e+01,3.072806588e+01,1.079550832e+01,8.303474905e+00,3.425910259e+01,6.063789541e+01,4.573184156e+01,2.070029410e+01
1.622182560e+01,1.042186332e+00,3.845576470e+00,9.513189645e+00,7.489185806e+01,6.752857395e+01,8.618717166e+01,1.743678416e+01,2.487719221e+01,8.738177942e+01,5.593825972e+00,1.406446385e+01,9.136503632e+01,9.620003680e+00,3.546305827e+00,4.538914115e+01,5.027632488e+01,5.924413695e+01,2.034236643e+01,6.602924155e+01,5.441419265e+01,4.922396737e+01,7.007851583e+01,5.254946106e+00,9.820996279e+00,4.200063868e+01,9.279178170e+01,9.815128759e+01,9.658805879e+01,3.474991766e+01,1.439856989e+01,6.478111181e+00,8.273622354e+01
4.258021954e+01,3.668158739e+01,1.401527706e+01,2.061524217e+01,4.621501979e+01,3.734107211e+01,8.881726039e+01,4.437565187e+01,8.732138470e+01,5.728198521e+00,9.050782239e+01,6.618790836e+01,8.773079664e+00,6.318819388e+01,9.131200048e+01,7.210752646e+01,9.729548502e+01,5.224625161e+01,9.481149215e+01,4.745567985e+01,1.977092034e+01,1.524053921e+01,8.621715349e+01,8.683837649e+01,5.557083585e+01,6.272316398e+01,4.302460807e+00,1.981438936e+00,7.758987502e+01,4.072818274e+01,6.416441481e+01,7.499583814e+01,9.279108628e+00
4.680712317e+01,3.874391292e+01,3.023664160e+01,5.688006194e+01,1.049641092e+01,7.737664535e+01,9.349060668e+00,4.079859693e+01,2.322640773e+01,5.973800041e+01,5.687223475e+01,3.918188821e+01,4.388974758e+01,6.983962370e+01,1.276663188e+01,1.888769712e+01,5.608563087e+01,5.609367746e+01,7.470695126e+01,9.987898582e+00,2.385419453e+01,8.558164758e+01,9.119204860e+01,3.013883917e+01,6.037006723e+01,9.179615166e+01,1.437505415e+01,3.374779908e+01,2.145338585e+01,9.419723845e+01,4.592380784e+00,6.869500456e+01,4.446011827e+01
2.586877054e+01,6.431558954e+01,7.744157030e+01,4.243336895e+01,2.469910115e+01,4.577584015e+01,5.861437901e+01,4.305639265e+01,2.851150409e+01,7.229774119e+01,5.184202037e+01,8.717974484e+01,4.417985698e+01,7.050548559e+01,3.891571292e+01,2.584404543e+01,9.749995823e+01,9.227186407e+01,5.382472736e+01,7.094306492e+01,8.711993463e+01,1.827018462e+01,4.453755963e+01,9.006866259e+01,4.080415704e+00,7.692673267e+00,4.182073085e+01,1.042366810e+01,6.708277648e+01,3.763410977e+01,3.507729390e+01,7.646303331e+01,8.471768237e+01
1.286825149e+00,4.915576540e+01,8.995743005e+01,1.532180195e+01,2.576043010e+00,1.901532399e+01,8.504547275e+01,3.402150687e+00,2.340118017e+01,3.463633303e+01,2.819705984e+01,9.847964575e+01,3.399061712e+01,4.846983134e+01,5.045189244e+00,1.100235602e+01,3.598349182e+01,4.895455779e+01,7.013447527e+00,3.345885394e+01,7.282991803e+01,5.909004381e+01,6.549167117e+00,4.649407384e+01,5.072649156e+01,6.193628280e+01,1.384021991e+01,2.948108436e+01,7.430400122e+01,1.078563760e-01,6.279523483e+01,8.174508385e+01,3.198450944e+01
2.023945793e+01,3.808123868e+01,1.676310400e+01,2.560119935e+01,9.646948021e+01,1.771748826e+01,5.610867308e+01,8.807787387e+00,7.372082876e+01,1.016309958e+01,8.349950590e+01,9.423252503e+01,1.283529360e+01,5.753798086e+00,7.145981253e+01,6.285143011e+01,4.985229250e+01,9.518830123e+01,6.053252110e+01,9.028260214e+01,7.357108253e+00,6.268994832e+01,8.749938178e+01,2.466951130e+01,3.877462902e+01,4.551502660e+01,8.788830131e+01,2.482786004e+01,6.511876348e+01,3.315956500e+00,1.008244729e+01,8.704830968e+01,3.828048634e+01
8.584890980e+01,9.552983926e+01,8.883869672e+00,6.843424806e+01,3.372737135e+00,2.251545008e+01,6.419242276e+01,4.903868318e+01,8.248601577e+01,7.379748544e+00,3.478776382e+01,8.731199675e+01,8.820246741e+01,3.223915949e+01,5.820535815e+01,3.956114261e+01,7.943600206e+01,1.095739052e+01,2.210240458e+00,3.404591118e+01,2.940814915e+01,7.070818604e+01,8.718843635e+01,1.495410380e+01,1.880457436e+01,9.556668346e+00,7.737584613e+01,4.808298098e+01,6.103688302e+01,2.179246298e+01,4.187129691e+01,7.979996777e+01,1.903896874e+01
7.419317458e+01,7.063292726e+01,4.386452292e+01,7.081128038e+01,5.241790179e+01,1.212607671e+01,5.143661939e+01,5.464596511e+01,3.365345055e-01,2.404519358e+01,4.725953432e-01,6.489461556e+01,6.655299316e+01,1.752854782e+01,2.884712076e+01,5.253266053e+00,6.923574570e+00,7.921566475e+01,8.184778131e+01,1.641029880e+01,1.798121517e+01,9.450402929e+01,2.500958518e+01,9.264421346e+01,8.264350703e+01,9.236902920e+01,3.162215744e+01,1.494487577e+01,8.429426740e+00,4.160468398e+01,8.285385677e+01,9.661008014e+01,7.168256733e+01
8.832429933e+01,8.874569464e+01,8.182722301e+01,5.365223116e+01,5.315629760e+01,9.705291203e+01,9.811995321e+01,8.234013407e+00,6.476712261e+01,8.058610876e+00,4.785365541e+00,5.136508742e+01,5.707907683e+01,3.420723561e+01,5.180350157e+01,8.681082834e+01,3.188647179e+01,7.457109799e+01,6.997300359e+01,5.584995164e+01,9.385324817e+01,4.087971753e+01,5.743748833e+00,2.098982057e+01,2.913169438e+00,1.592083653e+01,5.671576604e+01,5.380263753e+01,4.296289593e+01,4.265563508e+01,5.955941468e+01,6.363754243e+01,2.514300291e+01
6.754778710e+01,4.507112280e+01,3.583981802e+00,2.581843006e+00,8.182755651e+01,7.215479710e+01,4.217362939e+01,3.140020937e+01,7.594911672e+01,7.439797397e+01,9.682793866e+01,7.086011099e+01,3.086063305e+01,3.775872892e+01,4.030248098e+01,5.522490622e+01,8.857259852e+01,7.243905326e+01,3.339952126e+00,7.167206588e+01,9.601728062e+01,8.721933131e+01,5.918269564e+01,6.416974894e+01,2.259446254e+01,9.399040340e+01,3.215193143e+01,8.196595884e+01,8.614347303e+01,1.115432318e+01,3.625364707e+01,8.694177510e+01,4.384396079e+01
9.920368864e+01,4.487892095e+01,3.622468544e+01,6.602431933e+01,5.186094895e+01,6.924514431e+01,1.384598476e+01,1.409209888e+00,5.356452741e+01,5.215239124e+00,7.787145477e+01,6.952253830e+01,7.242543172e+01,7.529368113e+00,8.642453336e+01,2.305436714e+01,5.998720217e+01,9.792160215e+00,4.246056790e+01,6.867378836e+01,4.757538828e+01,5.643218720e+01,6.099741480e+01,4.581985831e+01,6.099153898e+01,9.459357030e+01,3.324538040e+01,7.007964919e+01,8.870263031e+00,1.130621014e+01,8.941886709e+01,8.399269224e+00,6.057001169e+01
6.411293796e+01,6.545469731e+01,5.259368831e+01,1.247235472e+01,5.624938107e+00,2.341928169e+01,5.340060814e+01,5.676132589e+01,7.344257712e+01,8.688716211e+01,2.512038868e+00,2.377186806e+01,2.003062243e+01,9.537471548e+01,4.771087630e+01,2.891066921e+01,2.111749185e+01,5.658741478e+01,1.938695643e+01,6.402118822e+01,5.925511630e+01,5.971983415e+00,4.230513806e+01,6.825188756e+01,4.052286163e+01,5.454213663e+01,7.107719093e+01,6.900538517e+01,5.198000953e+01,9.668780301e+01,9.898782963e+01,7.719606252e+01,5.906362436e+01
4.852033217e+00,5.069953882e+01,8.746919319e+01,1.934037623e+01,7.301158654e+01,4.126707746e+01,3.172680807e+01,9.933999997e+01,3.655022224e+01,3.743954319e+01,1.388898995e+01,7.271558974e-01,6.537225431e+01,3.619081511e+01,8.350009581e+01,3.743485053e+01,7.777860755e+01,7.370799514e+01,6.433195670e+01,8.710187300e+01,6.025901731e+01,9.108288611e+01,3.044659943e+01,6.802488874e+01,5.011593359e+01,8.723987632e+01,6.043306526e+01,6.809205791e+01,2.355073569e+01,2.689794135e+01,2.548033260e+01,4.215233387e+01,2.582184279e+01
8.742390551e+01,2.398795346e+01,2.866508353e+00,9.554286610e+01,8.845353064e+01,6.340327355e+01,1.960379936e+01,1.333219886e+01,4.425685324e+01,6.877098277e+01,6.374557863e+01,8.596695268e+01,3.726122691e+01,7.626859232e+01,6.336047590e+01,4.484329419e+01,6.041919961e+01,6.736035228e+01,4.073211802e+01,2.522834252e+01,2.746742419e+01,6.488853102e+01,1.188417124e+00,4.288047983e+01,3.909036251e+01,7.819248097e+01,7.613463208e+01,9.113805560e+01,3.501969854e+01,4.839430806e+01,6.379410436e+01,2.830775013e-01,3.096115764e+01
1.496909574e+01,3.522399894e+01,9.149988059e+00,6.107569351e+00,2.050271002e+01,5.567728456e+01,9.487821521e+01,7.884677144e+01,4.333817380e-01,1.540569573e+01,7.739126983e+01,2.241898473e+00,5.490093050e+01,7.020112392e+01,2.891658252e+01,7.013700039e+01,8.342581037e+01,9.335637410e+01,6.270544382e+01,3.413577007e+01,7.030928033e+01,2.948787531e+01,1.635949382e+01,8.076731208e+01,8.491183162e+01,4.128784115e+01,4.161176137e+01,3.671458838e+01,6.442565216e+01,6.744180443e+01,1.076423377e+01,3.656284443e+01,3.239177735e+01
3.902246569e+00,3.235600171e+01,8.237680040e+01,4.992371274e+01,3.140235232e+01,3.056439883e+01,4.755322633e+01,7.803055809e+01,2.050737986e+01,6.104513805e+01,8.638085731e+01,3.452347770e+00,5.167182553e+01,1.248351042e+01,2.230689436e+01,2.960425935e+01,7.665048924e+01,7.531410983e-01,6.255497952e+00,3.020755876e+01,7.861005175e+01,3.952647038e+01,8.978263044e+01,6.746213577e+01,3.658778923e+01,2.207386202e+01,4.506086356e+01,5.557650342e+01,5.029658286e+01,5.996471336e+01,9.739883052e+01,6.390145267e+01,9.720354056e+01
6.951106194e+01,3.533991610e+01,5.027018439e+01,6.654963611e+01,9.064577204e+01,1.754095370e+01,1.996056488e+01,9.389985112e+01,9.235584134e+01,4.432736835e+01,4.337261297e+01,7.378159907e+01,9.307311052e+01,4.988302089e+01,4.781467102e+01,6.816669961e+01,6.250077255e+01,3.038148385e+01,1.270636949e+01,4.265688569e+01,1.626652221e+01,6.436817921e+01,5.977079249e+01,4.111548212e+01,1.499123493e+01,7.139467897e+01,1.503097658e+01,9.875052432e+01,4.768034077e+01,2.858467300e+01,4.216275526e+01,3.076982316e+01,5.619872253e+00
3.391742067e+01,9.011918021e-01,5.919716670e+01,6.094643490e+01,3.051510700e+01,2.624214319e+01,3.649701771e+01,8.984210268e+01,7.647745681e+01,1.482491566e+01,3.433087839e+01,4.855593001e+01,1.647577166e+01,6.469474556e+01,6.935862702e+01,2.599060349e+01,9.913702916e+01,5.937885922e+01,2.702615861e+01,8.825808104e+00,4.269234705e+01,9.001211935e+01,4.809642394e+00,3.664886460e+01,5.859550000e+01,9.526164185e+01,8.902891677e+01,4.029428968e+01,7.966693737e+01,4.322048777e+01,2.000175701e+01,2.974043694e+01,1.296221900e+01
