v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50
2.287209523e+00,1.123917088e+01,3.220482516e+01,5.340605461e+01,3.673441635e+00,8.425625749e+01,3.896161997e+00,3.799492676e+01,4.160000733e+01,7.935984447e+01,9.406807724e+01,4.107890162e+01,6.622845755e+01,6.070903286e+01,5.014515027e+01,7.455014767e+01,5.562982814e+01,7.745032415e+01,3.382479828e+01,6.209354031e+01,9.818818032e+01,5.403759987e+01,7.365200272e+01,1.806199962e+01,2.653412720e+01,5.442677477e+01,3.821317246e+01,8.844203807e+01,9.955865795e+01,2.412440564e+01,3.923980053e+01,7.741035321e+00,2.892617359e+01,5.125105029e+01,8.482991073e+01,7.108449603e+01,5.657979131e+00,3.370447565e+01,9.233327945e+01,2.294494255e+01,1.866343264e+01,8.337249005e+01,4.011205160e+01,5.149599576e+01,1.161280348e+01,5.935070693e+01,6.098089032e+01,6.220055701e+01,5.855091907e+01,8.038924971e+01
9.852293073e+01,1.823280145e+01,5.536896128e+01,7.000093389e+01,5.257564957e+01,7.178219331e+01,8.720055932e+01,7.086700609e+01,3.662384891e+01,2.775885578e+01,2.671568643e+01,5.174288347e+01,6.340076289e+01,9.585013574e+01,8.047781458e+01,1.682682915e+01,6.848577739e+01,6.715394637e+01,8.482785492e+01,1.208959853e+00,2.135729818e+01,2.862582106e+01,4.071267505e+00,8.107900210e+01,4.012283165e+01,5.051236641e+01,6.485308442e+01,7.902355861e+01,6.496887205e+01,3.817868131e+01,5.857954265e+01,4.901202567e+01,2.779758666e+01,2.187666103e+00,8.183076510e+01,7.826932967e+00,9.952553935e+01,7.313666529e+01,2.608965833e+01,2.736345649e+01,5.911935504e+00,1.390461206e+01,8.133335448e+01,8.984872034e+01,3.122293873e+01,1.067136823e+01,4.576555363e+01,1.708990991e+01,3.414836828e+01,1.673159240e+01
2.138934539e+01,6.620631727e+01,7.550160613e+01,4.261402745e+01,2.605162546e+01,6.246889954e+00,9.448683324e+01,8.526793297e+01,2.003675192e+01,7.497611790e+01,1.950301283e+01,3.199400211e+01,2.241480865e+01,1.526899577e+01,3.888750961e+01,1.380351799e+01,7.654253955e+00,7.732443275e+01,3.950736649e+01,9.408454707e+00,3.314820220e+01,4.953343724e+01,4.503241631e+01,3.991691402e+01,2.677148766e+01,5.623063649e+01,2.060058543e+01,6.850343076e+01,1.943367448e+01,1.502021693e+01,8.352167768e+01,7.564819480e+01,1.232739465e+01,7.315043664e+01,4.026333452e+01,8.086672530e+01,9.307669720e+01,1.137183512e+01,7.135835904e+01,2.885166591e+01,4.560447524e+01,9.008129412e+01,9.584330496e+01,7.621639134e+01,8.028709775e+01,5.785185656e+01,6.909743572e+01,4.675750093e+01,6.633903138e+01,8.459951131e+01
4.365150971e+01,6.164397864e+01,2.789809628e+01,1.981803260e+01,1.145298451e+01,1.574089950e+01,3.739643253e+01,2.363766739e+01,4.401142650e-01,7.351764058e+00,1.224147914e+01,9.884138309e+01,6.031420739e+01,5.150359870e+01,8.463193625e+01,3.156821580e+01,4.374517121e+01,1.715528680e+01,1.660208107e+01,6.311398135e+01,4.219831670e+01,2.799059423e+01,5.499899736e+01,6.737921554e+01,3.147245472e-01,5.474419452e+01,3.089694606e+01,4.923182900e+01,7.760534556e+01,5.022142890e+01,5.806864497e+01,7.261627208e+01,5.239052593e+01,5.895256677e+01,4.777019601e+01,1.396128670e+01,1.586669792e-01,9.409551991e+01,7.837921665e+01,7.791086784e+01,3.434004977e+01,6.859492566e+01,9.250816874e+00,4.681456885e+01,1.684331112e-01,5.704610886e+01,3.711649360e+01,5.229226379e+01,8.309061260e+01,5.703934903e+01
5.595809861e+01,9.259293131e+01,6.776783968e+01,5.798765674e+01,9.064819677e+01,7.625924240e+01,3.771294105e+00,6.021367122e+01,2.469933251e+01,4.415041595e+01,1.599804726e+01,9.739488261e+01,5.640697428e+01,5.195605862e+00,1.725792913e+00,2.220185376e+01,6.752669972e+01,1.089485544e+01,1.068675805e+01,3.418757424e+01,3.115415673e+01,5.390745687e+01,4.471935993e+01,2.360458974e+01,1.093585950e+01,8.213847527e+01,2.820359881e+01,6.292139090e+01,7.738315216e+01,2.470607004e+01,4.168416008e+01,2.988145473e+01,2.367521439e+01,2.593201411e+01,3.512030434e+01,8.214664056e+01,7.286754029e+01,3.264338910e+01,9.716868646e+01,5.416513721e+01,1.850464965e+01,8.167403784e+01,9.675979244e+01,5.699375805e+01,4.460262297e+01,6.303545428e+01,8.265472999e+01,5.946815475e+00,9.772481641e+01,3.623227648e+01
6.544579983e+01,5.677563752e+01,5.921290374e+00,4.598865557e+01,5.384461608e+01,5.518613127e+01,6.365183489e+01,1.539332133e+01,8.130661981e+01,7.704532439e+01,8.524474817e+01,3.788639215e+01,9.318282599e+01,2.866060531e+01,8.322447484e+01,6.765981645e+01,8.224546163e+01,8.332504940e+01,4.830356018e+01,6.687159126e+01,7.843541208e+01,5.113722418e+01,4.428286470e+01,9.885314671e+01,8.599249717e+01,9.005725657e+01,6.905502828e+01,2.800751936e+01,9.588273547e+00,7.222931192e+01,4.718341231e+01,3.152148917e+01,3.467984882e+01,2.856086954e+01,4.294769555e+01,6.095487157e+00,5.188259576e+01,9.796615208e+01,5.898108591e+01,9.284743101e+01,6.689800860e+01,6.466717745e+01,7.391604533e+01,7.649547464e+01,3.937033007e+01,1.400343741e+01,2.211993188e+00,2.349341677e+01,2.860594517e+01,2.819527054e+01
4.551253647e+01,4.617426980e+01,5.729966892e+01,7.012614048e+01,6.773225458e+01,1.370384560e+01,9.688676782e+01,7.498246008e+01,9.346365767e+01,9.360758291e+01,3.635949815e+01,5.266236842e+01,9.683993543e+00,4.048719171e+01,2.947169870e+01,8.749086958e+00,1.602490008e+01,1.490052757e+01,4.918528164e-02,2.633231084e+01,7.692015061e+01,3.196306290e+01,3.199964802e+01,9.183039546e+01,1.355031509e+01,5.200159950e+00,4.338190756e+01,4.376555544e+01,1.217574093e+01,7.595206451e+00,7.911707704e+01,6.395154421e+01,5.215355616e+01,7.743092152e+01,1.292383191e+01,3.709563203e+01,1.284113411e+01,6.321876397e+01,9.676823578e+01,4.946498782e+01,1.975138672e+01,5.644503865e+01,4.587603231e+01,2.801971655e+01,6.935319862e+01,4.331791045e+01,6.503067150e+01,7.987437670e+01,8.529183921e+01,9.177149824e+01
9.337893055e+01,8.340820345e+01,9.308898345e+01,7.037736665e+01,9.580367067e+01,5.234363809e+01,5.092769826e+01,3.243369482e+00,5.543640337e+01,9.253622010e+01,7.892360488e+01,3.884044236e+01,3.993834200e+01,2.015105957e+01,9.072791202e+01,5.809067034e+01,6.713575606e+01,5.526403242e+01,7.293223007e+00,2.748461452e+01,3.301758998e+01,9.418876098e+01,8.654876056e+01,3.357849744e+01,1.243357030e+01,1.709397043e+01,7.354100369e+01,4.503357132e+00,9.233987807e+01,2.230261543e+01,8.099163656e+01,3.731429642e+01,8.413416161e+00,2.847165979e+01,1.907367753e+01,2.889476504e+01,9.451363343e+01,2.682886659e+01,2.213007646e+01,3.822123221e+01,2.447876801e+01,4.308490875e+01,3.845153228e+01,9.149961510e+00,5.161717159e+01,2.462622376e+01,9.695753717e+01,7.868384348e+01,1.837780013e+01,2.154092448e+01
9.324899659e+01,1.193503323e+01,8.759303428e+01,9.907175697e+01,1.588368778e+00,8.037624372e+01,3.222590298e+01,1.545228767e+01,8.154965010e+01,7.295318457e+01,5.762157300e+01,2.415437939e+01,5.492199346e+01,4.752292673e+01,4.985012732e+01,5.113912748e+01,9.234262325e+01,9.657625298e+01,3.614660398e+01,1.036628874e+01,4.876933082e+01,7.917656102e+01,3.718992603e+01,9.998164662e+01,5.253695816e+00,2.151970484e+01,5.156693832e+01,8.208382679e+01,4.137061569e+01,7.413887525e+01,6.485021978e+01,5.498180359e+01,9.667006464e+01,8.404518181e+01,7.648533206e+01,1.898421207e+00,3.651827905e+01,8.117132352e+01,7.105974401e+01,8.993159012e+00,8.665795326e+01,1.075110650e+01,7.134559838e+01,2.291681419e+00,7.445258288e+01,5.022168625e+01,5.917931002e+01,4.728433789e+00,9.500414187e+01,4.282703924e+01
4.292485172e+01,8.892257868e+01,9.949921473e+01,7.405076741e+01,9.043942638e+01,3.088575359e+01,6.765538246e+01,7.895071215e+00,4.661740469e+01,7.096979889e+01,7.454700770e+01,2.647099557e+01,5.830638370e+01,6.749081664e+01,7.676651108e+01,7.092110273e+01,2.058418482e+01,1.021193242e+01,7.989972762e+01,2.632484333e+00,1.628450711e+01,4.810094692e+01,1.758778941e+01,8.772819924e+01,8.460596158e+01,4.726469968e+01,1.591304264e+01,3.865493298e+01,2.407829618e+01,5.495094555e+01,6.410792417e+01,9.914575956e+01,6.222210761e+01,6.921304994e+01,8.669610278e+01,4.266928366e+01,4.226626564e+01,8.165722246e+01,7.617693776e+01,9.228975550e+01,1.374380782e+01,5.423202827e+01,4.443234437e+01,9.772863812e+01,2.469062117e+01,1.627885051e+01,8.706514350e+01,7.454942917e+01,7.395250650e+01,5.962820369e+01
6.077871533e+01,2.160122946e+01,8.688060683e+01,4.529495531e+01,8.072086418e+01,7.586871561e+01,6.228590576e+01,1.769197179e+00,8.908020955e+01,8.264994558e+01,4.169287474e+01,4.809246372e+01,5.231648130e+01,6.763791572e+01,1.914364463e+01,1.142713359e+01,9.118004920e+01,5.219502607e+00,6.158707320e+01,2.838303139e-01,5.431757409e+00,9.342286442e+01,3.669403438e+01,5.853152234e+01,6.988380992e+01,8.319611907e+01,3.462621622e+01,8.262493468e+01,4.652395731e+01,7.127725764e+01,5.718287413e+00,3.171253922e+01,1.841781817e+01,8.456860986e+01,3.662331565e+01,9.555528879e+00,3.214859005e+01,3.852944581e+01,2.810306941e+01,2.455961756e+00,3.769805361e+01,9.206923363e-01,4.360114731e+01,4.655384447e+01,1.874937325e+01,8.935428522e+01,5.958115073e+01,8.143236728e+01,9.187449867e+01,7.223777428e+01
4.672134797e+01,6.211634053e+01,6.510338209e+01,4.343499668e+00,1.104398158e+01,3.978949074e+01,1.816058563e+01,2.533159477e+01,3.009185453e+01,4.143862313e+01,3.369121295e+01,5.294062858e+01,3.577655606e+01,1.733929766e+01,5.695511719e+01,4.793886406e+01,7.338741502e+01,6.119011973e+01,3.159962683e+01,2.778130043e+01,4.024941892e+01,8.329092068e+01,8.822962164e+01,6.624511445e+01,2.576560033e+01,8.609423931e+01,8.675900261e+01,1.817958899e+01,3.917790878e+01,6.083264784e+01,9.212211526e+00,9.745122540e+01,1.829429545e+01,7.439851211e+01,7.307149185e+01,2.443967820e+01,3.300388206e+01,1.037063826e+01,4.336663298e+01,7.467669711e+01,9.485060465e+01,9.925139606e+01,1.783540820e+01,6.207469717e+01,4.587520561e+01,6.310476936e+00,2.540657089e+01,1.971767377e+00,9.115408259e+01,8.340650350e+01
9.863596340e+01,9.364133447e+01,1.053506839e+01,5.035326047e+01,3.337458462e+01,4.612279005e-01,4.062540210e+01,8.402332807e+01,7.774441821e+01,5.488860859e+01,1.103469825e+01,3.748171365e+01,3.516702723e+01,9.970674225e+01,5.085895725e+01,1.518564253e+01,3.823593235e+01,2.391051347e+01,6.879440451e+01,9.641338856e+01,8.310223931e+01,8.933663477e+01,5.271800981e+01,2.355055763e+01,8.831898642e+01,8.259794822e+01,5.921732140e+01,2.418413799e+01,2.983557582e+01,9.910969296e+01,5.368993061e+01,1.732384609e+01,2.707240888e+01,8.781766548e+01,8.369485157e+01,1.450951504e+01,2.691187030e+01,4.943942429e+01,7.453678904e+01,1.223220800e+01,9.917079757e+01,2.331158483e+00,7.661069083e+01,7.486732947e+01,8.010813511e+01,9.424417974e+01,9.543886680e+00,4.421778255e+00,6.125660864e+01,3.808590600e+01
2.875796959e+01,5.611490482e+01,7.335598502e+01,5.128586515e+01,4.415100645e+01,4.613840612e+01,5.966492604e+01,6.087067751e+01,4.098862246e+01,7.881163437e+01,3.834128481e+01,4.501995186e+01,5.211023559e+01,6.833489628e+01,8.231717122e+01,8.200905532e+00,4.385941899e+01,8.744855838e+01,7.362374921e+01,3.004028194e+01,1.403496727e+01,1.889671576e+01,2.203882039e+00,5.328859850e+01,3.687406749e+01,9.044334380e+01,1.510920723e+00,9.948574883e+01,1.795729127e+00,3.127852073e+01,8.173741169e+01,5.564232302e+01,7.617892896e+01,3.741866990e+01,8.501311323e+00,9.847639716e+01,6.599547083e+00,9.885930990e+01,9.686699975e+01,6.973822333e+01,3.582372247e+01,3.773858223e+01,8.674844152e+01,1.081165751e+01,1.969092532e+01,2.531192261e+01,3.392451379e+01,9.979456477e+01,6.865650899e+01,7.509469296e+01
8.535081807e+01,2.462545264e+01,5.059322653e+01,4.166663857e+01,6.855271734e+01,1.718926579e+01,2.578386720e+01,1.115967532e+01,5.830591043e+01,9.455244498e+01,3.153804042e+01,6.045944130e+01,3.443969438e+01,4.104483828e+01,8.244393167e+01,5.360646132e+01,4.108095923e+00,1.874439472e+01,8.217568768e+01,3.053947717e+01,8.200873811e+01,2.447433438e+01,3.961539473e+01,6.638138701e+00,9.412896659e+01,6.802437634e+01,9.846297599e+01,2.006055863e+01,8.822004669e+01,8.327194793e+01,4.130504047e+01,4.676999325e+01,2.805986009e+01,3.834905941e+01,1.185788902e+01,3.458547133e+01,6.637270025e+01,7.359277516e+01,8.712253346e+01,6.605576281e+01,9.387783483e+01,2.152423049e+01,7.849244628e+01,1.473555301e+01,8.963822096e+01,6.813807669e+01,7.001216169e+01,6.953584906e+01,5.578492748e+01,3.564073785e+01
2.428105832e+01,2.732101490e+01,9.423847820e+01,5.729427615e+01,7.400164587e+01,9.632786994e+01,5.674180853e+01,5.715029144e+01,1.430602155e+01,2.951408080e+01,5.569021263e+01,8.702590190e+01,4.564238547e+01,8.716022149e+00,7.873481858e+01,1.939066462e+01,1.995477289e+01,8.506866241e+01,2.941510881e+01,8.009475528e+01,2.532062561e+01,1.352029514e+01,9.306158610e+01,4.027665876e+01,8.802503651e+01,9.130723364e+01,6.804607534e+01,6.572482308e+01,9.266033141e+01,4.129819798e+00,5.566710946e+01,2.520196845e+01,5.689859483e+01,4.826868554e+01,4.941973405e+01,2.300528368e+01,3.314117861e+01,4.552965128e+01,3.330788826e+01,3.968493465e+01,5.564391696e+01,8.731826249e+01,5.823153757e-01,6.671042709e+01,1.787447156e+01,1.740257019e+01,8.458344393e+01,2.267097155e+01,2.159090641e+01,8.466346161e+01
1.717764467e+01,7.493010877e+01,6.799522161e+01,3.737763188e+01,5.149502139e+01,4.085891803e+01,6.465326012e+01,6.509172765e+01,6.216274319e+01,4.425056322e+01,6.783377921e+01,5.125721838e+01,1.730828178e+01,4.259272701e+01,6.175699734e+01,2.330144648e+01,4.314066457e+01,3.022543277e+01,9.906171990e+01,5.121427504e+01,8.893592237e+01,3.885400290e+00,4.572876032e+01,1.297817333e+01,9.661523636e+01,8.648445335e+01,9.583810757e+01,4.063234331e+01,4.858326252e+01,9.848493518e+01,9.297472227e+01,9.964593211e+01,8.788909205e+01,2.158582300e+01,8.250666565e+00,8.483554921e+01,6.886720134e+01,6.583962511e+01,2.523947877e+01,9.666210346e+01,1.265248423e+01,8.866335577e+00,4.899895922e+01,8.464980302e+01,7.953101040e+01,1.032910395e+01,3.267972931e+01,5.000549831e+01,3.103699687e+01,8.114788872e+01
5.124267191e+01,5.184032502e+01,4.439833647e+01,7.652730604e+01,4.630829008e+01,9.168196694e+01,9.712274866e+01,4.766713291e+01,3.803938996e+01,3.491044229e+01,5.218220072e+01,2.313152408e+01,7.241956350e+01,1.906718770e+01,4.661165143e+01,5.827168051e+01,9.801673890e+01,3.829906745e+01,4.639082293e+01,5.574716156e+01,5.043496806e+01,4.869902152e+01,6.232626984e+01,2.073000403e+01,6.951401191e+01,9.986619553e+01,4.069096597e+01,9.567068834e+01,1.172466276e+01,6.221417303e+01,4.868561945e+01,6.982571406e+01,1.405912437e+01,2.457991051e+01,5.916362262e+01,6.890331288e+01,5.732644710e+01,2.888352485e+01,2.011754640e+01,8.219067021e+01,7.028379534e+01,3.602281890e+01,9.281462186e+01,3.929591946e+00,9.224391649e+01,1.818377599e+00,8.321926647e+01,9.253841470e+01,4.533951229e+01,2.804083234e+01
6.454771833e+01,5.826074244e+01,9.449279901e+01,4.470240759e+01,3.038400379e+01,1.900178824e+01,1.505800422e+01,6.052011991e+01,4.143991002e+01,7.856595306e+01,3.870045327e+01,6.449449878e+01,5.537997707e+01,6.399152175e+01,1.491453357e+01,8.434504733e+01,5.841659864e+01,4.400282038e+01,5.291364426e+01,1.204487530e+01,5.757878186e+00,7.780775674e+01,1.656832841e+01,2.828205553e+01,9.954409836e+01,1.335501572e+01,9.951407482e+01,4.563262283e+01,2.678145626e+01,4.154377731e+01,3.033564924e+01,8.101763625e+01,3.031592895e+01,1.962210861e+00,2.073128003e+01,4.250157858e+00,6.464162845e+01,8.369140233e+01,2.841652044e+01,1.990032430e+01,1.483560062e+01,6.212465953e+01,8.500860489e-01,8.632848247e+01,5.021505250e-01,8.472945117e+01,5.181302011e+00,4.260005489e+01,4.763546345e+01,1.063200614e+01
2.957573683e+01,3.056848887e+01,1.106779107e+01,7.937406685e+01,7.651383062e+00,3.299059743e+01,4.537356950e+01,9.764194745e+01,4.797588605e+01,8.552145803e+01,2.138764232e+01,6.178420138e-01,9.754038782e+01,3.856623606e+01,5.743009689e+01,1.710307502e+01,5.269597363e+01,5.787602077e+01,8.982466792e+01,2.196707933e+01,5.973984720e+01,3.285370202e+01,6.567270334e+01,6.301144657e+01,5.882294867e+01,2.913789384e+01,2.371427581e+01,5.295902223e+01,8.415963328e+01,6.456825773e+01,7.216091087e+01,7.572455375e+01,9.328540941e+01,8.139908208e+01,1.975245126e+01,3.231996681e+01,6.214032140e+01,3.046855619e+01,9.986779287e+01,2.236853258e+01,8.570380883e+01,8.641468265e+01,6.813588384e+01,2.033284376e+01,1.686571218e+01,4.062733484e+01,4.692200884e+01,4.273300439e+01,3.389165489e+01,8.253507134e+01
1.881137617e+01,1.374386878e+01,4.799973313e+01,4.419143179e+01,7.220463292e+01,2.010115019e+01,9.541494718e+01,1.667331280e+01,2.802284864e+01,8.596579971e+01,9.314496919e+01,3.104274305e+01,7.460395192e+01,3.869610354e+01,2.309635855e+01,4.435454069e+01,2.610444556e+01,9.755972800e+01,9.804569218e+01,1.964179025e+01,3.815862031e+00,5.525531290e+01,7.384535721e+01,2.048076179e+01,9.850511979e+01,6.579325673e+01,6.580428775e+01,3.694720349e+01,5.976743354e+01,4.103454866e+01,9.301052451e+01,7.345889854e+01,8.075284549e+01,6.503585930e+00,1.793251200e+01,1.120328281e+01,6.723177410e+01,6.153991791e+00,9.803837466e+01,5.989403141e+01,7.131728406e+01,2.108938713e+01,2.336823216e+00,3.008803859e+01,2.672446803e+01,1.711505708e+01,9.681693500e+01,5.986709887e+01,1.379566394e+01,3.887035388e+01
4.529838409e+01,9.458594676e+01,9.097703598e+01,5.922935969e+01,8.627975113e+01,4.155192472e+01,6.487844165e+01,7.418749226e+01,7.208501842e+01,5.740007567e+01,6.038814851e-02,8.268576054e+01,2.282635571e+01,1.038171340e+00,6.212921438e+01,4.763936436e+01,4.012017479e+01,8.901804701e+01,2.300579831e+01,5.151651650e+01,1.736336255e+01,3.400150508e+00,9.090279148e+01,5.464367307e+01,2.708911450e+01,6.245319094e+01,1.831133623e+01,7.283021789e+00,5.120862164e+01,9.958361593e+01,9.198548724e+00,3.273776357e+01,7.122198213e+01,4.040958756e+01,3.885054903e+01,8.640348504e+01,1.552470046e+01,5.428386534e+01,3.934622861e+01,2.838712520e+01,7.754064373e+01,7.959793586e+01,6.598384750e+01,9.816650715e+01,9.419817752e+01,3.716813484e+00,8.469162475e+01,6.989038792e+01,6.569145424e+01,9.709704491e+01
6.508076719e+01,5.164220311e+01,4.112728963e+01,4.180150735e+01,1.801261153e+00,9.738007680e+01,2.635069315e-01,6.445398874e+01,9.071943055e+00,7.510254846e+01,8.264479704e+01,9.803227891e+01,8.674195308e+01,1.075577914e+01,8.347523015e+01,2.432401488e+01,8.578861010e+01,4.787865698e+01,4.081548541e+01,7.229085108e+01,5.750180022e+01,6.177538190e+01,6.402924890e+01,5.780502942e+00,9.061090175e+01,3.016977040e+01,5.347494680e+01,3.947415549e+01,3.449499112e+01,2.223285030e+01,5.154266836e+00,7.623946808e+01,1.652176586e+01,5.460913474e+01,9.893048365e+01,4.225875504e+01,1.694347368e+01,5.610603847e+01,5.872586573e+01,4.789031703e+01,8.637240054e+00,1.676893501e+01,6.181904939e+01,4.992125862e+01,2.554236299e+01,4.359094537e+01,7.404366820e+01,8.177179205e+01,9.593059472e+00,9.664391272e+01
8.337058048e+01,3.141971099e+01,9.507222308e+01,1.690779308e+01,1.600726954e+01,2.215803616e+01,9.341136647e+01,9.156566535e+01,1.984866265e+01,7.349856534e+01,9.040328505e+01,8.508355376e+00,1.942696846e+01,6.583767414e+01,1.322560822e+01,1.734447179e+01,2.049924433e+01,9.996036487e+01,9.814672413e+01,7.153278628e+01,6.420172978e+01,7.418238721e+01,6.911844938e+01,8.693861719e+01,2.216818589e+01,2.371084582e+01,2.176450077e+01,3.672871218e+01,1.578835246e-01,9.013643639e+01,1.188092955e+01,3.428548218e+01,8.670006007e+01,8.488069275e+01,2.392225901e+01,9.561937116e+01,2.728794341e+01,7.021631471e+01,9.991690747e+01,7.659830153e+00,8.415421305e+01,8.281977979e+01,9.186144801e+01,3.372157249e+01,5.859479549e+00,9.313648653e+01,3.190368107e+01,3.036983786e+01,6.843322170e+01,3.544412425e+00
3.131580774e+01,2.888741788e+01,7.878174571e+01,3.016254838e+01,6.950535384e+00,1.351859964e+01,5.431214461e+01,7.758143598e+01,7.545191547e+01,4.804953142e+01,7.564088421e+01,4.919799781e+01,9.269094880e+01,7.589423255e+01,1.616344950e+01,5.515962711e+01,7.356327108e+01,9.136141708e+01,7.867170967e-01,3.514287579e+00,6.523358612e+01,1.471519543e+01,8.881531630e+01,5.230569686e+01,2.042992662e-01,4.303064985e+01,7.473274201e+01,1.307449733e+01,1.679695366e+01,7.765207614e+01,4.318218004e+01,3.865739631e+01,4.212805151e+00,5.984927325e+01,3.474588316e+01,2.942434511e+00,3.521343535e+00,1.526299963e+01,8.753511666e+01,3.361588480e+01,3.116936038e+01,9.177231592e+01,2.941664913e+01,8.711680172e+01,8.752856542e+01,1.121426366e+01,5.545082900e+01,6.383039812e+01,5.159969146e+01,6.894489735e+01
5.610448758e+01,1.926570412e+01,3.094797494e+01,1.915780404e+01,5.064450938e+01,8.371539277e+01,9.679108002e+01,2.055320548e+01,5.481076523e+01,1.628305677e+01,5.952100624e+01,1.460642119e+01,4.510301914e+01,1.181370312e+01,6.124215940e+00,6.403211986e+01,5.981267315e+01,7.670618467e+01,3.781301888e+01,2.209379458e+01,1.308275803e+01,5.574833523e+00,9.995566777e+01,5.187074877e+00,4.834722549e+01,9.627458976e+01,7.908943209e+01,3.203104356e+01,1.199747465e+01,1.803389354e+01,4.206261558e+01,7.815487761e+01,8.301931748e+01,3.913800506e+00,2.707253356e+01,6.177653691e+01,4.956923842e+01,3.966595449e+01,4.670705952e+01,4.704704579e+01,4.506228986e+01,1.266051987e+01,8.975015844e+01,8.025124704e+01,1.365126292e+01,7.772562920e+01,6.541716680e+01,2.971336004e+01,7.612695369e+01,7.622514895e+00
9.772656132e+00,1.841341223e+01,5.516563051e+01,3.054972747e+01,7.706488052e+01,3.226864803e+01,4.947362675e+01,6.390734879e+01,4.619559271e+01,9.636900869e+00,7.039893670e+01,3.454553477e+01,4.573834693e+01,8.579067156e+01,3.970750813e+01,8.401690508e+01,8.609846042e+00,2.654598927e+01,4.402432267e+01,4.288796453e+01,3.416561796e+01,2.507408420e+01,5.393400699e+01,4.468962057e+01,4.072071305e+01,2.472302500e+00,4.843124963e+01,2.731445187e-01,9.153110355e+01,1.576168108e+00,6.960603422e+01,1.615677940e+01,3.268179103e+01,1.767677850e+00,7.173828407e+01,6.770390339e+01,4.505966952e+00,5.329831073e+01,4.573457163e+01,8.330866189e+01,5.279070091e+01,2.662050407e+00,1.872715148e+01,7.877647756e+01,3.635848463e+01,9.875554408e+01,6.156702004e+01,6.909193062e+01,9.174751912e+01,6.276204939e+00
