v1,v2,v3,v4,v5,v6,v7,v8,v9,v10
5.272297522e+01,2.690382657e+00,4.343335422e+01,8.333114484e+01,2.318737334e+01,6.432306162e+01,8.228652484e+01,2.276856315e+01,6.086053480e+01,7.771739267e+01
7.256680365e+01,5.870264801e+01,1.300306195e+01,9.141907014e+01,6.258802092e+01,9.306620477e+01,6.384948896e+01,4.219957463e+01,4.145679133e+01,4.018669660e+01
2.722853113e+01,5.001184985e+01,6.070726503e+01,6.277924047e+01,6.742527630e+01,4.928012572e+01,8.650053695e+00,5.459539395e+01,9.968040783e+01,3.933837184e+01
3.825891265e+01,7.635494421e+00,6.170324488e+01,1.435288566e+01,7.526993480e+01,1.320751932e+01,5.813691991e+00,6.976632237e+01,4.514198309e+01,6.804086213e+01
4.799242573e+01,3.525184149e+01,5.541373010e+01,5.703956580e+01,1.714009455e+01,3.628655544e+01,8.007642281e+01,4.627766401e+01,5.231755263e+01,5.095094832e+01
8.647654466e+01,7.155861496e+01,8.390401212e+01,7.005088386e+01,7.394810788e+01,2.699353802e+01,4.341648196e+01,1.460989212e+01,9.167534488e+00,8.948029965e+01
7.467471357e+00,3.808320106e+01,2.711643355e+01,8.012326590e+01,1.996828962e+01,6.680988808e+01,5.449166875e+01,5.679538149e+01,6.983689506e+01,3.960011441e+01
1.222532910e+01,5.808977116e+01,5.843566031e+01,4.040043975e+01,5.387165656e+01,2.074004189e+01,8.409703188e+01,4.669358541e+01,5.011981255e+00,3.598750154e+01
3.898843610e+01,3.813812218e+00,4.714596181e+01,2.529588808e+01,5.652314994e+01,9.893505542e+01,7.416408097e+01,3.302180943e+01,1.576592282e+01,9.232934860e+01
3.783383957e+01,2.413666851e+01,3.196844616e+01,3.597687369e+01,6.376980729e+01,6.006346890e+01,8.665971960e+01,4.814151562e+01,5.433138028e+01,7.803596032e+01
9.623469279e+01,8.529356448e+01,9.140642195e+01,8.342900197e+01,5.725466963e+01,9.244005893e+01,3.533457061e+01,1.576621503e+01,2.428672847e+01,8.176780200e+01
8.858882879e+01,5.590668646e+00,6.086274487e+01,5.133220956e+01,5.868025929e+01,8.012497463e+01,1.204219785e+01,1.501444880e+01,6.519235307e+01,2.238205610e+01
5.915786338e+01,2.351539534e+01,5.119162541e+00,6.965787754e+01,6.878967202e+01,5.134765518e+01,4.106739185e+01,9.305404441e+01,8.855164771e+00,7.070352601e+01
6.744931180e+01,8.572440124e+01,6.547194323e+01,9.410771551e+01,1.901697813e+01,4.363493456e+01,4.087089855e+01,6.336846877e+01,5.147123490e+01,7.709421893e+01
1.679331254e+01,4.572604410e+01,4.930169156e+01,7.268033758e+01,6.932767121e+01,4.667648342e+01,4.673321954e+01,6.321916416e+01,1.542761989e+01,7.483320199e+01
6.866785369e+00,2.734294167e+01,1.021839542e+01,2.958058494e+01,2.777954862e+01,1.298123539e+01,9.989107210e+01,4.428014778e+00,5.295756563e+01,6.397137744e+01
7.543812599e+01,9.497700873e+01,3.692358324e+01,9.010878243e+01,7.851304670e+01,9.563241710e+01,1.487893603e+01,9.654869199e+01,7.793628969e+01,6.206145766e+01
7.181218119e+01,6.110567009e+01,1.569944896e+01,7.213010077e+01,5.206186880e+01,5.749512835e+00,9.769020457e+01,8.867025270e+01,7.222406409e+01,7.264805031e+01
2.736554924e+01,1.719537470e+01,9.118895965e+01,8.066482277e+01,6.669915281e+01,9.881652772e+01,5.208596171e+01,6.769216197e+01,4.178258373e+01,3.913919106e+01
2.569034533e+01,1.542273672e+01,7.717186726e+01,1.217548584e+01,2.063028057e+01,3.493549841e+01,1.179062631e+01,3.835401965e+01,8.436405808e+01,1.972493296e+01
8.669045329e+01,2.748180655e+01,2.060001672e+01,3.129541118e+01,2.238650440e+01,4.191873931e+01,9.413244097e+01,2.621082661e+00,3.848171313e+01,1.326481892e+01
8.879185608e+01,7.533009038e+01,4.843986776e+01,5.688669861e+01,3.067214147e+01,4.711771563e+01,4.390490295e+01,4.779004517e+01,4.832274573e+01,1.919903989e+01
5.825696170e+01,4.251587513e+00,8.320577725e+01,9.084753306e+00,8.298319060e+01,3.913927912e+01,3.697429130e+00,4.783265296e+01,7.057972018e+01,8.856007591e+01
5.723022402e+01,3.921041393e+01,7.086977867e+01,2.891642366e+01,6.645168258e+01,3.375579201e+01,8.049427426e+01,3.449638598e+01,8.175957529e+01,2.210969765e+01
2.320497684e+01,9.708875195e+01,3.102811276e+01,4.820231484e+01,5.337865363e+00,1.497377942e+01,1.684964512e+01,1.929414980e+01,8.623469362e+01,8.472782131e+01
5.506770174e+01,5.027932927e+01,2.583355764e+01,5.511148009e+01,8.864222283e+01,2.392676962e+01,9.357885124e+01,8.082554028e+01,1.516419235e+01,1.963520274e+01
6.401577569e+01,6.823200124e+01,1.102061430e+00,6.084060504e+01,9.082120045e+01,6.825475048e+00,9.738707498e+01,2.300775405e+01,3.210508285e+01,9.366420189e+01
9.903448108e+01,1.306523823e+01,6.949130598e+01,3.216081921e+01,2.076736530e+01,6.353924551e+01,6.980650322e+01,8.540417464e+01,5.912720738e+00,2.492436158e+01
5.620413713e+01,4.216100994e+01,9.561644030e+01,8.832013092e+01,4.020083066e+01,5.336143469e+01,5.774326058e+01,1.499741806e+00,8.120020544e+01,5.372323246e+01
9.144030787e+01,7.681129831e+01,4.688528134e+01,9.034283093e+01,3.736860874e+01,7.261249180e+01,8.106282383e+01,7.231457275e+01,2.361707518e+00,1.376613620e+01
8.344736627e+01,4.020176853e+01,9.023810006e+01,6.300647638e+01,9.220261288e+01,6.257966439e+00,9.182774592e+01,7.652135761e+01,9.124385896e+01,7.113070984e+01
1.625944649e+01,9.654432491e+01,7.015300962e+01,4.899781192e+01,3.497050816e+01,5.494436770e+01,9.002148351e+01,2.725461133e+01,4.649169338e+01,3.922010617e+01
5.049843394e+01,6.339051016e+01,5.593682498e+01,9.976498044e+01,6.058732758e+01,6.842877452e+01,4.855781042e+01,9.625212668e+01,4.962291299e+01,9.253532114e+01
1.810216465e+01,2.297701279e+01,1.052274047e+01,4.968884928e+01,4.746121889e+01,8.539152751e+01,9.229538832e+01,9.837793885e-03,5.391430444e+01,4.982039880e+01
2.450455248e+01,6.349598331e+01,1.692382071e+01,1.087017202e+01,2.987974171e+01,9.266924331e+01,1.107934286e+01,9.216467990e+00,7.926754559e+01,2.724473588e+01
7.340005969e+01,4.222293432e+01,2.658118622e+01,9.332402394e+01,1.278485303e+01,6.802255436e+01,5.616707596e+01,4.802066376e+01,4.614970516e+01,4.146425404e+01
5.282034171e+01,1.259417062e+01,2.974806439e+00,7.944202015e+01,1.362858686e+01,8.392751230e+01,1.385093728e+01,4.208504467e+01,8.669839233e+01,8.231924567e+01
9.916884969e+01,1.334869329e-01,5.225020129e+01,8.073233977e+00,7.723134552e+01,7.501112524e+01,8.419050839e+01,1.119493639e+01,2.750805127e+01,5.773620366e+00
4.382132849e+00,8.373886063e+00,8.827484828e+01,2.873413691e+00,3.762147942e+00,9.009090136e+01,7.659221805e+01,2.822391672e+00,2.991003755e+01,7.203234350e+01
2.444259486e+01,6.544417531e+01,6.792272185e+01,8.849966982e+01,1.823722113e+01,6.954097267e+01,5.761316783e+01,6.992381663e+01,2.141220152e+01,8.871688459e+01
8.796951598e+01,1.190008976e+01,1.151968439e+01,7.893118055e+01,3.959875111e+01,1.438129063e+01,9.723483358e+01,2.151655621e+01,9.408700393e+01,4.700138053e+01
9.571419797e+01,3.564272820e+01,3.671790215e+01,9.285837039e+01,9.346118205e+01,8.741046526e+01,8.552588911e+01,5.387121512e+01,7.682119957e+00,1.180665847e+01
8.207260863e+01,8.225737530e+01,4.267528488e+01,7.293613186e+01,5.152610061e+01,6.347361677e+01,9.075825061e+01,2.747716627e+01,7.307032892e+01,1.388093773e+01
9.477392261e+01,9.405744122e+01,7.271648682e+01,7.149062396e+01,8.397635305e+01,4.674615888e+00,5.408646228e+01,4.080247942e+01,7.902532657e+01,3.614652055e+01
2.244756121e+01,3.843386019e+01,6.142826531e+01,7.363104651e+01,4.051915440e+01,4.429744819e+01,9.393902289e+00,6.721250308e+01,7.964280817e+01,8.431521419e+01
5.441018647e+01,8.039295744e+01,2.630224251e+01,6.975174469e+01,9.803000100e+01,2.643681692e+01,5.569773151e+00,5.147642286e+01,9.141727749e+01,6.071119927e+01
6.496604300e+01,4.063782939e-01,7.910198573e+01,6.434946681e+01,7.718187284e+01,1.604980084e+01,7.207436723e+01,7.221304485e+01,5.177581840e+01,2.402416417e+01
9.786705461e+01,1.764898865e+01,9.011511136e+01,7.673285989e+01,5.121599089e+01,2.671355411e+01,6.543030847e+01,6.026952572e+00,7.628924939e+01,2.896500661e+01
6.196519048e+01,7.818877219e+01,9.199118256e+01,3.279939037e+01,1.152421648e+01,3.187284099e+01,9.300069791e+01,8.987584673e+01,1.054768279e+01,8.642426287e+01
4.967235773e+01,5.686710955e+01,3.652454742e+01,3.438794447e+01,1.206168161e+01,8.440124447e+01,6.280490317e+01,8.285236410e+01,5.746455096e+01,1.536115009e+01
2.112611445e+01,7.273276300e+01,3.139324101e+01,7.858105893e+01,8.067323078e+01,4.735813304e+01,1.770318479e+01,3.510491943e+01,6.722324064e+01,3.891585101e+00
7.477154187e+01,2.247019096e+00,1.470336901e+00,7.489148755e+01,3.076838281e+01,5.863923298e+01,9.850398919e+01,4.567162591e+01,2.460726689e+01,8.216951514e+01
4.028775610e+01,8.503623222e+01,1.032046516e+00,3.338768027e+01,9.396499550e+01,9.122745028e+00,3.373878789e+01,4.513814823e+01,3.408321492e+01,6.164133437e+01
6.378591119e+01,7.336024367e+01,6.513478812e+01,1.027771284e+01,4.400451516e+01,1.037624019e+01,4.176061674e+01,3.805814355e+01,9.426919826e+01,3.947775631e+00
1.468859423e+01,9.034894893e+01,5.314003324e+01,5.880712313e+01,6.017494903e+00,8.681964112e+01,3.731533016e+01,2.024553275e+01,8.283894304e+01,2.025784585e+01
9.943935472e+01,7.017725840e+01,8.647964603e+01,9.855687846e+01,4.014617140e+01,3.365438038e+01,5.385596418e+01,8.637613057e+01,8.223004809e+01,1.006547957e+01
8.691831795e+01,6.220124249e+01,9.355979617e+01,5.393834395e+01,5.879174161e+01,3.190292276e+01,3.684237845e+01,7.932873446e+01,9.754964470e+01,9.322830138e+01
4.130353751e+01,8.207819862e+01,5.779921070e+01,5.799651166e+01,9.629341865e+01,1.074441745e+01,8.026939702e+01,5.484535489e+00,4.222195336e+01,4.216765597e+01
8.168703121e+01,2.801849975e+01,1.368417664e+01,1.899150423e+01,9.868342023e+01,3.031884940e+00,1.236840607e+01,8.215664559e+01,2.573590146e+01,6.040825959e+01
8.535834628e+01,6.979628893e+01,7.285496782e+01,5.748851933e+01,5.270271172e+00,2.803107451e+01,4.534157243e+01,6.246999450e+01,6.763175993e+01,7.713913749e+01
3.373015229e+01,9.018787716e+01,7.294616417e+01,9.943213114e+01,1.417695081e+01,2.064253875e+01,1.444788527e+01,4.179453854e+01,4.894796586e+01,7.622948188e+01
6.415071649e+01,1.772888865e+01,5.809379872e+01,9.653327201e+01,1.865765931e+01,5.114053858e+01,8.714765082e+01,9.273960236e+01,9.189666282e+01,9.052347124e+01
5.187673511e+01,1.423408283e+01,3.401519849e+01,6.510410409e+01,8.311458044e+01,5.734865276e+01,4.706408348e+01,5.908146566e+01,6.101792547e+01,8.555310271e+01
9.484327955e+01,9.122263024e+01,7.740563397e+01,6.183138502e+01,6.580087233e+01,2.233349443e+01,6.176864320e+00,1.550409479e+00,3.536898067e+01,7.306644172e+01
2.148325076e+01,6.402705011e+01,4.699632788e+01,3.135049765e+01,5.742992359e+01,5.584674552e+01,6.344699257e+01,5.546881498e+01,6.157531663e+01,7.670813555e+01
7.059042873e+00,3.939504548e+01,6.317888516e+01,2.723962042e+01,8.276482474e+01,4.852015607e+01,5.927066292e+00,2.705332901e+01,7.449263313e+01,5.602990813e+01
7.870761686e+01,8.174864058e+01,8.686809818e+01,7.445801627e+01,8.777344118e+01,2.379025377e+01,5.559339983e+01,7.789083679e+01,7.815458054e+01,1.556770341e+01
9.614011839e+01,3.258893769e+01,1.525800025e+01,2.454640581e+01,6.736440390e+01,4.113586903e+01,5.677656037e+01,9.480586496e+01,2.432465101e+01,1.564263656e+00
8.571395297e+01,4.673464771e+01,6.624999685e+01,5.532829521e+01,9.727236575e+01,3.700150379e+01,2.713139216e+00,5.527141552e+01,3.272223933e+01,3.441779103e+00
2.657570564e+01,8.742280802e+01,4.430108018e+01,1.532439468e+01,7.165716989e+00,3.685156048e+00,5.480825556e+01,7.524392617e+01,9.007775871e+01,6.820016954e+01
1.012365005e+01,4.680165200e+01,6.734809023e+01,3.033560240e+01,7.726052246e+00,1.807563463e+01,8.319920118e+01,7.169379252e+01,7.615417466e+01,7.983047401e+01
